Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
6144, 82.8000, Top, ShelfToys, 4.5045, 1.2528, 5.9854, -0.1405, 0.6279, 0.2246, 4.5198, 1.2738, 5.8500, -0.1405, 0.6279, 0.2246, 4.5080, 1.2576, 5.9545, 5.5399, 1.8456, 6.1619
6145, 82.8200, Top, ShelfToys, 4.5046, 1.2528, 5.9854, -0.1405, 0.6280, 0.2246, 4.5198, 1.2738, 5.8500, -0.1405, 0.6280, 0.2246, 4.5080, 1.2576, 5.9545, 5.5417, 1.8465, 6.1619
6147, 82.8400, Top, ShelfToys, 4.5046, 1.2528, 5.9854, -0.1404, 0.6281, 0.2247, 4.5198, 1.2738, 5.8500, -0.1404, 0.6281, 0.2247, 4.5080, 1.2576, 5.9545, 5.5426, 1.8470, 6.1619
6148, 82.8600, Top, ShelfToys, 4.5046, 1.2528, 5.9854, -0.1404, 0.6280, 0.2247, 4.5198, 1.2738, 5.8500, -0.1404, 0.6280, 0.2247, 4.5080, 1.2576, 5.9545, 5.5416, 1.8463, 6.1619
6150, 82.8800, Top, ShelfToys, 4.5046, 1.2528, 5.9853, -0.1406, 0.6281, 0.2243, 4.5198, 1.2737, 5.8500, -0.1406, 0.6281, 0.2243, 4.5081, 1.2575, 5.9545, 5.5433, 1.8471, 6.1619
6151, 82.9000, Top, ShelfToys, 4.5046, 1.2528, 5.9853, -0.1406, 0.6283, 0.2242, 4.5198, 1.2737, 5.8499, -0.1406, 0.6283, 0.2242, 4.5081, 1.2575, 5.9545, 5.5462, 1.8485, 6.1619
6153, 82.9200, Top, ShelfToys, 4.5046, 1.2528, 5.9854, -0.1406, 0.6281, 0.2244, 4.5198, 1.2737, 5.8500, -0.1406, 0.6281, 0.2244, 4.5081, 1.2575, 5.9545, 5.5440, 1.8475, 6.1619
6154, 82.9400, Top, ShelfToys, 4.5046, 1.2528, 5.9854, -0.1405, 0.6280, 0.2245, 4.5198, 1.2737, 5.8500, -0.1405, 0.6280, 0.2245, 4.5081, 1.2575, 5.9545, 5.5417, 1.8464, 6.1619
6155, 82.9600, Top, ShelfToys, 4.5046, 1.2528, 5.9854, -0.1405, 0.6278, 0.2246, 4.5199, 1.2738, 5.8501, -0.1405, 0.6278, 0.2246, 4.5081, 1.2576, 5.9546, 5.5387, 1.8447, 6.1619
6157, 82.9800, Top, ShelfToys, 4.5046, 1.2527, 5.9855, -0.1402, 0.6278, 0.2242, 4.5199, 1.2737, 5.8501, -0.1402, 0.6278, 0.2242, 4.5081, 1.2575, 5.9546, 5.5383, 1.8433, 6.1619
6158, 83.0000, Top, ShelfToys, 4.5046, 1.2527, 5.9855, -0.1402, 0.6278, 0.2242, 4.5199, 1.2737, 5.8501, -0.1402, 0.6278, 0.2242, 4.5081, 1.2575, 5.9546, 5.5373, 1.8425, 6.1619
6160, 83.0200, Top, ShelfToys, 4.5045, 1.2527, 5.9854, -0.1404, 0.6276, 0.2244, 4.5199, 1.2737, 5.8501, -0.1404, 0.6276, 0.2244, 4.5080, 1.2574, 5.9546, 5.5344, 1.8417, 6.1619
6161, 83.0400, Top, ShelfToys, 4.5045, 1.2527, 5.9854, -0.1406, 0.6276, 0.2244, 4.5199, 1.2737, 5.8501, -0.1406, 0.6276, 0.2244, 4.5080, 1.2575, 5.9546, 5.5358, 1.8431, 6.1619
6163, 83.0600, Top, ShelfToys, 4.5045, 1.2527, 5.9853, -0.1405, 0.6279, 0.2244, 4.5198, 1.2737, 5.8500, -0.1405, 0.6279, 0.2244, 4.5080, 1.2575, 5.9545, 5.5398, 1.8451, 6.1619
6164, 83.0800, Top, ShelfToys, 4.5045, 1.2527, 5.9853, -0.1405, 0.6280, 0.2244, 4.5198, 1.2737, 5.8499, -0.1405, 0.6280, 0.2244, 4.5080, 1.2575, 5.9544, 5.5414, 1.8460, 6.1619
6165, 83.1000, Top, ShelfToys, 4.5045, 1.2528, 5.9853, -0.1405, 0.6280, 0.2245, 4.5197, 1.2737, 5.8499, -0.1405, 0.6280, 0.2245, 4.5080, 1.2575, 5.9544, 5.5426, 1.8469, 6.1619
6167, 83.1200, Top, ShelfToys, 4.5045, 1.2528, 5.9853, -0.1407, 0.6280, 0.2248, 4.5197, 1.2738, 5.8499, -0.1407, 0.6280, 0.2248, 4.5080, 1.2576, 5.9544, 5.5428, 1.8481, 6.1619
6168, 83.1400, Top, ShelfToys, 4.5046, 1.2528, 5.9853, -0.1407, 0.6280, 0.2247, 4.5197, 1.2738, 5.8499, -0.1407, 0.6280, 0.2247, 4.5080, 1.2576, 5.9544, 5.5424, 1.8476, 6.1619
6170, 83.1600, Top, ShelfToys, 4.5046, 1.2527, 5.9853, -0.1404, 0.6280, 0.2246, 4.5198, 1.2737, 5.8500, -0.1404, 0.6280, 0.2246, 4.5081, 1.2575, 5.9545, 5.5413, 1.8461, 6.1619
6171, 83.1800, Top, ShelfToys, 4.5046, 1.2527, 5.9853, -0.1404, 0.6280, 0.2245, 4.5198, 1.2737, 5.8500, -0.1404, 0.6280, 0.2245, 4.5081, 1.2575, 5.9545, 5.5417, 1.8461, 6.1619
6173, 83.2000, Top, ShelfToys, 4.5046, 1.2527, 5.9854, -0.1406, 0.6280, 0.2247, 4.5198, 1.2737, 5.8500, -0.1406, 0.6280, 0.2247, 4.5081, 1.2575, 5.9545, 5.5408, 1.8462, 6.1619
6174, 83.2200, Top, ShelfToys, 4.5046, 1.2527, 5.9854, -0.1405, 0.6280, 0.2247, 4.5198, 1.2737, 5.8501, -0.1405, 0.6280, 0.2247, 4.5081, 1.2574, 5.9546, 5.5408, 1.8460, 6.1619
6176, 83.2400, Top, ShelfToys, 4.5047, 1.2526, 5.9854, -0.1405, 0.6279, 0.2244, 4.5200, 1.2736, 5.8500, -0.1405, 0.6279, 0.2244, 4.5082, 1.2574, 5.9545, 5.5409, 1.8455, 6.1619
6177, 83.2600, Top, ShelfToys, 4.5048, 1.2526, 5.9853, -0.1406, 0.6279, 0.2245, 4.5201, 1.2735, 5.8499, -0.1406, 0.6279, 0.2245, 4.5083, 1.2573, 5.9544, 5.5407, 1.8455, 6.1619
6178, 83.2800, Top, ShelfToys, 4.5049, 1.2526, 5.9853, -0.1405, 0.6279, 0.2245, 4.5201, 1.2735, 5.8499, -0.1405, 0.6279, 0.2245, 4.5083, 1.2573, 5.9544, 5.5401, 1.8451, 6.1619
6180, 83.3000, Top, ShelfToys, 4.5048, 1.2526, 5.9853, -0.1405, 0.6277, 0.2245, 4.5202, 1.2735, 5.8500, -0.1405, 0.6277, 0.2245, 4.5083, 1.2573, 5.9545, 5.5370, 1.8433, 6.1619
6181, 83.3200, Top, ShelfToys, 4.5048, 1.2525, 5.9854, -0.1404, 0.6277, 0.2245, 4.5202, 1.2736, 5.8500, -0.1404, 0.6277, 0.2245, 4.5083, 1.2573, 5.9545, 5.5368, 1.8431, 6.1619
6183, 83.3400, Top, ShelfToys, 4.5048, 1.2525, 5.9854, -0.1403, 0.6277, 0.2246, 4.5202, 1.2736, 5.8501, -0.1403, 0.6277, 0.2246, 4.5083, 1.2573, 5.9546, 5.5358, 1.8424, 6.1619
6184, 83.3600, Top, ShelfToys, 4.5048, 1.2526, 5.9855, -0.1404, 0.6276, 0.2248, 4.5201, 1.2737, 5.8501, -0.1404, 0.6276, 0.2248, 4.5083, 1.2574, 5.9546, 5.5341, 1.8420, 6.1619
6186, 83.3800, Top, ShelfToys, 4.5048, 1.2526, 5.9855, -0.1406, 0.6276, 0.2249, 4.5201, 1.2736, 5.8502, -0.1406, 0.6276, 0.2249, 4.5083, 1.2574, 5.9547, 5.5340, 1.8426, 6.1619
6187, 83.4000, Top, ShelfToys, 4.5048, 1.2525, 5.9855, -0.1406, 0.6275, 0.2248, 4.5202, 1.2736, 5.8502, -0.1406, 0.6275, 0.2248, 4.5083, 1.2573, 5.9547, 5.5331, 1.8418, 6.1619
6188, 83.4200, Top, ShelfToys, 4.5048, 1.2524, 5.9855, -0.1405, 0.6274, 0.2248, 4.5202, 1.2735, 5.8502, -0.1405, 0.6274, 0.2248, 4.5084, 1.2573, 5.9547, 5.5318, 1.8407, 6.1619
6193, 83.4800, Top, ShelfToys, 4.5055, 1.2521, 5.9852, -0.1394, 0.6284, 0.2232, 4.5208, 1.2730, 5.8499, -0.1394, 0.6284, 0.2232, 4.5090, 1.2569, 5.9544, 5.5477, 1.8436, 6.1619
6194, 83.5000, Top, ShelfToys, 4.5057, 1.2520, 5.9852, -0.1392, 0.6285, 0.2232, 4.5209, 1.2730, 5.8498, -0.1392, 0.6285, 0.2232, 4.5092, 1.2568, 5.9543, 5.5488, 1.8437, 6.1619
6196, 83.5200, Top, ShelfToys, 4.5061, 1.2519, 5.9851, -0.1386, 0.6289, 0.2217, 4.5214, 1.2726, 5.8497, -0.1386, 0.6289, 0.2217, 4.5096, 1.2566, 5.9542, 5.5554, 1.8428, 6.1619
6197, 83.5400, Top, ShelfToys, 4.5064, 1.2517, 5.9849, -0.1379, 0.6292, 0.2203, 4.5218, 1.2723, 5.8495, -0.1379, 0.6292, 0.2203, 4.5099, 1.2564, 5.9541, 5.5609, 1.8413, 6.1619
6199, 83.5600, Top, ShelfToys, 4.5076, 1.2509, 5.9848, -0.1356, 0.6299, 0.2179, 4.5229, 1.2714, 5.8494, -0.1356, 0.6299, 0.2179, 4.5111, 1.2556, 5.9540, 5.5697, 1.8353, 6.1619
6200, 83.5800, Top, ShelfToys, 4.5082, 1.2505, 5.9848, -0.1338, 0.6298, 0.2161, 4.5238, 1.2710, 5.8494, -0.1338, 0.6298, 0.2161, 4.5117, 1.2551, 5.9539, 5.5661, 1.8252, 6.1619
6201, 83.6000, Top, ShelfToys, 4.5090, 1.2497, 5.9847, -0.1310, 0.6300, 0.2134, 4.5248, 1.2702, 5.8493, -0.1310, 0.6300, 0.2134, 4.5126, 1.2544, 5.9538, 5.5662, 1.8130, 6.1619
6203, 83.6200, Top, ShelfToys, 4.5110, 1.2477, 5.9842, -0.1216, 0.6318, 0.2058, 4.5271, 1.2683, 5.8489, -0.1216, 0.6318, 0.2058, 4.5147, 1.2524, 5.9534, 5.5835, 1.7851, 6.1619
6204, 83.6400, Top, ShelfToys, 4.5121, 1.2467, 5.9841, -0.1158, 0.6327, 0.2010, 4.5285, 1.2674, 5.8488, -0.1158, 0.6327, 0.2010, 4.5159, 1.2514, 5.9532, 5.5895, 1.7657, 6.1619
6206, 83.6600, Top, ShelfToys, 4.5148, 1.2441, 5.9839, -0.1044, 0.6346, 0.1889, 4.5318, 1.2645, 5.8487, -0.1044, 0.6346, 0.1889, 4.5187, 1.2488, 5.9531, 5.6099, 1.7261, 6.1619
6207, 83.6800, Top, ShelfToys, 4.5162, 1.2422, 5.9838, -0.0986, 0.6359, 0.1820, 4.5335, 1.2622, 5.8485, -0.0986, 0.6359, 0.1820, 4.5201, 1.2468, 5.9530, 5.6253, 1.7061, 6.1619
6209, 83.7000, Top, ShelfToys, 4.5191, 1.2384, 5.9830, -0.0860, 0.6375, 0.1687, 4.5370, 1.2580, 5.8477, -0.0860, 0.6375, 0.1687, 4.5232, 1.2429, 5.9521, 5.6461, 1.6606, 6.1619
6210, 83.7200, Top, ShelfToys, 4.5205, 1.2367, 5.9828, -0.0797, 0.6394, 0.1611, 4.5385, 1.2559, 5.8475, -0.0797, 0.6394, 0.1611, 4.5246, 1.2411, 5.9520, 5.6754, 1.6434, 6.1619
6212, 83.7400, Top, ShelfToys, 4.5237, 1.2327, 5.9822, -0.0674, 0.6422, 0.1467, 4.5419, 1.2511, 5.8468, -0.0674, 0.6422, 0.1467, 4.5279, 1.2369, 5.9514, 5.7231, 1.6040, 6.1619
6213, 83.7600, Top, ShelfToys, 4.5254, 1.2307, 5.9819, -0.0607, 0.6442, 0.1386, 4.5435, 1.2485, 5.8464, -0.0607, 0.6442, 0.1386, 4.5295, 1.2348, 5.9510, 5.7593, 1.5840, 6.1619
6214, 83.7800, Top, ShelfToys, 4.5268, 1.2291, 5.9811, -0.0545, 0.6450, 0.1311, 4.5452, 1.2465, 5.8456, -0.0545, 0.6450, 0.1311, 4.5310, 1.2331, 5.9502, 5.7780, 1.5611, 6.1619
6216, 83.8000, Top, ShelfToys, 4.5293, 1.2256, 5.9803, -0.0460, 0.6481, 0.1206, 4.5473, 1.2424, 5.8447, -0.0460, 0.6481, 0.1206, 4.5334, 1.2294, 5.9494, 5.8467, 1.5373, 6.1619
