Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
2869, 37.0600, letrero_juguetes, ==SIGNBOARDS==, 4.6764, 1.2563, 9.7124, 0.0123, 0.9730, 0.2241, 4.5394, 1.2630, 9.6989, 0.0123, 0.9730, 0.2241, 4.6451, 1.2579, 9.7093, 5.0307, 2.7878, 6.5633
2870, 37.0800, letrero_juguetes, ==SIGNBOARDS==, 4.6757, 1.2570, 9.7137, 0.0114, 0.9718, 0.2295, 4.5387, 1.2634, 9.7004, 0.0114, 0.9718, 0.2295, 4.6445, 1.2585, 9.7107, 5.0128, 2.7878, 6.6539
2871, 37.1000, letrero_juguetes, ==SIGNBOARDS==, 4.6749, 1.2576, 9.7150, 0.0097, 0.9708, 0.2340, 4.5379, 1.2635, 9.7018, 0.0097, 0.9708, 0.2340, 4.6437, 1.2589, 9.7120, 5.0043, 2.8193, 6.6660
2873, 37.1200, letrero_juguetes, ==SIGNBOARDS==, 4.6735, 1.2589, 9.7170, 0.0074, 0.9692, 0.2410, 4.5364, 1.2641, 9.7043, 0.0074, 0.9692, 0.2410, 4.6422, 1.2601, 9.7141, 4.9874, 2.8778, 6.6660
2874, 37.1400, letrero_juguetes, ==SIGNBOARDS==, 4.6729, 1.2597, 9.7178, 0.0064, 0.9685, 0.2439, 4.5358, 1.2647, 9.7052, 0.0064, 0.9685, 0.2439, 4.6417, 1.2608, 9.7149, 4.9819, 2.9029, 6.6660
2876, 37.1600, letrero_juguetes, ==SIGNBOARDS==, 4.6716, 1.2607, 9.7200, 0.0062, 0.9667, 0.2511, 4.5345, 1.2658, 9.7072, 0.0062, 0.9667, 0.2511, 4.6403, 1.2619, 9.7171, 4.9874, 2.9638, 6.6660
2877, 37.1800, letrero_juguetes, ==SIGNBOARDS==, 4.6709, 1.2609, 9.7210, 0.0055, 0.9660, 0.2538, 4.5337, 1.2659, 9.7081, 0.0055, 0.9660, 0.2538, 4.6396, 1.2621, 9.7180, 4.9878, 2.9876, 6.6660
2879, 37.2000, letrero_juguetes, ==SIGNBOARDS==, 4.6695, 1.2619, 9.7222, 0.0026, 0.9648, 0.2584, 4.5323, 1.2661, 9.7092, 0.0026, 0.9648, 0.2584, 4.6382, 1.2628, 9.7192, 4.9809, 3.0291, 6.6660
2880, 37.2200, letrero_juguetes, ==SIGNBOARDS==, 4.6691, 1.2624, 9.7228, 0.0011, 0.9641, 0.2608, 4.5320, 1.2663, 9.7095, 0.0011, 0.9641, 0.2608, 4.6379, 1.2633, 9.7198, 4.9861, 3.0507, 6.6660
2882, 37.2400, letrero_juguetes, ==SIGNBOARDS==, 4.6687, 1.2633, 9.7246, -0.0021, 0.9626, 0.2648, 4.5317, 1.2668, 9.7095, -0.0021, 0.9626, 0.2648, 4.6375, 1.2641, 9.7211, 5.0219, 3.0903, 6.6660
2883, 37.2600, letrero_juguetes, ==SIGNBOARDS==, 4.6685, 1.2637, 9.7254, -0.0031, 0.9620, 0.2661, 4.5317, 1.2673, 9.7091, -0.0031, 0.9620, 0.2661, 4.6373, 1.2645, 9.7217, 5.0510, 3.1041, 6.6660
2884, 37.2800, letrero_juguetes, ==SIGNBOARDS==, 4.6684, 1.2639, 9.7261, -0.0044, 0.9614, 0.2674, 4.5317, 1.2674, 9.7089, -0.0044, 0.9614, 0.2674, 4.6372, 1.2647, 9.7222, 5.0712, 3.1182, 6.6660
2886, 37.3000, letrero_juguetes, ==SIGNBOARDS==, 4.6681, 1.2646, 9.7270, -0.0054, 0.9606, 0.2692, 4.5316, 1.2683, 9.7082, -0.0054, 0.9606, 0.2692, 4.6370, 1.2654, 9.7227, 5.1077, 3.1378, 6.6660
2887, 37.3200, letrero_juguetes, ==SIGNBOARDS==, 4.6678, 1.2648, 9.7275, -0.0061, 0.9603, 0.2700, 4.5314, 1.2684, 9.7084, -0.0061, 0.9603, 0.2700, 4.6367, 1.2656, 9.7232, 5.1151, 3.1462, 6.6660
2889, 37.3400, letrero_juguetes, ==SIGNBOARDS==, 4.6667, 1.2651, 9.7281, -0.0071, 0.9602, 0.2708, 4.5302, 1.2683, 9.7094, -0.0071, 0.9602, 0.2708, 4.6356, 1.2658, 9.7239, 5.0987, 3.1531, 6.6660
2890, 37.3600, letrero_juguetes, ==SIGNBOARDS==, 4.6661, 1.2653, 9.7279, -0.0061, 0.9603, 0.2713, 4.5294, 1.2685, 9.7104, -0.0061, 0.9603, 0.2713, 4.6350, 1.2660, 9.7239, 5.0707, 3.1557, 6.6660
2892, 37.3800, letrero_juguetes, ==SIGNBOARDS==, 4.6645, 1.2656, 9.7276, -0.0049, 0.9605, 0.2726, 4.5275, 1.2684, 9.7126, -0.0049, 0.9605, 0.2726, 4.6332, 1.2662, 9.7241, 5.0065, 3.1630, 6.6660
2893, 37.4000, letrero_juguetes, ==SIGNBOARDS==, 4.6634, 1.2657, 9.7272, -0.0055, 0.9607, 0.2729, 4.5262, 1.2680, 9.7137, -0.0055, 0.9607, 0.2729, 4.6321, 1.2662, 9.7241, 4.9651, 3.1636, 6.6660
2895, 37.4200, letrero_juguetes, ==SIGNBOARDS==, 4.6613, 1.2661, 9.7265, -0.0063, 0.9615, 0.2723, 4.5239, 1.2670, 9.7167, -0.0063, 0.9615, 0.2723, 4.6300, 1.2663, 9.7242, 4.8610, 3.1540, 6.6660
2896, 37.4400, letrero_juguetes, ==SIGNBOARDS==, 4.6600, 1.2663, 9.7258, -0.0055, 0.9619, 0.2720, 4.5223, 1.2668, 9.7184, -0.0055, 0.9619, 0.2720, 4.6286, 1.2664, 9.7241, 4.8015, 3.1484, 6.6660
2897, 37.4600, letrero_juguetes, ==SIGNBOARDS==, 4.6589, 1.2665, 9.7252, -0.0052, 0.9621, 0.2722, 4.5212, 1.2665, 9.7201, -0.0052, 0.9621, 0.2722, 4.6275, 1.2665, 9.7240, 4.7409, 3.1489, 6.6660
2899, 37.4800, letrero_juguetes, ==SIGNBOARDS==, 4.6567, 1.2669, 9.7245, -0.0060, 0.9617, 0.2740, 4.5188, 1.2656, 9.7228, -0.0060, 0.9617, 0.2740, 4.6252, 1.2666, 9.7241, 4.6459, 3.1630, 6.6660
4676, 62.1600, letrero_juguetes, ==SIGNBOARDS==, 4.6982, 1.2481, 9.7110, 0.0622, 0.9683, 0.2249, 4.5636, 1.2702, 9.6912, 0.0622, 0.9683, 0.2249, 4.6676, 1.2531, 9.7065, 5.3900, 2.7878, 6.5142
4677, 62.1800, letrero_juguetes, ==SIGNBOARDS==, 4.6984, 1.2491, 9.7136, 0.0627, 0.9667, 0.2323, 4.5637, 1.2714, 9.6943, 0.0627, 0.9667, 0.2323, 4.6677, 1.2542, 9.7092, 5.3609, 2.7878, 6.6398
