Frame, Timestamp, Object, Section, State, Position_x, Position_y, Position_z, Rotation_x, Rotation_y, Rotation_z, Scale_x, Scale_y, Scale_z, RightHand_State, LeftHand_State
7548, 102.3359, baby_yoda, Juguetes, Select, 5.5201, 1.4212, 7.3031, 359.9348, 268.5645, 357.8433, 0.1060, 0.1060, 0.1060, Select, Normal
7551, 102.3776, baby_yoda, Juguetes, Select, 5.5225, 1.4242, 7.3070, 359.9254, 266.9470, 356.0833, 0.1060, 0.1060, 0.1060, Select, Normal
7554, 102.4180, baby_yoda, Juguetes, Select, 5.5259, 1.4282, 7.3105, 0.0994, 265.6069, 353.9429, 0.1060, 0.1060, 0.1060, Select, Normal
7557, 102.4594, baby_yoda, Juguetes, Select, 5.5297, 1.4323, 7.3144, 0.3152, 264.8813, 352.0440, 0.1060, 0.1060, 0.1060, Select, Normal
7559, 102.4908, baby_yoda, Juguetes, Select, 5.5322, 1.4345, 7.3169, 0.6094, 264.7143, 351.1613, 0.1060, 0.1060, 0.1060, Select, Normal
7562, 102.5276, baby_yoda, Juguetes, Select, 5.5361, 1.4375, 7.3206, 0.9760, 264.2430, 349.7308, 0.1060, 0.1060, 0.1060, Select, Normal
7565, 102.5695, baby_yoda, Juguetes, Select, 5.5406, 1.4392, 7.3242, 1.1008, 265.0471, 349.4263, 0.1060, 0.1060, 0.1060, Select, Normal
7568, 102.6111, baby_yoda, Juguetes, Select, 5.5458, 1.4412, 7.3299, 1.1715, 265.0434, 348.7345, 0.1060, 0.1060, 0.1060, Select, Normal
7571, 102.6533, baby_yoda, Juguetes, Select, 5.5475, 1.4413, 7.3378, 0.9735, 265.1768, 349.2354, 0.1060, 0.1060, 0.1060, Select, Normal
7574, 102.6953, baby_yoda, Juguetes, Select, 5.5488, 1.4399, 7.3444, 0.6001, 265.4683, 350.1144, 0.1060, 0.1060, 0.1060, Select, Normal
7577, 102.7370, baby_yoda, Juguetes, Select, 5.5454, 1.4358, 7.3459, 359.3729, 266.5333, 351.5930, 0.1060, 0.1060, 0.1060, Select, Normal
7580, 102.7792, baby_yoda, Juguetes, Select, 5.5427, 1.4331, 7.3459, 358.5873, 267.1129, 352.5609, 0.1060, 0.1060, 0.1060, Select, Normal
7583, 102.8203, baby_yoda, Juguetes, Select, 5.5419, 1.4328, 7.3455, 358.2872, 266.9249, 352.3242, 0.1060, 0.1060, 0.1060, Select, Normal
7586, 102.8633, baby_yoda, Juguetes, Select, 5.5422, 1.4335, 7.3442, 358.1957, 266.7236, 351.7096, 0.1060, 0.1060, 0.1060, Select, Normal
7589, 102.9026, baby_yoda, Juguetes, Select, 5.5429, 1.4346, 7.3426, 358.1063, 266.4345, 350.7473, 0.1060, 0.1060, 0.1060, Select, Normal
7592, 102.9456, baby_yoda, Juguetes, Select, 5.5435, 1.4359, 7.3412, 358.1414, 266.3782, 350.0251, 0.1060, 0.1060, 0.1060, Select, Normal
7595, 102.9874, baby_yoda, Juguetes, Select, 5.5439, 1.4365, 7.3407, 358.2702, 266.3778, 349.9700, 0.1060, 0.1060, 0.1060, Select, Normal
7598, 103.0279, baby_yoda, Juguetes, Select, 5.5441, 1.4368, 7.3403, 358.4176, 266.3707, 350.0106, 0.1060, 0.1060, 0.1060, Select, Normal
7601, 103.0692, baby_yoda, Juguetes, Select, 5.5435, 1.4363, 7.3395, 358.7238, 266.4996, 350.4835, 0.1060, 0.1060, 0.1060, Select, Normal
7604, 103.1118, baby_yoda, Juguetes, Select, 5.5432, 1.4359, 7.3392, 359.1784, 266.5951, 351.3004, 0.1060, 0.1060, 0.1060, Select, Normal
7607, 103.1532, baby_yoda, Juguetes, Select, 5.5435, 1.4372, 7.3384, 359.9533, 266.6269, 351.9078, 0.1060, 0.1060, 0.1060, Select, Normal
7610, 103.1956, baby_yoda, Juguetes, Select, 5.5455, 1.4412, 7.3366, 1.3909, 266.8701, 352.0270, 0.1060, 0.1060, 0.1060, Select, Normal
7613, 103.2373, baby_yoda, Juguetes, Select, 5.5480, 1.4466, 7.3368, 3.3162, 266.7820, 352.4034, 0.1060, 0.1060, 0.1060, Select, Normal
7616, 103.2788, baby_yoda, Juguetes, Select, 5.5488, 1.4498, 7.3375, 4.7059, 267.0312, 353.1639, 0.1060, 0.1060, 0.1060, Select, Normal
7619, 103.3204, baby_yoda, Juguetes, Select, 5.5472, 1.4506, 7.3381, 5.2955, 267.4349, 353.9128, 0.1060, 0.1060, 0.1060, Select, Normal
7622, 103.3626, baby_yoda, Juguetes, Select, 5.5438, 1.4488, 7.3383, 5.1022, 268.0424, 354.7316, 0.1060, 0.1060, 0.1060, Select, Normal
7625, 103.4042, baby_yoda, Juguetes, Select, 5.5395, 1.4468, 7.3372, 4.3521, 268.5670, 354.9553, 0.1060, 0.1060, 0.1060, Select, Normal
7628, 103.4458, baby_yoda, Juguetes, Select, 5.5360, 1.4462, 7.3370, 3.9704, 268.6799, 355.1587, 0.1060, 0.1060, 0.1060, Select, Normal
7631, 103.4859, baby_yoda, Juguetes, Select, 5.5340, 1.4449, 7.3370, 3.5918, 268.9750, 355.9112, 0.1060, 0.1060, 0.1060, Select, Normal
7634, 103.5281, baby_yoda, Juguetes, Select, 5.5329, 1.4438, 7.3378, 3.3977, 269.2636, 357.0696, 0.1060, 0.1060, 0.1060, Select, Normal
7637, 103.5697, baby_yoda, Juguetes, Select, 5.5330, 1.4432, 7.3398, 3.6613, 269.0981, 358.2386, 0.1060, 0.1060, 0.1060, Select, Normal
7640, 103.6117, baby_yoda, Juguetes, Select, 5.5332, 1.4427, 7.3413, 3.7860, 268.8574, 358.8555, 0.1060, 0.1060, 0.1060, Select, Normal
7643, 103.6536, baby_yoda, Juguetes, Select, 5.5330, 1.4438, 7.3397, 4.2923, 269.6137, 359.0853, 0.1060, 0.1060, 0.1060, Select, Normal
7646, 103.6957, baby_yoda, Juguetes, Select, 5.5322, 1.4433, 7.3395, 4.1024, 269.9534, 359.2949, 0.1060, 0.1060, 0.1060, Select, Normal
7649, 103.7379, baby_yoda, Juguetes, Select, 5.5314, 1.4430, 7.3389, 3.8035, 270.2022, 359.1714, 0.1060, 0.1060, 0.1060, Select, Normal
7652, 103.7790, baby_yoda, Juguetes, Select, 5.5303, 1.4421, 7.3391, 3.2789, 270.4183, 359.3343, 0.1060, 0.1060, 0.1060, Select, Normal
7655, 103.8207, baby_yoda, Juguetes, Select, 5.5284, 1.4402, 7.3408, 2.3519, 270.3498, 359.9283, 0.1060, 0.1060, 0.1060, Select, Normal
7658, 103.8627, baby_yoda, Juguetes, Select, 5.5271, 1.4393, 7.3426, 1.7955, 270.1758, 0.4651, 0.1060, 0.1060, 0.1060, Select, Normal
7661, 103.9047, baby_yoda, Juguetes, Select, 5.5267, 1.4392, 7.3440, 1.6079, 269.7650, 0.4204, 0.1060, 0.1060, 0.1060, Select, Normal
7664, 103.9460, baby_yoda, Juguetes, Select, 5.5270, 1.4399, 7.3445, 1.7439, 269.4135, 0.0587, 0.1060, 0.1060, 0.1060, Select, Normal
7667, 103.9866, baby_yoda, Juguetes, Select, 5.5272, 1.4401, 7.3446, 1.8295, 269.2813, 359.8239, 0.1060, 0.1060, 0.1060, Select, Normal
7670, 104.0283, baby_yoda, Juguetes, Select, 5.5276, 1.4402, 7.3450, 1.8346, 269.0581, 359.5807, 0.1060, 0.1060, 0.1060, Select, Normal
7673, 104.0706, baby_yoda, Juguetes, Select, 5.5280, 1.4403, 7.3453, 1.9478, 268.9762, 359.5339, 0.1060, 0.1060, 0.1060, Select, Normal
7676, 104.1130, baby_yoda, Juguetes, Select, 5.5283, 1.4400, 7.3456, 1.9326, 268.9822, 359.4919, 0.1060, 0.1060, 0.1060, Select, Normal
7679, 104.1547, baby_yoda, Juguetes, Select, 5.5283, 1.4394, 7.3463, 1.7717, 269.0156, 359.4876, 0.1060, 0.1060, 0.1060, Select, Normal
7682, 104.1962, baby_yoda, Juguetes, Select, 5.5288, 1.4393, 7.3470, 1.8179, 269.0145, 359.4705, 0.1060, 0.1060, 0.1060, Select, Normal
7685, 104.2383, baby_yoda, Juguetes, Select, 5.5300, 1.4400, 7.3479, 2.2752, 268.8489, 359.2802, 0.1060, 0.1060, 0.1060, Select, Normal
7688, 104.2796, baby_yoda, Juguetes, Select, 5.5316, 1.4420, 7.3481, 2.9471, 268.7198, 358.9054, 0.1060, 0.1060, 0.1060, Select, Normal
7691, 104.3218, baby_yoda, Juguetes, Select, 5.5323, 1.4425, 7.3492, 3.0600, 268.6395, 358.9387, 0.1060, 0.1060, 0.1060, Select, Normal
7694, 104.3625, baby_yoda, Juguetes, Select, 5.5321, 1.4429, 7.3506, 3.0047, 268.6881, 359.2366, 0.1060, 0.1060, 0.1060, Select, Normal
7697, 104.4048, baby_yoda, Juguetes, Select, 5.5318, 1.4426, 7.3523, 2.8341, 268.7546, 359.7041, 0.1060, 0.1060, 0.1060, Select, Normal
7700, 104.4463, baby_yoda, Juguetes, Select, 5.5312, 1.4433, 7.3528, 3.0278, 268.9721, 359.7711, 0.1060, 0.1060, 0.1060, Select, Normal
7703, 104.4867, baby_yoda, Juguetes, Select, 5.5306, 1.4438, 7.3537, 3.2308, 268.9702, 359.7319, 0.1060, 0.1060, 0.1060, Select, Normal
7706, 104.5285, baby_yoda, Juguetes, Select, 5.5306, 1.4443, 7.3540, 3.4504, 268.8985, 359.5713, 0.1060, 0.1060, 0.1060, Select, Normal
7709, 104.5709, baby_yoda, Juguetes, Select, 5.5308, 1.4452, 7.3542, 3.7830, 268.7686, 359.3730, 0.1060, 0.1060, 0.1060, Select, Normal
7712, 104.6119, baby_yoda, Juguetes, Select, 5.5309, 1.4454, 7.3540, 3.8642, 268.9182, 359.4583, 0.1060, 0.1060, 0.1060, Select, Normal
7715, 104.6548, baby_yoda, Juguetes, Select, 5.5307, 1.4455, 7.3535, 3.8585, 269.1396, 359.5730, 0.1060, 0.1060, 0.1060, Select, Normal
7718, 104.6960, baby_yoda, Juguetes, Select, 5.5304, 1.4456, 7.3532, 3.7712, 269.2290, 359.6192, 0.1060, 0.1060, 0.1060, Select, Normal
7721, 104.7383, baby_yoda, Juguetes, Select, 5.5297, 1.4459, 7.3533, 3.5296, 269.1833, 359.6267, 0.1060, 0.1060, 0.1060, Select, Normal
7724, 104.7798, baby_yoda, Juguetes, Select, 5.5286, 1.4460, 7.3537, 3.1800, 269.1924, 359.6497, 0.1060, 0.1060, 0.1060, Select, Normal
7727, 104.8219, baby_yoda, Juguetes, Select, 5.5276, 1.4464, 7.3540, 3.0319, 269.2855, 359.6910, 0.1060, 0.1060, 0.1060, Select, Normal
7730, 104.8631, baby_yoda, Juguetes, Select, 5.5270, 1.4468, 7.3540, 3.1299, 269.5617, 359.9362, 0.1060, 0.1060, 0.1060, Select, Normal
7733, 104.9054, baby_yoda, Juguetes, Select, 5.5265, 1.4471, 7.3538, 3.1509, 269.9179, 0.1818, 0.1060, 0.1060, 0.1060, Select, Normal
7736, 104.9471, baby_yoda, Juguetes, Select, 5.5261, 1.4472, 7.3538, 3.0777, 270.2463, 0.5082, 0.1060, 0.1060, 0.1060, Select, Normal
7739, 104.9878, baby_yoda, Juguetes, Select, 5.5257, 1.4470, 7.3540, 2.9546, 270.4298, 0.7055, 0.1060, 0.1060, 0.1060, Select, Normal
7742, 105.0284, baby_yoda, Juguetes, Select, 5.5253, 1.4470, 7.3539, 2.7733, 270.3586, 0.4604, 0.1060, 0.1060, 0.1060, Select, Normal
7745, 105.0704, baby_yoda, Juguetes, Select, 5.5251, 1.4472, 7.3539, 2.7223, 270.2973, 0.2810, 0.1060, 0.1060, 0.1060, Select, Normal
7748, 105.1123, baby_yoda, Juguetes, Select, 5.5247, 1.4477, 7.3539, 2.6512, 270.2044, 359.9280, 0.1060, 0.1060, 0.1060, Select, Normal
7751, 105.1550, baby_yoda, Juguetes, Select, 5.5247, 1.4489, 7.3539, 2.9091, 270.1573, 359.7817, 0.1060, 0.1060, 0.1060, Select, Normal
7754, 105.1963, baby_yoda, Juguetes, Select, 5.5243, 1.4497, 7.3535, 3.0141, 270.3159, 359.6052, 0.1060, 0.1060, 0.1060, Select, Normal
