Frame, Timestamp, RightHand_State, LeftHand_State
942, 10.3143, Hover, Disabled
943, 10.3262, Hover, Disabled
944, 10.3401, Hover, Disabled
945, 10.3536, Hover, Disabled
946, 10.3670, Hover, Disabled
947, 10.3809, Hover, Disabled
948, 10.3936, Hover, Disabled
949, 10.4070, Hover, Disabled
950, 10.4221, Hover, Disabled
951, 10.4361, Hover, Disabled
952, 10.4483, Hover, Disabled
953, 10.4625, Hover, Disabled
954, 10.4769, Hover, Disabled
955, 10.4897, Hover, Disabled
956, 10.5047, Hover, Disabled
957, 10.5184, Hover, Disabled
958, 10.5318, Hover, Disabled
959, 10.5464, Hover, Disabled
960, 10.5598, Hover, Disabled
961, 10.5732, Hover, Disabled
962, 10.5882, Hover, Disabled
1083, 12.2691, Disabled, Hover
1084, 12.2828, Disabled, Hover
1085, 12.2964, Disabled, Hover
1086, 12.3095, Disabled, Hover
1087, 12.3242, Disabled, Hover
1088, 12.3382, Disabled, Hover
1089, 12.3511, Disabled, Hover
1090, 12.3656, Disabled, Hover
1091, 12.3797, Disabled, Hover
1092, 12.3923, Disabled, Hover
1093, 12.4067, Disabled, Hover
1094, 12.4213, Disabled, Hover
1095, 12.4354, Disabled, Hover
1096, 12.4484, Disabled, Hover
1097, 12.4623, Disabled, Hover
1098, 12.4767, Disabled, Hover
1099, 12.4896, Disabled, Hover
1100, 12.5043, Disabled, Hover
1101, 12.5187, Disabled, Hover
1102, 12.5313, Disabled, Hover
1103, 12.5460, Disabled, Hover
1104, 12.5591, Disabled, Hover
1105, 12.5736, Disabled, Hover
1106, 12.5875, Disabled, Hover
1107, 12.6010, Disabled, Hover
1108, 12.6143, Disabled, Hover
1109, 12.6281, Disabled, Hover
1110, 12.6421, Disabled, Hover
1111, 12.6570, Disabled, Hover
1112, 12.6706, Disabled, Hover
1113, 12.6847, Disabled, Hover
1114, 12.6988, Disabled, Hover
1115, 12.7113, Disabled, Hover
1116, 12.7264, Disabled, Hover
1117, 12.7402, Disabled, Hover
1118, 12.7542, Disabled, Hover
1119, 12.7669, Disabled, Hover
1120, 12.7822, Disabled, Hover
1121, 12.7957, Disabled, Hover
1122, 12.8087, Disabled, Hover
1123, 12.8231, Disabled, Hover
1124, 12.8377, Disabled, Hover
1125, 12.8509, Disabled, Hover
1126, 12.8649, Disabled, Hover
1127, 12.8787, Disabled, Hover
1128, 12.8926, Disabled, Hover
1129, 12.9064, Disabled, Hover
1130, 12.9211, Disabled, Hover
1131, 12.9348, Disabled, Hover
1132, 12.9480, Disabled, Hover
1133, 12.9628, Disabled, Hover
1134, 12.9766, Disabled, Hover
1135, 12.9896, Disabled, Hover
1136, 13.0044, Disabled, Hover
1137, 13.0175, Disabled, Hover
1138, 13.0314, Disabled, Hover
1139, 13.0459, Disabled, Hover
1140, 13.0597, Disabled, Hover
1141, 13.0730, Disabled, Hover
1142, 13.0876, Disabled, Hover
1143, 13.1014, Disabled, Hover
1144, 13.1154, Disabled, Hover
1145, 13.1286, Disabled, Hover
1146, 13.1432, Disabled, Hover
1147, 13.1573, Disabled, Hover
1148, 13.1700, Disabled, Hover
2045, 25.6283, Hover, Disabled
2046, 25.6428, Hover, Disabled
2047, 25.6573, Hover, Disabled
2048, 25.6702, Hover, Disabled
2049, 25.6848, Hover, Disabled
2950, 38.1970, Hover, Disabled
2951, 38.2107, Hover, Disabled
2952, 38.2249, Hover, Disabled
2953, 38.2390, Hover, Disabled
2954, 38.2529, Hover, Disabled
2955, 38.2670, Hover, Disabled
2956, 38.2812, Hover, Disabled
2957, 38.2947, Hover, Disabled
2958, 38.3078, Hover, Disabled
2959, 38.3225, Hover, Disabled
4748, 63.1689, Hover, Disabled
4749, 63.1842, Hover, Disabled
4750, 63.1977, Hover, Disabled
4751, 63.2107, Hover, Disabled
4752, 63.2256, Hover, Disabled
4753, 63.2397, Hover, Disabled
4754, 63.2532, Hover, Disabled
4755, 63.2671, Hover, Disabled
4756, 63.2806, Hover, Disabled
4757, 63.2952, Hover, Disabled
4758, 63.3077, Hover, Disabled
4759, 63.3223, Hover, Disabled
4760, 63.3370, Hover, Disabled
4761, 63.3500, Hover, Disabled
4762, 63.3641, Hover, Disabled
8418, 114.4193, Hover, Disabled
8419, 114.4325, Hover, Disabled
8864, 120.6138, Hover, Disabled
8865, 120.6276, Hover, Disabled
8866, 120.6433, Hover, Disabled
8867, 120.6630, Hover, Disabled
8868, 120.6709, Hover, Disabled
8869, 120.6836, Hover, Disabled
8870, 120.6978, Hover, Disabled
8871, 120.7113, Hover, Disabled
8872, 120.7258, Hover, Disabled
8873, 120.7393, Hover, Disabled
8874, 120.7532, Hover, Disabled
8875, 120.7675, Hover, Disabled
8876, 120.7809, Hover, Disabled
8877, 120.7949, Hover, Disabled
