Frame, Timestamp, RightHand_State, LeftHand_State
1631, 17.8322, Disabled, Disabled
1632, 17.8510, Disabled, Hover
1633, 17.8613, Disabled, Hover
1634, 17.8764, Disabled, Hover
1635, 17.8901, Disabled, Select
1636, 17.9049, Disabled, Select
1637, 17.9183, Disabled, Select
1638, 17.9312, Disabled, Select
1639, 17.9459, Disabled, Select
1640, 17.9592, Disabled, Select
1641, 17.9714, Disabled, Select
1642, 17.9857, Disabled, Select
1643, 18.0000, Disabled, Select
3007, 36.9436, Disabled, Disabled
3008, 36.9587, Disabled, Hover
3009, 36.9721, Disabled, Disabled
3010, 36.9864, Disabled, Hover
3011, 36.9995, Disabled, Disabled
3012, 37.0126, Disabled, Hover
3013, 37.0270, Disabled, Disabled
3014, 37.0418, Disabled, Hover
3015, 37.0549, Disabled, Disabled
3016, 37.0683, Disabled, Hover
3017, 37.0829, Disabled, Disabled
3018, 37.0965, Disabled, Hover
3019, 37.1107, Disabled, Disabled
3020, 37.1247, Disabled, Hover
3021, 37.1382, Disabled, Disabled
3022, 37.1514, Disabled, Hover
3023, 37.1660, Disabled, Disabled
3024, 37.1796, Disabled, Hover
3025, 37.1936, Disabled, Disabled
3026, 37.2075, Disabled, Hover
3027, 37.2214, Disabled, Disabled
3028, 37.2356, Disabled, Hover
3029, 37.2494, Disabled, Disabled
3030, 37.2635, Disabled, Hover
3031, 37.2778, Disabled, Disabled
3032, 37.2909, Disabled, Hover
3033, 37.3049, Disabled, Disabled
3034, 37.3185, Disabled, Hover
3035, 37.3322, Disabled, Disabled
3036, 37.3466, Disabled, Hover
3037, 37.3614, Disabled, Disabled
3038, 37.3744, Disabled, Hover
3039, 37.3879, Disabled, Disabled
3040, 37.4021, Disabled, Hover
3041, 37.4165, Disabled, Disabled
3042, 37.4298, Disabled, Hover
3043, 37.4439, Disabled, Disabled
3044, 37.4575, Disabled, Hover
3045, 37.4712, Disabled, Disabled
3046, 37.4854, Disabled, Hover
3047, 37.5001, Disabled, Hover
3048, 37.5133, Disabled, Hover
3049, 37.5267, Disabled, Hover
3050, 37.5412, Disabled, Hover
3051, 37.5551, Disabled, Hover
3052, 37.5694, Disabled, Hover
3053, 37.5836, Disabled, Hover
3054, 37.5972, Disabled, Select
3055, 37.6115, Disabled, Select
3056, 37.6254, Disabled, Select
3057, 37.6403, Disabled, Select
3058, 37.6532, Disabled, Select
3059, 37.6665, Disabled, Select
3060, 37.6806, Disabled, Select
3061, 37.6951, Disabled, Select
3062, 37.7086, Disabled, Select
3063, 37.7224, Disabled, Select
3064, 37.7363, Disabled, Select
3065, 37.7497, Disabled, Select
3066, 37.7649, Disabled, Select
3067, 37.7789, Disabled, Select
3068, 37.7916, Disabled, Select
3069, 37.8068, Disabled, Disabled
3070, 37.8193, Disabled, Hover
3071, 37.8333, Disabled, Disabled
3072, 37.8479, Disabled, Hover
3073, 37.8615, Disabled, Disabled
3074, 37.8751, Disabled, Hover
3075, 37.8885, Disabled, Disabled
3076, 37.9029, Disabled, Hover
3077, 37.9173, Disabled, Disabled
3078, 37.9309, Disabled, Hover
3079, 37.9446, Disabled, Hover
3080, 37.9586, Disabled, Hover
3081, 37.9732, Disabled, Hover
3082, 37.9867, Disabled, Hover
3083, 38.0002, Disabled, Hover
3084, 38.0144, Disabled, Hover
3085, 38.0275, Disabled, Hover
3086, 38.0429, Disabled, Hover
3087, 38.0561, Disabled, Hover
3088, 38.0690, Disabled, Hover
3089, 38.0833, Disabled, Hover
3090, 38.0977, Disabled, Hover
3091, 38.1121, Disabled, Hover
3092, 38.1255, Disabled, Hover
3093, 38.1394, Disabled, Hover
3094, 38.1527, Disabled, Disabled
3095, 38.1672, Disabled, Hover
3096, 38.1816, Disabled, Hover
3097, 38.1947, Disabled, Hover
3098, 38.2081, Disabled, Hover
3099, 38.2226, Disabled, Select
3100, 38.2377, Disabled, Select
3101, 38.2518, Disabled, Select
3102, 38.2657, Disabled, Select
3103, 38.2789, Disabled, Select
3104, 38.2924, Disabled, Select
3105, 38.3065, Disabled, Select
3106, 38.3207, Disabled, Select
3107, 38.3356, Disabled, Select
3108, 38.3482, Disabled, Select
3109, 38.3627, Disabled, Select
3110, 38.3763, Disabled, Select
3111, 38.3905, Disabled, Select
3112, 38.4048, Disabled, Select
3113, 38.4182, Disabled, Select
3114, 38.4317, Disabled, Select
3115, 38.4470, Disabled, Select
3116, 38.4599, Disabled, Select
3117, 38.4732, Disabled, Select
3118, 38.4871, Disabled, Select
3119, 38.5022, Disabled, Select
3120, 38.5160, Disabled, Disabled
3121, 38.5282, Disabled, Hover
3122, 38.5428, Disabled, Disabled
3123, 38.5575, Disabled, Hover
3124, 38.5702, Disabled, Disabled
3125, 38.5843, Disabled, Hover
3126, 38.5984, Disabled, Disabled
3127, 38.6125, Disabled, Hover
3128, 38.6264, Disabled, Disabled
3129, 38.6400, Disabled, Hover
3130, 38.6552, Disabled, Disabled
3131, 38.6685, Disabled, Hover
3132, 38.6825, Disabled, Disabled
3133, 38.6955, Disabled, Hover
3134, 38.7096, Disabled, Disabled
3135, 38.7233, Disabled, Hover
3136, 38.7383, Disabled, Disabled
3137, 38.7509, Disabled, Hover
3138, 38.7652, Disabled, Disabled
3139, 38.7793, Disabled, Hover
3140, 38.7935, Disabled, Hover
3141, 38.8069, Disabled, Hover
3142, 38.8269, Disabled, Hover
3143, 38.8350, Disabled, Hover
3144, 38.8506, Disabled, Hover
3145, 38.8642, Disabled, Select
3146, 38.8772, Disabled, Select
3147, 38.8904, Disabled, Select
3148, 38.9053, Disabled, Select
3149, 38.9189, Disabled, Select
3150, 38.9313, Disabled, Select
3151, 38.9452, Disabled, Select
3152, 38.9595, Disabled, Select
3153, 38.9728, Disabled, Select
3154, 38.9869, Disabled, Select
3155, 39.0007, Disabled, Select
3156, 39.0148, Disabled, Select
3157, 39.0290, Disabled, Select
3158, 39.0425, Disabled, Select
3159, 39.0561, Disabled, Select
3160, 39.0700, Disabled, Select
3161, 39.0844, Disabled, Hover
3162, 39.0981, Disabled, Hover
3163, 39.1120, Disabled, Hover
3164, 39.1258, Disabled, Hover
3165, 39.1398, Disabled, Hover
3166, 39.1534, Disabled, Hover
3167, 39.1675, Disabled, Hover
3168, 39.1820, Disabled, Hover
3169, 39.1960, Disabled, Hover
3170, 39.2086, Disabled, Hover
3171, 39.2230, Disabled, Hover
3172, 39.2367, Disabled, Hover
3173, 39.2506, Disabled, Hover
3174, 39.2644, Disabled, Hover
3175, 39.2786, Disabled, Hover
3176, 39.2922, Disabled, Hover
3887, 49.1664, Disabled, Disabled
3888, 49.1809, Disabled, Hover
3889, 49.1947, Disabled, Disabled
3890, 49.2078, Disabled, Hover
3891, 49.2220, Disabled, Disabled
3892, 49.2356, Disabled, Hover
3893, 49.2497, Disabled, Disabled
3894, 49.2634, Disabled, Hover
3895, 49.2773, Disabled, Hover
3896, 49.2904, Disabled, Hover
3897, 49.3050, Disabled, Hover
3898, 49.3196, Disabled, Hover
3899, 49.3327, Disabled, Hover
3900, 49.3469, Disabled, Hover
3901, 49.3610, Disabled, Hover
3902, 49.3742, Disabled, Hover
3903, 49.3881, Disabled, Hover
3904, 49.4027, Disabled, Hover
4361, 55.7499, Disabled, Disabled
4362, 55.7658, Disabled, Hover
4363, 55.7798, Disabled, Hover
4364, 55.7934, Disabled, Hover
4365, 55.8085, Disabled, Hover
4366, 55.8212, Disabled, Hover
4367, 55.8341, Disabled, Hover
4368, 55.8484, Disabled, Hover
5212, 67.5673, Disabled, Disabled
5213, 67.5822, Hover, Disabled
5214, 67.5972, Disabled, Disabled
5215, 67.6098, Hover, Disabled
5216, 67.6244, Hover, Disabled
5217, 67.6372, Hover, Disabled
5218, 67.6506, Hover, Disabled
5219, 67.6647, Hover, Disabled
5220, 67.6797, Hover, Disabled
5221, 67.6926, Hover, Disabled
5222, 67.7068, Hover, Disabled
5223, 67.7206, Hover, Disabled
5224, 67.7352, Hover, Disabled
5225, 67.7481, Hover, Disabled
5226, 67.7619, Hover, Disabled
5227, 67.7760, Hover, Disabled
5228, 67.7897, Hover, Disabled
5229, 67.8042, Hover, Disabled
5230, 67.8182, Hover, Disabled
5231, 67.8314, Hover, Disabled
5232, 67.8458, Hover, Disabled
5233, 67.8595, Hover, Disabled
5234, 67.8728, Hover, Disabled
5235, 67.8878, Hover, Disabled
5236, 67.9017, Hover, Disabled
5237, 67.9159, Hover, Disabled
5238, 67.9285, Hover, Disabled
5239, 67.9431, Hover, Disabled
