Frame, Timestamp, Object, State, Handedness
7770, 103.0930, Mochila, Pointing, LeftHanded
7771, 103.1063, Mochila, Pointing, LeftHanded
7772, 103.1208, Mochila, Pointing, LeftHanded
7773, 103.1347, Mochila, Pointing, LeftHanded
7774, 103.1489, Mochila, Pointing, LeftHanded
7775, 103.1628, Mochila, Pointing, LeftHanded
7776, 103.1766, Mochila, Pointing, LeftHanded
7796, 103.4550, quemador, Pointing, LeftHanded
7999, 106.2750, Mochila, Pointing, LeftHanded
8000, 106.2887, Mochila, Pointing, LeftHanded
8001, 106.3026, Mochila, Pointing, LeftHanded
8002, 106.3170, Mochila, Pointing, LeftHanded
8003, 106.3299, Mochila, Pointing, LeftHanded
8004, 106.3442, Mochila, Pointing, LeftHanded
8005, 106.3583, Mochila, Pointing, LeftHanded
8006, 106.3718, Mochila, Pointing, LeftHanded
8007, 106.3876, Mochila, Pointing, LeftHanded
8008, 106.4013, Mochila, Pointing, LeftHanded
8009, 106.4137, Mochila, Pointing, LeftHanded
8010, 106.4272, Mochila, Pointing, LeftHanded
8011, 106.4409, Mochila, Pointing, LeftHanded
8012, 106.4547, Mochila, Pointing, LeftHanded
8013, 106.4682, Mochila, Pointing, LeftHanded
8014, 106.4836, Mochila, Pointing, LeftHanded
8015, 106.4975, Mochila, Pointing, LeftHanded
8016, 106.5102, Mochila, Pointing, LeftHanded
8017, 106.5248, Mochila, Pointing, LeftHanded
8018, 106.5386, Mochila, Pointing, LeftHanded
8019, 106.5518, Mochila, Pointing, LeftHanded
8020, 106.5670, Mochila, Pointing, LeftHanded
8021, 106.5804, Mochila, Pointing, LeftHanded
8022, 106.5944, Mochila, Pointing, LeftHanded
8023, 106.6078, Mochila, Pointing, LeftHanded
8024, 106.6220, Mochila, Pointing, LeftHanded
8025, 106.6361, Mochila, Pointing, LeftHanded
8026, 106.6496, Mochila, Pointing, LeftHanded
8027, 106.6677, Mochila, Pointing, LeftHanded
8028, 106.6777, Mochila, Pointing, LeftHanded
8029, 106.6947, Mochila, Pointing, LeftHanded
8030, 106.7087, Mochila, Pointing, LeftHanded
8031, 106.7206, Mochila, Pointing, LeftHanded
8032, 106.7339, Mochila, Pointing, LeftHanded
8033, 106.7474, Mochila, Pointing, LeftHanded
8034, 106.7609, Mochila, Pointing, LeftHanded
8035, 106.7747, Mochila, Pointing, LeftHanded
8036, 106.7887, Mochila, Pointing, LeftHanded
8037, 106.8031, Mochila, Pointing, LeftHanded
8038, 106.8167, Mochila, Pointing, LeftHanded
8039, 106.8301, Mochila, Pointing, LeftHanded
8040, 106.8441, Mochila, Pointing, LeftHanded
8041, 106.8580, Mochila, Pointing, LeftHanded
8042, 106.8716, Mochila, Pointing, LeftHanded
8043, 106.8868, Mochila, Pointing, LeftHanded
8044, 106.8997, Mochila, Pointing, LeftHanded
8045, 106.9137, Mochila, Pointing, LeftHanded
8046, 106.9278, Mochila, Pointing, LeftHanded
8047, 106.9414, Mochila, Pointing, LeftHanded
8048, 106.9558, Mochila, Pointing, LeftHanded
8049, 106.9686, Mochila, Pointing, LeftHanded
8050, 106.9829, Mochila, Pointing, LeftHanded
8051, 106.9967, Mochila, Pointing, LeftHanded
8052, 107.0101, Mochila, Pointing, LeftHanded
8053, 107.0246, Mochila, Pointing, LeftHanded
8054, 107.0395, Mochila, Pointing, LeftHanded
8055, 107.0526, Mochila, Pointing, LeftHanded
8056, 107.0664, Mochila, Pointing, LeftHanded
8057, 107.0801, Mochila, Pointing, LeftHanded
8058, 107.0937, Mochila, Pointing, LeftHanded
8059, 107.1078, Mochila, Pointing, LeftHanded
8060, 107.1222, Mochila, Pointing, LeftHanded
8061, 107.1358, Mochila, Pointing, LeftHanded
8062, 107.1497, Mochila, Pointing, LeftHanded
8063, 107.1634, Mochila, Pointing, LeftHanded
8064, 107.1773, Mochila, Pointing, LeftHanded
8065, 107.1911, Mochila, Pointing, LeftHanded
8066, 107.2054, Mochila, Pointing, LeftHanded
8067, 107.2192, Mochila, Pointing, LeftHanded
8068, 107.2329, Mochila, Pointing, LeftHanded
8069, 107.2471, Mochila, Pointing, LeftHanded
8070, 107.2617, Mochila, Pointing, LeftHanded
8071, 107.2757, Mochila, Pointing, LeftHanded
8072, 107.2885, Mochila, Pointing, LeftHanded
8073, 107.3022, Mochila, Pointing, LeftHanded
8074, 107.3166, Mochila, Pointing, LeftHanded
8075, 107.3299, Mochila, Pointing, LeftHanded
8076, 107.3453, Mochila, Pointing, LeftHanded
8077, 107.3582, Mochila, Pointing, LeftHanded
8078, 107.3714, Mochila, Pointing, LeftHanded
8079, 107.3860, Mochila, Pointing, LeftHanded
8080, 107.3997, Mochila, Pointing, LeftHanded
8081, 107.4136, Mochila, Pointing, LeftHanded
8082, 107.4282, Mochila, Pointing, LeftHanded
8083, 107.4416, Mochila, Pointing, LeftHanded
8084, 107.4554, Mochila, Pointing, LeftHanded
8085, 107.4690, Mochila, Pointing, LeftHanded
8086, 107.4834, Mochila, Pointing, LeftHanded
8087, 107.4968, Mochila, Pointing, LeftHanded
8088, 107.5104, Mochila, Pointing, LeftHanded
8089, 107.5248, Mochila, Pointing, LeftHanded
8090, 107.5390, Mochila, Pointing, LeftHanded
8091, 107.5521, Mochila, Pointing, LeftHanded
8092, 107.5670, Mochila, Pointing, LeftHanded
8093, 107.5809, Mochila, Pointing, LeftHanded
8094, 107.5942, Mochila, Pointing, LeftHanded
8095, 107.6082, Mochila, Pointing, LeftHanded
8096, 107.6219, Mochila, Pointing, LeftHanded
8097, 107.6365, Mochila, Pointing, LeftHanded
8098, 107.6499, Mochila, Pointing, LeftHanded
8099, 107.6643, Mochila, Pointing, LeftHanded
8100, 107.6784, Mochila, Pointing, LeftHanded
8101, 107.6916, Mochila, Pointing, LeftHanded
8102, 107.7056, Mochila, Pointing, LeftHanded
8102, 107.7056, zapatillas, Pointing, RightHanded
8103, 107.7205, Mochila, Pointing, LeftHanded
8103, 107.7205, zapatillas, Pointing, RightHanded
8104, 107.7344, Mochila, Pointing, LeftHanded
8104, 107.7344, zapatillas, Pointing, RightHanded
8105, 107.7475, Mochila, Pointing, LeftHanded
8106, 107.7625, Mochila, Pointing, LeftHanded
8107, 107.7762, Mochila, Pointing, LeftHanded
8108, 107.7884, Mochila, Pointing, LeftHanded
8109, 107.8020, Mochila, Pointing, LeftHanded
8110, 107.8156, Mochila, Pointing, LeftHanded
8111, 107.8297, Mochila, Pointing, LeftHanded
8112, 107.8437, Mochila, Pointing, LeftHanded
8113, 107.8582, Mochila, Pointing, LeftHanded
8204, 109.1223, zapatillas, Pointing, LeftHanded
8205, 109.1386, zapatillas, Pointing, LeftHanded
8206, 109.1519, zapatillas, Pointing, LeftHanded
8207, 109.1636, zapatillas, Pointing, LeftHanded
8208, 109.1771, zapatillas, Pointing, LeftHanded
8209, 109.1908, zapatillas, Pointing, LeftHanded
8210, 109.2055, zapatillas, Pointing, LeftHanded
8211, 109.2194, zapatillas, Pointing, LeftHanded
8212, 109.2327, zapatillas, Pointing, LeftHanded
8213, 109.2473, zapatillas, Pointing, LeftHanded
8214, 109.2607, zapatillas, Pointing, LeftHanded
8215, 109.2750, zapatillas, Pointing, LeftHanded
8216, 109.2941, zapatillas, Pointing, LeftHanded
8217, 109.3035, zapatillas, Pointing, LeftHanded
8218, 109.3178, zapatillas, Pointing, LeftHanded
8219, 109.3308, zapatillas, Pointing, LeftHanded
8405, 111.9148, zapatillas, Pointing, RightHanded
8406, 111.9287, zapatillas, Pointing, RightHanded
8407, 111.9432, zapatillas, Pointing, RightHanded
9950, 133.3723, quemador, Pointing, RightHanded
9951, 133.3866, quemador, Pointing, RightHanded
9952, 133.4007, quemador, Pointing, RightHanded
9953, 133.4143, quemador, Pointing, RightHanded
9954, 133.4278, quemador, Pointing, RightHanded
9955, 133.4425, quemador, Pointing, RightHanded
9956, 133.4574, quemador, Pointing, RightHanded
9957, 133.4708, quemador, Pointing, RightHanded
9958, 133.4841, quemador, Pointing, RightHanded
9959, 133.4974, quemador, Pointing, RightHanded
9960, 133.5109, quemador, Pointing, RightHanded
9961, 133.5252, quemador, Pointing, RightHanded
9962, 133.5399, quemador, Pointing, RightHanded
9963, 133.5534, quemador, Pointing, RightHanded
9964, 133.5670, quemador, Pointing, RightHanded
9965, 133.5808, quemador, Pointing, RightHanded
9966, 133.5948, quemador, Pointing, RightHanded
9967, 133.6082, quemador, Pointing, RightHanded
9968, 133.6225, quemador, Pointing, RightHanded
9969, 133.6362, quemador, Pointing, RightHanded
9970, 133.6497, quemador, Pointing, RightHanded
9971, 133.6649, quemador, Pointing, RightHanded
9972, 133.6791, quemador, Pointing, RightHanded
9973, 133.6926, quemador, Pointing, RightHanded
9974, 133.7063, quemador, Pointing, RightHanded
9975, 133.7200, quemador, Pointing, RightHanded
9976, 133.7333, quemador, Pointing, RightHanded
9977, 133.7483, quemador, Pointing, RightHanded
9978, 133.7618, quemador, Pointing, RightHanded
9979, 133.7755, quemador, Pointing, RightHanded
9980, 133.7891, quemador, Pointing, RightHanded
9981, 133.8039, quemador, Pointing, RightHanded
9982, 133.8178, quemador, Pointing, RightHanded
9983, 133.8311, quemador, Pointing, RightHanded
9984, 133.8448, quemador, Pointing, RightHanded
9985, 133.8587, quemador, Pointing, RightHanded
9986, 133.8770, quemador, Pointing, RightHanded
9987, 133.8867, quemador, Pointing, RightHanded
9988, 133.9023, quemador, Pointing, RightHanded
9989, 133.9175, quemador, Pointing, RightHanded
9990, 133.9302, quemador, Pointing, RightHanded
9991, 133.9433, quemador, Pointing, RightHanded
9992, 133.9566, quemador, Pointing, RightHanded
9993, 133.9698, quemador, Pointing, RightHanded
9994, 133.9844, quemador, Pointing, RightHanded
9995, 133.9981, quemador, Pointing, RightHanded
9996, 134.0110, quemador, Pointing, RightHanded
9997, 134.0254, quemador, Pointing, RightHanded
9998, 134.0392, quemador, Pointing, RightHanded
9999, 134.0531, quemador, Pointing, RightHanded
10000, 134.0673, quemador, Pointing, RightHanded
10001, 134.0806, quemador, Pointing, RightHanded
10002, 134.0946, quemador, Pointing, RightHanded
10003, 134.1081, quemador, Pointing, RightHanded
10004, 134.1232, quemador, Pointing, RightHanded
10011, 134.2206, quemador, Pointing, LeftHanded
10012, 134.2345, quemador, Pointing, LeftHanded
10013, 134.2468, quemador, Pointing, LeftHanded
10014, 134.2609, quemador, Pointing, LeftHanded
10015, 134.2749, quemador, Pointing, LeftHanded
10016, 134.2885, quemador, Pointing, LeftHanded
10017, 134.3029, quemador, Pointing, LeftHanded
10080, 135.1777, balon, Pointing, LeftHanded
10081, 135.1919, balon, Pointing, LeftHanded
10082, 135.2065, balon, Pointing, LeftHanded
10083, 135.2211, balon, Pointing, LeftHanded
10084, 135.2350, balon, Pointing, LeftHanded
10085, 135.2473, balon, Pointing, LeftHanded
10086, 135.2616, balon, Pointing, LeftHanded
10087, 135.2757, balon, Pointing, LeftHanded
10088, 135.2900, balon, Pointing, LeftHanded
10089, 135.3042, balon, Pointing, LeftHanded
10090, 135.3164, balon, Pointing, LeftHanded
10091, 135.3296, balon, Pointing, LeftHanded
10092, 135.3440, balon, Pointing, LeftHanded
10093, 135.3585, balon, Pointing, LeftHanded
10094, 135.3723, balon, Pointing, LeftHanded
10095, 135.3865, balon, Pointing, LeftHanded
10866, 146.0965, balon, Pointing, RightHanded
10867, 146.1095, balon, Pointing, RightHanded
11307, 152.2206, balon, Pointing, RightHanded
11308, 152.2346, balon, Pointing, RightHanded
11309, 152.2489, balon, Pointing, RightHanded
11530, 155.3183, balon, Pointing, LeftHanded
11531, 155.3310, balon, Pointing, LeftHanded
11532, 155.3457, balon, Pointing, LeftHanded
11533, 155.3600, balon, Pointing, LeftHanded
11534, 155.3730, balon, Pointing, LeftHanded
11535, 155.3880, balon, Pointing, LeftHanded
11536, 155.4012, balon, Pointing, LeftHanded
11537, 155.4151, balon, Pointing, LeftHanded
11538, 155.4298, balon, Pointing, LeftHanded
11539, 155.4433, balon, Pointing, LeftHanded
11540, 155.4581, balon, Pointing, LeftHanded
11541, 155.4717, balon, Pointing, LeftHanded
11542, 155.4839, balon, Pointing, LeftHanded
11543, 155.4989, balon, Pointing, LeftHanded
11544, 155.5112, balon, Pointing, LeftHanded
11545, 155.5263, balon, Pointing, LeftHanded
11546, 155.5403, balon, Pointing, LeftHanded
11547, 155.5538, balon, Pointing, LeftHanded
11548, 155.5668, balon, Pointing, LeftHanded
11549, 155.5816, balon, Pointing, LeftHanded
11550, 155.5957, balon, Pointing, LeftHanded
11551, 155.6084, balon, Pointing, LeftHanded
11552, 155.6228, balon, Pointing, LeftHanded
11553, 155.6369, balon, Pointing, LeftHanded
11554, 155.6524, balon, Pointing, LeftHanded
11555, 155.6652, balon, Pointing, LeftHanded
11556, 155.6786, balon, Pointing, LeftHanded
11557, 155.6957, balon, Pointing, LeftHanded
11558, 155.7074, balon, Pointing, LeftHanded
11559, 155.7229, balon, Pointing, LeftHanded
11560, 155.7360, balon, Pointing, LeftHanded
11561, 155.7492, balon, Pointing, LeftHanded
11562, 155.7634, balon, Pointing, LeftHanded
11563, 155.7772, balon, Pointing, LeftHanded
11564, 155.7905, balon, Pointing, LeftHanded
11569, 155.8591, balon, Pointing, LeftHanded
11570, 155.8727, balon, Pointing, LeftHanded
11571, 155.8871, balon, Pointing, LeftHanded
11572, 155.9022, balon, Pointing, LeftHanded
11573, 155.9173, balon, Pointing, LeftHanded
11574, 155.9291, balon, Pointing, LeftHanded
11575, 155.9427, balon, Pointing, LeftHanded
11576, 155.9568, balon, Pointing, LeftHanded
11577, 155.9695, balon, Pointing, LeftHanded
11578, 155.9843, balon, Pointing, LeftHanded
11579, 155.9977, balon, Pointing, LeftHanded
11580, 156.0110, balon, Pointing, LeftHanded
11581, 156.0261, balon, Pointing, LeftHanded
11582, 156.0393, balon, Pointing, LeftHanded
11592, 156.1792, quemador, Pointing, LeftHanded
11678, 157.3740, balon, Pointing, RightHanded
11679, 157.3881, balon, Pointing, RightHanded
11680, 157.4034, balon, Pointing, RightHanded
11681, 157.4177, balon, Pointing, RightHanded
11682, 157.4296, balon, Pointing, RightHanded
11683, 157.4457, balon, Pointing, RightHanded
11684, 157.4608, balon, Pointing, RightHanded
11685, 157.4711, balon, Pointing, RightHanded
11686, 157.4846, balon, Pointing, RightHanded
11687, 157.4984, balon, Pointing, RightHanded
11688, 157.5128, balon, Pointing, RightHanded
11689, 157.5262, balon, Pointing, RightHanded
11690, 157.5407, balon, Pointing, RightHanded
11756, 158.4571, quemador, Pointing, LeftHanded
11757, 158.4716, quemador, Pointing, LeftHanded
11758, 158.4851, quemador, Pointing, LeftHanded
