Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
270, 3.7600, letrero_juguetes, ==SIGNBOARDS==, 4.4497, 1.2748, 9.4632, 0.0097, 0.9632, 0.2660, 4.3122, 1.2801, 9.4543, 0.0097, 0.9632, 0.2660, 4.4183, 1.2760, 9.4612, 4.6644, 2.9478, 6.6660
271, 3.7800, letrero_juguetes, ==SIGNBOARDS==, 4.4508, 1.2748, 9.4631, 0.0093, 0.9633, 0.2645, 4.3136, 1.2805, 9.4518, 0.0093, 0.9633, 0.2645, 4.4195, 1.2761, 9.4605, 4.7194, 2.9366, 6.6660
273, 3.8000, letrero_juguetes, ==SIGNBOARDS==, 4.4527, 1.2740, 9.4632, 0.0088, 0.9635, 0.2610, 4.3159, 1.2806, 9.4483, 0.0088, 0.9635, 0.2610, 4.4215, 1.2755, 9.4598, 4.8044, 2.9122, 6.6660
274, 3.8200, letrero_juguetes, ==SIGNBOARDS==, 4.4532, 1.2738, 9.4631, 0.0090, 0.9637, 0.2588, 4.3166, 1.2808, 9.4467, 0.0090, 0.9637, 0.2588, 4.4221, 1.2754, 9.4594, 4.8414, 2.8964, 6.6660
276, 3.8400, letrero_juguetes, ==SIGNBOARDS==, 4.4540, 1.2734, 9.4624, 0.0098, 0.9644, 0.2547, 4.3176, 1.2810, 9.4442, 0.0098, 0.9644, 0.2547, 4.4229, 1.2751, 9.4582, 4.8834, 2.8656, 6.6660
277, 3.8600, letrero_juguetes, ==SIGNBOARDS==, 4.4540, 1.2732, 9.4619, 0.0098, 0.9648, 0.2526, 4.3177, 1.2809, 9.4434, 0.0098, 0.9648, 0.2526, 4.4230, 1.2750, 9.4577, 4.8899, 2.8488, 6.6660
279, 3.8800, letrero_juguetes, ==SIGNBOARDS==, 4.4535, 1.2730, 9.4612, 0.0101, 0.9659, 0.2490, 4.3171, 1.2805, 9.4431, 0.0101, 0.9659, 0.2490, 4.4224, 1.2747, 9.4571, 4.8776, 2.8202, 6.6660
280, 3.9000, letrero_juguetes, ==SIGNBOARDS==, 4.4533, 1.2729, 9.4608, 0.0095, 0.9664, 0.2479, 4.3168, 1.2800, 9.4437, 0.0095, 0.9664, 0.2479, 4.4222, 1.2746, 9.4569, 4.8521, 2.8111, 6.6660
282, 3.9200, letrero_juguetes, ==SIGNBOARDS==, 4.4524, 1.2738, 9.4593, 0.0082, 0.9673, 0.2464, 4.3156, 1.2801, 9.4439, 0.0082, 0.9673, 0.2464, 4.4212, 1.2752, 9.4558, 4.8054, 2.7980, 6.6660
283, 3.9400, letrero_juguetes, ==SIGNBOARDS==, 4.4518, 1.2741, 9.4587, 0.0068, 0.9675, 0.2466, 4.3149, 1.2798, 9.4441, 0.0068, 0.9675, 0.2466, 4.4206, 1.2754, 9.4554, 4.7807, 2.7990, 6.6660
