Frame, Timestamp, Object, State, Handedness
1838, 22.3935, baby_yoda, Pointing, LeftHanded
1839, 22.4091, baby_yoda, Pointing, LeftHanded
1840, 22.4234, baby_yoda, Pointing, LeftHanded
1841, 22.4372, baby_yoda, Pointing, LeftHanded
1842, 22.4500, baby_yoda, Pointing, LeftHanded
1843, 22.4661, baby_yoda, Pointing, LeftHanded
1844, 22.4789, baby_yoda, Pointing, LeftHanded
1845, 22.4946, baby_yoda, Pointing, LeftHanded
1846, 22.5098, baby_yoda, Pointing, LeftHanded
1847, 22.5247, baby_yoda, Pointing, LeftHanded
1848, 22.5386, baby_yoda, Pointing, LeftHanded
1897, 23.2255, Juguetes, Pointing, RightHanded
1898, 23.2394, Juguetes, Pointing, RightHanded
1899, 23.2533, Juguetes, Pointing, RightHanded
1900, 23.2668, Juguetes, Pointing, RightHanded
1901, 23.2811, Juguetes, Pointing, RightHanded
1902, 23.2947, Juguetes, Pointing, RightHanded
1903, 23.3080, Juguetes, Pointing, RightHanded
1904, 23.3232, Juguetes, Pointing, RightHanded
1905, 23.3368, Juguetes, Pointing, RightHanded
1906, 23.3492, Juguetes, Pointing, RightHanded
1907, 23.3636, Juguetes, Pointing, RightHanded
1908, 23.3779, Juguetes, Pointing, RightHanded
1909, 23.3914, Juguetes, Pointing, RightHanded
4725, 62.5162, trofeo, Pointing, LeftHanded
4726, 62.5304, trofeo, Pointing, LeftHanded
4727, 62.5444, trofeo, Pointing, LeftHanded
4728, 62.5579, trofeo, Pointing, LeftHanded
4729, 62.5717, trofeo, Pointing, LeftHanded
4730, 62.5860, trofeo, Pointing, LeftHanded
4731, 62.5995, trofeo, Pointing, LeftHanded
4732, 62.6128, trofeo, Pointing, LeftHanded
4733, 62.6289, trofeo, Pointing, LeftHanded
4734, 62.6426, trofeo, Pointing, LeftHanded
4735, 62.6543, trofeo, Pointing, LeftHanded
4736, 62.6672, trofeo, Pointing, LeftHanded
4741, 62.7377, quemador, Pointing, LeftHanded
4742, 62.7507, quemador, Pointing, LeftHanded
4743, 62.7661, quemador, Pointing, LeftHanded
4744, 62.7818, quemador, Pointing, LeftHanded
4745, 62.7959, quemador, Pointing, LeftHanded
4746, 62.8068, quemador, Pointing, LeftHanded
4747, 62.8202, quemador, Pointing, LeftHanded
4748, 62.8353, quemador, Pointing, LeftHanded
4749, 62.8478, quemador, Pointing, LeftHanded
4750, 62.8625, quemador, Pointing, LeftHanded
4751, 62.8762, quemador, Pointing, LeftHanded
4752, 62.8896, quemador, Pointing, LeftHanded
5114, 67.9290, quemador, Pointing, LeftHanded
5115, 67.9440, quemador, Pointing, LeftHanded
5116, 67.9583, quemador, Pointing, LeftHanded
5117, 67.9731, quemador, Pointing, LeftHanded
5118, 67.9866, quemador, Pointing, LeftHanded
5119, 67.9994, quemador, Pointing, LeftHanded
5120, 68.0123, quemador, Pointing, LeftHanded
5121, 68.0265, quemador, Pointing, LeftHanded
5122, 68.0415, quemador, Pointing, LeftHanded
5123, 68.0543, quemador, Pointing, LeftHanded
5124, 68.0678, quemador, Pointing, LeftHanded
5125, 68.0824, quemador, Pointing, LeftHanded
5126, 68.0964, quemador, Pointing, LeftHanded
5127, 68.1099, quemador, Pointing, LeftHanded
5128, 68.1248, quemador, Pointing, LeftHanded
5129, 68.1387, quemador, Pointing, LeftHanded
5130, 68.1515, quemador, Pointing, LeftHanded
5131, 68.1657, quemador, Pointing, LeftHanded
5132, 68.1858, quemador, Pointing, LeftHanded
5133, 68.1965, quemador, Pointing, LeftHanded
5134, 68.2106, quemador, Pointing, LeftHanded
5135, 68.2211, quemador, Pointing, LeftHanded
6823, 91.6673, Mochila, Pointing, LeftHanded
6824, 91.6830, Mochila, Pointing, LeftHanded
6825, 91.6967, Mochila, Pointing, LeftHanded
6826, 91.7085, Mochila, Pointing, LeftHanded
6827, 91.7223, Mochila, Pointing, LeftHanded
6828, 91.7360, Mochila, Pointing, LeftHanded
6829, 91.7493, Mochila, Pointing, LeftHanded
6830, 91.7634, Mochila, Pointing, LeftHanded
6831, 91.7779, Mochila, Pointing, LeftHanded
6832, 91.7930, Mochila, Pointing, LeftHanded
6833, 91.8055, Mochila, Pointing, LeftHanded
6834, 91.8207, Mochila, Pointing, LeftHanded
6835, 91.8354, Mochila, Pointing, LeftHanded
6836, 91.8495, Mochila, Pointing, LeftHanded
6837, 91.8617, Mochila, Pointing, LeftHanded
6838, 91.8742, Mochila, Pointing, LeftHanded
6839, 91.8871, Mochila, Pointing, LeftHanded
6840, 91.9019, Mochila, Pointing, LeftHanded
6841, 91.9164, Mochila, Pointing, LeftHanded
6842, 91.9294, Mochila, Pointing, LeftHanded
6843, 91.9436, Mochila, Pointing, LeftHanded
6844, 91.9582, Mochila, Pointing, LeftHanded
6845, 91.9709, Mochila, Pointing, LeftHanded
6846, 91.9849, Mochila, Pointing, LeftHanded
6847, 91.9988, Mochila, Pointing, LeftHanded
6848, 92.0121, Mochila, Pointing, LeftHanded
6849, 92.0281, Mochila, Pointing, LeftHanded
6850, 92.0408, Mochila, Pointing, LeftHanded
6851, 92.0546, Mochila, Pointing, LeftHanded
6852, 92.0680, Mochila, Pointing, LeftHanded
6853, 92.0827, Mochila, Pointing, LeftHanded
6854, 92.0969, Mochila, Pointing, LeftHanded
6855, 92.1095, Mochila, Pointing, LeftHanded
6856, 92.1238, Mochila, Pointing, LeftHanded
6857, 92.1374, Mochila, Pointing, LeftHanded
6858, 92.1509, Mochila, Pointing, LeftHanded
6859, 92.1651, Mochila, Pointing, LeftHanded
6860, 92.1799, Mochila, Pointing, LeftHanded
6861, 92.1930, Mochila, Pointing, LeftHanded
6862, 92.2071, Mochila, Pointing, LeftHanded
6863, 92.2213, Mochila, Pointing, LeftHanded
6864, 92.2352, Mochila, Pointing, LeftHanded
6865, 92.2487, Mochila, Pointing, LeftHanded
6866, 92.2638, Mochila, Pointing, LeftHanded
6867, 92.2770, Mochila, Pointing, LeftHanded
6868, 92.2905, Mochila, Pointing, LeftHanded
6869, 92.3046, Mochila, Pointing, LeftHanded
6870, 92.3188, Mochila, Pointing, LeftHanded
6871, 92.3326, Mochila, Pointing, LeftHanded
6872, 92.3464, Mochila, Pointing, LeftHanded
6873, 92.3602, Mochila, Pointing, LeftHanded
6874, 92.3746, Mochila, Pointing, LeftHanded
6875, 92.3880, Mochila, Pointing, LeftHanded
6876, 92.4025, Mochila, Pointing, LeftHanded
6877, 92.4165, Mochila, Pointing, LeftHanded
6878, 92.4293, Mochila, Pointing, LeftHanded
6879, 92.4436, Mochila, Pointing, LeftHanded
6880, 92.4580, Mochila, Pointing, LeftHanded
6881, 92.4713, Mochila, Pointing, LeftHanded
6882, 92.4856, Mochila, Pointing, LeftHanded
6883, 92.4994, Mochila, Pointing, LeftHanded
6884, 92.5130, Mochila, Pointing, LeftHanded
6885, 92.5270, Mochila, Pointing, LeftHanded
6886, 92.5415, Mochila, Pointing, LeftHanded
6887, 92.5551, Mochila, Pointing, LeftHanded
6888, 92.5689, Mochila, Pointing, LeftHanded
6889, 92.5828, Mochila, Pointing, LeftHanded
6890, 92.5963, Mochila, Pointing, LeftHanded
6891, 92.6099, Mochila, Pointing, LeftHanded
6892, 92.6245, Mochila, Pointing, LeftHanded
6893, 92.6387, Mochila, Pointing, LeftHanded
6894, 92.6555, Mochila, Pointing, LeftHanded
6895, 92.6661, Mochila, Pointing, LeftHanded
6896, 92.6817, Mochila, Pointing, LeftHanded
6897, 92.6956, Mochila, Pointing, LeftHanded
6898, 92.7091, Mochila, Pointing, LeftHanded
6899, 92.7240, Mochila, Pointing, LeftHanded
6900, 92.7369, Mochila, Pointing, LeftHanded
6901, 92.7519, Mochila, Pointing, LeftHanded
6902, 92.7650, Mochila, Pointing, LeftHanded
6903, 92.7778, Mochila, Pointing, LeftHanded
6904, 92.7913, Mochila, Pointing, LeftHanded
6905, 92.8055, Mochila, Pointing, LeftHanded
6906, 92.8189, Mochila, Pointing, LeftHanded
6907, 92.8322, Mochila, Pointing, LeftHanded
6908, 92.8466, Mochila, Pointing, LeftHanded
6909, 92.8608, Mochila, Pointing, LeftHanded
6910, 92.8753, Mochila, Pointing, LeftHanded
6911, 92.8877, Mochila, Pointing, LeftHanded
6912, 92.9037, Mochila, Pointing, LeftHanded
6913, 92.9170, Mochila, Pointing, LeftHanded
6914, 92.9293, Mochila, Pointing, LeftHanded
6915, 92.9431, Mochila, Pointing, LeftHanded
6916, 92.9574, Mochila, Pointing, LeftHanded
6917, 92.9706, Mochila, Pointing, LeftHanded
6918, 92.9854, Mochila, Pointing, LeftHanded
6919, 93.0029, Mochila, Pointing, LeftHanded
6920, 93.0134, Mochila, Pointing, LeftHanded
6921, 93.0281, Mochila, Pointing, LeftHanded
6922, 93.0423, Mochila, Pointing, LeftHanded
6923, 93.0556, Mochila, Pointing, LeftHanded
6924, 93.0690, Mochila, Pointing, LeftHanded
6925, 93.0832, Mochila, Pointing, LeftHanded
6926, 93.0972, Mochila, Pointing, LeftHanded
6927, 93.1098, Mochila, Pointing, LeftHanded
6928, 93.1241, Mochila, Pointing, LeftHanded
6929, 93.1381, Mochila, Pointing, LeftHanded
6930, 93.1517, Mochila, Pointing, LeftHanded
6931, 93.1658, Mochila, Pointing, LeftHanded
6932, 93.1799, Mochila, Pointing, LeftHanded
6933, 93.1935, Mochila, Pointing, LeftHanded
6934, 93.2076, Mochila, Pointing, LeftHanded
6935, 93.2211, Mochila, Pointing, LeftHanded
6936, 93.2356, Mochila, Complete, LeftHanded
6937, 93.2484, Mochila, Pointing, LeftHanded
7049, 94.8170, Mochila, Pointing, LeftHanded
7050, 94.8310, Mochila, Pointing, LeftHanded
7125, 95.8856, Mochila, Pointing, LeftHanded
7126, 95.8997, Mochila, Pointing, LeftHanded
7127, 95.9129, Mochila, Pointing, LeftHanded
7128, 95.9277, Mochila, Pointing, LeftHanded
7129, 95.9419, Mochila, Pointing, LeftHanded
7130, 95.9565, Mochila, Pointing, LeftHanded
7131, 95.9695, Mochila, Pointing, LeftHanded
7132, 95.9825, Mochila, Pointing, LeftHanded
7133, 95.9967, Mochila, Pointing, LeftHanded
7134, 96.0102, Mochila, Pointing, LeftHanded
7135, 96.0241, Mochila, Pointing, LeftHanded
7136, 96.0380, Mochila, Pointing, LeftHanded
7137, 96.0517, Mochila, Pointing, LeftHanded
7138, 96.0663, Mochila, Pointing, LeftHanded
7139, 96.0803, Mochila, Pointing, LeftHanded
7140, 96.0948, Mochila, Pointing, LeftHanded
7141, 96.1074, Mochila, Pointing, LeftHanded
7142, 96.1216, Mochila, Pointing, LeftHanded
7143, 96.1354, Mochila, Pointing, LeftHanded
7144, 96.1489, Mochila, Pointing, LeftHanded
7145, 96.1641, Mochila, Pointing, LeftHanded
7146, 96.1772, Mochila, Pointing, LeftHanded
7147, 96.1907, Mochila, Pointing, LeftHanded
7148, 96.2054, Mochila, Pointing, LeftHanded
7149, 96.2191, Mochila, Pointing, LeftHanded
7150, 96.2324, Mochila, Pointing, LeftHanded
7151, 96.2477, Mochila, Pointing, LeftHanded
7152, 96.2612, Mochila, Pointing, LeftHanded
7153, 96.2748, Mochila, Pointing, LeftHanded
7154, 96.2880, Mochila, Pointing, LeftHanded
7155, 96.3024, Mochila, Pointing, LeftHanded
7156, 96.3167, Mochila, Pointing, LeftHanded
7157, 96.3301, Mochila, Pointing, LeftHanded
7158, 96.3444, Mochila, Pointing, LeftHanded
7159, 96.3582, Mochila, Pointing, LeftHanded
7160, 96.3714, Mochila, Pointing, LeftHanded
7161, 96.3861, Mochila, Pointing, LeftHanded
7162, 96.4005, Mochila, Pointing, LeftHanded
7163, 96.4147, Mochila, Pointing, LeftHanded
7164, 96.4272, Mochila, Pointing, LeftHanded
7165, 96.4422, Mochila, Pointing, LeftHanded
7166, 96.4555, Mochila, Pointing, LeftHanded
7167, 96.4686, Mochila, Pointing, LeftHanded
7168, 96.4836, Mochila, Pointing, LeftHanded
7169, 96.4977, Mochila, Pointing, LeftHanded
7170, 96.5108, Mochila, Pointing, LeftHanded
7171, 96.5251, Mochila, Pointing, LeftHanded
7172, 96.5385, Mochila, Pointing, LeftHanded
7173, 96.5527, Mochila, Pointing, LeftHanded
7174, 96.5674, Mochila, Pointing, LeftHanded
7175, 96.5806, Mochila, Pointing, LeftHanded
7176, 96.5943, Mochila, Pointing, LeftHanded
7177, 96.6076, Mochila, Pointing, LeftHanded
7178, 96.6222, Mochila, Pointing, LeftHanded
7179, 96.6362, Mochila, Pointing, LeftHanded
7180, 96.6501, Mochila, Pointing, LeftHanded
7181, 96.6646, Mochila, Pointing, LeftHanded
7182, 96.6778, Mochila, Pointing, LeftHanded
7183, 96.6910, Mochila, Pointing, LeftHanded
7184, 96.7054, Mochila, Pointing, LeftHanded
7185, 96.7199, Mochila, Pointing, LeftHanded
7186, 96.7334, Mochila, Pointing, LeftHanded
7187, 96.7476, Mochila, Pointing, LeftHanded
7188, 96.7612, Mochila, Pointing, LeftHanded
7189, 96.7751, Mochila, Pointing, LeftHanded
7190, 96.7885, Mochila, Pointing, LeftHanded
7191, 96.8034, Mochila, Pointing, LeftHanded
7192, 96.8176, Mochila, Pointing, LeftHanded
7193, 96.8308, Mochila, Pointing, LeftHanded
7194, 96.8461, Mochila, Pointing, LeftHanded
7195, 96.8600, Mochila, Pointing, LeftHanded
7196, 96.8734, Mochila, Pointing, LeftHanded
7197, 96.8867, Mochila, Pointing, LeftHanded
7198, 96.9010, Mochila, Pointing, LeftHanded
7199, 96.9151, Mochila, Pointing, LeftHanded
7200, 96.9279, Mochila, Pointing, LeftHanded
7201, 96.9417, Mochila, Pointing, LeftHanded
7202, 96.9561, Mochila, Pointing, LeftHanded
7203, 96.9687, Mochila, Pointing, LeftHanded
7204, 96.9831, Mochila, Pointing, LeftHanded
7205, 96.9974, Mochila, Pointing, LeftHanded
7206, 97.0106, Mochila, Pointing, LeftHanded
7207, 97.0256, Mochila, Pointing, LeftHanded
7208, 97.0398, Mochila, Pointing, LeftHanded
