Frame, Timestamp, RightHand_State, LeftHand_State
671, 6.1843, Disabled, Disabled
672, 6.2032, Disabled, Hover
673, 6.2152, Disabled, Hover
674, 6.2291, Disabled, Hover
675, 6.2438, Disabled, Hover
676, 6.2548, Disabled, Hover
677, 6.2782, Disabled, Hover
678, 6.2874, Disabled, Hover
679, 6.2970, Disabled, Hover
680, 6.3105, Disabled, Hover
681, 6.3246, Disabled, Hover
682, 6.3382, Disabled, Hover
683, 6.3513, Disabled, Hover
684, 6.3654, Disabled, Hover
685, 6.3797, Disabled, Hover
686, 6.3976, Disabled, Hover
687, 6.4094, Disabled, Hover
688, 6.4210, Disabled, Hover
689, 6.4348, Disabled, Hover
690, 6.4471, Disabled, Hover
691, 6.4621, Disabled, Hover
692, 6.4767, Disabled, Hover
693, 6.4898, Disabled, Hover
694, 6.5036, Disabled, Hover
695, 6.5171, Disabled, Hover
696, 6.5331, Disabled, Hover
697, 6.5456, Disabled, Hover
698, 6.5586, Disabled, Hover
699, 6.5728, Disabled, Hover
700, 6.5865, Disabled, Hover
701, 6.6002, Disabled, Hover
702, 6.6143, Disabled, Hover
703, 6.6286, Disabled, Hover
704, 6.6423, Disabled, Hover
705, 6.6559, Disabled, Hover
706, 6.6690, Disabled, Hover
707, 6.6834, Disabled, Hover
708, 6.6977, Disabled, Hover
709, 6.7106, Disabled, Hover
710, 6.7252, Disabled, Hover
711, 6.7387, Disabled, Hover
712, 6.7523, Disabled, Hover
713, 6.7666, Disabled, Hover
714, 6.7805, Disabled, Hover
715, 6.7943, Disabled, Hover
716, 6.8076, Disabled, Hover
717, 6.8227, Disabled, Hover
718, 6.8366, Disabled, Hover
719, 6.8494, Disabled, Hover
720, 6.8647, Disabled, Hover
721, 6.8789, Disabled, Hover
722, 6.8926, Disabled, Hover
723, 6.9056, Disabled, Hover
724, 6.9191, Disabled, Hover
725, 6.9320, Disabled, Hover
726, 6.9467, Disabled, Hover
727, 6.9606, Disabled, Hover
728, 6.9750, Disabled, Hover
729, 6.9881, Disabled, Hover
730, 7.0030, Disabled, Hover
731, 7.0168, Disabled, Hover
732, 7.0293, Disabled, Hover
