Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
1011, 14.1000, Top, ShelfToys, 4.5985, 1.2200, 9.7560, 0.2074, 0.9618, 0.0656, 4.4802, 1.2780, 9.7157, 0.2074, 0.9618, 0.0656, 4.5716, 1.2332, 9.7468, 5.6651, 1.4138, 6.7974
1012, 14.1200, Top, ShelfToys, 4.5989, 1.2206, 9.7574, 0.2079, 0.9613, 0.0709, 4.4806, 1.2790, 9.7174, 0.2079, 0.9613, 0.0709, 4.5720, 1.2339, 9.7483, 5.5091, 1.4138, 7.2428
1013, 14.1400, Top, ShelfToys, 4.5991, 1.2213, 9.7586, 0.2080, 0.9609, 0.0752, 4.4809, 1.2798, 9.7188, 0.2080, 0.9609, 0.0752, 4.5721, 1.2346, 9.7496, 5.4102, 1.4138, 7.5268
1015, 14.1600, Top, ShelfToys, 4.5994, 1.2223, 9.7610, 0.2091, 0.9600, 0.0831, 4.4813, 1.2814, 9.7217, 0.2091, 0.9600, 0.0831, 4.5725, 1.2358, 9.7520, 5.3973, 1.4447, 7.5879
1016, 14.1800, Top, ShelfToys, 4.5995, 1.2228, 9.7620, 0.2094, 0.9597, 0.0864, 4.4814, 1.2822, 9.7230, 0.2094, 0.9597, 0.0864, 4.5726, 1.2363, 9.7531, 5.3973, 1.4591, 7.5980
1018, 14.2000, Top, ShelfToys, 4.5994, 1.2240, 9.7639, 0.2088, 0.9594, 0.0929, 4.4811, 1.2834, 9.7255, 0.2088, 0.9594, 0.0929, 4.5724, 1.2375, 9.7551, 5.3973, 1.4906, 7.6037
1019, 14.2200, Top, ShelfToys, 4.5995, 1.2247, 9.7646, 0.2085, 0.9594, 0.0958, 4.4810, 1.2842, 9.7267, 0.2085, 0.9594, 0.0958, 4.5725, 1.2383, 9.7559, 5.3973, 1.5068, 7.5978
1021, 14.2400, Top, ShelfToys, 4.5991, 1.2257, 9.7657, 0.2083, 0.9592, 0.1016, 4.4805, 1.2853, 9.7288, 0.2083, 0.9592, 0.1016, 4.5721, 1.2393, 9.7573, 5.3973, 1.5380, 7.5870
1022, 14.2600, Top, ShelfToys, 4.5989, 1.2261, 9.7662, 0.2078, 0.9594, 0.1035, 4.4801, 1.2856, 9.7298, 0.2078, 0.9594, 0.1035, 4.5718, 1.2397, 9.7579, 5.3973, 1.5514, 7.5704
1023, 14.2800, Top, ShelfToys, 4.5987, 1.2266, 9.7667, 0.2076, 0.9596, 0.1058, 4.4797, 1.2860, 9.7311, 0.2076, 0.9596, 0.1058, 4.5716, 1.2401, 9.7585, 5.3973, 1.5687, 7.5454
1025, 14.3000, Top, ShelfToys, 4.5979, 1.2281, 9.7672, 0.2074, 0.9599, 0.1116, 4.4783, 1.2876, 9.7334, 0.2074, 0.9599, 0.1116, 4.5706, 1.2416, 9.7595, 5.3973, 1.6107, 7.4907
1026, 14.3200, Top, ShelfToys, 4.5973, 1.2287, 9.7675, 0.2075, 0.9599, 0.1156, 4.4775, 1.2883, 9.7346, 0.2075, 0.9599, 0.1156, 4.5700, 1.2422, 9.7600, 5.3973, 1.6381, 7.4616
1028, 14.3400, Top, ShelfToys, 4.5963, 1.2299, 9.7679, 0.2071, 0.9599, 0.1226, 4.4760, 1.2896, 9.7369, 0.2071, 0.9599, 0.1226, 4.5689, 1.2435, 9.7608, 5.3973, 1.6900, 7.4040
1029, 14.3600, Top, ShelfToys, 4.5958, 1.2307, 9.7680, 0.2061, 0.9601, 0.1257, 4.4752, 1.2901, 9.7378, 0.2061, 0.9601, 0.1257, 4.5683, 1.2443, 9.7611, 5.3973, 1.7154, 7.3736
1031, 14.3800, Top, ShelfToys, 4.5947, 1.2323, 9.7680, 0.2046, 0.9607, 0.1318, 4.4734, 1.2913, 9.7401, 0.2046, 0.9607, 0.1318, 4.5671, 1.2457, 9.7617, 5.3973, 1.7778, 7.2725
1032, 14.4000, Top, ShelfToys, 4.5940, 1.2329, 9.7679, 0.2040, 0.9610, 0.1344, 4.4723, 1.2917, 9.7411, 0.2040, 0.9610, 0.1344, 4.5662, 1.2463, 9.7618, 5.3973, 1.8075, 7.2202
1034, 14.4200, Top, ShelfToys, 4.5928, 1.2341, 9.7675, 0.2015, 0.9620, 0.1371, 4.4703, 1.2921, 9.7426, 0.2015, 0.9620, 0.1371, 4.5649, 1.2473, 9.7619, 5.3973, 1.8593, 7.0999
1035, 14.4400, Top, ShelfToys, 4.5922, 1.2345, 9.7673, 0.2000, 0.9626, 0.1383, 4.4693, 1.2921, 9.7432, 0.2000, 0.9626, 0.1383, 4.5642, 1.2477, 9.7618, 5.3973, 1.8859, 7.0354
1036, 14.4600, Top, ShelfToys, 4.5914, 1.2350, 9.7670, 0.1987, 0.9631, 0.1392, 4.4682, 1.2922, 9.7438, 0.1987, 0.9631, 0.1392, 4.5633, 1.2481, 9.7617, 5.3973, 1.9122, 6.9677
1038, 14.4800, Top, ShelfToys, 4.5898, 1.2360, 9.7661, 0.1964, 0.9643, 0.1405, 4.4659, 1.2924, 9.7448, 0.1964, 0.9643, 0.1405, 4.5616, 1.2489, 9.7613, 5.3973, 1.9680, 6.8100
1039, 14.5000, Top, ShelfToys, 4.5891, 1.2365, 9.7657, 0.1949, 0.9649, 0.1410, 4.4649, 1.2924, 9.7452, 0.1949, 0.9649, 0.1410, 4.5608, 1.2492, 9.7610, 5.3973, 1.9960, 6.7279
