Frame, Timestamp, Object, Section, State, Position_x, Position_y, Position_z, Rotation_x, Rotation_y, Rotation_z, Scale_x, Scale_y, Scale_z, RightHand_State, LeftHand_State
2852, 39.6872, baby_yoda, Juguetes, Select, 5.5180, 1.4191, 7.3020, 0.0000, 270.0002, 0.0000, 0.1060, 0.1060, 0.1060, Select, Disabled
2855, 39.7258, baby_yoda, Juguetes, Select, 5.5196, 1.4204, 7.3014, 0.7741, 269.6906, 358.5634, 0.1060, 0.1060, 0.1060, Select, Disabled
2858, 39.7667, baby_yoda, Juguetes, Select, 5.5227, 1.4236, 7.3003, 2.7958, 269.1436, 355.8353, 0.1060, 0.1060, 0.1060, Select, Disabled
2861, 39.8065, baby_yoda, Juguetes, Select, 5.5259, 1.4267, 7.2980, 4.8297, 268.8816, 352.4686, 0.1060, 0.1060, 0.1060, Select, Disabled
2864, 39.8480, baby_yoda, Juguetes, Select, 5.5303, 1.4306, 7.2918, 7.6426, 269.0695, 347.5518, 0.1060, 0.1060, 0.1060, Select, Disabled
2867, 39.8896, baby_yoda, Juguetes, Select, 5.5348, 1.4355, 7.2857, 10.4709, 269.6021, 343.1705, 0.1060, 0.1060, 0.1060, Select, Disabled
2870, 39.9315, baby_yoda, Juguetes, Select, 5.5380, 1.4381, 7.2843, 11.8862, 269.9565, 340.8138, 0.1060, 0.1060, 0.1060, Select, Disabled
2873, 39.9737, baby_yoda, Juguetes, Select, 5.5409, 1.4413, 7.2854, 13.0819, 269.9693, 338.8441, 0.1060, 0.1060, 0.1060, Select, Disabled
2876, 40.0153, baby_yoda, Juguetes, Select, 5.5412, 1.4438, 7.2886, 13.7946, 269.4048, 337.2303, 0.1060, 0.1060, 0.1060, Select, Disabled
2878, 40.0456, baby_yoda, Juguetes, Select, 5.5392, 1.4435, 7.2948, 13.6844, 268.0404, 335.5395, 0.1060, 0.1060, 0.1060, Select, Disabled
2881, 40.0843, baby_yoda, Juguetes, Select, 5.5359, 1.4434, 7.3026, 13.5195, 266.1519, 332.3025, 0.1060, 0.1060, 0.1060, Select, Disabled
2884, 40.1258, baby_yoda, Juguetes, Select, 5.5318, 1.4427, 7.3096, 12.5657, 264.3054, 327.7302, 0.1060, 0.1060, 0.1060, Select, Disabled
2887, 40.1679, baby_yoda, Juguetes, Select, 5.5309, 1.4456, 7.3135, 12.5196, 262.9280, 323.3192, 0.1060, 0.1060, 0.1060, Select, Disabled
2890, 40.2085, baby_yoda, Juguetes, Select, 5.5349, 1.4545, 7.3146, 13.7502, 261.9732, 318.4734, 0.1060, 0.1060, 0.1060, Select, Disabled
2893, 40.2502, baby_yoda, Juguetes, Select, 5.5393, 1.4627, 7.3160, 15.0428, 260.2108, 313.8304, 0.1060, 0.1060, 0.1060, Select, Disabled
2896, 40.2926, baby_yoda, Juguetes, Select, 5.5420, 1.4667, 7.3241, 15.5910, 257.4174, 312.2730, 0.1060, 0.1060, 0.1060, Select, Disabled
2899, 40.3345, baby_yoda, Juguetes, Select, 5.5416, 1.4668, 7.3339, 15.2190, 255.1016, 312.6477, 0.1060, 0.1060, 0.1060, Select, Disabled
2902, 40.3761, baby_yoda, Juguetes, Select, 5.5416, 1.4688, 7.3463, 15.0261, 253.4032, 313.5483, 0.1060, 0.1060, 0.1060, Select, Disabled
2905, 40.4179, baby_yoda, Juguetes, Select, 5.5430, 1.4726, 7.3667, 15.5590, 251.7817, 315.6778, 0.1060, 0.1060, 0.1060, Select, Normal
2908, 40.4604, baby_yoda, Juguetes, Select, 5.5444, 1.4756, 7.3982, 17.0414, 251.6583, 322.3831, 0.1060, 0.1060, 0.1060, Select, Normal
2911, 40.5027, baby_yoda, Juguetes, Select, 5.5461, 1.4761, 7.4225, 18.2230, 251.0881, 327.1187, 0.1060, 0.1060, 0.1060, Select, Normal
2914, 40.5428, baby_yoda, Juguetes, Select, 5.5495, 1.4703, 7.4535, 20.3773, 252.3618, 341.7975, 0.1060, 0.1060, 0.1060, Select, Disabled
2917, 40.5840, baby_yoda, Juguetes, Select, 5.5527, 1.4673, 7.4869, 22.2637, 250.3539, 353.6671, 0.1060, 0.1060, 0.1060, Select, Disabled
2920, 40.6262, baby_yoda, Juguetes, Select, 5.5551, 1.4637, 7.5133, 22.0652, 247.1309, 3.1095, 0.1060, 0.1060, 0.1060, Select, Disabled
2923, 40.6685, baby_yoda, Juguetes, Select, 5.5570, 1.4599, 7.5368, 20.4403, 244.0575, 12.5606, 0.1060, 0.1060, 0.1060, Select, Disabled
2926, 40.7085, baby_yoda, Juguetes, Select, 5.5573, 1.4619, 7.5576, 19.1317, 240.6245, 21.7152, 0.1060, 0.1060, 0.1060, Select, Disabled
2929, 40.7505, baby_yoda, Juguetes, Select, 5.5588, 1.4678, 7.5750, 18.9740, 238.1263, 28.9280, 0.1060, 0.1060, 0.1060, Select, Disabled
2932, 40.7924, baby_yoda, Juguetes, Select, 5.5639, 1.4720, 7.5855, 19.1616, 237.0626, 33.3029, 0.1060, 0.1060, 0.1060, Select, Disabled
2935, 40.8348, baby_yoda, Juguetes, Select, 5.5640, 1.4817, 7.5943, 20.0915, 235.7222, 39.0259, 0.1060, 0.1060, 0.1060, Select, Disabled
2938, 40.8765, baby_yoda, Juguetes, Select, 5.5617, 1.4866, 7.6034, 21.7946, 234.8706, 39.2509, 0.1060, 0.1060, 0.1060, Select, Normal
2941, 40.9181, baby_yoda, Juguetes, Select, 5.5562, 1.4910, 7.6126, 22.8698, 233.7225, 39.6422, 0.1060, 0.1060, 0.1060, Select, Normal
2944, 40.9618, baby_yoda, Juguetes, Select, 5.5477, 1.4947, 7.6217, 23.7976, 231.7352, 39.6571, 0.1060, 0.1060, 0.1060, Select, Normal
2947, 41.0009, baby_yoda, Juguetes, Select, 5.5425, 1.4950, 7.6286, 23.4754, 229.8572, 39.0474, 0.1060, 0.1060, 0.1060, Select, Normal
2950, 41.0431, baby_yoda, Juguetes, Select, 5.5421, 1.4930, 7.6325, 22.6134, 229.0087, 37.7251, 0.1060, 0.1060, 0.1060, Select, Normal
2953, 41.0847, baby_yoda, Juguetes, Select, 5.5484, 1.4888, 7.6330, 21.6769, 230.3210, 35.3391, 0.1060, 0.1060, 0.1060, Select, Normal
2956, 41.1266, baby_yoda, Juguetes, Select, 5.5580, 1.4844, 7.6313, 21.5353, 232.8172, 30.8977, 0.1060, 0.1060, 0.1060, Select, Normal
2959, 41.1672, baby_yoda, Juguetes, Select, 5.5684, 1.4821, 7.6267, 21.5987, 235.9587, 25.3846, 0.1060, 0.1060, 0.1060, Select, Normal
2962, 41.2092, baby_yoda, Juguetes, Select, 5.5757, 1.4843, 7.6189, 21.3996, 238.7452, 18.2398, 0.1060, 0.1060, 0.1060, Select, Normal
2965, 41.2511, baby_yoda, Juguetes, Select, 5.5823, 1.4886, 7.6083, 21.6811, 240.7740, 10.4352, 0.1060, 0.1060, 0.1060, Select, Normal
2968, 41.2923, baby_yoda, Juguetes, Select, 5.5908, 1.4946, 7.5938, 23.4348, 243.1237, 359.8121, 0.1060, 0.1060, 0.1060, Select, Normal
2971, 41.3351, baby_yoda, Juguetes, Select, 5.5883, 1.5029, 7.5833, 25.8176, 244.7036, 353.7133, 0.1060, 0.1060, 0.1060, Select, Normal
2974, 41.3764, baby_yoda, Juguetes, Select, 5.5915, 1.5120, 7.5656, 30.1297, 247.9003, 344.5132, 0.1060, 0.1060, 0.1060, Select, Normal
