Frame, Timestamp, RightHand_State, LeftHand_State
1631, 22.7262, Hover, Disabled
1632, 22.7406, Hover, Disabled
1633, 22.7527, Hover, Disabled
1634, 22.7647, Hover, Disabled
1635, 22.7793, Hover, Disabled
1636, 22.7923, Hover, Disabled
1637, 22.8071, Hover, Disabled
1638, 22.8215, Hover, Disabled
1639, 22.8352, Hover, Disabled
1640, 22.8481, Hover, Disabled
3517, 48.9185, Hover, Disabled
3518, 48.9319, Hover, Disabled
3519, 48.9467, Hover, Disabled
3520, 48.9609, Hover, Disabled
3521, 48.9743, Hover, Disabled
3522, 48.9873, Hover, Disabled
3523, 49.0022, Hover, Disabled
3524, 49.0160, Hover, Disabled
3525, 49.0288, Hover, Disabled
3526, 49.0441, Hover, Disabled
3527, 49.0574, Hover, Disabled
3528, 49.0710, Hover, Disabled
3529, 49.0853, Hover, Disabled
3530, 49.0991, Hover, Disabled
3531, 49.1132, Hover, Disabled
3532, 49.1274, Hover, Disabled
3533, 49.1413, Hover, Disabled
3534, 49.1552, Hover, Disabled
3535, 49.1680, Hover, Disabled
3536, 49.1826, Hover, Disabled
3537, 49.1966, Hover, Disabled
3538, 49.2097, Hover, Disabled
3539, 49.2244, Hover, Disabled
3540, 49.2385, Hover, Disabled
3541, 49.2514, Hover, Disabled
3542, 49.2659, Hover, Disabled
3543, 49.2801, Hover, Disabled
3544, 49.2943, Hover, Disabled
3545, 49.3074, Hover, Disabled
3546, 49.3225, Hover, Disabled
3547, 49.3354, Hover, Disabled
3548, 49.3484, Hover, Disabled
3549, 49.3631, Hover, Disabled
3550, 49.3769, Hover, Disabled
3551, 49.3906, Hover, Disabled
3552, 49.4050, Hover, Disabled
3553, 49.4190, Hover, Disabled
3640, 50.6266, Hover, Disabled
3641, 50.6417, Hover, Disabled
3642, 50.6552, Hover, Disabled
3643, 50.6687, Hover, Disabled
3644, 50.6832, Hover, Disabled
3645, 50.6966, Hover, Disabled
3646, 50.7101, Hover, Disabled
3647, 50.7250, Hover, Disabled
3648, 50.7405, Hover, Disabled
3649, 50.7536, Hover, Disabled
3650, 50.7651, Hover, Disabled
3651, 50.7795, Hover, Disabled
3652, 50.7933, Hover, Disabled
3653, 50.8075, Hover, Disabled
3654, 50.8212, Hover, Disabled
3655, 50.8368, Hover, Disabled
3690, 51.3215, Hover, Disabled
3691, 51.3363, Hover, Disabled
3692, 51.3489, Hover, Disabled
3693, 51.3635, Hover, Disabled
3694, 51.3776, Hover, Disabled
3695, 51.3907, Hover, Disabled
3696, 51.4055, Hover, Disabled
3697, 51.4194, Hover, Disabled
3698, 51.4320, Hover, Disabled
3699, 51.4466, Hover, Disabled
3700, 51.4610, Hover, Disabled
3701, 51.4749, Hover, Disabled
3702, 51.4882, Hover, Disabled
3703, 51.5021, Hover, Disabled
3704, 51.5159, Hover, Disabled
3705, 51.5293, Hover, Disabled
3706, 51.5438, Hover, Disabled
3707, 51.5577, Hover, Disabled
3708, 51.5717, Hover, Disabled
3709, 51.5858, Hover, Disabled
3710, 51.5995, Hover, Disabled
3711, 51.6130, Hover, Disabled
3712, 51.6271, Hover, Disabled
3713, 51.6420, Hover, Disabled
3714, 51.6550, Hover, Disabled
3715, 51.6680, Hover, Disabled
3716, 51.6828, Hover, Disabled
3717, 51.6964, Hover, Disabled
3718, 51.7100, Hover, Disabled
3719, 51.7244, Hover, Disabled
3720, 51.7382, Hover, Disabled
3721, 51.7515, Hover, Disabled
3722, 51.7661, Hover, Disabled
3723, 51.7806, Hover, Disabled
3724, 51.7945, Hover, Disabled
3725, 51.8070, Hover, Disabled
3726, 51.8218, Hover, Disabled
3727, 51.8357, Hover, Disabled
3728, 51.8485, Hover, Disabled
3729, 51.8639, Hover, Disabled
3730, 51.8773, Hover, Disabled
3731, 51.8905, Hover, Disabled
3732, 51.9049, Hover, Disabled
3733, 51.9190, Hover, Disabled
3734, 51.9324, Hover, Disabled
3735, 51.9470, Hover, Disabled
3736, 51.9609, Hover, Disabled
3737, 51.9749, Hover, Disabled
3738, 51.9880, Hover, Disabled
3739, 52.0027, Hover, Disabled
3740, 52.0164, Hover, Disabled
3741, 52.0291, Hover, Disabled
3742, 52.0439, Hover, Disabled
3743, 52.0579, Hover, Disabled
3744, 52.0708, Hover, Disabled
3745, 52.0858, Hover, Disabled
3746, 52.0996, Hover, Disabled
3747, 52.1134, Hover, Disabled
3748, 52.1272, Hover, Disabled
3749, 52.1411, Hover, Disabled
3750, 52.1555, Hover, Disabled
3751, 52.1683, Hover, Disabled
3752, 52.1825, Hover, Disabled
3753, 52.1965, Hover, Disabled
3754, 52.2101, Hover, Disabled
3755, 52.2251, Hover, Disabled
3756, 52.2388, Hover, Disabled
3757, 52.2520, Hover, Disabled
3758, 52.2684, Hover, Disabled
3759, 52.2816, Hover, Disabled
3760, 52.2934, Hover, Disabled
3761, 52.3070, Hover, Disabled
3762, 52.3217, Hover, Disabled
3763, 52.3354, Hover, Disabled
3764, 52.3483, Hover, Disabled
3765, 52.3632, Hover, Disabled
3766, 52.3771, Hover, Disabled
3767, 52.3905, Hover, Disabled
3768, 52.4051, Hover, Disabled
3769, 52.4187, Hover, Disabled
3770, 52.4322, Hover, Disabled
3771, 52.4465, Hover, Disabled
3772, 52.4609, Hover, Disabled
3773, 52.4743, Hover, Disabled
3774, 52.4877, Hover, Disabled
3775, 52.5030, Hover, Disabled
3776, 52.5164, Hover, Disabled
3777, 52.5294, Hover, Disabled
3778, 52.5440, Hover, Disabled
3779, 52.5582, Hover, Disabled
3780, 52.5708, Hover, Disabled
3781, 52.5852, Hover, Disabled
3782, 52.5995, Hover, Disabled
3783, 52.6127, Hover, Disabled
3784, 52.6276, Hover, Disabled
3785, 52.6415, Hover, Disabled
3786, 52.6547, Hover, Disabled
3787, 52.6684, Hover, Disabled
3788, 52.6829, Hover, Disabled
3789, 52.6971, Hover, Disabled
3790, 52.7099, Hover, Disabled
3791, 52.7249, Hover, Disabled
3792, 52.7383, Hover, Disabled
3793, 52.7519, Hover, Disabled
3794, 52.7663, Hover, Disabled
3795, 52.7802, Hover, Disabled
3796, 52.7942, Hover, Disabled
3797, 52.8070, Hover, Disabled
3798, 52.8218, Hover, Disabled
3799, 52.8366, Hover, Disabled
3800, 52.8486, Hover, Disabled
3801, 52.8635, Hover, Disabled
3802, 52.8771, Hover, Disabled
3803, 52.8904, Hover, Disabled
3804, 52.9054, Hover, Disabled
3805, 52.9195, Hover, Disabled
3806, 52.9320, Hover, Disabled
3807, 52.9464, Hover, Disabled
3808, 52.9610, Hover, Disabled
3809, 52.9745, Hover, Disabled
3810, 52.9878, Hover, Disabled
3811, 53.0026, Hover, Disabled
3812, 53.0166, Hover, Disabled
3813, 53.0293, Hover, Disabled
3814, 53.0444, Hover, Disabled
3815, 53.0583, Hover, Disabled
3816, 53.0715, Hover, Disabled
3817, 53.0853, Hover, Disabled
3818, 53.0993, Hover, Disabled
3819, 53.1130, Hover, Disabled
3820, 53.1270, Hover, Disabled
3821, 53.1418, Hover, Disabled
3822, 53.1552, Hover, Disabled
3823, 53.1684, Hover, Disabled
3824, 53.1829, Hover, Disabled
3825, 53.1967, Hover, Disabled
3826, 53.2105, Hover, Disabled
3827, 53.2252, Hover, Disabled
3828, 53.2386, Hover, Disabled
3829, 53.2520, Hover, Disabled
3830, 53.2667, Hover, Disabled
3831, 53.2805, Hover, Disabled
3832, 53.2941, Hover, Disabled
3833, 53.3075, Hover, Disabled
3834, 53.3224, Hover, Disabled
3835, 53.3373, Hover, Disabled
3836, 53.3504, Hover, Disabled
3837, 53.3631, Hover, Disabled
3838, 53.3773, Hover, Disabled
3839, 53.3904, Hover, Disabled
3840, 53.4081, Hover, Disabled
3841, 53.4218, Hover, Disabled
3842, 53.4330, Hover, Disabled
3843, 53.4463, Hover, Disabled
3844, 53.4610, Hover, Disabled
3845, 53.4751, Hover, Disabled
3846, 53.4896, Hover, Disabled
3847, 53.5040, Hover, Disabled
3848, 53.5165, Hover, Disabled
3849, 53.5293, Hover, Disabled
3850, 53.5437, Hover, Disabled
3851, 53.5574, Hover, Disabled
3852, 53.5706, Hover, Disabled
3853, 53.5854, Hover, Disabled
3854, 53.5992, Hover, Disabled
3855, 53.6129, Hover, Disabled
3856, 53.6275, Hover, Disabled
3857, 53.6418, Hover, Disabled
3858, 53.6548, Hover, Disabled
3859, 53.6684, Hover, Disabled
3860, 53.6839, Hover, Disabled
3861, 53.6967, Hover, Disabled
3862, 53.7096, Hover, Disabled
3863, 53.7247, Hover, Disabled
3864, 53.7383, Hover, Disabled
3865, 53.7518, Hover, Disabled
3866, 53.7661, Hover, Disabled
3867, 53.7805, Hover, Disabled
3868, 53.7962, Hover, Disabled
3869, 53.8085, Hover, Disabled
3870, 53.8213, Hover, Disabled
3871, 53.8352, Hover, Disabled
3872, 53.8488, Hover, Disabled
3873, 53.8635, Hover, Disabled
3874, 53.8766, Hover, Disabled
3875, 53.8899, Hover, Disabled
3876, 53.9049, Hover, Disabled
3877, 53.9185, Hover, Disabled
3878, 53.9319, Hover, Disabled
3879, 53.9468, Hover, Disabled
3880, 53.9603, Hover, Disabled
3881, 53.9741, Hover, Disabled
3882, 53.9876, Hover, Disabled
3883, 54.0026, Hover, Disabled
3884, 54.0158, Hover, Disabled
3885, 54.0290, Hover, Disabled
3886, 54.0440, Hover, Disabled
3887, 54.0580, Hover, Disabled
3888, 54.0705, Hover, Disabled
3889, 54.0857, Hover, Disabled
3890, 54.0995, Hover, Disabled
3891, 54.1123, Hover, Disabled
3892, 54.1269, Hover, Disabled
3893, 54.1409, Hover, Disabled
3894, 54.1548, Hover, Disabled
3895, 54.1685, Hover, Disabled
3896, 54.1832, Hover, Disabled
3897, 54.1970, Hover, Disabled
3898, 54.2095, Hover, Disabled
3899, 54.2245, Hover, Disabled
3900, 54.2386, Hover, Disabled
3901, 54.2518, Hover, Disabled
3902, 54.2659, Hover, Disabled
3903, 54.2798, Hover, Disabled
3904, 54.2934, Hover, Disabled
3905, 54.3075, Hover, Disabled
3906, 54.3219, Hover, Disabled
3907, 54.3357, Hover, Disabled
3908, 54.3486, Hover, Disabled
3909, 54.3631, Hover, Disabled
3910, 54.3771, Hover, Disabled
3911, 54.3906, Hover, Disabled
3912, 54.4054, Hover, Disabled
3913, 54.4187, Hover, Disabled
3914, 54.4326, Hover, Disabled
3915, 54.4466, Hover, Disabled
3916, 54.4610, Hover, Disabled
3917, 54.4748, Hover, Disabled
3918, 54.4874, Hover, Disabled
3919, 54.5024, Hover, Disabled
3920, 54.5162, Hover, Disabled
3921, 54.5291, Hover, Disabled
3922, 54.5442, Hover, Disabled
3923, 54.5580, Hover, Disabled
3924, 54.5744, Hover, Disabled
3925, 54.5853, Hover, Disabled
3926, 54.5989, Hover, Disabled
3927, 54.6120, Hover, Disabled
3928, 54.6271, Hover, Disabled
3929, 54.6411, Hover, Disabled
3930, 54.6546, Hover, Disabled
3931, 54.6676, Hover, Disabled
3932, 54.6825, Hover, Disabled
3933, 54.6964, Hover, Disabled
3934, 54.7095, Hover, Disabled
3935, 54.7245, Hover, Disabled
3936, 54.7380, Hover, Disabled
3937, 54.7512, Hover, Disabled
3938, 54.7660, Hover, Disabled
3939, 54.7803, Hover, Disabled
3940, 54.7942, Hover, Disabled
3941, 54.8067, Hover, Disabled
3942, 54.8214, Hover, Disabled
3943, 54.8354, Hover, Disabled
3944, 54.8486, Hover, Disabled
3945, 54.8634, Hover, Disabled
3946, 54.8770, Hover, Disabled
3947, 54.8905, Hover, Disabled
3948, 54.9050, Hover, Disabled
3949, 54.9190, Hover, Disabled
3950, 54.9322, Hover, Disabled
3951, 54.9468, Hover, Disabled
3952, 54.9609, Hover, Disabled
3953, 54.9745, Hover, Disabled
3954, 54.9870, Hover, Disabled
3955, 55.0021, Hover, Disabled
3956, 55.0162, Hover, Disabled
3957, 55.0286, Hover, Disabled
3958, 55.0437, Hover, Disabled
3959, 55.0573, Hover, Disabled
3960, 55.0709, Hover, Disabled
3961, 55.0858, Hover, Disabled
3962, 55.0990, Hover, Disabled
3963, 55.1126, Hover, Disabled
3964, 55.1268, Hover, Disabled
3965, 55.1411, Hover, Disabled
3966, 55.1555, Hover, Disabled
3967, 55.1679, Hover, Disabled
3968, 55.1823, Hover, Disabled
3969, 55.1963, Hover, Disabled
3970, 55.2097, Hover, Disabled
3971, 55.2248, Hover, Disabled
3972, 55.2384, Hover, Disabled
3973, 55.2515, Hover, Disabled
3974, 55.2662, Hover, Disabled
3975, 55.2802, Hover, Disabled
3976, 55.2943, Hover, Disabled
3977, 55.3071, Hover, Disabled
3978, 55.3221, Hover, Disabled
3979, 55.3356, Hover, Disabled
3980, 55.3486, Hover, Disabled
3981, 55.3644, Hover, Disabled
3982, 55.3776, Hover, Disabled
3983, 55.3908, Hover, Disabled
3984, 55.4049, Hover, Disabled
3985, 55.4189, Hover, Disabled
3986, 55.4320, Hover, Disabled
3987, 55.4465, Hover, Disabled
3988, 55.4610, Hover, Disabled
3989, 55.4752, Hover, Disabled
3990, 55.4873, Hover, Disabled
3991, 55.5018, Hover, Disabled
3992, 55.5163, Hover, Disabled
3993, 55.5290, Hover, Disabled
3994, 55.5437, Hover, Disabled
3995, 55.5575, Hover, Disabled
3996, 55.5711, Hover, Disabled
3997, 55.5856, Hover, Disabled
3998, 55.5990, Hover, Disabled
3999, 55.6124, Hover, Disabled
4000, 55.6269, Hover, Disabled
4001, 55.6411, Hover, Disabled
