Frame, Timestamp, Object, State, Handedness
1134, 15.7926, baby_yoda, Pointing, LeftHanded
1140, 15.8733, Juguetes, Pointing, LeftHanded
2537, 35.3069, trofeo, Pointing, RightHanded
2538, 35.3193, trofeo, Pointing, RightHanded
2539, 35.3329, trofeo, Pointing, RightHanded
2540, 35.3469, trofeo, Pointing, RightHanded
2541, 35.3603, trofeo, Pointing, RightHanded
2542, 35.3737, trofeo, Pointing, RightHanded
2543, 35.3880, trofeo, Pointing, RightHanded
2544, 35.4021, trofeo, Pointing, RightHanded
2545, 35.4160, trofeo, Pointing, RightHanded
2546, 35.4296, trofeo, Pointing, RightHanded
2547, 35.4460, trofeo, Pointing, RightHanded
2553, 35.5259, quemador, Pointing, RightHanded
2554, 35.5400, quemador, Pointing, RightHanded
2555, 35.5548, quemador, Pointing, RightHanded
2556, 35.5683, quemador, Pointing, RightHanded
2557, 35.5825, quemador, Pointing, RightHanded
2558, 35.5977, quemador, Pointing, RightHanded
2559, 35.6115, quemador, Pointing, RightHanded
2560, 35.6236, quemador, Pointing, RightHanded
2561, 35.6377, quemador, Pointing, RightHanded
2562, 35.6503, quemador, Pointing, RightHanded
2563, 35.6652, quemador, Pointing, RightHanded
2564, 35.6796, quemador, Pointing, RightHanded
2565, 35.6924, quemador, Pointing, RightHanded
2566, 35.7068, quemador, Pointing, RightHanded
2567, 35.7212, quemador, Pointing, RightHanded
2568, 35.7353, quemador, Pointing, RightHanded
2569, 35.7476, quemador, Pointing, RightHanded
3792, 52.7348, zapatillas, Pointing, RightHanded
3793, 52.7481, zapatillas, Pointing, RightHanded
3794, 52.7628, zapatillas, Pointing, RightHanded
3795, 52.7763, zapatillas, Pointing, RightHanded
3796, 52.7897, zapatillas, Pointing, RightHanded
3797, 52.8043, zapatillas, Pointing, RightHanded
3798, 52.8183, zapatillas, Pointing, RightHanded
3799, 52.8317, zapatillas, Pointing, RightHanded
3800, 52.8464, zapatillas, Pointing, RightHanded
3801, 52.8601, zapatillas, Pointing, RightHanded
3802, 52.8753, zapatillas, Pointing, RightHanded
3803, 52.8875, zapatillas, Pointing, RightHanded
3804, 52.9012, zapatillas, Pointing, RightHanded
3805, 52.9158, zapatillas, Pointing, RightHanded
3806, 52.9278, zapatillas, Pointing, RightHanded
3807, 52.9427, zapatillas, Pointing, RightHanded
3808, 52.9561, zapatillas, Pointing, RightHanded
3809, 52.9700, zapatillas, Pointing, RightHanded
3810, 52.9849, zapatillas, Pointing, RightHanded
3811, 52.9988, zapatillas, Pointing, RightHanded
3812, 53.0116, zapatillas, Pointing, RightHanded
3813, 53.0260, zapatillas, Pointing, RightHanded
3814, 53.0405, zapatillas, Pointing, RightHanded
3815, 53.0541, zapatillas, Pointing, RightHanded
4038, 56.1518, Mochila, Pointing, RightHanded
4039, 56.1655, Mochila, Pointing, RightHanded
4040, 56.1801, Mochila, Pointing, RightHanded
4041, 56.1942, Mochila, Pointing, RightHanded
4042, 56.2080, Mochila, Pointing, RightHanded
4043, 56.2223, Mochila, Pointing, RightHanded
4044, 56.2375, Mochila, Pointing, RightHanded
4045, 56.2493, Mochila, Pointing, RightHanded
4046, 56.2630, Mochila, Pointing, RightHanded
4047, 56.2769, Mochila, Pointing, RightHanded
4048, 56.2904, Mochila, Pointing, RightHanded
4049, 56.3051, Mochila, Pointing, RightHanded
4050, 56.3182, Mochila, Pointing, RightHanded
4051, 56.3317, Mochila, Pointing, RightHanded
4052, 56.3465, Mochila, Pointing, RightHanded
4053, 56.3605, Mochila, Pointing, RightHanded
4054, 56.3739, Mochila, Pointing, RightHanded
4055, 56.3865, Mochila, Pointing, RightHanded
4056, 56.4014, Mochila, Pointing, RightHanded
4057, 56.4152, Mochila, Pointing, RightHanded
4058, 56.4288, Mochila, Pointing, RightHanded
4059, 56.4438, Mochila, Pointing, RightHanded
4060, 56.4568, Mochila, Pointing, RightHanded
4061, 56.4707, Mochila, Pointing, RightHanded
4062, 56.4848, Mochila, Pointing, RightHanded
4063, 56.4987, Mochila, Pointing, RightHanded
4064, 56.5122, Mochila, Pointing, RightHanded
4065, 56.5269, Mochila, Pointing, RightHanded
4066, 56.5405, Mochila, Pointing, RightHanded
4067, 56.5542, Mochila, Pointing, RightHanded
4068, 56.5676, Mochila, Pointing, RightHanded
4069, 56.5824, Mochila, Pointing, RightHanded
4070, 56.5962, Mochila, Pointing, RightHanded
4071, 56.6092, Mochila, Pointing, RightHanded
4072, 56.6238, Mochila, Pointing, RightHanded
4073, 56.6378, Mochila, Pointing, RightHanded
4074, 56.6509, Mochila, Pointing, RightHanded
4075, 56.6661, Mochila, Pointing, RightHanded
4076, 56.6792, Mochila, Pointing, RightHanded
4077, 56.6927, Mochila, Pointing, RightHanded
4078, 56.7073, Mochila, Pointing, RightHanded
4079, 56.7214, Mochila, Pointing, RightHanded
4080, 56.7351, Mochila, Pointing, RightHanded
4081, 56.7479, Mochila, Pointing, RightHanded
4082, 56.7624, Mochila, Pointing, RightHanded
4083, 56.7761, Mochila, Pointing, RightHanded
4084, 56.7898, Mochila, Pointing, RightHanded
4085, 56.8049, Mochila, Pointing, RightHanded
4086, 56.8187, Mochila, Pointing, RightHanded
4087, 56.8317, Mochila, Pointing, RightHanded
4088, 56.8455, Mochila, Pointing, RightHanded
4089, 56.8596, Mochila, Pointing, RightHanded
4090, 56.8732, Mochila, Pointing, RightHanded
4091, 56.8881, Mochila, Pointing, RightHanded
4092, 56.9024, Mochila, Pointing, RightHanded
4093, 56.9158, Mochila, Pointing, RightHanded
4094, 56.9291, Mochila, Pointing, RightHanded
4095, 56.9430, Mochila, Pointing, RightHanded
4096, 56.9572, Mochila, Pointing, RightHanded
4097, 56.9713, Mochila, Pointing, RightHanded
4098, 56.9850, Mochila, Pointing, RightHanded
4099, 56.9986, Mochila, Pointing, RightHanded
4100, 57.0123, Mochila, Pointing, RightHanded
4101, 57.0264, Mochila, Pointing, RightHanded
4102, 57.0408, Mochila, Pointing, RightHanded
4103, 57.0543, Mochila, Pointing, RightHanded
4104, 57.0676, Mochila, Pointing, RightHanded
4105, 57.0823, Mochila, Pointing, RightHanded
4106, 57.0969, Mochila, Pointing, RightHanded
4107, 57.1104, Mochila, Pointing, RightHanded
4108, 57.1244, Mochila, Pointing, RightHanded
4109, 57.1395, Mochila, Pointing, RightHanded
4110, 57.1531, Mochila, Pointing, RightHanded
4111, 57.1672, Mochila, Pointing, RightHanded
4112, 57.1809, Mochila, Pointing, RightHanded
4113, 57.1943, Mochila, Pointing, RightHanded
4114, 57.2078, Mochila, Pointing, RightHanded
4115, 57.2219, Mochila, Pointing, RightHanded
4116, 57.2355, Mochila, Pointing, RightHanded
4117, 57.2484, Mochila, Pointing, RightHanded
4118, 57.2626, Mochila, Pointing, RightHanded
4119, 57.2771, Mochila, Pointing, RightHanded
4120, 57.2915, Mochila, Pointing, RightHanded
4121, 57.3064, Mochila, Pointing, RightHanded
4122, 57.3202, Mochila, Pointing, RightHanded
4123, 57.3326, Mochila, Pointing, RightHanded
4124, 57.3447, Mochila, Pointing, RightHanded
4125, 57.3588, Mochila, Pointing, RightHanded
4126, 57.3732, Mochila, Pointing, RightHanded
4127, 57.3869, Mochila, Pointing, RightHanded
4128, 57.4015, Mochila, Pointing, RightHanded
4129, 57.4159, Mochila, Pointing, RightHanded
4130, 57.4288, Mochila, Pointing, RightHanded
4131, 57.4426, Mochila, Pointing, RightHanded
4132, 57.4568, Mochila, Pointing, RightHanded
4133, 57.4700, Mochila, Pointing, RightHanded
4134, 57.4849, Mochila, Pointing, RightHanded
4135, 57.4990, Mochila, Pointing, RightHanded
4136, 57.5127, Mochila, Pointing, RightHanded
4137, 57.5266, Mochila, Pointing, RightHanded
4138, 57.5408, Mochila, Pointing, RightHanded
4139, 57.5540, Mochila, Pointing, RightHanded
4140, 57.5675, Mochila, Pointing, RightHanded
4141, 57.5822, Mochila, Pointing, RightHanded
4142, 57.5963, Mochila, Pointing, RightHanded
4143, 57.6091, Mochila, Pointing, RightHanded
4144, 57.6235, Mochila, Pointing, RightHanded
4145, 57.6375, Mochila, Pointing, RightHanded
4146, 57.6514, Mochila, Pointing, RightHanded
4147, 57.6665, Mochila, Complete, RightHanded
4148, 57.6795, Mochila, Pointing, RightHanded
4336, 60.2896, zapatillas, Pointing, RightHanded
