Frame, Timestamp, Object, Section, State, Position_x, Position_y, Position_z, Rotation_x, Rotation_y, Rotation_z, Scale_x, Scale_y, Scale_z, RightHand_State, LeftHand_State
879, 12.2519, baby_yoda, Juguetes, Select, 5.5180, 1.4191, 7.3020, 0.0000, 270.0002, 0.0000, 0.1060, 0.1060, 0.1060, Normal, Select
882, 12.2900, baby_yoda, Juguetes, Select, 5.5174, 1.4207, 7.3014, 0.2957, 270.2673, 359.6993, 0.1060, 0.1060, 0.1060, Normal, Select
885, 12.3318, baby_yoda, Juguetes, Select, 5.5166, 1.4213, 7.3008, 0.3031, 270.6104, 359.5107, 0.1060, 0.1060, 0.1060, Normal, Select
888, 12.3724, baby_yoda, Juguetes, Select, 5.5162, 1.4217, 7.3004, 0.3006, 270.7983, 359.3959, 0.1060, 0.1060, 0.1060, Normal, Select
891, 12.4146, baby_yoda, Juguetes, Select, 5.5165, 1.4223, 7.3006, 0.5561, 270.6572, 359.3677, 0.1060, 0.1060, 0.1060, Normal, Select
894, 12.4559, baby_yoda, Juguetes, Select, 5.5174, 1.4230, 7.3012, 1.1540, 270.2778, 359.5711, 0.1060, 0.1060, 0.1060, Normal, Select
897, 12.4974, baby_yoda, Juguetes, Select, 5.5180, 1.4233, 7.3015, 1.6849, 270.0317, 359.8714, 0.1060, 0.1060, 0.1060, Normal, Select
900, 12.5390, baby_yoda, Juguetes, Select, 5.5181, 1.4227, 7.3015, 1.9294, 269.9969, 0.2275, 0.1060, 0.1060, 0.1060, Normal, Select
903, 12.5817, baby_yoda, Juguetes, Select, 5.5184, 1.4225, 7.3014, 1.6927, 269.9273, 0.2395, 0.1060, 0.1060, 0.1060, Normal, Select
906, 12.6225, baby_yoda, Juguetes, Select, 5.5184, 1.4219, 7.3017, 1.3835, 269.8647, 0.2600, 0.1060, 0.1060, 0.1060, Normal, Select
909, 12.6649, baby_yoda, Juguetes, Select, 5.5176, 1.4223, 7.3017, 0.6004, 270.1226, 359.5694, 0.1060, 0.1060, 0.1060, Normal, Select
912, 12.7054, baby_yoda, Juguetes, Select, 5.5159, 1.4235, 7.3042, 0.1032, 270.4281, 358.2871, 0.1060, 0.1060, 0.1060, Normal, Select
915, 12.7479, baby_yoda, Juguetes, Select, 5.5100, 1.4241, 7.3125, 359.9465, 270.5402, 356.2932, 0.1060, 0.1060, 0.1060, Normal, Select
918, 12.7888, baby_yoda, Juguetes, Select, 5.4970, 1.4223, 7.3276, 0.3709, 270.4284, 354.2490, 0.1060, 0.1060, 0.1060, Normal, Select
921, 12.8311, baby_yoda, Juguetes, Select, 5.4625, 1.4063, 7.3577, 2.0069, 270.0116, 355.2982, 0.1060, 0.1060, 0.1060, Normal, Select
924, 12.8721, baby_yoda, Juguetes, Select, 5.4399, 1.3955, 7.3772, 2.9925, 270.0277, 355.9610, 0.1060, 0.1060, 0.1060, Normal, Select
927, 12.9146, baby_yoda, Juguetes, Select, 5.4196, 1.3837, 7.3974, 4.4295, 270.5019, 358.2872, 0.1060, 0.1060, 0.1060, Normal, Select
930, 12.9563, baby_yoda, Juguetes, Select, 5.4097, 1.3713, 7.4160, 4.7445, 270.0595, 359.2935, 0.1060, 0.1060, 0.1060, Normal, Select
933, 12.9975, baby_yoda, Juguetes, Select, 5.4044, 1.3538, 7.4380, 4.6176, 268.3693, 359.9326, 0.1060, 0.1060, 0.1060, Normal, Select
936, 13.0395, baby_yoda, Juguetes, Select, 5.3977, 1.3318, 7.4647, 4.2379, 265.1655, 0.2361, 0.1060, 0.1060, 0.1060, Normal, Select
939, 13.0815, baby_yoda, Juguetes, Select, 5.3914, 1.2989, 7.4977, 2.4460, 260.8622, 1.1519, 0.1060, 0.1060, 0.1060, Normal, Select
942, 13.1227, baby_yoda, Juguetes, Select, 5.3838, 1.2687, 7.5269, 359.9279, 258.1738, 1.7873, 0.1060, 0.1060, 0.1060, Normal, Select
945, 13.1651, baby_yoda, Juguetes, Select, 5.3739, 1.2336, 7.5548, 355.6252, 256.3710, 2.6557, 0.1060, 0.1060, 0.1060, Normal, Select
948, 13.2063, baby_yoda, Juguetes, Select, 5.3613, 1.2072, 7.5875, 352.6820, 254.0622, 2.1141, 0.1060, 0.1060, 0.1060, Normal, Select
951, 13.2476, baby_yoda, Juguetes, Select, 5.3480, 1.1931, 7.6162, 351.0643, 251.9908, 0.6369, 0.1060, 0.1060, 0.1060, Normal, Select
954, 13.2891, baby_yoda, Juguetes, Select, 5.3384, 1.1776, 7.6512, 349.0143, 247.0213, 0.4598, 0.1060, 0.1060, 0.1060, Normal, Select
957, 13.3311, baby_yoda, Juguetes, Select, 5.3305, 1.1726, 7.6887, 347.4053, 240.8262, 1.8782, 0.1060, 0.1060, 0.1060, Normal, Select
960, 13.3726, baby_yoda, Juguetes, Select, 5.3248, 1.1700, 7.7218, 345.6637, 235.4599, 3.3088, 0.1060, 0.1060, 0.1060, Normal, Select
963, 13.4147, baby_yoda, Juguetes, Select, 5.3187, 1.1814, 7.7483, 344.9103, 230.7426, 1.2413, 0.1060, 0.1060, 0.1060, Normal, Select
966, 13.4566, baby_yoda, Juguetes, Select, 5.3218, 1.1800, 7.7776, 343.1836, 224.2901, 0.7138, 0.1060, 0.1060, 0.1060, Normal, Select
969, 13.4979, baby_yoda, Juguetes, Select, 5.3264, 1.1861, 7.7990, 343.5760, 219.5713, 358.2479, 0.1060, 0.1060, 0.1060, Normal, Select
972, 13.5404, baby_yoda, Juguetes, Select, 5.3317, 1.1942, 7.8206, 343.6983, 215.8338, 354.4870, 0.1060, 0.1060, 0.1060, Normal, Select
975, 13.5812, baby_yoda, Juguetes, Select, 5.3391, 1.1965, 7.8466, 344.0058, 210.8735, 352.8602, 0.1060, 0.1060, 0.1060, Normal, Select
978, 13.6238, baby_yoda, Juguetes, Select, 5.3498, 1.1889, 7.8787, 343.0374, 205.2129, 353.0008, 0.1060, 0.1060, 0.1060, Normal, Select
981, 13.6646, baby_yoda, Juguetes, Select, 5.3535, 1.1906, 7.9087, 343.5428, 200.0748, 352.9774, 0.1060, 0.1060, 0.1060, Normal, Select
984, 13.7071, baby_yoda, Juguetes, Select, 5.3514, 1.1946, 7.9453, 345.3690, 192.3314, 352.4821, 0.1060, 0.1060, 0.1060, Normal, Select
987, 13.7475, baby_yoda, Juguetes, Select, 5.3469, 1.2009, 7.9644, 346.5255, 189.5243, 350.5382, 0.1060, 0.1060, 0.1060, Normal, Select
990, 13.7901, baby_yoda, Juguetes, Select, 5.3434, 1.1965, 7.9883, 345.4509, 187.3431, 350.0034, 0.1060, 0.1060, 0.1060, Normal, Select
993, 13.8311, baby_yoda, Juguetes, Select, 5.3371, 1.1920, 8.0134, 343.9984, 184.0129, 349.8751, 0.1060, 0.1060, 0.1060, Normal, Select
996, 13.8751, baby_yoda, Juguetes, Select, 5.3277, 1.1899, 8.0351, 342.4418, 180.6355, 350.7400, 0.1060, 0.1060, 0.1060, Normal, Select
999, 13.9143, baby_yoda, Juguetes, Select, 5.3177, 1.1847, 8.0542, 342.2209, 176.5783, 353.3303, 0.1060, 0.1060, 0.1060, Normal, Select
1002, 13.9569, baby_yoda, Juguetes, Select, 5.3081, 1.1785, 8.0691, 342.8499, 172.5440, 356.0213, 0.1060, 0.1060, 0.1060, Normal, Select
