Frame, Timestamp, Object, State, Handedness
1367, 16.1821, baby_yoda, Pointing, RightHanded
1368, 16.1974, baby_yoda, Pointing, RightHanded
1369, 16.2101, baby_yoda, Pointing, RightHanded
1370, 16.2241, baby_yoda, Pointing, RightHanded
1371, 16.2389, baby_yoda, Pointing, RightHanded
1372, 16.2516, baby_yoda, Pointing, RightHanded
1373, 16.2657, baby_yoda, Pointing, RightHanded
1374, 16.2796, baby_yoda, Pointing, RightHanded
1375, 16.2929, baby_yoda, Pointing, RightHanded
1376, 16.3078, baby_yoda, Pointing, RightHanded
1377, 16.3220, baby_yoda, Pointing, RightHanded
1378, 16.3369, baby_yoda, Pointing, RightHanded
1379, 16.3492, baby_yoda, Pointing, RightHanded
1380, 16.3626, baby_yoda, Pointing, RightHanded
1381, 16.3762, baby_yoda, Pointing, RightHanded
1382, 16.3901, baby_yoda, Pointing, RightHanded
1383, 16.4039, baby_yoda, Pointing, RightHanded
1384, 16.4182, baby_yoda, Pointing, RightHanded
1385, 16.4314, baby_yoda, Pointing, RightHanded
1386, 16.4460, baby_yoda, Pointing, RightHanded
1387, 16.4604, baby_yoda, Pointing, RightHanded
1388, 16.4746, baby_yoda, Pointing, RightHanded
1389, 16.4868, baby_yoda, Pointing, RightHanded
1390, 16.5011, baby_yoda, Pointing, RightHanded
1391, 16.5150, baby_yoda, Pointing, RightHanded
1392, 16.5292, baby_yoda, Pointing, RightHanded
6116, 82.1389, quemador, Pointing, RightHanded
6117, 82.1538, quemador, Pointing, RightHanded
6118, 82.1680, quemador, Pointing, RightHanded
6119, 82.1812, quemador, Pointing, RightHanded
6120, 82.1944, quemador, Pointing, RightHanded
6121, 82.2082, quemador, Pointing, RightHanded
6122, 82.2245, quemador, Pointing, RightHanded
6123, 82.2377, quemador, Pointing, RightHanded
6124, 82.2494, quemador, Pointing, RightHanded
6125, 82.2633, quemador, Pointing, RightHanded
6126, 82.2779, quemador, Pointing, RightHanded
6127, 82.2909, quemador, Pointing, RightHanded
6128, 82.3052, quemador, Pointing, RightHanded
6129, 82.3193, quemador, Pointing, RightHanded
6130, 82.3332, quemador, Pointing, RightHanded
6131, 82.3474, quemador, Pointing, RightHanded
6132, 82.3611, quemador, Pointing, RightHanded
6133, 82.3747, quemador, Pointing, RightHanded
6134, 82.3892, quemador, Pointing, RightHanded
6135, 82.4029, quemador, Pointing, RightHanded
6136, 82.4166, quemador, Pointing, RightHanded
6137, 82.4298, quemador, Pointing, RightHanded
6138, 82.4451, quemador, Pointing, RightHanded
6139, 82.4585, quemador, Pointing, RightHanded
6140, 82.4720, quemador, Pointing, RightHanded
6141, 82.4864, quemador, Pointing, RightHanded
6142, 82.5007, quemador, Pointing, RightHanded
6143, 82.5141, quemador, Pointing, RightHanded
6144, 82.5269, quemador, Pointing, RightHanded
6145, 82.5417, quemador, Pointing, RightHanded
6146, 82.5566, quemador, Pointing, RightHanded
6147, 82.5691, quemador, Pointing, RightHanded
6148, 82.5831, quemador, Pointing, RightHanded
6149, 82.5968, quemador, Pointing, RightHanded
6150, 82.6109, quemador, Pointing, RightHanded
6151, 82.6257, quemador, Pointing, RightHanded
6152, 82.6393, quemador, Pointing, RightHanded
6153, 82.6522, quemador, Pointing, RightHanded
6154, 82.6680, quemador, Pointing, RightHanded
6155, 82.6818, quemador, Pointing, RightHanded
6156, 82.6942, quemador, Pointing, RightHanded
6157, 82.7077, quemador, Pointing, RightHanded
6158, 82.7218, quemador, Pointing, RightHanded
6159, 82.7363, quemador, Pointing, RightHanded
6160, 82.7497, quemador, Pointing, RightHanded
6161, 82.7636, quemador, Pointing, RightHanded
6162, 82.7778, quemador, Pointing, RightHanded
6163, 82.7912, quemador, Pointing, RightHanded
6164, 82.8055, quemador, Pointing, RightHanded
6165, 82.8193, quemador, Pointing, RightHanded
6166, 82.8326, quemador, Pointing, RightHanded
6167, 82.8477, quemador, Pointing, RightHanded
6168, 82.8612, quemador, Pointing, RightHanded
6169, 82.8747, quemador, Pointing, RightHanded
6170, 82.8885, quemador, Pointing, RightHanded
6171, 82.9032, quemador, Pointing, RightHanded
6172, 82.9166, quemador, Pointing, RightHanded
6173, 82.9298, quemador, Pointing, RightHanded
6174, 82.9443, quemador, Pointing, RightHanded
6175, 82.9592, quemador, Pointing, RightHanded
6176, 82.9716, quemador, Pointing, RightHanded
6177, 82.9859, quemador, Pointing, RightHanded
6178, 82.9997, quemador, Pointing, RightHanded
6179, 83.0136, quemador, Pointing, RightHanded
6180, 83.0275, quemador, Pointing, RightHanded
6181, 83.0420, quemador, Pointing, RightHanded
6182, 83.0555, quemador, Pointing, RightHanded
6183, 83.0693, quemador, Pointing, RightHanded
6184, 83.0831, quemador, Pointing, RightHanded
6185, 83.0971, quemador, Pointing, RightHanded
6186, 83.1105, quemador, Pointing, RightHanded
6187, 83.1257, quemador, Pointing, RightHanded
6188, 83.1394, quemador, Pointing, RightHanded
6189, 83.1525, quemador, Pointing, RightHanded
6190, 83.1666, quemador, Pointing, RightHanded
6191, 83.1814, quemador, Pointing, RightHanded
6192, 83.1950, quemador, Pointing, RightHanded
6193, 83.2080, quemador, Pointing, RightHanded
6194, 83.2220, quemador, Pointing, RightHanded
6195, 83.2371, quemador, Pointing, RightHanded
6196, 83.2493, quemador, Pointing, RightHanded
6197, 83.2641, quemador, Pointing, RightHanded
6198, 83.2789, quemador, Pointing, RightHanded
6544, 88.0828, quemador, Pointing, LeftHanded
6545, 88.0976, quemador, Pointing, LeftHanded
6546, 88.1100, quemador, Pointing, LeftHanded
6547, 88.1245, quemador, Pointing, LeftHanded
6548, 88.1385, quemador, Pointing, LeftHanded
6549, 88.1510, quemador, Pointing, LeftHanded
6550, 88.1654, quemador, Pointing, LeftHanded
6551, 88.1818, quemador, Pointing, LeftHanded
6552, 88.1955, quemador, Pointing, LeftHanded
6553, 88.2070, quemador, Pointing, LeftHanded
6554, 88.2203, quemador, Pointing, LeftHanded
6555, 88.2341, quemador, Pointing, LeftHanded
6556, 88.2482, quemador, Pointing, LeftHanded
6557, 88.2628, quemador, Pointing, LeftHanded
6558, 88.2766, quemador, Pointing, LeftHanded
6559, 88.2898, quemador, Pointing, LeftHanded
6560, 88.3040, quemador, Pointing, LeftHanded
6561, 88.3184, quemador, Pointing, LeftHanded
6562, 88.3315, quemador, Pointing, LeftHanded
6563, 88.3467, quemador, Pointing, LeftHanded
6564, 88.3597, quemador, Pointing, LeftHanded
6565, 88.3730, quemador, Pointing, LeftHanded
6566, 88.3881, quemador, Pointing, LeftHanded
6567, 88.4020, quemador, Pointing, LeftHanded
6568, 88.4159, quemador, Pointing, LeftHanded
6569, 88.4288, quemador, Pointing, LeftHanded
6570, 88.4429, quemador, Pointing, LeftHanded
6571, 88.4568, quemador, Pointing, LeftHanded
6572, 88.4705, quemador, Pointing, LeftHanded
6573, 88.4856, quemador, Pointing, LeftHanded
6574, 88.4993, quemador, Pointing, LeftHanded
6575, 88.5125, quemador, Pointing, LeftHanded
6576, 88.5261, quemador, Pointing, LeftHanded
6577, 88.5403, quemador, Pointing, LeftHanded
6578, 88.5543, quemador, Pointing, LeftHanded
6579, 88.5679, quemador, Pointing, LeftHanded
6580, 88.5821, quemador, Pointing, LeftHanded
6581, 88.5962, quemador, Pointing, LeftHanded
6582, 88.6094, quemador, Pointing, LeftHanded
6583, 88.6242, quemador, Pointing, LeftHanded
6584, 88.6389, quemador, Pointing, LeftHanded
6585, 88.6513, quemador, Pointing, LeftHanded
6586, 88.6655, quemador, Pointing, LeftHanded
6587, 88.6795, quemador, Pointing, LeftHanded
6588, 88.6929, quemador, Pointing, LeftHanded
6589, 88.7075, quemador, Pointing, LeftHanded
6590, 88.7227, quemador, Pointing, LeftHanded
6591, 88.7350, quemador, Pointing, LeftHanded
6592, 88.7482, quemador, Pointing, LeftHanded
6593, 88.7628, quemador, Pointing, LeftHanded
6594, 88.7767, quemador, Pointing, LeftHanded
6595, 88.7911, quemador, Pointing, LeftHanded
