Frame, Timestamp, Object, State, Handedness
4217, 50.8272, quemador, Pointing, RightHanded
4218, 50.8419, quemador, Pointing, RightHanded
4219, 50.8566, quemador, Pointing, RightHanded
4220, 50.8694, quemador, Pointing, RightHanded
4221, 50.8846, quemador, Pointing, RightHanded
4222, 50.8982, quemador, Pointing, RightHanded
4223, 50.9111, quemador, Pointing, RightHanded
4224, 50.9256, quemador, Pointing, RightHanded
4225, 50.9396, quemador, Pointing, RightHanded
4226, 50.9523, quemador, Pointing, RightHanded
4227, 50.9677, quemador, Pointing, RightHanded
4228, 50.9816, quemador, Pointing, RightHanded
4229, 50.9950, quemador, Pointing, RightHanded
4230, 51.0077, quemador, Pointing, RightHanded
4231, 51.0230, quemador, Pointing, RightHanded
4232, 51.0367, quemador, Pointing, RightHanded
4233, 51.0498, quemador, Pointing, RightHanded
4234, 51.0649, quemador, Pointing, RightHanded
4235, 51.0789, quemador, Pointing, RightHanded
4236, 51.0925, quemador, Pointing, RightHanded
4237, 51.1060, quemador, Pointing, RightHanded
4238, 51.1200, quemador, Pointing, RightHanded
4239, 51.1341, quemador, Pointing, RightHanded
4240, 51.1469, quemador, Pointing, RightHanded
4241, 51.1615, quemador, Pointing, RightHanded
4242, 51.1757, quemador, Pointing, RightHanded
4243, 51.1887, quemador, Pointing, RightHanded
4244, 51.2037, quemador, Pointing, RightHanded
4245, 51.2173, quemador, Pointing, RightHanded
4246, 51.2305, quemador, Pointing, RightHanded
4247, 51.2453, quemador, Pointing, RightHanded
4248, 51.2589, quemador, Pointing, RightHanded
4249, 51.2724, quemador, Pointing, RightHanded
4250, 51.2875, quemador, Pointing, RightHanded
4251, 51.3020, quemador, Pointing, RightHanded
4252, 51.3148, quemador, Pointing, RightHanded
4253, 51.3275, quemador, Pointing, RightHanded
4254, 51.3422, quemador, Pointing, RightHanded
4255, 51.3563, quemador, Pointing, RightHanded
4256, 51.3692, quemador, Pointing, RightHanded
4257, 51.3838, quemador, Pointing, RightHanded
4258, 51.3978, quemador, Pointing, RightHanded
4259, 51.4110, quemador, Pointing, RightHanded
4297, 51.9395, quemador, Complete, RightHanded
4413, 53.5483, trofeo, Pointing, RightHanded
4414, 53.5635, trofeo, Pointing, RightHanded
4415, 53.5778, trofeo, Pointing, RightHanded
4416, 53.5905, trofeo, Pointing, RightHanded
4417, 53.6048, trofeo, Pointing, RightHanded
4418, 53.6188, trofeo, Pointing, RightHanded
4419, 53.6319, trofeo, Pointing, RightHanded
4420, 53.6462, trofeo, Pointing, RightHanded
5544, 69.2844, zapatillas, Pointing, RightHanded
5545, 69.2988, zapatillas, Pointing, RightHanded
5546, 69.3114, zapatillas, Pointing, RightHanded
5547, 69.3257, zapatillas, Pointing, RightHanded
5548, 69.3395, zapatillas, Pointing, RightHanded
5549, 69.3523, zapatillas, Pointing, RightHanded
5550, 69.3673, zapatillas, Pointing, RightHanded
5551, 69.3815, zapatillas, Pointing, RightHanded
5552, 69.3954, zapatillas, Pointing, RightHanded
5553, 69.4079, zapatillas, Pointing, RightHanded
5554, 69.4233, zapatillas, Pointing, RightHanded
5555, 69.4368, zapatillas, Pointing, RightHanded
5556, 69.4502, zapatillas, Pointing, RightHanded
5557, 69.4659, zapatillas, Pointing, RightHanded
5558, 69.4802, zapatillas, Pointing, RightHanded
5559, 69.4915, zapatillas, Pointing, RightHanded
5560, 69.5044, zapatillas, Pointing, RightHanded
5561, 69.5192, zapatillas, Pointing, RightHanded
5562, 69.5325, zapatillas, Pointing, RightHanded
5565, 69.5755, Mochila, Pointing, RightHanded
5566, 69.5879, Mochila, Pointing, RightHanded
5567, 69.6034, Mochila, Pointing, RightHanded
5568, 69.6182, Mochila, Pointing, RightHanded
5569, 69.6316, Mochila, Pointing, RightHanded
5570, 69.6450, Mochila, Pointing, RightHanded
5571, 69.6589, Mochila, Pointing, RightHanded
5572, 69.6707, Mochila, Pointing, RightHanded
5573, 69.6861, Mochila, Pointing, RightHanded
5574, 69.7002, Mochila, Pointing, RightHanded
5575, 69.7172, Mochila, Pointing, RightHanded
5576, 69.7304, Mochila, Pointing, RightHanded
5577, 69.7423, Mochila, Pointing, RightHanded
5578, 69.7563, Mochila, Pointing, RightHanded
5579, 69.7688, Mochila, Pointing, RightHanded
5580, 69.7837, Mochila, Pointing, RightHanded
5581, 69.7980, Mochila, Pointing, RightHanded
5582, 69.8103, Mochila, Pointing, RightHanded
5583, 69.8251, Mochila, Pointing, RightHanded
5584, 69.8399, Mochila, Pointing, RightHanded
5585, 69.8523, Mochila, Pointing, RightHanded
5586, 69.8674, Mochila, Pointing, RightHanded
5587, 69.8814, Mochila, Pointing, RightHanded
5588, 69.8951, Mochila, Pointing, RightHanded
5589, 69.9074, Mochila, Pointing, RightHanded
5590, 69.9234, Mochila, Pointing, RightHanded
5591, 69.9367, Mochila, Pointing, RightHanded
5592, 69.9489, Mochila, Pointing, RightHanded
5595, 69.9900, zapatillas, Pointing, RightHanded
5596, 70.0054, zapatillas, Pointing, RightHanded
5597, 70.0203, zapatillas, Pointing, RightHanded
5598, 70.0340, zapatillas, Pointing, RightHanded
5599, 70.0470, zapatillas, Pointing, RightHanded
5600, 70.0620, zapatillas, Pointing, RightHanded
5601, 70.0795, zapatillas, Pointing, RightHanded
5602, 70.0892, zapatillas, Pointing, RightHanded
5603, 70.1043, zapatillas, Pointing, RightHanded
5783, 72.6031, Mochila, Pointing, RightHanded
5784, 72.6175, Mochila, Pointing, RightHanded
5785, 72.6310, Mochila, Pointing, RightHanded
5786, 72.6462, Mochila, Pointing, RightHanded
5787, 72.6599, Mochila, Pointing, RightHanded
5788, 72.6735, Mochila, Pointing, RightHanded
5789, 72.6884, Mochila, Pointing, RightHanded
5790, 72.7013, Mochila, Pointing, RightHanded
5791, 72.7144, Mochila, Pointing, RightHanded
5802, 72.8654, Mochila, Pointing, RightHanded
5803, 72.8812, Mochila, Pointing, RightHanded
5804, 72.8959, Mochila, Pointing, RightHanded
5805, 72.9081, Mochila, Pointing, RightHanded
5806, 72.9230, Mochila, Pointing, RightHanded
5807, 72.9378, Mochila, Pointing, RightHanded
5808, 72.9497, Mochila, Pointing, RightHanded
5809, 72.9654, Mochila, Pointing, RightHanded
5810, 72.9813, Mochila, Pointing, RightHanded
5811, 72.9948, Mochila, Pointing, RightHanded
5812, 73.0046, Mochila, Pointing, RightHanded
5813, 73.0196, Mochila, Pointing, RightHanded
5814, 73.0321, Mochila, Pointing, RightHanded
5815, 73.0474, Mochila, Pointing, RightHanded
5816, 73.0619, Mochila, Pointing, RightHanded
5817, 73.0758, Mochila, Pointing, RightHanded
5818, 73.0886, Mochila, Pointing, RightHanded
5819, 73.1029, Mochila, Pointing, RightHanded
5820, 73.1169, Mochila, Pointing, RightHanded
5821, 73.1300, Mochila, Pointing, RightHanded
5822, 73.1451, Mochila, Pointing, RightHanded
5823, 73.1588, Mochila, Pointing, RightHanded
5824, 73.1721, Mochila, Pointing, RightHanded
5825, 73.1865, Mochila, Pointing, RightHanded
5826, 73.2006, Mochila, Pointing, RightHanded
5827, 73.2149, Mochila, Pointing, RightHanded
5828, 73.2273, Mochila, Pointing, RightHanded
5829, 73.2426, Mochila, Pointing, RightHanded
5830, 73.2566, Mochila, Pointing, RightHanded
5831, 73.2689, Mochila, Pointing, RightHanded
5832, 73.2838, Mochila, Pointing, RightHanded
5833, 73.2976, Mochila, Pointing, RightHanded
5834, 73.3106, Mochila, Pointing, RightHanded
5835, 73.3260, Mochila, Pointing, RightHanded
5836, 73.3402, Mochila, Pointing, RightHanded
5837, 73.3538, Mochila, Pointing, RightHanded
5838, 73.3667, Mochila, Pointing, RightHanded
5839, 73.3825, Mochila, Pointing, RightHanded
5840, 73.3952, Mochila, Pointing, RightHanded
5841, 73.4081, Mochila, Pointing, RightHanded
5842, 73.4227, Mochila, Pointing, RightHanded
5843, 73.4372, Mochila, Pointing, RightHanded
5844, 73.4500, Mochila, Pointing, RightHanded
5845, 73.4646, Mochila, Pointing, RightHanded
5846, 73.4795, Mochila, Pointing, RightHanded
5847, 73.4916, Mochila, Pointing, RightHanded
5848, 73.5065, Mochila, Pointing, RightHanded
5849, 73.5202, Mochila, Pointing, RightHanded
5850, 73.5345, Mochila, Pointing, RightHanded
5851, 73.5472, Mochila, Pointing, RightHanded
5852, 73.5620, Mochila, Pointing, RightHanded
5853, 73.5759, Mochila, Pointing, RightHanded
5854, 73.5897, Mochila, Pointing, RightHanded
5855, 73.6035, Mochila, Pointing, RightHanded
5856, 73.6176, Mochila, Pointing, RightHanded
5857, 73.6303, Mochila, Pointing, RightHanded
5858, 73.6452, Mochila, Pointing, RightHanded
5859, 73.6592, Mochila, Pointing, RightHanded
5860, 73.6719, Mochila, Pointing, RightHanded
5861, 73.6872, Mochila, Pointing, RightHanded
5862, 73.7015, Mochila, Pointing, RightHanded
5863, 73.7148, Mochila, Pointing, RightHanded
5864, 73.7280, Mochila, Pointing, RightHanded
5865, 73.7428, Mochila, Pointing, RightHanded
5866, 73.7564, Mochila, Pointing, RightHanded
5867, 73.7700, Mochila, Pointing, RightHanded
5868, 73.7849, Mochila, Pointing, RightHanded
5869, 73.7988, Mochila, Pointing, RightHanded
5870, 73.8113, Mochila, Pointing, RightHanded
5871, 73.8260, Mochila, Pointing, RightHanded
5872, 73.8403, Mochila, Pointing, RightHanded
5873, 73.8538, Mochila, Pointing, RightHanded
5874, 73.8670, Mochila, Pointing, RightHanded
5875, 73.8819, Mochila, Pointing, RightHanded
5876, 73.8961, Mochila, Pointing, RightHanded
5877, 73.9087, Mochila, Pointing, RightHanded
5878, 73.9230, Mochila, Pointing, RightHanded
5879, 73.9379, Mochila, Pointing, RightHanded
5880, 73.9561, Mochila, Pointing, RightHanded
5881, 73.9652, Mochila, Pointing, RightHanded
5882, 73.9791, Mochila, Pointing, RightHanded
5883, 73.9922, Mochila, Pointing, RightHanded
5884, 74.0076, Mochila, Pointing, RightHanded
5885, 74.0207, Mochila, Pointing, RightHanded
5886, 74.0345, Mochila, Pointing, RightHanded
5887, 74.0472, Mochila, Pointing, RightHanded
5888, 74.0622, Mochila, Pointing, RightHanded
5889, 74.0763, Mochila, Pointing, RightHanded
5890, 74.0892, Mochila, Pointing, RightHanded
5891, 74.1043, Mochila, Pointing, RightHanded
5892, 74.1182, Mochila, Pointing, RightHanded
5893, 74.1308, Mochila, Pointing, RightHanded
5894, 74.1461, Mochila, Pointing, RightHanded
5895, 74.1599, Mochila, Pointing, RightHanded
5896, 74.1724, Mochila, Pointing, RightHanded
5897, 74.1876, Mochila, Pointing, RightHanded
5898, 74.2015, Mochila, Pointing, RightHanded
5899, 74.2159, Mochila, Pointing, RightHanded
5900, 74.2280, Mochila, Pointing, RightHanded
5901, 74.2432, Mochila, Pointing, RightHanded
5902, 74.2569, Mochila, Pointing, RightHanded
5903, 74.2701, Mochila, Pointing, RightHanded
5904, 74.2846, Mochila, Pointing, RightHanded
5905, 74.2991, Mochila, Pointing, RightHanded
5906, 74.3116, Mochila, Pointing, RightHanded
5907, 74.3265, Mochila, Pointing, RightHanded
5908, 74.3406, Mochila, Pointing, RightHanded
5909, 74.3554, Mochila, Pointing, RightHanded
5910, 74.3675, Mochila, Pointing, RightHanded
5911, 74.3820, Mochila, Pointing, RightHanded
5912, 74.3955, Mochila, Pointing, RightHanded
5913, 74.4078, Mochila, Pointing, RightHanded
5914, 74.4236, Mochila, Pointing, RightHanded
5915, 74.4375, Mochila, Pointing, RightHanded
5916, 74.4501, Mochila, Pointing, RightHanded
5917, 74.4652, Mochila, Pointing, RightHanded
5918, 74.4794, Mochila, Pointing, RightHanded
5919, 74.4923, Mochila, Pointing, RightHanded
5946, 74.8666, Mochila, Complete, RightHanded
6086, 76.8122, zapatillas, Pointing, RightHanded
6087, 76.8261, zapatillas, Pointing, RightHanded
6088, 76.8402, zapatillas, Pointing, RightHanded
6089, 76.8535, zapatillas, Pointing, RightHanded
6090, 76.8661, zapatillas, Pointing, RightHanded
6091, 76.8815, zapatillas, Pointing, RightHanded
6092, 76.8951, zapatillas, Pointing, RightHanded
6093, 76.9085, zapatillas, Pointing, RightHanded
6094, 76.9237, zapatillas, Pointing, RightHanded
7640, 98.3950, balon, Pointing, RightHanded
7641, 98.4082, balon, Pointing, RightHanded
7642, 98.4237, balon, Pointing, RightHanded
7643, 98.4373, balon, Pointing, RightHanded
7644, 98.4503, balon, Pointing, RightHanded
7645, 98.4648, balon, Pointing, RightHanded
7646, 98.4789, balon, Pointing, RightHanded
7647, 98.4922, balon, Pointing, RightHanded
8134, 105.2572, balon, Pointing, LeftHanded
8180, 105.8939, Mochila, Pointing, LeftHanded
8181, 105.9074, Mochila, Pointing, LeftHanded
8182, 105.9306, Mochila, Pointing, LeftHanded
8183, 105.9380, Mochila, Pointing, LeftHanded
8184, 105.9518, Mochila, Pointing, LeftHanded
8185, 105.9659, Mochila, Pointing, LeftHanded
8186, 105.9801, Mochila, Pointing, LeftHanded
8187, 105.9945, Mochila, Pointing, LeftHanded
8188, 106.0073, Mochila, Pointing, LeftHanded
8189, 106.0192, Mochila, Pointing, LeftHanded
8190, 106.0326, Mochila, Pointing, LeftHanded
8191, 106.0468, Mochila, Pointing, LeftHanded
8192, 106.0610, Mochila, Pointing, LeftHanded
8193, 106.0747, Mochila, Pointing, LeftHanded
8194, 106.0888, Mochila, Pointing, LeftHanded
8195, 106.1024, Mochila, Pointing, LeftHanded
8768, 114.0615, quemador, Pointing, RightHanded
8769, 114.0765, quemador, Pointing, RightHanded
8770, 114.0897, quemador, Pointing, RightHanded
8771, 114.1031, quemador, Pointing, RightHanded
9349, 122.1288, zapatillas_bottom, Pointing, LeftHanded
9350, 122.1430, zapatillas_bottom, Pointing, LeftHanded
9351, 122.1574, zapatillas_bottom, Pointing, LeftHanded
9352, 122.1696, zapatillas_bottom, Pointing, LeftHanded
9353, 122.1842, zapatillas_bottom, Pointing, LeftHanded
9354, 122.1987, zapatillas_bottom, Pointing, LeftHanded
9355, 122.2124, zapatillas_bottom, Pointing, LeftHanded
9356, 122.2270, zapatillas_bottom, Pointing, LeftHanded
9357, 122.2401, zapatillas_bottom, Pointing, LeftHanded
9358, 122.2532, zapatillas_bottom, Pointing, LeftHanded
9359, 122.2664, zapatillas_bottom, Pointing, LeftHanded
9360, 122.2808, zapatillas_bottom, Pointing, LeftHanded
9361, 122.2950, zapatillas_bottom, Pointing, LeftHanded
9362, 122.3087, zapatillas_bottom, Pointing, LeftHanded
9363, 122.3243, zapatillas_bottom, Pointing, LeftHanded
9364, 122.3385, zapatillas_bottom, Pointing, LeftHanded
9365, 122.3497, zapatillas_bottom, Pointing, LeftHanded
9366, 122.3642, zapatillas_bottom, Pointing, LeftHanded
9367, 122.3786, zapatillas_bottom, Pointing, LeftHanded
9368, 122.3923, zapatillas_bottom, Pointing, LeftHanded
9369, 122.4072, zapatillas_bottom, Pointing, LeftHanded
9370, 122.4213, zapatillas_bottom, Pointing, LeftHanded
9371, 122.4343, zapatillas_bottom, Pointing, LeftHanded
9372, 122.4469, zapatillas_bottom, Pointing, LeftHanded
9373, 122.4615, zapatillas_bottom, Pointing, LeftHanded
9374, 122.4762, zapatillas_bottom, Pointing, LeftHanded
9375, 122.4900, zapatillas_bottom, Pointing, LeftHanded
9376, 122.5041, zapatillas_bottom, Pointing, LeftHanded
9377, 122.5175, zapatillas_bottom, Pointing, LeftHanded
9378, 122.5303, zapatillas_bottom, Pointing, LeftHanded
9379, 122.5458, zapatillas_bottom, Pointing, LeftHanded
9380, 122.5606, zapatillas_bottom, Pointing, LeftHanded
9381, 122.5750, zapatillas_bottom, Pointing, LeftHanded
9382, 122.5861, zapatillas_bottom, Pointing, LeftHanded
9383, 122.6005, zapatillas_bottom, Pointing, LeftHanded
9384, 122.6223, zapatillas_bottom, Pointing, LeftHanded
9385, 122.6284, zapatillas_bottom, Pointing, LeftHanded
9386, 122.6421, zapatillas_bottom, Pointing, LeftHanded
9387, 122.6574, zapatillas_bottom, Pointing, LeftHanded
9388, 122.6694, zapatillas_bottom, Pointing, LeftHanded
9389, 122.6840, zapatillas_bottom, Pointing, LeftHanded
9390, 122.6982, zapatillas_bottom, Pointing, LeftHanded
9391, 122.7109, zapatillas_bottom, Pointing, LeftHanded
9392, 122.7264, zapatillas_bottom, Pointing, LeftHanded
9393, 122.7410, zapatillas_bottom, Pointing, LeftHanded
9394, 122.7553, zapatillas_bottom, Pointing, LeftHanded
9418, 123.0875, zapatillas_bottom, Pointing, LeftHanded
9419, 123.1004, zapatillas_bottom, Pointing, LeftHanded
9420, 123.1139, zapatillas_bottom, Pointing, LeftHanded
9421, 123.1270, zapatillas_bottom, Pointing, LeftHanded
9422, 123.1429, zapatillas_bottom, Pointing, LeftHanded
9423, 123.1568, zapatillas_bottom, Pointing, LeftHanded
9424, 123.1706, zapatillas_bottom, Pointing, LeftHanded
9425, 123.1836, zapatillas_bottom, Pointing, LeftHanded
9426, 123.1975, zapatillas_bottom, Pointing, LeftHanded
9427, 123.2106, zapatillas_bottom, Pointing, LeftHanded
9428, 123.2266, zapatillas_bottom, Pointing, LeftHanded
9429, 123.2408, zapatillas_bottom, Pointing, LeftHanded
9430, 123.2531, zapatillas_bottom, Pointing, LeftHanded
9431, 123.2658, zapatillas_bottom, Pointing, LeftHanded
9431, 123.2658, Adidas, Pointing, RightHanded
9432, 123.2808, Adidas, Pointing, RightHanded
9433, 123.2952, Adidas, Pointing, RightHanded
9434, 123.3087, Adidas, Pointing, RightHanded
9435, 123.3233, Adidas, Pointing, RightHanded
9450, 123.5294, Adidas, Pointing, RightHanded
9451, 123.5454, Adidas, Pointing, RightHanded
9452, 123.5605, Adidas, Pointing, RightHanded
9453, 123.5738, Adidas, Pointing, RightHanded
9454, 123.5885, Adidas, Pointing, RightHanded
9455, 123.6016, Adidas, Pointing, RightHanded
9456, 123.6143, Adidas, Pointing, RightHanded
9457, 123.6271, Adidas, Pointing, RightHanded
9458, 123.6419, Adidas, Pointing, RightHanded
