Frame, Timestamp, HMD_x, HMD_y, HMD_z, HMD_rot_x, HMD_rot_y, HMD_rot_z, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z, WristAngleLeft, WristAngleRight, Distance
20, 0.2927, 4.3614, 1.2505, 9.2189, 343.0066, 185.3336, 357.1473, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
21, 0.3082, 4.3611, 1.2514, 9.2191, 342.4605, 185.6023, 357.1842, 0.3508, 0.7941, 0.4811, 17.1236, 93.0475, 339.8270, -0.0442, 0.9938, 0.3015, 312.4743, 167.0332, 126.1238, 22.5954, 51.1432, 30.9845, -2.8492, 64.0095, 19.4161, 23.1248, 186.4468, 0.0000
22, 0.3488, 4.3608, 1.2525, 9.2202, 341.3283, 186.1224, 357.2049, 0.3508, 0.7941, 0.4811, 17.1236, 93.0475, 339.8270, -0.0442, 0.9938, 0.3015, 312.4743, 167.0332, 126.1238, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 99.7241, 165.9795, 0.0000
23, 0.3709, 4.3597, 1.2551, 9.2216, 339.3557, 187.1690, 357.0874, 0.3508, 0.7941, 0.4811, 16.7944, 92.9778, 339.7209, -0.0442, 0.9934, 0.3012, 312.6736, 166.7118, 126.2658, 0.0006, -0.0002, 0.0005, -0.0006, -0.0199, -0.0120, 100.2167, 166.3474, 0.0000
24, 0.3820, 4.3595, 1.2564, 9.2227, 338.5508, 187.6137, 357.1356, 0.3508, 0.7940, 0.4811, 16.6295, 92.9432, 339.6680, -0.0443, 0.9930, 0.3010, 312.7740, 166.5508, 126.3365, 0.0010, -0.0003, 0.0009, -0.0008, -0.0304, -0.0184, 100.6266, 166.5722, 0.0000
25, 0.3935, 4.3590, 1.2571, 9.2238, 337.6644, 188.0121, 357.0968, 0.3509, 0.7941, 0.4811, 16.5107, 92.8650, 339.5050, -0.0446, 0.9920, 0.3008, 312.6867, 166.0350, 126.5656, 0.0091, 0.0005, 0.0039, -0.0273, -0.0938, -0.0159, 101.1545, 166.7396, 0.0000
26, 0.4068, 4.3588, 1.2577, 9.2247, 337.0083, 188.4349, 357.0386, 0.3510, 0.7941, 0.4812, 16.5309, 92.8605, 339.4910, -0.0446, 0.9917, 0.3008, 312.6465, 166.0032, 126.5803, 0.0027, 0.0001, 0.0013, -0.0048, -0.0169, -0.0031, 101.2413, 166.7298, 0.0000
27, 0.4210, 4.3587, 1.2577, 9.2256, 336.4803, 188.8937, 356.8995, 0.3510, 0.7941, 0.4812, 16.5452, 92.8573, 339.4811, -0.0447, 0.9916, 0.3007, 312.6183, 165.9807, 126.5908, 0.0024, 0.0000, 0.0011, -0.0035, -0.0125, -0.0023, 101.3490, 166.7289, 0.0000
28, 0.4377, 4.3585, 1.2581, 9.2262, 336.0490, 189.2415, 356.8560, 0.3510, 0.7941, 0.4812, 16.5556, 92.8549, 339.4739, -0.0447, 0.9914, 0.3007, 312.5979, 165.9645, 126.5983, 0.0019, 0.0000, 0.0009, -0.0024, -0.0085, -0.0016, 101.4731, 166.7278, 0.0000
29, 0.4501, 4.3584, 1.2582, 9.2271, 335.6193, 189.6200, 356.7165, 0.3511, 0.7941, 0.4812, 16.4853, 92.7695, 339.3037, -0.0455, 0.9895, 0.3007, 312.1586, 164.9039, 127.1034, 0.0051, -0.0002, -0.0004, -0.0661, -0.1544, 0.0005, 102.2249, 166.8340, 0.0000
30, 0.4623, 4.3583, 1.2587, 9.2281, 335.3725, 189.9628, 356.6725, 0.3512, 0.7940, 0.4812, 16.4097, 92.6817, 339.1288, -0.0465, 0.9873, 0.3007, 311.7744, 163.9363, 127.5717, 0.0057, -0.0003, -0.0005, -0.0763, -0.1778, 0.0009, 102.9001, 166.9416, 0.0000
31, 0.4798, 4.3580, 1.2588, 9.2286, 335.0922, 190.2438, 356.6537, 0.3511, 0.7941, 0.4811, 16.4804, 92.6732, 339.1806, -0.0461, 0.9873, 0.3012, 311.6427, 162.6965, 128.2751, -0.0052, 0.0049, -0.0040, 0.0240, 0.0009, 0.0252, 104.0089, 166.8810, 0.0000
32, 0.4893, 4.3580, 1.2588, 9.2289, 334.8481, 190.4760, 356.6285, 0.3509, 0.7943, 0.4810, 16.5284, 92.6657, 339.2150, -0.0458, 0.9873, 0.3015, 311.5418, 161.7973, 128.7821, -0.0209, 0.0196, -0.0159, 0.0317, 0.0002, 0.0340, 104.7717, 166.8310, 0.0000
33, 0.5042, 4.3581, 1.2590, 9.2293, 334.7183, 190.6870, 356.6371, 0.3506, 0.7946, 0.4807, 16.5645, 92.6587, 339.2402, -0.0455, 0.9873, 0.3017, 311.4603, 161.1227, 129.1595, -0.0197, 0.0181, -0.0148, 0.0162, -0.0003, 0.0177, 105.3497, 166.7922, 0.0000
34, 0.5176, 4.3581, 1.2590, 9.2295, 334.6096, 190.8144, 356.6463, 0.3503, 0.7949, 0.4805, 16.5942, 92.6526, 339.2609, -0.0453, 0.9873, 0.3020, 311.4115, 160.7209, 129.3842, -0.0233, 0.0214, -0.0175, 0.0146, -0.0003, 0.0159, 105.7412, 166.7656, 0.0000
35, 0.5301, 4.3580, 1.2589, 9.2297, 334.6172, 190.8819, 356.6641, 0.3501, 0.7954, 0.4805, 16.7249, 92.7946, 339.3081, -0.0447, 0.9882, 0.3025, 311.1979, 161.0022, 129.5161, -0.0181, 0.0385, 0.0010, 0.0460, 0.0674, 0.0416, 105.4894, 166.5868, 0.0000
36, 0.5454, 4.3582, 1.2585, 9.2296, 334.7359, 190.9326, 356.6763, 0.3498, 0.7958, 0.4805, 16.9015, 92.9865, 339.3714, -0.0440, 0.9893, 0.3032, 311.0443, 161.0731, 129.6592, -0.0152, 0.0315, 0.0007, 0.0494, 0.0719, 0.0450, 105.4203, 166.3436, 0.0000
37, 0.5591, 4.3584, 1.2583, 9.2294, 334.9385, 190.9430, 356.6989, 0.3492, 0.7966, 0.4802, 17.0083, 93.0979, 339.4130, -0.0416, 0.9915, 0.3037, 311.1685, 161.1425, 129.8393, -0.0449, 0.0572, -0.0233, 0.1728, 0.1638, 0.0361, 105.6798, 166.1818, 0.0000
38, 0.5729, 4.3583, 1.2585, 9.2298, 335.2608, 190.8514, 356.7457, 0.3486, 0.7974, 0.4799, 17.1048, 93.1982, 339.4496, -0.0392, 0.9938, 0.3042, 311.2400, 161.1249, 130.0131, -0.0469, 0.0592, -0.0243, 0.1725, 0.1626, 0.0369, 105.9693, 166.0350, 0.0000
39, 0.5866, 4.3585, 1.2581, 9.2294, 335.6295, 190.7720, 356.7187, 0.3480, 0.7982, 0.4796, 17.1901, 93.2867, 339.4811, -0.0372, 0.9956, 0.3046, 311.2818, 161.0538, 130.1887, -0.0440, 0.0551, -0.0227, 0.1455, 0.1367, 0.0317, 106.2038, 165.8936, 0.0000
40, 0.6021, 4.3587, 1.2577, 9.2290, 336.0461, 190.6830, 356.7314, 0.3475, 0.7989, 0.4790, 17.3904, 93.5572, 339.7484, -0.0359, 0.9962, 0.3042, 311.3427, 161.1030, 130.1647, -0.0300, 0.0468, -0.0375, 0.0855, 0.0352, -0.0291, 106.3379, 165.6047, 0.0000
41, 0.6148, 4.3590, 1.2568, 9.2276, 336.5653, 190.5300, 356.8004, 0.3471, 0.7996, 0.4784, 17.5667, 93.7953, 339.9791, -0.0348, 0.9967, 0.3038, 311.3822, 161.1015, 130.1788, -0.0351, 0.0536, -0.0426, 0.0886, 0.0396, -0.0256, 106.4654, 165.3477, 0.0000
42, 0.6288, 4.3591, 1.2563, 9.2268, 337.0769, 190.3247, 356.9075, 0.3467, 0.8002, 0.4778, 17.8460, 94.0635, 340.2974, -0.0346, 0.9967, 0.3031, 311.3779, 161.2058, 130.0395, -0.0235, 0.0413, -0.0461, 0.0122, -0.0006, -0.0525, 106.3788, 164.9902, 0.0000
43, 0.6431, 4.3594, 1.2558, 9.2260, 337.6440, 190.1768, 356.9778, 0.3464, 0.8007, 0.4772, 18.0726, 94.2867, 340.5544, -0.0344, 0.9967, 0.3025, 311.3730, 161.2568, 129.9642, -0.0222, 0.0381, -0.0418, 0.0141, 0.0030, -0.0395, 106.3075, 164.6902, 0.0000
44, 0.6569, 4.3595, 1.2552, 9.2251, 338.1524, 189.9782, 357.0607, 0.3461, 0.8012, 0.4766, 18.2572, 94.4729, 340.7624, -0.0342, 0.9968, 0.3020, 311.3676, 161.2864, 129.9138, -0.0223, 0.0373, -0.0404, 0.0165, 0.0057, -0.0347, 106.2953, 164.4505, 0.0000
45, 0.6705, 4.3596, 1.2548, 9.2241, 338.6667, 189.7731, 357.1192, 0.3458, 0.8017, 0.4762, 18.4026, 94.6220, 340.9254, -0.0340, 0.9969, 0.3016, 311.3598, 161.3132, 129.8608, -0.0195, 0.0324, -0.0348, 0.0155, 0.0059, -0.0295, 106.2400, 164.2527, 0.0000
46, 0.6851, 4.3597, 1.2541, 9.2232, 339.1284, 189.5735, 357.1739, 0.3461, 0.8021, 0.4759, 18.1655, 94.5782, 341.0900, -0.0342, 0.9972, 0.3015, 311.2393, 161.5804, 129.5502, 0.0153, 0.0287, -0.0173, -0.0133, 0.0202, -0.0134, 105.8896, 164.4941, 0.0000
47, 0.6987, 4.3598, 1.2536, 9.2223, 339.6118, 189.3957, 357.1409, 0.3462, 0.8025, 0.4757, 18.0218, 94.5720, 341.2307, -0.0343, 0.9975, 0.3013, 311.0922, 161.8808, 129.1933, 0.0130, 0.0287, -0.0179, -0.0104, 0.0215, -0.0135, 105.5058, 164.6288, 0.0000
48, 0.7109, 4.3600, 1.2532, 9.2213, 340.1040, 189.2030, 357.1601, 0.3466, 0.8026, 0.4754, 17.8170, 94.4524, 341.3580, -0.0345, 0.9978, 0.3011, 310.9566, 162.1336, 128.9623, 0.0309, 0.0127, -0.0192, -0.0163, 0.0308, -0.0138, 105.1593, 164.8643, 0.0000
49, 0.7257, 4.3602, 1.2525, 9.2201, 340.3426, 189.0210, 357.1755, 0.3470, 0.8028, 0.4752, 17.6646, 94.3741, 341.4838, -0.0347, 0.9983, 0.3009, 310.8339, 162.3377, 128.7716, 0.0230, 0.0111, -0.0159, -0.0118, 0.0278, -0.0122, 104.8732, 165.0414, 0.0000
50, 0.7401, 4.3602, 1.2526, 9.2192, 340.5683, 188.8257, 357.2221, 0.3473, 0.8030, 0.4749, 17.5466, 94.3239, 341.6110, -0.0348, 0.9987, 0.3007, 310.7246, 162.4977, 128.6182, 0.0224, 0.0123, -0.0171, -0.0105, 0.0309, -0.0133, 104.6228, 165.1753, 0.0000
51, 0.7530, 4.3603, 1.2524, 9.2186, 340.6984, 188.6718, 357.3204, 0.3476, 0.8031, 0.4747, 17.4613, 94.2898, 341.7095, -0.0350, 0.9991, 0.3006, 310.6435, 162.6129, 128.5067, 0.0219, 0.0123, -0.0170, -0.0102, 0.0313, -0.0134, 104.4217, 165.2757, 0.0000
52, 0.7630, 4.3604, 1.2524, 9.2188, 340.4589, 188.7730, 357.3594, 0.3476, 0.8031, 0.4747, 17.4613, 94.2898, 341.7095, -0.0350, 0.9991, 0.3006, 310.6435, 162.6130, 128.5067, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 104.3869, 165.2738, 0.0000
53, 0.7810, 4.3608, 1.2518, 9.2173, 340.7329, 188.5874, 357.4434, 0.3480, 0.8027, 0.4747, 17.0782, 94.1303, 341.7635, -0.0352, 0.9984, 0.3007, 310.6813, 163.2009, 127.7329, 0.0257, -0.0256, 0.0013, -0.0109, -0.0413, 0.0056, 104.0039, 165.7188, 0.0000
54, 0.7955, 4.3610, 1.2516, 9.2167, 340.8849, 188.5091, 357.4540, 0.3482, 0.8023, 0.4750, 16.8957, 94.1014, 341.6495, -0.0358, 0.9967, 0.3016, 310.9743, 163.9276, 127.1486, 0.0147, -0.0246, 0.0171, -0.0434, -0.1154, 0.0657, 103.5337, 165.9213, 0.0000
55, 0.8083, 4.3610, 1.2514, 9.2162, 341.0608, 188.4143, 357.4298, 0.3485, 0.8019, 0.4753, 16.7352, 94.0814, 341.5718, -0.0367, 0.9943, 0.3030, 311.2139, 164.5478, 126.6430, 0.0219, -0.0362, 0.0251, -0.0682, -0.1840, 0.1064, 103.1111, 166.1009, 0.0000
56, 0.8227, 4.3611, 1.2511, 9.2158, 341.2250, 188.3573, 357.3871, 0.3488, 0.8013, 0.4757, 16.5891, 94.0679, 341.5208, -0.0376, 0.9919, 0.3044, 311.3989, 165.0547, 126.2229, 0.0230, -0.0377, 0.0260, -0.0608, -0.1668, 0.0981, 102.7208, 166.2616, 0.0000
57, 0.8364, 4.3612, 1.2509, 9.2153, 341.3581, 188.3156, 357.3612, 0.3492, 0.8008, 0.4761, 16.4547, 94.0592, 341.4904, -0.0383, 0.9899, 0.3056, 311.5410, 165.4709, 125.8723, 0.0246, -0.0399, 0.0275, -0.0535, -0.1486, 0.0885, 102.4002, 166.4115, 0.0000
58, 0.8505, 4.3613, 1.2505, 9.2149, 341.4689, 188.2863, 357.3564, 0.3491, 0.8004, 0.4762, 16.4369, 93.9326, 341.2209, -0.0394, 0.9879, 0.3066, 311.7534, 166.2959, 125.3580, -0.0043, -0.0267, 0.0126, -0.0807, -0.1442, 0.0715, 101.7114, 166.4672, 0.0000
59, 0.8644, 4.3614, 1.2501, 9.2146, 341.6620, 188.2235, 357.3191, 0.3491, 0.8001, 0.4764, 16.4083, 93.8252, 340.9974, -0.0404, 0.9861, 0.3075, 311.9213, 166.9431, 124.9365, -0.0039, -0.0241, 0.0113, -0.0678, -0.1245, 0.0636, 101.1509, 166.5259, 0.0000
60, 0.8790, 4.3615, 1.2498, 9.2141, 341.9378, 188.1729, 357.2977, 0.3489, 0.7999, 0.4765, 16.7641, 93.6864, 340.7814, -0.0410, 0.9852, 0.3077, 311.6062, 167.5732, 124.4776, -0.0125, -0.0116, 0.0096, -0.0467, -0.0608, 0.0169, 100.4110, 166.2028, 0.0000
61, 0.8916, 4.3616, 1.2494, 9.2136, 342.2766, 188.1130, 357.2156, 0.3487, 0.7997, 0.4767, 17.1038, 93.5464, 340.5686, -0.0416, 0.9845, 0.3080, 311.4169, 168.0991, 124.0864, -0.0132, -0.0121, 0.0100, -0.0454, -0.0628, 0.0204, 99.8438, 165.9008, 0.0000
62, 0.9066, 4.3618, 1.2491, 9.2132, 342.5784, 188.0599, 357.1842, 0.3486, 0.7996, 0.4768, 17.4102, 93.4128, 340.3702, -0.0421, 0.9837, 0.3083, 311.3014, 168.5602, 123.7382, -0.0106, -0.0095, 0.0079, -0.0334, -0.0487, 0.0176, 99.3524, 165.6278, 0.0000
63, 0.9206, 4.3618, 1.2490, 9.2128, 342.7356, 187.9958, 357.2212, 0.3485, 0.7996, 0.4767, 17.9230, 93.1977, 339.9601, -0.0422, 0.9837, 0.3079, 310.8198, 168.5483, 123.6493, -0.0024, 0.0021, -0.0027, -0.0031, -0.0002, -0.0242, 99.1980, 165.1744, 0.0000
64, 0.9345, 4.3618, 1.2491, 9.2127, 342.8373, 187.9469, 357.2814, 0.3485, 0.7996, 0.4767, 18.3338, 93.0153, 339.6245, -0.0422, 0.9837, 0.3077, 310.4878, 168.6468, 123.5044, -0.0017, 0.0016, -0.0020, -0.0041, -0.0039, -0.0158, 98.9847, 164.8118, 0.0000
65, 0.9480, 4.3619, 1.2489, 9.2125, 342.8884, 187.9539, 357.3154, 0.3485, 0.7996, 0.4767, 18.6317, 92.9489, 339.5755, -0.0422, 0.9838, 0.3076, 309.9790, 168.2559, 123.6785, -0.0003, -0.0010, -0.0032, 0.0033, 0.0082, -0.0105, 99.1381, 164.5351, 0.0000
66, 0.9632, 4.3620, 1.2487, 9.2121, 342.9543, 187.9643, 357.3078, 0.3485, 0.7996, 0.4766, 18.8706, 92.8839, 339.5137, -0.0422, 0.9838, 0.3075, 309.5844, 168.0487, 123.7404, -0.0003, -0.0009, -0.0029, 0.0015, 0.0039, -0.0058, 99.1859, 164.3153, 0.0000
67, 0.9776, 4.3620, 1.2484, 9.2119, 343.0742, 187.9796, 357.2711, 0.3485, 0.7996, 0.4766, 19.0741, 92.8200, 339.4446, -0.0421, 0.9839, 0.3074, 309.2620, 167.9609, 123.7282, -0.0003, -0.0011, -0.0036, 0.0009, 0.0025, -0.0046, 99.1602, 164.1312, 0.0000
68, 0.9888, 4.3621, 1.2482, 9.2117, 343.2172, 187.9621, 357.2811, 0.3485, 0.7996, 0.4765, 19.2565, 92.7565, 339.3711, -0.0421, 0.9839, 0.3073, 308.9869, 167.9506, 123.6677, -0.0004, -0.0017, -0.0055, 0.0007, 0.0022, -0.0054, 99.0815, 163.9635, 0.0000
69, 1.0030, 4.3622, 1.2479, 9.2115, 343.3866, 187.9647, 357.2889, 0.3485, 0.7996, 0.4765, 19.0768, 92.7825, 339.4760, -0.0421, 0.9840, 0.3073, 308.7859, 167.4772, 124.0442, 0.0012, -0.0023, 0.0005, 0.0050, 0.0039, -0.0051, 99.3872, 164.1359, 1.3920
70, 1.0171, 4.3625, 1.2474, 9.2114, 343.5939, 187.9572, 357.3038, 0.3485, 0.7995, 0.4765, 18.9862, 92.7876, 339.5291, -0.0420, 0.9840, 0.3072, 308.5945, 167.1705, 124.2778, 0.0012, -0.0023, 0.0005, 0.0059, 0.0041, -0.0060, 99.5817, 164.2265, 1.3917
71, 1.0292, 4.3628, 1.2470, 9.2111, 343.8786, 187.8457, 357.3859, 0.3485, 0.7995, 0.4765, 18.8511, 92.7745, 339.5773, -0.0419, 0.9841, 0.3072, 308.5715, 166.8873, 124.4241, 0.0002, -0.0017, 0.0007, 0.0076, 0.0072, -0.0027, 99.8245, 164.3631, 1.3914
72, 1.0448, 4.3630, 1.2466, 9.2107, 344.2235, 187.6945, 357.4627, 0.3485, 0.7995, 0.4766, 18.7583, 92.7587, 339.6079, -0.0418, 0.9842, 0.3071, 308.5135, 166.6905, 124.5142, 0.0001, -0.0013, 0.0005, 0.0062, 0.0054, -0.0018, 99.9587, 164.4554, 1.3910
73, 1.0589, 4.3634, 1.2461, 9.2104, 344.5872, 187.5146, 357.5218, 0.3485, 0.7995, 0.4766, 18.6766, 92.7377, 339.6324, -0.0417, 0.9843, 0.3071, 308.4327, 166.5447, 124.5706, 0.0002, -0.0014, 0.0006, 0.0068, 0.0056, -0.0016, 100.0300, 164.5380, 1.3906
74, 1.0733, 4.3638, 1.2459, 9.2098, 344.9523, 187.2913, 357.6000, 0.3485, 0.7994, 0.4766, 18.5998, 92.7102, 339.6526, -0.0416, 0.9843, 0.3071, 308.3362, 166.4310, 124.6056, 0.0002, -0.0015, 0.0007, 0.0067, 0.0051, -0.0011, 100.0747, 164.6155, 1.3900
75, 1.0875, 4.3645, 1.2452, 9.2098, 345.3078, 187.0341, 357.7690, 0.3485, 0.7994, 0.4766, 18.5510, 92.6973, 339.7057, -0.0415, 0.9844, 0.3071, 308.5274, 166.5231, 124.6124, -0.0009, -0.0003, 0.0008, 0.0090, 0.0033, -0.0022, 100.0763, 164.6696, 1.3895
76, 1.1014, 4.3650, 1.2446, 9.2094, 345.8563, 186.5899, 358.0128, 0.3485, 0.7994, 0.4766, 18.5111, 92.6797, 339.7516, -0.0413, 0.9844, 0.3070, 308.6119, 166.5673, 124.6139, -0.0009, -0.0003, 0.0009, 0.0093, 0.0028, -0.0019, 100.0928, 164.7057, 1.3889
77, 1.1156, 4.3657, 1.2442, 9.2085, 346.5526, 186.0745, 358.1852, 0.3485, 0.7994, 0.4766, 18.3993, 92.7669, 339.8440, -0.0412, 0.9845, 0.3071, 308.7231, 166.6527, 124.6095, -0.0005, -0.0002, -0.0002, 0.0109, 0.0040, 0.0026, 100.0270, 164.7839, 1.3878
78, 1.1274, 4.3665, 1.2435, 9.2079, 347.1223, 185.6017, 358.3456, 0.3485, 0.7994, 0.4766, 18.2947, 92.8475, 339.9310, -0.0410, 0.9845, 0.3071, 308.9016, 166.7989, 124.5996, -0.0006, -0.0001, -0.0002, 0.0133, 0.0043, 0.0038, 99.9387, 164.8668, 1.3870
79, 1.1426, 4.3673, 1.2433, 9.2074, 347.6582, 185.1232, 358.5652, 0.3485, 0.7994, 0.4766, 18.2007, 92.9188, 340.0098, -0.0409, 0.9846, 0.3072, 309.0874, 166.9622, 124.5857, -0.0004, -0.0001, -0.0002, 0.0105, 0.0030, 0.0035, 99.8512, 164.9347, 1.3861
