Frame, Timestamp, Object, State, Handedness
1202, 16.7387, baby_yoda, Pointing, LeftHanded
1203, 16.7546, baby_yoda, Pointing, LeftHanded
1204, 16.7664, baby_yoda, Pointing, LeftHanded
1205, 16.7800, baby_yoda, Pointing, LeftHanded
1206, 16.7942, baby_yoda, Pointing, LeftHanded
1207, 16.8089, baby_yoda, Pointing, LeftHanded
1208, 16.8225, baby_yoda, Pointing, LeftHanded
1209, 16.8351, baby_yoda, Pointing, LeftHanded
1210, 16.8485, baby_yoda, Pointing, LeftHanded
1211, 16.8630, baby_yoda, Pointing, LeftHanded
1212, 16.8777, baby_yoda, Pointing, LeftHanded
1213, 16.8911, baby_yoda, Pointing, LeftHanded
1214, 16.9197, baby_yoda, Pointing, LeftHanded
1215, 16.9329, baby_yoda, Pointing, LeftHanded
1216, 16.9460, baby_yoda, Pointing, LeftHanded
1217, 16.9604, baby_yoda, Pointing, LeftHanded
1218, 16.9736, baby_yoda, Pointing, LeftHanded
1219, 16.9868, baby_yoda, Pointing, LeftHanded
1220, 17.0008, baby_yoda, Pointing, LeftHanded
1221, 17.0148, baby_yoda, Pointing, LeftHanded
1222, 17.0285, baby_yoda, Pointing, LeftHanded
1223, 17.0433, baby_yoda, Pointing, LeftHanded
1224, 17.0568, baby_yoda, Pointing, LeftHanded
1225, 17.0697, baby_yoda, Pointing, LeftHanded
1226, 17.0840, baby_yoda, Pointing, LeftHanded
1227, 17.1031, baby_yoda, Pointing, LeftHanded
1228, 17.1132, baby_yoda, Pointing, LeftHanded
4244, 59.0008, quemador, Pointing, LeftHanded
4245, 59.0154, quemador, Pointing, LeftHanded
4248, 59.0574, quemador, Pointing, LeftHanded
4249, 59.0700, quemador, Pointing, LeftHanded
4250, 59.0849, quemador, Pointing, LeftHanded
4251, 59.0988, quemador, Pointing, LeftHanded
4252, 59.1118, quemador, Pointing, LeftHanded
4253, 59.1272, quemador, Pointing, LeftHanded
4254, 59.1418, quemador, Pointing, LeftHanded
4255, 59.1552, quemador, Pointing, LeftHanded
4256, 59.1680, quemador, Pointing, LeftHanded
4257, 59.1835, quemador, Pointing, LeftHanded
4258, 59.1980, quemador, Pointing, LeftHanded
4259, 59.2101, quemador, Pointing, LeftHanded
4260, 59.2228, quemador, Pointing, LeftHanded
4269, 59.3474, quemador, Pointing, LeftHanded
4270, 59.3635, quemador, Pointing, LeftHanded
4271, 59.3768, quemador, Pointing, LeftHanded
4272, 59.3897, quemador, Pointing, LeftHanded
4273, 59.4051, quemador, Pointing, LeftHanded
4287, 59.5990, quemador, Pointing, LeftHanded
4288, 59.6131, quemador, Pointing, LeftHanded
4289, 59.6270, quemador, Pointing, LeftHanded
4290, 59.6417, quemador, Pointing, LeftHanded
4291, 59.6556, quemador, Pointing, LeftHanded
4292, 59.6677, quemador, Pointing, LeftHanded
4293, 59.6828, quemador, Pointing, LeftHanded
4294, 59.6961, quemador, Pointing, LeftHanded
4295, 59.7099, quemador, Pointing, LeftHanded
4296, 59.7238, quemador, Pointing, LeftHanded
4480, 62.2809, quemador, Pointing, LeftHanded
4481, 62.2946, quemador, Pointing, LeftHanded
4482, 62.3071, quemador, Pointing, LeftHanded
4483, 62.3231, quemador, Pointing, LeftHanded
4511, 62.7105, quemador, Pointing, LeftHanded
4512, 62.7317, quemador, Pointing, LeftHanded
4513, 62.7401, quemador, Pointing, LeftHanded
4514, 62.7531, quemador, Pointing, LeftHanded
4515, 62.7657, quemador, Pointing, LeftHanded
4516, 62.7805, quemador, Pointing, LeftHanded
4517, 62.7948, quemador, Pointing, LeftHanded
4518, 62.8071, quemador, Pointing, LeftHanded
4519, 62.8214, quemador, Pointing, LeftHanded
4520, 62.8361, quemador, Pointing, LeftHanded
4521, 62.8493, quemador, Pointing, LeftHanded
4522, 62.8645, quemador, Pointing, LeftHanded
4523, 62.8789, quemador, Pointing, LeftHanded
4524, 62.8911, quemador, Pointing, LeftHanded
4525, 62.9044, quemador, Pointing, LeftHanded
4796, 66.6827, quemador, Pointing, LeftHanded
4797, 66.6970, quemador, Pointing, LeftHanded
4798, 66.7109, quemador, Pointing, LeftHanded
4803, 66.7797, quemador, Pointing, LeftHanded
4804, 66.7931, quemador, Pointing, LeftHanded
4819, 67.0046, quemador, Pointing, LeftHanded
5157, 71.6971, trofeo, Pointing, LeftHanded
5158, 71.7098, trofeo, Pointing, LeftHanded
5159, 71.7251, trofeo, Pointing, LeftHanded
5160, 71.7402, trofeo, Pointing, LeftHanded
5161, 71.7548, trofeo, Pointing, LeftHanded
5162, 71.7658, trofeo, Pointing, LeftHanded
5163, 71.7793, trofeo, Pointing, LeftHanded
5164, 71.7926, trofeo, Pointing, LeftHanded
5165, 71.8073, trofeo, Pointing, LeftHanded
5166, 71.8221, trofeo, Pointing, LeftHanded
5167, 71.8355, trofeo, Pointing, LeftHanded
5168, 71.8485, trofeo, Pointing, LeftHanded
5169, 71.8624, trofeo, Pointing, LeftHanded
5170, 71.8772, trofeo, Pointing, LeftHanded
5171, 71.8918, trofeo, Pointing, LeftHanded
5172, 71.9051, trofeo, Pointing, LeftHanded
5173, 71.9196, trofeo, Pointing, LeftHanded
5174, 71.9322, trofeo, Pointing, LeftHanded
5868, 81.5709, Vase_golden_low, Pointing, LeftHanded
5869, 81.5855, Vase_golden_low, Pointing, LeftHanded
5870, 81.5997, Vase_golden_low, Pointing, LeftHanded
6874, 95.5417, quemador, Pointing, RightHanded
6875, 95.5558, quemador, Pointing, RightHanded
6876, 95.5694, quemador, Pointing, RightHanded
6877, 95.5842, quemador, Pointing, RightHanded
6878, 95.5977, quemador, Pointing, RightHanded
6879, 95.6109, quemador, Pointing, RightHanded
6880, 95.6251, quemador, Pointing, RightHanded
6881, 95.6398, quemador, Pointing, RightHanded
6882, 95.6525, quemador, Pointing, RightHanded
6883, 95.6672, quemador, Pointing, RightHanded
6884, 95.6816, quemador, Pointing, RightHanded
6885, 95.6948, quemador, Pointing, RightHanded
6886, 95.7083, quemador, Pointing, RightHanded
6887, 95.7225, quemador, Pointing, RightHanded
6888, 95.7364, quemador, Pointing, RightHanded
6889, 95.7503, quemador, Pointing, RightHanded
6890, 95.7643, quemador, Pointing, RightHanded
6891, 95.7780, quemador, Pointing, RightHanded
6892, 95.7919, quemador, Pointing, RightHanded
6893, 95.8057, quemador, Pointing, RightHanded
6894, 95.8198, quemador, Pointing, RightHanded
6895, 95.8335, quemador, Pointing, RightHanded
6896, 95.8479, quemador, Pointing, RightHanded
6897, 95.8614, quemador, Pointing, RightHanded
6898, 95.8754, quemador, Pointing, RightHanded
6899, 95.8888, quemador, Pointing, RightHanded
6900, 95.9031, quemador, Pointing, RightHanded
6901, 95.9179, quemador, Pointing, RightHanded
6902, 95.9310, quemador, Pointing, RightHanded
6903, 95.9446, quemador, Pointing, RightHanded
6904, 95.9587, quemador, Pointing, RightHanded
6905, 95.9721, quemador, Pointing, RightHanded
6906, 95.9871, quemador, Pointing, RightHanded
6907, 96.0014, quemador, Pointing, RightHanded
6908, 96.0144, quemador, Pointing, RightHanded
6909, 96.0277, quemador, Pointing, RightHanded
6910, 96.0421, quemador, Pointing, RightHanded
6911, 96.0556, quemador, Pointing, RightHanded
6912, 96.0694, quemador, Pointing, RightHanded
6913, 96.0842, quemador, Pointing, RightHanded
6914, 96.0978, quemador, Pointing, RightHanded
6915, 96.1111, quemador, Pointing, RightHanded
6916, 96.1253, quemador, Pointing, RightHanded
6917, 96.1397, quemador, Pointing, RightHanded
6918, 96.1530, quemador, Pointing, RightHanded
6919, 96.1676, quemador, Pointing, RightHanded
6920, 96.1817, quemador, Pointing, RightHanded
6921, 96.1947, quemador, Pointing, RightHanded
6922, 96.2087, quemador, Pointing, RightHanded
6923, 96.2225, quemador, Pointing, RightHanded
6924, 96.2367, quemador, Pointing, RightHanded
6925, 96.2503, quemador, Pointing, RightHanded
6926, 96.2643, quemador, Pointing, RightHanded
6927, 96.2781, quemador, Pointing, RightHanded
6928, 96.2915, quemador, Pointing, RightHanded
6929, 96.3061, quemador, Pointing, RightHanded
6930, 96.3201, quemador, Pointing, RightHanded
6931, 96.3345, quemador, Pointing, RightHanded
6932, 96.3472, quemador, Pointing, RightHanded
6933, 96.3614, quemador, Pointing, RightHanded
6934, 96.3755, quemador, Pointing, RightHanded
6935, 96.3887, quemador, Pointing, RightHanded
6936, 96.4039, quemador, Pointing, RightHanded
6937, 96.4173, quemador, Pointing, RightHanded
6938, 96.4305, quemador, Pointing, RightHanded
6939, 96.4447, quemador, Pointing, RightHanded
6940, 96.4585, quemador, Pointing, RightHanded
6941, 96.4727, quemador, Pointing, RightHanded
6942, 96.4868, quemador, Pointing, RightHanded
6943, 96.5023, quemador, Pointing, RightHanded
6944, 96.5150, quemador, Pointing, RightHanded
6945, 96.5279, quemador, Pointing, RightHanded
6946, 96.5424, quemador, Pointing, RightHanded
6947, 96.5564, quemador, Pointing, RightHanded
6948, 96.5700, quemador, Pointing, RightHanded
6949, 96.5840, quemador, Pointing, RightHanded
6950, 96.5978, quemador, Pointing, RightHanded
6951, 96.6111, quemador, Pointing, RightHanded
6952, 96.6259, quemador, Pointing, RightHanded
6953, 96.6392, quemador, Pointing, RightHanded
6954, 96.6531, quemador, Pointing, RightHanded
6955, 96.6672, quemador, Pointing, RightHanded
