Frame, Timestamp, RightHand_State, LeftHand_State
22, 0.3488, Disabled, Disabled
23, 0.3709, Disabled, Hover
24, 0.3820, Disabled, Hover
25, 0.3935, Disabled, Hover
26, 0.4068, Disabled, Hover
27, 0.4210, Disabled, Hover
28, 0.4377, Disabled, Hover
29, 0.4501, Disabled, Hover
30, 0.4623, Disabled, Hover
31, 0.4798, Disabled, Hover
32, 0.4893, Disabled, Hover
33, 0.5042, Disabled, Hover
34, 0.5176, Disabled, Hover
35, 0.5301, Disabled, Hover
36, 0.5454, Disabled, Hover
37, 0.5591, Disabled, Hover
38, 0.5729, Disabled, Hover
39, 0.5866, Disabled, Hover
40, 0.6021, Disabled, Hover
41, 0.6148, Disabled, Hover
42, 0.6288, Disabled, Hover
43, 0.6431, Disabled, Hover
44, 0.6569, Disabled, Hover
45, 0.6705, Disabled, Hover
46, 0.6851, Disabled, Hover
47, 0.6987, Disabled, Hover
48, 0.7109, Disabled, Hover
49, 0.7257, Disabled, Hover
50, 0.7401, Disabled, Hover
51, 0.7530, Disabled, Hover
52, 0.7630, Disabled, Hover
53, 0.7810, Disabled, Hover
54, 0.7955, Disabled, Hover
55, 0.8083, Disabled, Hover
56, 0.8227, Disabled, Hover
57, 0.8364, Disabled, Hover
58, 0.8505, Disabled, Hover
59, 0.8644, Disabled, Hover
60, 0.8790, Disabled, Hover
61, 0.8916, Disabled, Hover
62, 0.9066, Disabled, Hover
63, 0.9206, Disabled, Hover
64, 0.9345, Disabled, Hover
65, 0.9480, Disabled, Disabled
66, 0.9632, Disabled, Hover
67, 0.9776, Disabled, Hover
68, 0.9888, Disabled, Hover
69, 1.0030, Disabled, Hover
70, 1.0171, Disabled, Hover
71, 1.0292, Disabled, Hover
72, 1.0448, Disabled, Hover
73, 1.0589, Disabled, Hover
74, 1.0733, Disabled, Hover
75, 1.0875, Disabled, Hover
76, 1.1014, Disabled, Hover
77, 1.1156, Disabled, Hover
78, 1.1274, Disabled, Hover
79, 1.1426, Disabled, Hover
80, 1.1566, Disabled, Hover
81, 1.1701, Disabled, Hover
82, 1.1838, Disabled, Hover
83, 1.1986, Disabled, Hover
84, 1.2117, Disabled, Hover
85, 1.2259, Disabled, Hover
86, 1.2397, Disabled, Hover
87, 1.2528, Disabled, Hover
88, 1.2686, Disabled, Hover
89, 1.2811, Disabled, Hover
90, 1.2952, Disabled, Hover
91, 1.3086, Disabled, Hover
92, 1.3239, Disabled, Hover
93, 1.3373, Disabled, Disabled
94, 1.3508, Disabled, Hover
95, 1.3665, Disabled, Disabled
96, 1.3796, Disabled, Hover
97, 1.3922, Disabled, Disabled
98, 1.4060, Disabled, Hover
99, 1.4213, Disabled, Disabled
100, 1.4355, Disabled, Hover
101, 1.4482, Disabled, Disabled
102, 1.4614, Disabled, Hover
103, 1.4770, Disabled, Disabled
104, 1.4889, Disabled, Hover
105, 1.5039, Disabled, Disabled
106, 1.5182, Disabled, Hover
107, 1.5333, Disabled, Disabled
108, 1.5471, Disabled, Hover
109, 1.5604, Disabled, Disabled
110, 1.5733, Disabled, Hover
111, 1.5857, Disabled, Disabled
112, 1.6000, Disabled, Hover
113, 1.6147, Disabled, Disabled
114, 1.6289, Disabled, Hover
115, 1.6436, Disabled, Disabled
116, 1.6562, Disabled, Hover
117, 1.6703, Disabled, Disabled
118, 1.6853, Disabled, Hover
119, 1.6984, Disabled, Disabled
120, 1.7116, Disabled, Hover
121, 1.7264, Disabled, Disabled
122, 1.7402, Disabled, Hover
123, 1.7544, Disabled, Disabled
124, 1.7678, Disabled, Hover
125, 1.7823, Disabled, Disabled
126, 1.7953, Disabled, Hover
127, 1.8089, Disabled, Hover
128, 1.8232, Disabled, Hover
129, 1.8381, Disabled, Hover
130, 1.8512, Disabled, Hover
131, 1.8656, Disabled, Hover
132, 1.8790, Disabled, Hover
133, 1.8926, Disabled, Hover
134, 1.9063, Disabled, Hover
135, 1.9212, Disabled, Hover
136, 1.9349, Disabled, Hover
137, 1.9487, Disabled, Hover
138, 1.9636, Disabled, Hover
139, 1.9763, Disabled, Hover
140, 1.9902, Disabled, Hover
141, 2.0043, Disabled, Hover
142, 2.0181, Disabled, Hover
143, 2.0318, Disabled, Hover
144, 2.0464, Disabled, Hover
145, 2.0604, Disabled, Hover
146, 2.0740, Disabled, Hover
147, 2.0872, Disabled, Hover
148, 2.1016, Disabled, Hover
149, 2.1158, Disabled, Hover
150, 2.1291, Disabled, Hover
151, 2.1441, Disabled, Hover
152, 2.1573, Disabled, Hover
153, 2.1707, Disabled, Hover
154, 2.1854, Disabled, Hover
155, 2.1995, Disabled, Hover
156, 2.2127, Disabled, Hover
157, 2.2278, Disabled, Hover
158, 2.2409, Disabled, Hover
159, 2.2550, Disabled, Hover
160, 2.2682, Disabled, Hover
161, 2.2821, Disabled, Hover
162, 2.2965, Disabled, Hover
163, 2.3094, Disabled, Hover
164, 2.3238, Disabled, Hover
165, 2.3380, Disabled, Hover
166, 2.3513, Disabled, Hover
167, 2.3665, Disabled, Hover
168, 2.3795, Disabled, Hover
169, 2.3935, Disabled, Hover
170, 2.4076, Disabled, Hover
171, 2.4218, Disabled, Hover
172, 2.4363, Disabled, Hover
173, 2.4491, Disabled, Hover
174, 2.4625, Disabled, Hover
175, 2.4767, Disabled, Hover
176, 2.4902, Disabled, Hover
177, 2.5054, Disabled, Hover
178, 2.5190, Disabled, Hover
179, 2.5324, Disabled, Hover
180, 2.5473, Disabled, Hover
181, 2.5613, Disabled, Disabled
182, 2.5740, Disabled, Hover
183, 2.5874, Disabled, Disabled
184, 2.6016, Disabled, Hover
228, 3.2128, Disabled, Disabled
229, 3.2274, Disabled, Hover
230, 3.2450, Disabled, Disabled
