Frame, Timestamp, TPHotspot, HMD_x, HMD_z, Duration, WasTP, ZOI, Distance, RightHand_State, LeftHand_State
66, 0.9632, TP_Mid_2, 4.3620, 9.2121, 0.0151, False, Unknown, 0.0000, Disabled, Disabled
296, 4.1590, TP_Moda, 4.3520, 9.2337, 0.0127, False, Unknown, 0.0000, Disabled, Disabled
332, 4.6592, TP_Moda, 4.3431, 9.2460, 0.4869, False, Unknown, 0.0000, Disabled, Disabled
368, 5.1604, TP_Moda, 4.3431, 9.2430, 0.3759, False, Unknown, 0.0000, Disabled, Disabled
409, 5.7325, TP_Moda, 4.3656, 9.2165, 0.0114, False, Unknown, 0.0000, Disabled, Disabled
435, 6.0879, TP_Juguetes, 4.4093, 9.2041, 0.0134, False, Unknown, 0.0000, Disabled, Disabled
446, 6.2417, TP_Moda, 4.4217, 9.2070, 0.4951, False, Unknown, 0.0000, Disabled, Hover
472, 6.6010, TP_Juguetes, 4.4471, 9.2264, 0.4977, False, Unknown, 0.0000, Disabled, Hover
622, 8.6874, TP_Juguetes_2, 5.0260, 7.7049, 2.3628, True, Unknown, 1.6860, Disabled, Select
2195, 30.5443, TP_Juguetes, 5.0356, 7.6894, 0.0137, False, Unknown, 0.0000, Disabled, Disabled
2231, 31.0443, TP_Juguetes, 5.0354, 7.6895, 0.4853, False, Unknown, 0.0000, Disabled, Disabled
2270, 31.5878, TP_Juguetes, 5.0353, 7.6908, 0.3343, False, Unknown, 0.0000, Disabled, Disabled
2307, 32.1011, TP_Juguetes, 5.0312, 7.6921, 0.4999, False, Unknown, 0.0000, Disabled, Disabled
3119, 43.3774, TP_Mid_3, -1.4740, 6.8430, 2.0129, True, Unknown, 6.4410, Disabled, Select
3294, 45.8080, TP_Decoracion_2, -1.4925, 6.8444, 0.0137, False, Unknown, 0.0000, Disabled, Disabled
3331, 46.3216, TP_Decoracion_2, -1.4903, 6.8423, 0.4997, False, Unknown, 0.0000, Disabled, Disabled
3441, 47.8503, TP_Decoracion_2, -1.4911, 6.8463, 1.4440, False, Unknown, 0.0000, Disabled, Hover
3670, 51.0305, TP_Decoracion_2, -5.3650, 5.1510, 2.9448, True, Unknown, 10.6836, Disabled, Select
4112, 57.1702, TP_Decoracion_2, -5.3190, 5.1875, 0.1528, False, Unknown, 0.0000, Disabled, Hover
4159, 57.8220, TP_Decoracion_3, -5.3121, 5.2038, 0.2927, False, Unknown, 0.0000, Disabled, Hover
4167, 57.9312, TP_Tecnologia_3, -5.3129, 5.2077, 0.1092, False, Unknown, 0.0000, Disabled, Hover
5983, 83.1689, TP_Mid_4, -5.4659, 5.1662, 0.6949, False, Unknown, 0.0000, Disabled, Hover
6071, 84.3906, TP_Mid_2, -5.4921, 5.1691, 0.8590, False, Unknown, 0.0000, Disabled, Hover
6241, 86.7514, TP_Mid_2, 2.0900, 4.4500, 1.9989, True, Unknown, 5.4069, Disabled, Select
6532, 90.7924, TP_Comida_4, 2.1903, 4.4330, 0.2899, False, Unknown, 0.0000, Disabled, Hover
6712, 93.2924, TP_Moda_2, 5.8930, 2.0389, 2.0123, True, Unknown, 7.3973, Disabled, Select
8093, 112.4740, TP_Comida_4, 5.8155, 1.9657, 0.0131, False, Unknown, 0.0000, Disabled, Disabled
8129, 112.9751, TP_Comida_4, 5.8131, 1.9703, 0.4877, False, Unknown, 0.0000, Disabled, Hover
8137, 113.0869, TP_Mid_2, 5.8133, 1.9741, 0.0564, False, Unknown, 0.0000, Disabled, Disabled
8174, 113.5998, TP_Mid_2, 5.8240, 2.0002, 0.4988, False, Unknown, 0.0000, Disabled, Disabled
8194, 113.8766, TP_Moda, 5.8152, 1.9956, 0.0134, False, Unknown, 0.0000, Disabled, Disabled
8231, 114.3903, TP_Moda, 5.8093, 1.9817, 0.5003, False, Unknown, 0.0000, Disabled, Hover
8333, 115.8078, TP_Mid, 5.8035, 1.9770, 1.1668, False, Unknown, 0.0000, Disabled, Hover
8519, 118.4036, TP_Mid, 2.0900, 7.3580, 2.0127, True, Unknown, 3.0795, Disabled, Select
8802, 122.3329, TP_Juguetes, 2.1744, 7.4002, 0.0139, False, Unknown, 0.0000, Disabled, Disabled
8959, 124.5116, TP_Juguetes, 5.0370, 6.4329, 2.1649, True, Unknown, 2.9207, Disabled, Select
9587, 133.2355, TP_Moda_2, 5.0532, 6.3914, 0.0137, False, Unknown, 0.0000, Disabled, Disabled
9623, 133.7355, TP_Moda_2, 5.0522, 6.3927, 0.2908, False, Unknown, 0.0000, Disabled, Disabled
11436, 158.9299, TP_Mid, 5.0650, 6.3244, 0.0130, False, Unknown, 0.0000, Disabled, Disabled
11591, 161.0981, TP_Mid_3, 5.0854, 6.2373, 0.3470, False, Unknown, 0.0000, Disabled, Hover
11594, 161.1395, TP_Mid_4, 5.0857, 6.2378, 0.0413, False, Unknown, 0.0000, Disabled, Hover
12116, 168.3863, TP_Decoracion_2, -5.3648, 5.1514, 1.9996, True, Unknown, 10.6833, Select, Disabled
