Frame, Timestamp, HMD_x, HMD_y, HMD_z, HMD_rot_x, HMD_rot_y, HMD_rot_z, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z, WristAngleLeft, WristAngleRight, Distance
3908, 54.0226, 4.4003, 1.2748, 9.3533, 329.2546, 207.4781, 351.8943, 0.3389, 0.8075, 0.2967, 18.0690, 99.4068, 343.5060, -0.0272, 0.7395, 0.0518, 301.8329, 135.8122, 172.0102, 0.0021, -0.0363, 0.0143, 0.1022, -0.0502, 0.0466, 145.7225, 165.9157, 0.0000
3909, 54.0372, 4.4004, 1.2747, 9.3532, 329.1999, 207.3677, 351.9622, 0.3389, 0.8071, 0.2969, 18.0288, 99.1485, 342.9776, -0.0259, 0.7388, 0.0524, 302.2799, 133.9216, 173.9371, 0.0005, -0.0331, 0.0146, 0.0906, -0.0504, 0.0431, 145.4584, 166.0237, 0.0000
3910, 54.0500, 4.4006, 1.2747, 9.3530, 329.1280, 207.2536, 352.0678, 0.3389, 0.8067, 0.2971, 17.9638, 98.7704, 342.2032, -0.0249, 0.7383, 0.0529, 302.4874, 133.0946, 174.7816, 0.0004, -0.0287, 0.0127, 0.0762, -0.0424, 0.0362, 145.2287, 166.1896, 0.0000
3911, 54.0646, 4.4006, 1.2747, 9.3524, 329.0548, 207.0309, 352.0897, 0.3389, 0.8064, 0.2972, 17.9360, 98.6174, 341.8895, -0.0242, 0.7379, 0.0532, 302.5962, 132.6754, 175.2098, 0.0003, -0.0200, 0.0089, 0.0488, -0.0272, 0.0232, 145.0589, 166.2634, 0.0000
3912, 54.0779, 4.4008, 1.2748, 9.3521, 329.1084, 206.9807, 352.0115, 0.3389, 0.8064, 0.2972, 17.9360, 98.6174, 341.8895, -0.0242, 0.7379, 0.0532, 302.5962, 132.6754, 175.2098, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 145.0819, 166.2625, 0.0000
3913, 54.0911, 4.4010, 1.2748, 9.3517, 329.2034, 206.7888, 352.0306, 0.3390, 0.8060, 0.2979, 17.8695, 98.1210, 340.9789, -0.0239, 0.7380, 0.0530, 302.9783, 131.0898, 176.6688, 0.0042, -0.0293, 0.0489, 0.0284, 0.0093, -0.0173, 144.8550, 166.4672, 0.0000
3914, 54.1064, 4.4011, 1.2748, 9.3514, 329.1903, 206.5402, 352.1648, 0.3389, 0.8055, 0.2987, 17.9839, 97.5848, 339.8148, -0.0237, 0.7385, 0.0529, 303.1426, 130.5756, 176.9147, -0.0048, -0.0309, 0.0533, 0.0100, 0.0308, -0.0057, 144.7786, 166.4900, 0.0000
3915, 54.1190, 4.4014, 1.2748, 9.3512, 329.1380, 206.3230, 352.2603, 0.3390, 0.8056, 0.2986, 18.2340, 97.7829, 340.1829, -0.0236, 0.7388, 0.0528, 303.2003, 131.1035, 176.2641, 0.0066, 0.0071, -0.0026, 0.0048, 0.0263, -0.0069, 145.0385, 166.1843, 0.0000
3916, 54.1324, 4.4016, 1.2749, 9.3509, 329.1007, 206.1234, 352.3153, 0.3384, 0.8052, 0.2993, 18.2923, 97.0648, 339.1857, -0.0234, 0.7392, 0.0529, 303.6181, 130.8214, 176.3467, -0.0490, -0.0340, 0.0481, 0.0152, 0.0274, 0.0108, 145.3499, 166.2973, 0.0000
3917, 54.1475, 4.4018, 1.2748, 9.3506, 329.1236, 205.9493, 352.2983, 0.3376, 0.8046, 0.3001, 18.3009, 96.4524, 338.3149, -0.0232, 0.7395, 0.0531, 304.0061, 130.5120, 176.4756, -0.0519, -0.0365, 0.0508, 0.0138, 0.0232, 0.0105, 145.6187, 166.4315, 0.0000
3918, 54.1616, 4.4020, 1.2748, 9.3503, 329.0827, 205.7785, 352.3248, 0.3371, 0.8043, 0.3005, 18.3423, 96.3648, 338.2173, -0.0231, 0.7398, 0.0532, 304.2260, 130.4235, 176.4532, -0.0348, -0.0235, 0.0341, 0.0109, 0.0209, 0.0069, 145.7763, 166.4034, 0.0000
3919, 54.1766, 4.4024, 1.2748, 9.3501, 329.0726, 205.5506, 352.3817, 0.3366, 0.8039, 0.3010, 18.3420, 96.2287, 338.0233, -0.0229, 0.7401, 0.0533, 304.4351, 130.2724, 176.5056, -0.0342, -0.0238, 0.0335, 0.0101, 0.0178, 0.0073, 145.9000, 166.4316, 0.0000
3920, 54.1885, 4.4028, 1.2748, 9.3498, 329.0774, 205.2666, 352.5041, 0.3360, 0.8036, 0.3011, 18.4539, 96.3468, 338.2356, -0.0228, 0.7404, 0.0534, 304.7386, 130.1152, 176.6036, -0.0484, -0.0325, 0.0071, 0.0112, 0.0278, 0.0126, 146.0993, 166.2854, 0.0000
3921, 54.2011, 4.4031, 1.2747, 9.3495, 329.0890, 204.9410, 352.6302, 0.3354, 0.8032, 0.3012, 18.5134, 96.3599, 338.2738, -0.0227, 0.7407, 0.0536, 305.0183, 129.9166, 176.7454, -0.0462, -0.0317, 0.0089, 0.0106, 0.0250, 0.0129, 146.2510, 166.2174, 0.0000
3922, 54.2158, 4.4034, 1.2747, 9.3492, 329.1466, 204.6474, 352.7002, 0.3352, 0.8028, 0.3013, 18.8551, 96.6673, 338.5199, -0.0226, 0.7413, 0.0536, 305.0643, 129.7556, 176.9888, -0.0174, -0.0229, 0.0059, 0.0044, 0.0394, -0.0032, 146.1395, 165.7873, 1.4550
3923, 54.2302, 4.4037, 1.2747, 9.3490, 329.1359, 204.3668, 352.7553, 0.3349, 0.8025, 0.3014, 19.1018, 96.8480, 338.6275, -0.0225, 0.7419, 0.0535, 305.1280, 129.5788, 177.2233, -0.0181, -0.0233, 0.0071, 0.0046, 0.0417, -0.0031, 146.0389, 165.4901, 1.4547
3924, 54.2451, 4.4041, 1.2746, 9.3489, 329.0775, 204.1801, 352.8198, 0.3346, 0.8021, 0.3015, 19.2851, 96.9472, 338.6487, -0.0225, 0.7425, 0.0535, 305.2053, 129.3869, 177.4586, -0.0180, -0.0228, 0.0077, 0.0043, 0.0403, -0.0028, 145.9590, 165.2747, 1.4544
3925, 54.2617, 4.4044, 1.2746, 9.3489, 328.9947, 204.0123, 352.8705, 0.3347, 0.8019, 0.3017, 19.6919, 97.2665, 338.9221, -0.0225, 0.7433, 0.0532, 304.9663, 129.3612, 177.5164, 0.0046, -0.0141, 0.0097, -0.0023, 0.0484, -0.0146, 145.5339, 164.7856, 1.4541
3926, 54.2733, 4.4046, 1.2746, 9.3488, 328.9368, 203.8341, 352.8927, 0.3348, 0.8017, 0.3019, 20.0159, 97.4911, 339.0865, -0.0225, 0.7441, 0.0530, 304.7855, 129.3158, 177.5869, 0.0053, -0.0201, 0.0141, -0.0037, 0.0711, -0.0215, 145.1908, 164.4041, 1.4539
3927, 54.2844, 4.4050, 1.2745, 9.3486, 328.8825, 203.6602, 352.8815, 0.3348, 0.8014, 0.3020, 20.2798, 97.6496, 339.1778, -0.0226, 0.7449, 0.0527, 304.5716, 129.2308, 177.7027, 0.0047, -0.0215, 0.0153, -0.0041, 0.0726, -0.0221, 144.7908, 164.0988, 1.4536
3928, 54.2990, 4.4053, 1.2746, 9.3486, 328.8582, 203.4481, 352.9182, 0.3350, 0.8013, 0.3021, 20.5148, 97.9325, 339.4637, -0.0225, 0.7456, 0.0529, 304.3631, 129.1978, 178.0295, 0.0107, -0.0095, 0.0038, 0.0028, 0.0443, 0.0085, 144.3866, 163.7933, 1.4533
3929, 54.3140, 4.4056, 1.2745, 9.3487, 328.6998, 203.2774, 352.9065, 0.3351, 0.8012, 0.3021, 20.7251, 98.1463, 339.6573, -0.0225, 0.7462, 0.0530, 304.1606, 129.1287, 178.3959, 0.0100, -0.0095, 0.0040, 0.0025, 0.0410, 0.0079, 143.9880, 163.5320, 1.4532
3930, 54.3309, 4.4059, 1.2746, 9.3488, 328.5825, 203.1158, 352.9279, 0.3353, 0.8010, 0.3022, 20.9183, 98.3164, 339.7938, -0.0225, 0.7468, 0.0531, 303.9834, 129.0320, 178.7646, 0.0088, -0.0089, 0.0039, 0.0020, 0.0344, 0.0067, 143.6057, 163.2934, 1.4530
3931, 54.3416, 4.4062, 1.2745, 9.3487, 328.4577, 202.9507, 353.0003, 0.3354, 0.8010, 0.3023, 20.7636, 98.4922, 339.9139, -0.0224, 0.7470, 0.0531, 303.9870, 128.7820, 178.8836, 0.0119, 0.0007, 0.0046, 0.0060, 0.0209, 0.0044, 143.4308, 163.4043, 1.4528
3932, 54.3541, 4.4065, 1.2744, 9.3485, 328.4299, 202.7229, 353.0374, 0.3355, 0.8010, 0.3023, 20.6929, 98.6398, 340.0071, -0.0224, 0.7472, 0.0532, 303.9848, 128.5649, 179.0154, 0.0096, 0.0005, 0.0040, 0.0045, 0.0161, 0.0034, 143.2546, 163.4383, 1.4525
3933, 54.3676, 4.4068, 1.2744, 9.3483, 328.3758, 202.4928, 353.0367, 0.3356, 0.8010, 0.3024, 20.6697, 98.7726, 340.0859, -0.0223, 0.7474, 0.0532, 303.9792, 128.3636, 179.1582, 0.0088, 0.0004, 0.0039, 0.0038, 0.0138, 0.0029, 143.1000, 163.4238, 1.4521
3934, 54.3826, 4.4072, 1.2745, 9.3483, 328.2422, 202.2527, 353.0587, 0.3357, 0.8011, 0.3023, 20.5637, 98.7348, 339.9794, -0.0223, 0.7475, 0.0532, 303.9561, 128.3188, 179.1916, 0.0046, 0.0067, -0.0009, 0.0009, 0.0074, 0.0012, 143.0235, 163.5396, 1.4518
3935, 54.3956, 4.4076, 1.2747, 9.3485, 328.0436, 202.0029, 353.0797, 0.3358, 0.8012, 0.3023, 20.5039, 98.7361, 339.9078, -0.0223, 0.7476, 0.0533, 303.9293, 128.2341, 179.2747, 0.0056, 0.0090, -0.0011, 0.0009, 0.0088, 0.0015, 142.8949, 163.5975, 1.4516
3936, 54.4099, 4.4080, 1.2747, 9.3484, 327.8756, 201.7500, 353.0675, 0.3359, 0.8014, 0.3023, 20.4666, 98.7495, 339.8568, -0.0223, 0.7477, 0.0533, 303.9040, 128.1425, 179.3686, 0.0057, 0.0095, -0.0012, 0.0008, 0.0077, 0.0013, 142.7660, 163.6281, 1.4513
3937, 54.4245, 4.4084, 1.2744, 9.3483, 327.8103, 201.4714, 353.0391, 0.3358, 0.8016, 0.3021, 20.2516, 98.7734, 339.7796, -0.0225, 0.7478, 0.0531, 303.8985, 128.1122, 179.4214, -0.0038, 0.0146, -0.0147, -0.0154, 0.0049, -0.0104, 142.7331, 163.8338, 1.4510
3938, 54.4394, 4.4086, 1.2744, 9.3482, 327.8307, 201.1933, 352.9935, 0.3357, 0.8019, 0.3018, 20.0425, 98.8087, 339.7044, -0.0228, 0.7479, 0.0529, 303.8914, 128.0705, 179.4851, -0.0054, 0.0189, -0.0193, -0.0184, 0.0058, -0.0124, 142.6785, 164.0212, 1.4507
3939, 54.4529, 4.4089, 1.2743, 9.3480, 327.8065, 201.0190, 352.9507, 0.3356, 0.8022, 0.3015, 19.8456, 98.8541, 339.6335, -0.0231, 0.7480, 0.0527, 303.8831, 128.0199, 179.5575, -0.0077, 0.0252, -0.0260, -0.0244, 0.0077, -0.0164, 142.6687, 164.1937, 1.4504
3940, 54.4656, 4.4092, 1.2744, 9.3481, 327.7484, 200.8283, 353.0182, 0.3355, 0.8026, 0.3011, 19.6684, 98.9064, 339.5695, -0.0235, 0.7481, 0.0525, 303.8737, 127.9618, 179.6375, -0.0097, 0.0300, -0.0312, -0.0296, 0.0093, -0.0199, 142.6594, 164.3513, 1.4503
3941, 54.4798, 4.4097, 1.2744, 9.3480, 327.6673, 200.6195, 353.0789, 0.3352, 0.8031, 0.3004, 19.3205, 99.0649, 339.5403, -0.0236, 0.7482, 0.0526, 303.8917, 128.0570, 179.7791, -0.0213, 0.0349, -0.0457, -0.0086, 0.0072, 0.0057, 142.6942, 164.6465, 1.4499
3942, 54.4990, 4.4102, 1.2744, 9.3477, 327.6376, 200.3561, 353.1123, 0.3349, 0.8036, 0.2997, 19.0262, 99.2075, 339.5122, -0.0237, 0.7483, 0.0526, 303.9072, 128.1370, 179.9362, -0.0167, 0.0267, -0.0352, -0.0057, 0.0048, 0.0037, 142.6912, 164.8934, 1.4494
3943, 54.5085, 4.4106, 1.2744, 9.3474, 327.5611, 200.0310, 353.1335, 0.3346, 0.8043, 0.2990, 18.8559, 99.3899, 339.5834, -0.0239, 0.7484, 0.0525, 304.0853, 127.8513, 180.3181, -0.0284, 0.0719, -0.0762, -0.0245, 0.0073, -0.0147, 142.7896, 165.0078, 1.4489
3944, 54.5224, 4.4110, 1.2744, 9.3473, 327.4951, 199.7612, 353.1655, 0.3343, 0.8050, 0.2983, 18.7086, 99.5424, 339.6322, -0.0242, 0.7484, 0.0523, 304.2421, 127.5903, 180.6726, -0.0194, 0.0480, -0.0510, -0.0181, 0.0053, -0.0110, 142.9044, 165.1007, 1.4485
3945, 54.5377, 4.4115, 1.2745, 9.3472, 327.3898, 199.5257, 353.2698, 0.3341, 0.8053, 0.2978, 18.6721, 99.5604, 339.7423, -0.0245, 0.7485, 0.0521, 304.1816, 127.1790, 181.1035, -0.0143, 0.0225, -0.0338, -0.0217, 0.0054, -0.0155, 142.6712, 165.1270, 1.4481
3946, 54.5503, 4.4121, 1.2745, 9.3470, 327.2930, 199.2414, 353.4380, 0.3339, 0.8056, 0.2973, 18.6262, 99.5903, 339.8232, -0.0249, 0.7486, 0.0518, 304.1366, 126.8199, 181.4887, -0.0162, 0.0250, -0.0376, -0.0283, 0.0069, -0.0203, 142.4834, 165.1651, 1.4475
3947, 54.5635, 4.4126, 1.2743, 9.3467, 327.2677, 198.9154, 353.5366, 0.3337, 0.8059, 0.2969, 18.5741, 99.6278, 339.8871, -0.0252, 0.7487, 0.0516, 304.1034, 126.5031, 181.8361, -0.0146, 0.0222, -0.0333, -0.0279, 0.0068, -0.0202, 142.3187, 165.2061, 1.4470
3948, 54.5775, 4.4131, 1.2743, 9.3464, 327.3510, 198.5963, 353.5375, 0.3335, 0.8062, 0.2965, 18.5173, 99.6705, 339.9407, -0.0256, 0.7488, 0.0513, 304.0788, 126.2192, 182.1535, -0.0133, 0.0199, -0.0299, -0.0268, 0.0065, -0.0194, 142.1700, 165.2435, 1.4464
3949, 54.5909, 4.4135, 1.2743, 9.3460, 327.4151, 198.3195, 353.5212, 0.3334, 0.8064, 0.2963, 18.5178, 99.6562, 340.0770, -0.0257, 0.7488, 0.0513, 304.0181, 126.4453, 181.6438, -0.0112, 0.0123, -0.0114, -0.0033, 0.0031, 0.0005, 142.1473, 165.2423, 1.4459
3950, 54.6067, 4.4138, 1.2744, 9.3458, 327.4406, 198.0876, 353.5395, 0.3332, 0.8065, 0.2962, 18.5051, 99.6555, 340.1927, -0.0257, 0.7489, 0.0513, 303.9688, 126.6079, 181.2542, -0.0088, 0.0097, -0.0093, -0.0024, 0.0022, 0.0002, 142.1380, 165.2544, 1.4455
3951, 54.6191, 4.4142, 1.2745, 9.3457, 327.4171, 197.8562, 353.6530, 0.3330, 0.8069, 0.2958, 18.4825, 99.5977, 340.2274, -0.0262, 0.7487, 0.0509, 304.1079, 126.8197, 180.6987, -0.0211, 0.0342, -0.0274, -0.0377, -0.0105, -0.0332, 142.4758, 165.2854, 1.4451
3952, 54.6320, 4.4146, 1.2745, 9.3454, 327.4027, 197.6154, 353.8122, 0.3327, 0.8074, 0.2955, 18.4539, 99.5566, 340.2619, -0.0267, 0.7486, 0.0504, 304.2525, 127.0094, 180.1536, -0.0217, 0.0350, -0.0285, -0.0440, -0.0122, -0.0388, 142.8346, 165.3156, 1.4446
3953, 54.6469, 4.4151, 1.2741, 9.3450, 327.4789, 197.3077, 353.8941, 0.3324, 0.8078, 0.2951, 18.4204, 99.5268, 340.2969, -0.0274, 0.7484, 0.0499, 304.3819, 127.1512, 179.6946, -0.0194, 0.0310, -0.0256, -0.0416, -0.0115, -0.0368, 143.1516, 165.3485, 1.4440
3954, 54.6631, 4.4155, 1.2740, 9.3445, 327.6005, 196.9191, 353.9504, 0.3320, 0.8082, 0.2950, 18.6002, 99.4400, 340.3097, -0.0277, 0.7486, 0.0495, 304.4841, 126.5218, 179.7610, -0.0246, 0.0215, -0.0063, -0.0193, 0.0144, -0.0247, 143.0213, 165.1763, 1.4434
3955, 54.6749, 4.4159, 1.2741, 9.3441, 327.7293, 196.5957, 353.9409, 0.3316, 0.8085, 0.2949, 18.7855, 99.3509, 340.3275, -0.0280, 0.7489, 0.0491, 304.5713, 126.0274, 179.8012, -0.0326, 0.0289, -0.0092, -0.0254, 0.0183, -0.0323, 142.9666, 164.9966, 1.4429
3956, 54.6870, 4.4163, 1.2742, 9.3439, 327.7696, 196.2654, 353.9750, 0.3313, 0.8089, 0.2947, 18.9782, 99.2587, 340.3513, -0.0283, 0.7491, 0.0487, 304.6451, 125.6399, 179.8229, -0.0313, 0.0280, -0.0096, -0.0243, 0.0170, -0.0308, 142.9481, 164.8194, 1.4424
3957, 54.7014, 4.4168, 1.2742, 9.3435, 327.7345, 195.9493, 354.0461, 0.3313, 0.8088, 0.2948, 18.9799, 99.0546, 340.2260, -0.0284, 0.7493, 0.0482, 305.0032, 125.3679, 180.0368, 0.0020, -0.0044, 0.0056, -0.0120, 0.0156, -0.0372, 143.3047, 164.8774, 1.4418
3958, 54.7157, 4.4173, 1.2741, 9.3431, 327.7162, 195.5836, 354.1464, 0.3313, 0.8088, 0.2949, 18.9812, 98.8704, 340.1175, -0.0286, 0.7495, 0.0476, 305.2684, 125.1324, 180.1806, 0.0011, -0.0027, 0.0035, -0.0125, 0.0156, -0.0374, 143.5451, 164.9307, 1.4412
3959, 54.7298, 4.4178, 1.2739, 9.3427, 327.7415, 195.2457, 354.1668, 0.3313, 0.8087, 0.2949, 18.9821, 98.7037, 340.0234, -0.0288, 0.7497, 0.0471, 305.4792, 124.9175, 180.2837, 0.0005, -0.0016, 0.0023, -0.0129, 0.0154, -0.0375, 143.7323, 164.9759, 1.4406
3960, 54.7444, 4.4182, 1.2737, 9.3423, 327.8447, 194.8633, 354.2470, 0.3313, 0.8087, 0.2949, 18.9060, 98.4002, 339.8929, -0.0294, 0.7501, 0.0462, 305.4089, 124.6791, 180.5488, 0.0005, -0.0031, 0.0024, -0.0394, 0.0228, -0.0611, 143.6137, 165.1357, 1.4400
3961, 54.7584, 4.4186, 1.2738, 9.3419, 327.9884, 194.5325, 354.2421, 0.3313, 0.8086, 0.2950, 18.8394, 98.1275, 339.7786, -0.0300, 0.7504, 0.0453, 305.3843, 124.4656, 180.7451, 0.0006, -0.0044, 0.0035, -0.0419, 0.0241, -0.0649, 143.5785, 165.2761, 1.4395
3962, 54.7714, 4.4189, 1.2738, 9.3415, 328.0552, 194.1993, 354.2613, 0.3313, 0.8085, 0.2951, 18.7828, 97.8891, 339.6811, -0.0305, 0.7507, 0.0444, 305.3861, 124.2629, 180.9045, 0.0009, -0.0072, 0.0057, -0.0448, 0.0257, -0.0695, 143.6150, 165.4033, 1.4390
3963, 54.7863, 4.4193, 1.2739, 9.3411, 328.0407, 193.8192, 354.3457, 0.3314, 0.8086, 0.2952, 18.7099, 97.7472, 339.7221, -0.0305, 0.7513, 0.0438, 305.4169, 124.1139, 181.1444, 0.0060, 0.0023, 0.0087, 0.0053, 0.0406, -0.0382, 143.5646, 165.5166, 1.4384
3964, 54.8008, 4.4200, 1.2738, 9.3409, 327.9640, 193.3743, 354.3837, 0.3315, 0.8086, 0.2954, 18.6497, 97.6152, 339.7469, -0.0304, 0.7519, 0.0433, 305.4557, 123.9595, 181.3481, 0.0077, 0.0034, 0.0112, 0.0035, 0.0378, -0.0370, 143.5313, 165.6184, 1.4378
3965, 54.8127, 4.4206, 1.2736, 9.3406, 327.9632, 192.8353, 354.4152, 0.3317, 0.8087, 0.2955, 18.5979, 97.4900, 339.7607, -0.0304, 0.7524, 0.0428, 305.5011, 123.7973, 181.5321, 0.0112, 0.0054, 0.0162, 0.0025, 0.0432, -0.0437, 143.4471, 165.7016, 1.4372
3966, 54.8293, 4.4211, 1.2734, 9.3402, 327.9882, 192.3345, 354.4532, 0.3317, 0.8089, 0.2957, 18.8191, 97.5321, 340.0596, -0.0299, 0.7526, 0.0422, 305.4669, 123.5892, 181.8250, 0.0035, 0.0112, 0.0107, 0.0275, 0.0143, -0.0360, 143.2307, 165.4569, 1.4365
3967, 54.8409, 4.4214, 1.2733, 9.3399, 328.0830, 191.8656, 354.4312, 0.3318, 0.8091, 0.2959, 18.9960, 97.5451, 340.3035, -0.0295, 0.7529, 0.0416, 305.4504, 123.3770, 182.0955, 0.0051, 0.0181, 0.0163, 0.0360, 0.0207, -0.0510, 143.0605, 165.2639, 1.4361
3968, 54.8562, 4.4217, 1.2733, 9.3395, 328.1086, 191.5473, 354.3835, 0.3320, 0.8092, 0.2960, 19.1836, 97.7452, 340.4986, -0.0296, 0.7528, 0.0405, 305.3274, 123.6063, 182.1003, 0.0167, 0.0090, 0.0058, -0.0044, -0.0049, -0.0683, 143.1001, 165.0144, 1.4356
3969, 54.8681, 4.4220, 1.2736, 9.3392, 328.0466, 191.3439, 354.3710, 0.3323, 0.8094, 0.2961, 19.3399, 97.8952, 340.6660, -0.0296, 0.7527, 0.0395, 305.2244, 123.7861, 182.1228, 0.0225, 0.0123, 0.0072, -0.0065, -0.0049, -0.0893, 143.1372, 164.8223, 1.4352
3970, 54.8818, 4.4223, 1.2736, 9.3392, 327.9488, 191.1006, 354.4387, 0.3326, 0.8095, 0.2962, 19.4916, 98.0153, 340.8347, -0.0297, 0.7527, 0.0383, 305.1263, 123.9358, 182.1769, 0.0219, 0.0124, 0.0063, -0.0072, -0.0028, -0.0867, 143.1733, 164.6510, 1.4350
3971, 54.8953, 4.4226, 1.2735, 9.3391, 327.8438, 190.9350, 354.4223, 0.3329, 0.8097, 0.2963, 19.6231, 98.1079, 340.9840, -0.0298, 0.7527, 0.0372, 305.0404, 124.0542, 182.2433, 0.0221, 0.0127, 0.0060, -0.0070, -0.0020, -0.0814, 143.1935, 164.4969, 1.4347
3972, 54.9096, 4.4227, 1.2735, 9.3389, 327.8759, 190.6867, 354.4546, 0.3331, 0.8098, 0.2966, 20.4548, 98.3023, 340.8698, -0.0299, 0.7531, 0.0365, 304.9078, 124.5103, 182.0794, 0.0122, 0.0087, 0.0254, -0.0060, 0.0313, -0.0456, 143.1885, 163.6089, 1.4345
3973, 54.9244, 4.4228, 1.2734, 9.3388, 327.9146, 190.5323, 354.4574, 0.3333, 0.8100, 0.2970, 21.2873, 98.4927, 340.7761, -0.0300, 0.7535, 0.0359, 304.7952, 124.8872, 181.9580, 0.0120, 0.0087, 0.0247, -0.0057, 0.0271, -0.0425, 143.2435, 162.7152, 1.4344
3974, 54.9381, 4.4228, 1.2734, 9.3387, 327.9225, 190.4718, 354.3906, 0.3340, 0.8100, 0.2976, 22.3824, 99.0500, 340.2989, -0.0300, 0.7545, 0.0350, 304.8420, 124.8583, 182.3584, 0.0557, -0.0003, 0.0430, -0.0002, 0.0685, -0.0653, 143.2636, 161.4789, 1.4343
3975, 54.9513, 4.4230, 1.2733, 9.3386, 327.8894, 190.4985, 354.2832, 0.3348, 0.8100, 0.2982, 23.3999, 99.5477, 339.8926, -0.0300, 0.7554, 0.0341, 304.8739, 124.8401, 182.6845, 0.0623, -0.0001, 0.0476, -0.0008, 0.0692, -0.0693, 143.2800, 160.3392, 1.4341
3976, 54.9657, 4.4230, 1.2732, 9.3386, 327.8228, 190.5310, 354.2474, 0.3357, 0.8100, 0.2988, 24.3798, 100.0088, 339.5370, -0.0300, 0.7563, 0.0332, 304.8948, 124.8295, 182.9522, 0.0578, 0.0000, 0.0437, -0.0013, 0.0608, -0.0637, 143.2362, 159.2570, 1.4341
