Frame, Timestamp, Object, Section, State, Position_x, Position_y, Position_z, Rotation_x, Rotation_y, Rotation_z, Scale_x, Scale_y, Scale_z, RightHand_State, LeftHand_State
5712, 79.2225, baby_yoda, Juguetes, Select, 5.2513, 1.3742, 7.4296, 0.0000, 270.0002, 0.0000, 0.1060, 0.1060, 0.1060, Select, Normal
5715, 79.2585, baby_yoda, Juguetes, Select, 5.2554, 1.3276, 7.4400, 1.3011, 276.7057, 356.2093, 0.1060, 0.1060, 0.1060, Select, Normal
5718, 79.3021, baby_yoda, Juguetes, Select, 5.2577, 1.1996, 7.4642, 7.5711, 295.3556, 346.4495, 0.1060, 0.1060, 0.1060, Select, Normal
5721, 79.3426, baby_yoda, Juguetes, Select, 5.2568, 1.1825, 7.4679, 8.7613, 297.7314, 345.3935, 0.1060, 0.1060, 0.1060, Select, Normal
5724, 79.3840, baby_yoda, Juguetes, Select, 5.2562, 1.1822, 7.4684, 8.4967, 297.7527, 345.4309, 0.1060, 0.1060, 0.1060, Select, Normal
5727, 79.4257, baby_yoda, Juguetes, Select, 5.2547, 1.1818, 7.4686, 8.0068, 298.0361, 345.3391, 0.1060, 0.1060, 0.1060, Select, Normal
5730, 79.4667, baby_yoda, Juguetes, Select, 5.2526, 1.1804, 7.4694, 7.1127, 298.1643, 345.1533, 0.1060, 0.1060, 0.1060, Select, Normal
5733, 79.5077, baby_yoda, Juguetes, Select, 5.2516, 1.1804, 7.4707, 6.6122, 298.2095, 345.2255, 0.1060, 0.1060, 0.1060, Select, Normal
5736, 79.5503, baby_yoda, Juguetes, Select, 5.2514, 1.1818, 7.4739, 6.3944, 297.9140, 345.7108, 0.1060, 0.1060, 0.1060, Select, Normal
5739, 79.5911, baby_yoda, Juguetes, Select, 5.2514, 1.1833, 7.4773, 6.2104, 297.4371, 346.0403, 0.1060, 0.1060, 0.1060, Select, Normal
5742, 79.6342, baby_yoda, Juguetes, Select, 5.2517, 1.1848, 7.4810, 6.0524, 296.5709, 346.0860, 0.1060, 0.1060, 0.1060, Select, Normal
