Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
38, 1.0400, letrero_juguetes, ==SIGNBOARDS==, 4.4437, 1.2346, 9.6599, 0.0069, 0.9674, 0.2202, 4.3102, 1.2441, 9.6270, 0.0069, 0.9674, 0.2202, 4.4133, 1.2368, 9.6524, 5.3102, 2.7878, 6.4652
38, 1.0600, letrero_juguetes, ==SIGNBOARDS==, 4.4437, 1.2346, 9.6599, 0.0069, 0.9674, 0.2202, 4.3102, 1.2441, 9.6270, 0.0069, 0.9674, 0.2202, 4.4133, 1.2368, 9.6524, 5.3102, 2.7878, 6.4652
39, 1.0800, letrero_juguetes, ==SIGNBOARDS==, 4.4445, 1.2379, 9.6636, 0.0028, 0.9636, 0.2396, 4.3105, 1.2465, 9.6324, 0.0028, 0.9636, 0.2396, 4.4139, 1.2399, 9.6565, 5.2146, 2.8489, 6.6660
40, 1.1000, letrero_juguetes, ==SIGNBOARDS==, 4.4458, 1.2403, 9.6662, -0.0003, 0.9608, 0.2533, 4.3116, 1.2481, 9.6362, -0.0003, 0.9608, 0.2533, 4.4152, 1.2421, 9.6594, 5.1839, 2.9641, 6.6660
40, 1.1200, letrero_juguetes, ==SIGNBOARDS==, 4.4458, 1.2403, 9.6662, -0.0003, 0.9608, 0.2533, 4.3116, 1.2481, 9.6362, -0.0003, 0.9608, 0.2533, 4.4152, 1.2421, 9.6594, 5.1839, 2.9641, 6.6660
41, 1.1400, letrero_juguetes, ==SIGNBOARDS==, 4.4472, 1.2419, 9.6682, 0.0011, 0.9585, 0.2631, 4.3127, 1.2501, 9.6393, 0.0011, 0.9585, 0.2631, 4.4165, 1.2438, 9.6616, 5.1714, 3.0471, 6.6660
42, 1.1600, letrero_juguetes, ==SIGNBOARDS==, 4.4485, 1.2428, 9.6698, 0.0028, 0.9573, 0.2692, 4.3137, 1.2513, 9.6423, 0.0028, 0.9573, 0.2692, 4.4178, 1.2447, 9.6635, 5.1469, 3.0974, 6.6660
43, 1.1800, letrero_juguetes, ==SIGNBOARDS==, 4.4496, 1.2436, 9.6704, 0.0041, 0.9573, 0.2722, 4.3144, 1.2521, 9.6449, 0.0041, 0.9573, 0.2722, 4.4188, 1.2456, 9.6646, 5.1011, 3.1190, 6.6660
43, 1.2000, letrero_juguetes, ==SIGNBOARDS==, 4.4496, 1.2436, 9.6704, 0.0041, 0.9573, 0.2722, 4.3144, 1.2521, 9.6449, 0.0041, 0.9573, 0.2722, 4.4188, 1.2456, 9.6646, 5.1011, 3.1190, 6.6660
44, 1.2200, letrero_juguetes, ==SIGNBOARDS==, 4.4494, 1.2448, 9.6710, 0.0046, 0.9579, 0.2742, 4.3136, 1.2525, 9.6489, 0.0046, 0.9579, 0.2742, 4.4184, 1.2466, 9.6660, 5.0127, 3.1306, 6.6660
45, 1.2400, letrero_juguetes, ==SIGNBOARDS==, 4.4488, 1.2456, 9.6704, 0.0037, 0.9591, 0.2753, 4.3122, 1.2516, 9.6532, 0.0037, 0.9591, 0.2753, 4.4176, 1.2470, 9.6665, 4.8774, 3.1324, 6.6660
46, 1.2600, letrero_juguetes, ==SIGNBOARDS==, 4.4473, 1.2466, 9.6694, 0.0048, 0.9596, 0.2781, 4.3100, 1.2511, 9.6583, 0.0048, 0.9596, 0.2781, 4.4160, 1.2476, 9.6669, 4.7219, 3.1489, 6.6660
46, 1.2800, letrero_juguetes, ==SIGNBOARDS==, 4.4473, 1.2466, 9.6694, 0.0048, 0.9596, 0.2781, 4.3100, 1.2511, 9.6583, 0.0048, 0.9596, 0.2781, 4.4160, 1.2476, 9.6669, 4.7219, 3.1489, 6.6660
2584, 37.7600, baby_yoda, Juguetes, 5.1553, 1.6083, 7.6506, 0.0417, -0.8622, -0.0803, 5.0865, 1.6094, 7.5312, 0.0417, -0.8622, -0.0803, 5.1397, 1.6085, 7.6234, 5.5454, 1.6942, 7.3901
2586, 37.7800, baby_yoda, Juguetes, 5.1567, 1.6069, 7.6494, 0.0369, -0.8646, -0.0734, 5.0870, 1.6082, 7.5305, 0.0369, -0.8646, -0.0734, 5.1408, 1.6072, 7.6223, 5.5334, 1.6826, 7.3929
2587, 37.8000, baby_yoda, Juguetes, 5.1573, 1.6060, 7.6488, 0.0346, -0.8654, -0.0701, 5.0873, 1.6074, 7.5301, 0.0346, -0.8654, -0.0701, 5.1413, 1.6063, 7.6217, 5.5302, 1.6774, 7.3934
2589, 37.8200, baby_yoda, Juguetes, 5.1585, 1.6046, 7.6478, 0.0286, -0.8678, -0.0622, 5.0877, 1.6062, 7.5295, 0.0286, -0.8678, -0.0622, 5.1424, 1.6049, 7.6208, 5.5223, 1.6657, 7.3941
2590, 37.8400, baby_yoda, Juguetes, 5.1591, 1.6036, 7.6472, 0.0259, -0.8688, -0.0580, 5.0879, 1.6052, 7.5292, 0.0259, -0.8688, -0.0580, 5.1429, 1.6039, 7.6203, 5.5189, 1.6597, 7.3942
2591, 37.8600, baby_yoda, Juguetes, 5.1596, 1.6028, 7.6464, 0.0229, -0.8696, -0.0535, 5.0883, 1.6045, 7.5285, 0.0229, -0.8696, -0.0535, 5.1434, 1.6032, 7.6195, 5.5166, 1.6538, 7.3942
2593, 37.8800, baby_yoda, Juguetes, 5.1607, 1.6013, 7.6451, 0.0178, -0.8715, -0.0458, 5.0886, 1.6032, 7.5277, 0.0178, -0.8715, -0.0458, 5.1443, 1.6018, 7.6183, 5.5108, 1.6437, 7.3940
2594, 37.9000, baby_yoda, Juguetes, 5.1613, 1.6006, 7.6444, 0.0152, -0.8725, -0.0423, 5.0888, 1.6026, 7.5272, 0.0152, -0.8725, -0.0423, 5.1448, 1.6010, 7.6177, 5.5079, 1.6390, 7.3937
2596, 37.9200, baby_yoda, Juguetes, 5.1626, 1.5988, 7.6427, 0.0099, -0.8744, -0.0337, 5.0894, 1.6010, 7.5260, 0.0099, -0.8744, -0.0337, 5.1459, 1.5993, 7.6161, 5.5026, 1.6282, 7.3929
2597, 37.9400, baby_yoda, Juguetes, 5.1632, 1.5978, 7.6418, 0.0079, -0.8756, -0.0291, 5.0895, 1.5998, 7.5254, 0.0079, -0.8756, -0.0291, 5.1464, 1.5983, 7.6153, 5.4993, 1.6227, 7.3923
2599, 37.9600, baby_yoda, Juguetes, 5.1644, 1.5962, 7.6399, 0.0042, -0.8783, -0.0199, 5.0895, 1.5978, 7.5242, 0.0042, -0.8783, -0.0199, 5.1473, 1.5965, 7.6135, 5.4921, 1.6125, 7.3905
2600, 37.9800, baby_yoda, Juguetes, 5.1650, 1.5954, 7.6387, 0.0024, -0.8797, -0.0157, 5.0895, 1.5969, 7.5234, 0.0024, -0.8797, -0.0157, 5.1478, 1.5957, 7.6124, 5.4884, 1.6079, 7.3894
2601, 38.0000, baby_yoda, Juguetes, 5.1656, 1.5946, 7.6375, 0.0008, -0.8812, -0.0115, 5.0894, 1.5959, 7.5227, 0.0008, -0.8812, -0.0115, 5.1482, 1.5948, 7.6114, 5.4847, 1.6033, 7.3880
2603, 38.0200, baby_yoda, Juguetes, 5.1667, 1.5928, 7.6345, -0.0033, -0.8848, -0.0025, 5.0887, 1.5939, 7.5209, -0.0033, -0.8848, -0.0025, 5.1489, 1.5930, 7.6086, 5.4761, 1.5936, 7.3842
2604, 38.0400, baby_yoda, Juguetes, 5.1672, 1.5918, 7.6327, -0.0053, -0.8873, 0.0018, 5.0880, 1.5929, 7.5200, -0.0053, -0.8873, 0.0018, 5.1492, 1.5920, 7.6070, 5.4707, 1.5888, 7.3812
2606, 38.0600, baby_yoda, Juguetes, 5.1681, 1.5897, 7.6289, -0.0101, -0.8934, 0.0114, 5.0859, 1.5908, 7.5183, -0.0101, -0.8934, 0.0114, 5.1494, 1.5899, 7.6037, 5.4594, 1.5785, 7.3732
2607, 38.0800, baby_yoda, Juguetes, 5.1686, 1.5885, 7.6270, -0.0128, -0.8965, 0.0163, 5.0848, 1.5897, 7.5176, -0.0128, -0.8965, 0.0163, 5.1495, 1.5888, 7.6021, 5.4542, 1.5731, 7.3687
2609, 38.1000, baby_yoda, Juguetes, 5.1691, 1.5859, 7.6231, -0.0171, -0.9022, 0.0271, 5.0824, 1.5870, 7.5161, -0.0171, -0.9022, 0.0271, 5.1493, 1.5862, 7.5987, 5.4453, 1.5619, 7.3587
2610, 38.1200, baby_yoda, Juguetes, 5.1694, 1.5848, 7.6209, -0.0203, -0.9053, 0.0318, 5.0810, 1.5862, 7.5152, -0.0203, -0.9053, 0.0318, 5.1493, 1.5851, 7.5968, 5.4409, 1.5566, 7.3526
