Frame, Timestamp, HMD_x, HMD_y, HMD_z, HMD_rot_x, HMD_rot_y, HMD_rot_z, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z, WristAngleLeft, WristAngleRight, Distance
11, 0.1732, 4.4076, 1.2819, 9.3674, 331.3401, 211.7654, 354.0496, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
12, 0.1827, 4.4080, 1.2828, 9.3664, 330.9089, 211.8246, 354.2548, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
13, 0.1967, 4.4085, 1.2835, 9.3657, 330.5019, 211.9144, 354.4087, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
14, 0.2118, 4.4090, 1.2841, 9.3651, 330.1700, 211.9764, 354.5009, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
15, 0.2223, 4.4088, 1.2841, 9.3654, 330.0966, 212.1413, 354.3439, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
16, 0.2388, 4.4096, 1.2857, 9.3647, 329.6435, 212.4250, 354.3325, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
17, 0.2539, 4.4098, 1.2864, 9.3646, 329.5314, 212.7767, 354.0924, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
18, 0.2672, 4.4102, 1.2869, 9.3647, 329.4428, 213.1588, 353.8563, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
19, 0.2785, 4.4103, 1.2864, 9.3652, 329.6976, 213.5601, 353.3201, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
20, 0.2944, 4.4111, 1.2871, 9.3657, 329.5529, 214.3462, 352.6565, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
21, 0.3094, 4.4119, 1.2874, 9.3668, 329.8781, 214.9152, 352.2568, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
22, 0.3233, 4.4133, 1.2873, 9.3672, 330.0696, 215.1829, 352.2140, 0.3058, 0.7975, 0.3314, 11.8903, 97.6302, 331.9845, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 21.9654, 57.2858, 23.8018, 0.0000, 0.0000, -3.9506, 0.0000, 188.7471, 0.0000
23, 0.3457, 4.4147, 1.2872, 9.3673, 330.2333, 215.2977, 352.1365, 0.3058, 0.7975, 0.3314, 11.8903, 97.6302, 331.9845, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 172.3528, 0.0000
24, 0.3548, 4.4163, 1.2867, 9.3675, 330.4124, 215.4005, 352.0105, 0.3058, 0.7975, 0.3314, 11.8903, 97.6302, 331.9845, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 172.3883, 0.0000
25, 0.3645, 4.4178, 1.2857, 9.3678, 330.6213, 215.4939, 351.7729, 0.3058, 0.7975, 0.3314, 11.8903, 97.6302, 331.9845, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 172.4193, 0.0000
26, 0.3800, 4.4195, 1.2840, 9.3676, 330.9865, 215.6393, 351.5623, 0.3052, 0.7951, 0.3319, 11.6623, 97.9364, 332.2611, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0398, -0.1571, 0.0323, 0.0000, 0.0000, 0.0000, 0.0000, 172.5969, 0.0000
27, 0.3926, 4.4214, 1.2828, 9.3671, 331.4765, 215.6892, 351.5154, 0.3043, 0.7916, 0.3326, 11.3340, 98.3716, 332.6539, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0697, -0.2750, 0.0566, 0.0000, 0.0000, 0.0000, 0.0000, 172.8469, 0.0000
28, 0.4070, 4.4237, 1.2817, 9.3670, 332.1221, 215.6255, 351.3818, 0.3032, 0.7893, 0.3328, 10.9690, 98.8317, 333.3368, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0767, -0.1625, 0.0161, 0.0000, 0.0000, 0.0000, 0.0000, 173.1115, 0.0000
29, 0.4220, 4.4259, 1.2805, 9.3668, 332.6846, 215.6453, 351.1724, 0.3022, 0.7872, 0.3330, 10.5150, 99.3883, 334.1632, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0645, -0.1388, 0.0142, 0.0000, 0.0000, 0.0000, 0.0000, 173.4260, 0.0000
30, 0.4376, 4.4286, 1.2794, 9.3660, 333.9120, 215.1843, 351.0946, 0.3021, 0.7859, 0.3330, 9.9693, 99.6346, 334.9266, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0089, -0.0826, -0.0013, 0.0000, 0.0000, 0.0000, 0.0000, 173.9402, 0.0000
31, 0.4516, 4.4311, 1.2783, 9.3649, 334.7297, 214.7845, 351.2760, 0.3019, 0.7848, 0.3330, 9.4788, 99.8686, 335.6107, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0103, -0.0807, -0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 174.3863, 0.0000
32, 0.4636, 4.4338, 1.2777, 9.3638, 335.2177, 214.3950, 351.6885, 0.3018, 0.7837, 0.3330, 9.1895, 100.0167, 336.0140, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0124, -0.0858, 0.0009, 0.0000, 0.0000, 0.0000, 0.0000, 174.6659, 0.0000
33, 0.4786, 4.4369, 1.2778, 9.3633, 335.2569, 213.9420, 352.4281, 0.3016, 0.7828, 0.3330, 8.9911, 100.1244, 336.2909, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0103, -0.0652, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000, 174.8811, 0.0000
34, 0.4907, 4.4402, 1.2781, 9.3627, 335.1708, 213.5309, 353.1883, 0.3020, 0.7821, 0.3332, 8.8925, 100.2703, 336.3031, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0327, -0.0537, 0.0113, 0.0000, 0.0000, 0.0000, 0.0000, 175.0061, 0.0000
35, 0.5052, 4.4433, 1.2781, 9.3618, 334.9405, 212.9511, 354.0518, 0.3024, 0.7815, 0.3333, 8.7975, 100.3855, 336.3534, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0219, -0.0447, 0.0086, 0.0000, 0.0000, 0.0000, 0.0000, 175.1476, 0.0000
36, 0.5183, 4.4466, 1.2779, 9.3606, 334.9728, 212.3076, 354.7254, 0.3026, 0.7808, 0.3334, 8.7097, 100.4797, 336.4181, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0202, -0.0494, 0.0089, 0.0000, 0.0000, 0.0000, 0.0000, 175.2673, 0.0000
37, 0.5329, 4.4498, 1.2777, 9.3594, 335.1760, 211.3334, 355.4339, 0.3034, 0.7805, 0.3336, 8.7828, 100.7819, 336.2477, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0504, -0.0196, 0.0157, 0.0000, 0.0000, 0.0000, 0.0000, 175.1731, 0.0000
38, 0.5503, 4.4530, 1.2773, 9.3583, 335.4566, 210.2932, 356.0295, 0.3040, 0.7802, 0.3339, 8.8214, 101.1105, 336.1228, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0390, -0.0195, 0.0127, 0.0000, 0.0000, 0.0000, 0.0000, 175.0766, 0.0000
39, 0.5603, 4.4563, 1.2767, 9.3570, 335.8640, 209.2030, 356.5452, 0.3046, 0.7802, 0.3340, 9.3603, 101.3243, 335.5113, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0536, -0.0015, 0.0123, 0.0000, 0.0000, 0.0000, 0.0000, 174.5156, 0.0000
40, 0.5750, 4.4594, 1.2763, 9.3558, 336.2150, 208.2027, 357.1315, 0.3051, 0.7801, 0.3341, 9.7478, 101.5297, 335.0771, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0336, -0.0045, 0.0082, 0.0000, 0.0000, 0.0000, 0.0000, 174.1045, 0.0000
41, 0.5884, 4.4627, 1.2754, 9.3543, 336.8259, 206.8012, 357.5376, 0.3055, 0.7800, 0.3342, 10.0038, 101.7169, 334.7952, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0349, -0.0082, 0.0089, 0.0000, 0.0000, 0.0000, 0.0000, 173.8331, 0.0000
42, 0.6021, 4.4658, 1.2744, 9.3528, 337.4865, 205.5014, 357.9688, 0.3060, 0.7799, 0.3343, 10.1738, 101.8887, 334.6122, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0316, -0.0094, 0.0083, 0.0000, 0.0000, 0.0000, 0.0000, 173.6230, 0.0000
43, 0.6164, 4.4688, 1.2735, 9.3512, 338.3208, 204.1293, 358.3345, 0.3062, 0.7797, 0.3345, 11.3031, 101.8311, 334.6588, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0178, -0.0103, 0.0126, 0.0000, 0.0000, 0.0000, 0.0000, 172.5570, 0.0000
44, 0.6301, 4.4721, 1.2723, 9.3496, 339.1705, 202.7867, 358.6960, 0.3065, 0.7796, 0.3347, 12.0560, 101.8492, 334.6791, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0178, -0.0124, 0.0126, 0.0000, 0.0000, 0.0000, 0.0000, 171.8282, 0.0000
45, 0.6449, 4.4755, 1.2709, 9.3479, 340.1969, 201.3075, 358.9642, 0.3066, 0.7794, 0.3346, 13.3985, 101.5972, 334.8585, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0119, -0.0095, -0.0070, 0.0000, 0.0000, 0.0000, 0.0000, 170.6126, 0.0000
46, 0.6578, 4.4786, 1.2696, 9.3460, 341.3001, 199.6783, 359.1102, 0.3068, 0.7793, 0.3345, 14.4930, 101.4486, 334.9875, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0133, -0.0120, -0.0073, 0.0000, 0.0000, 0.0000, 0.0000, 169.5999, 0.0000
47, 0.6716, 4.4820, 1.2682, 9.3440, 342.3925, 198.1585, 359.2146, 0.3070, 0.7791, 0.3344, 15.3465, 101.3801, 335.0757, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0122, -0.0122, -0.0063, 0.0000, 0.0000, 0.0000, 0.0000, 168.7901, 0.0000
48, 0.6862, 4.4851, 1.2669, 9.3423, 343.4279, 196.5807, 359.3179, 0.3071, 0.7789, 0.3343, 15.9778, 101.3571, 335.1343, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0109, -0.0113, -0.0055, 0.0000, 0.0000, 0.0000, 0.0000, 168.1995, 0.0000
49, 0.7007, 4.4880, 1.2654, 9.3407, 344.4589, 195.1472, 359.5488, 0.3071, 0.7789, 0.3342, 17.5735, 100.9280, 335.1422, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0057, 0.0005, -0.0076, 0.0000, 0.0000, 0.0000, 0.0000, 166.7543, 0.0000
50, 0.7145, 4.4909, 1.2637, 9.3390, 345.5475, 193.7930, 359.8575, 0.3070, 0.7789, 0.3341, 18.6892, 100.6974, 335.1523, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0047, -0.0002, -0.0063, 0.0000, 0.0000, 0.0000, 0.0000, 165.7163, 0.0000
51, 0.7275, 4.4940, 1.2620, 9.3371, 346.6621, 192.3828, 0.1840, 0.3071, 0.7789, 0.3339, 18.8615, 100.4161, 335.2924, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0068, -0.0066, -0.0209, 0.0000, 0.0000, 0.0000, 0.0000, 165.6428, 0.0000
52, 0.7413, 4.4972, 1.2604, 9.3353, 347.9138, 190.9214, 0.5368, 0.3072, 0.7787, 0.3335, 19.1245, 100.2611, 335.3721, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0082, -0.0083, -0.0241, 0.0000, 0.0000, 0.0000, 0.0000, 165.4521, 0.0000
53, 0.7553, 4.5002, 1.2589, 9.3336, 349.2560, 189.2834, 1.0574, 0.3073, 0.7786, 0.3332, 19.4980, 100.1523, 335.4308, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0095, -0.0102, -0.0268, 0.0000, 0.0000, 0.0000, 0.0000, 165.1449, 0.0000
54, 0.7693, 4.5034, 1.2572, 9.3321, 350.6098, 187.6920, 1.4642, 0.3075, 0.7784, 0.3328, 19.8800, 100.0717, 335.4757, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0097, -0.0107, -0.0268, 0.0000, 0.0000, 0.0000, 0.0000, 164.8194, 0.0000
55, 0.7825, 4.5065, 1.2550, 9.3309, 351.9628, 186.1423, 1.7393, 0.3074, 0.7785, 0.3322, 19.8505, 100.1215, 335.6456, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0051, 0.0004, -0.0412, 0.0000, 0.0000, 0.0000, 0.0000, 164.8660, 0.0000
56, 0.7961, 4.5092, 1.2529, 9.3295, 353.2523, 184.6203, 1.8611, 0.3073, 0.7784, 0.3317, 19.9673, 100.1350, 335.7585, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0046, -0.0004, -0.0400, 0.0000, 0.0000, 0.0000, 0.0000, 164.7617, 0.0000
57, 0.8100, 4.5118, 1.2511, 9.3283, 354.5363, 183.2206, 1.9492, 0.3069, 0.7794, 0.3305, 19.6065, 100.2899, 335.8818, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0316, 0.0718, -0.0876, 0.0000, 0.0000, 0.0000, 0.0000, 165.0781, 0.0000
58, 0.8241, 4.5142, 1.2494, 9.3274, 355.7804, 181.9176, 2.0039, 0.3064, 0.7805, 0.3291, 19.4668, 100.3792, 335.9727, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0338, 0.0770, -0.0954, 0.0000, 0.0000, 0.0000, 0.0000, 165.1963, 0.0000
59, 0.8380, 4.5164, 1.2480, 9.3264, 356.9411, 180.7116, 2.1668, 0.3055, 0.7821, 0.3277, 18.7209, 100.9265, 336.3353, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0690, 0.1105, -0.1042, 0.0000, 0.0000, 0.0000, 0.0000, 165.7741, 0.0000
60, 0.8517, 4.5182, 1.2465, 9.3256, 358.0311, 179.5135, 2.3650, 0.3046, 0.7835, 0.3263, 18.3757, 101.2192, 336.5430, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0660, 0.1056, -0.1010, 0.0000, 0.0000, 0.0000, 0.0000, 166.0257, 0.0000
61, 0.8659, 4.5200, 1.2451, 9.3247, 359.0790, 178.4830, 2.6025, 0.3037, 0.7848, 0.3250, 18.1486, 101.4494, 336.7178, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0573, 0.0916, -0.0887, 0.0000, 0.0000, 0.0000, 0.0000, 166.1703, 0.0000
62, 0.8798, 4.5216, 1.2437, 9.3240, 0.0394, 177.4967, 2.7974, 0.3027, 0.7861, 0.3244, 17.5639, 101.9259, 337.0443, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0781, 0.0948, -0.0488, 0.0000, 0.0000, 0.0000, 0.0000, 166.5899, 0.0000
63, 0.8929, 4.5229, 1.2424, 9.3233, 1.0167, 176.4758, 2.9474, 0.3017, 0.7873, 0.3237, 16.9265, 102.4858, 337.4409, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0735, 0.0900, -0.0490, 0.0000, 0.0000, 0.0000, 0.0000, 167.0322, 0.0000
64, 0.9084, 4.5239, 1.2414, 9.3230, 1.4552, 175.7972, 2.9097, 0.3008, 0.7884, 0.3231, 16.5979, 102.8031, 337.6743, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0553, 0.0684, -0.0391, 0.0000, 0.0000, 0.0000, 0.0000, 167.2393, 0.0000
65, 0.9217, 4.5248, 1.2409, 9.3227, 1.9761, 175.0800, 2.8569, 0.3005, 0.7891, 0.3234, 15.7132, 103.2613, 338.0564, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0267, 0.0588, 0.0246, 0.0000, 0.0000, 0.0000, 0.0000, 167.9474, 0.0000
66, 0.9351, 4.5252, 1.2402, 9.3224, 2.3159, 174.5287, 2.8880, 0.3001, 0.7899, 0.3237, 14.8608, 103.7380, 338.4584, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0253, 0.0528, 0.0161, 0.0000, 0.0000, 0.0000, 0.0000, 168.6262, 0.0000
67, 0.9484, 4.5255, 1.2393, 9.3222, 2.7167, 174.0748, 3.0089, 0.2998, 0.7905, 0.3238, 14.1322, 104.1816, 338.8369, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0255, 0.0510, 0.0110, 0.0000, 0.0000, 0.0000, 0.0000, 169.1764, 0.0000
68, 0.9640, 4.5256, 1.2383, 9.3222, 3.0748, 173.7198, 3.1732, 0.2993, 0.7906, 0.3241, 14.0002, 104.5282, 338.9167, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0325, 0.0058, 0.0162, 0.0000, 0.0000, 0.0000, 0.0000, 169.1714, 0.0000
69, 0.9777, 4.5254, 1.2374, 9.3221, 3.4845, 173.4028, 3.3285, 0.2988, 0.7908, 0.3242, 13.8489, 104.7964, 339.0241, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0351, 0.0094, 0.0144, 0.0000, 0.0000, 0.0000, 0.0000, 169.1942, 0.0000
70, 0.9902, 4.5251, 1.2367, 9.3221, 3.9161, 173.1273, 3.4180, 0.2983, 0.7909, 0.3244, 13.6952, 105.0215, 339.1382, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0384, 0.0130, 0.0131, 0.0000, 0.0000, 0.0000, 0.0000, 169.2312, 0.0000
71, 1.0048, 4.5248, 1.2363, 9.3221, 4.2548, 173.0881, 3.5349, 0.2983, 0.7910, 0.3246, 14.0441, 104.8143, 339.0874, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0001, 0.0049, 0.0130, 0.0000, 0.0000, 0.0000, 0.0000, 168.9261, 1.3588
72, 1.0188, 4.5246, 1.2358, 9.3223, 4.4753, 173.1288, 3.5361, 0.2983, 0.7911, 0.3248, 14.2432, 104.7254, 339.0966, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0015, 0.0060, 0.0107, 0.0000, 0.0000, 0.0000, 0.0000, 168.7373, 1.3591
73, 1.0323, 4.5239, 1.2352, 9.3225, 4.6549, 173.0967, 3.4791, 0.2983, 0.7912, 0.3249, 14.3434, 104.7124, 339.1425, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0027, 0.0074, 0.0096, 0.0000, 0.0000, 0.0000, 0.0000, 168.6173, 1.3598
74, 1.0431, 4.5230, 1.2352, 9.3226, 4.6724, 173.3284, 3.5159, 0.2983, 0.7911, 0.3250, 14.9583, 104.3934, 339.1885, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0038, -0.0023, 0.0070, 0.0000, 0.0000, 0.0000, 0.0000, 168.0759, 1.3605
75, 1.0603, 4.5220, 1.2354, 9.3226, 4.6356, 173.5557, 3.5834, 0.2983, 0.7911, 0.3250, 15.3832, 104.2030, 339.2614, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0015, -0.0006, 0.0035, 0.0000, 0.0000, 0.0000, 0.0000, 167.6900, 1.3611
76, 1.0744, 4.5210, 1.2355, 9.3229, 4.5074, 173.8135, 3.6165, 0.2984, 0.7911, 0.3251, 15.6672, 104.1038, 339.3492, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0013, -0.0001, 0.0037, 0.0000, 0.0000, 0.0000, 0.0000, 167.4190, 1.3620
77, 1.0884, 4.5198, 1.2356, 9.3231, 4.3845, 174.0126, 3.5838, 0.2984, 0.7911, 0.3251, 16.6529, 103.4411, 339.0809, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0048, -0.0040, 0.0023, 0.0000, 0.0000, 0.0000, 0.0000, 166.6147, 1.3628
78, 1.1025, 4.5186, 1.2356, 9.3234, 4.2511, 174.3047, 3.4687, 0.2985, 0.7910, 0.3251, 17.3164, 103.0214, 338.9391, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0053, -0.0043, 0.0024, 0.0000, 0.0000, 0.0000, 0.0000, 166.0495, 1.3638
79, 1.1161, 4.5172, 1.2357, 9.3237, 4.1450, 174.6250, 3.3559, 0.2986, 0.7910, 0.3252, 17.7755, 102.7555, 338.8762, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0063, -0.0049, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000, 165.6378, 1.3649
