Frame, Timestamp, RightHand_State, LeftHand_State
1297, 18.0458, Disabled, Disabled
2275, 31.6287, Disabled, Disabled
2276, 31.6434, Disabled, Hover
2277, 31.6571, Disabled, Disabled
2278, 31.6706, Disabled, Hover
2279, 31.6858, Disabled, Disabled
2280, 31.6989, Disabled, Hover
2281, 31.7117, Disabled, Disabled
2282, 31.7260, Disabled, Hover
2283, 31.7404, Disabled, Hover
2284, 31.7545, Disabled, Hover
2285, 31.7672, Disabled, Hover
2286, 31.7813, Disabled, Hover
2287, 31.7952, Disabled, Hover
2288, 31.8086, Disabled, Hover
2289, 31.8231, Disabled, Hover
2290, 31.8383, Disabled, Hover
2291, 31.8508, Disabled, Hover
2292, 31.8649, Disabled, Hover
2293, 31.8791, Disabled, Hover
2294, 31.8918, Disabled, Hover
2295, 31.9069, Disabled, Hover
2296, 31.9209, Disabled, Hover
2297, 31.9343, Disabled, Hover
2298, 31.9478, Disabled, Hover
2299, 31.9621, Disabled, Hover
2300, 31.9762, Disabled, Hover
2301, 31.9893, Disabled, Hover
2302, 32.0047, Disabled, Hover
2303, 32.0183, Disabled, Hover
2304, 32.0319, Disabled, Hover
2305, 32.0459, Disabled, Hover
2306, 32.0592, Disabled, Hover
2307, 32.0727, Disabled, Hover
2308, 32.0876, Disabled, Hover
2309, 32.1011, Disabled, Hover
2310, 32.1152, Disabled, Hover
2311, 32.1284, Disabled, Hover
2312, 32.1432, Disabled, Hover
2313, 32.1578, Disabled, Hover
2314, 32.1704, Disabled, Hover
2315, 32.1847, Disabled, Hover
2316, 32.1984, Disabled, Hover
2317, 32.2117, Disabled, Hover
2318, 32.2266, Disabled, Hover
2319, 32.2401, Disabled, Hover
2320, 32.2543, Disabled, Hover
2321, 32.2678, Disabled, Hover
2322, 32.2817, Disabled, Hover
2323, 32.2963, Disabled, Hover
2324, 32.3090, Disabled, Hover
2325, 32.3236, Disabled, Hover
2326, 32.3377, Disabled, Hover
2327, 32.3509, Disabled, Hover
2328, 32.3654, Disabled, Hover
2329, 32.3790, Disabled, Hover
2330, 32.3923, Disabled, Hover
2331, 32.4074, Disabled, Hover
2332, 32.4205, Disabled, Hover
2333, 32.4346, Disabled, Hover
2334, 32.4479, Disabled, Hover
2335, 32.4624, Disabled, Hover
2336, 32.4764, Disabled, Hover
2337, 32.4898, Disabled, Hover
2338, 32.5046, Disabled, Hover
2339, 32.5185, Disabled, Select
2340, 32.5323, Disabled, Select
2341, 32.5470, Disabled, Select
2342, 32.5596, Disabled, Select
2343, 32.5733, Disabled, Select
2344, 32.5879, Disabled, Select
2345, 32.6013, Disabled, Select
2346, 32.6150, Disabled, Select
2347, 32.6284, Disabled, Select
2348, 32.6434, Disabled, Select
2349, 32.6566, Disabled, Select
2350, 32.6702, Disabled, Select
2351, 32.6849, Disabled, Select
2352, 32.6984, Disabled, Select
2353, 32.7126, Disabled, Select
2354, 32.7276, Disabled, Select
2355, 32.7409, Disabled, Select
2356, 32.7546, Disabled, Select
2357, 32.7672, Disabled, Select
2358, 32.7818, Disabled, Select
2359, 32.7958, Disabled, Select
2360, 32.8084, Disabled, Select
2361, 32.8231, Disabled, Select
2362, 32.8371, Disabled, Select
2363, 32.8512, Disabled, Select
2364, 32.8655, Disabled, Select
2365, 32.8793, Disabled, Hover
2366, 32.8920, Disabled, Hover
2367, 32.9070, Disabled, Hover
2368, 32.9204, Disabled, Hover
2369, 32.9348, Disabled, Hover
2370, 32.9480, Disabled, Hover
2371, 32.9622, Disabled, Hover
2372, 32.9767, Disabled, Hover
2373, 32.9896, Disabled, Hover
2374, 33.0043, Disabled, Hover
2375, 33.0180, Disabled, Hover
2376, 33.0312, Disabled, Hover
2377, 33.0458, Disabled, Hover
2378, 33.0602, Disabled, Hover
2379, 33.0738, Disabled, Hover
2380, 33.0873, Disabled, Hover
2381, 33.1018, Disabled, Hover
2382, 33.1154, Disabled, Hover
2383, 33.1289, Disabled, Hover
2384, 33.1436, Disabled, Hover
2385, 33.1575, Disabled, Hover
