Frame, Timestamp, Object, Section, State, Position_x, Position_y, Position_z, Rotation_x, Rotation_y, Rotation_z, Scale_x, Scale_y, Scale_z, RightHand_State, LeftHand_State
1513, 21.0666, baby_yoda, Juguetes, Select, 5.5180, 1.4191, 7.3020, 0.0000, 270.0002, 0.0000, 0.1060, 0.1060, 0.1060, Select, Normal
1516, 21.1056, baby_yoda, Juguetes, Select, 5.5388, 1.3934, 7.2719, 9.6221, 286.6308, 347.2629, 0.1060, 0.1060, 0.1060, Select, Normal
1519, 21.1466, baby_yoda, Juguetes, Select, 5.5314, 1.3799, 7.2266, 30.8963, 310.2717, 331.6632, 0.1060, 0.1060, 0.1060, Select, Normal
1522, 21.1870, baby_yoda, Juguetes, Select, 5.5277, 1.3791, 7.2241, 33.1290, 312.1712, 329.8617, 0.1060, 0.1060, 0.1060, Select, Normal
1525, 21.2287, baby_yoda, Juguetes, Select, 5.5276, 1.3783, 7.2246, 32.7753, 311.9529, 329.5629, 0.1060, 0.1060, 0.1060, Select, Normal
1528, 21.2696, baby_yoda, Juguetes, Select, 5.5275, 1.3795, 7.2260, 32.8420, 311.5981, 329.5016, 0.1060, 0.1060, 0.1060, Select, Normal
1531, 21.3120, baby_yoda, Juguetes, Select, 5.5272, 1.3809, 7.2288, 32.8085, 311.2705, 329.6447, 0.1060, 0.1060, 0.1060, Select, Normal
1534, 21.3541, baby_yoda, Juguetes, Select, 5.5266, 1.3813, 7.2312, 32.5574, 311.0224, 329.7760, 0.1060, 0.1060, 0.1060, Select, Normal
1537, 21.3957, baby_yoda, Juguetes, Select, 5.5273, 1.3827, 7.2349, 32.5145, 310.6428, 330.4859, 0.1060, 0.1060, 0.1060, Select, Normal
1540, 21.4379, baby_yoda, Juguetes, Select, 5.5286, 1.3845, 7.2392, 32.6113, 310.2079, 331.3903, 0.1060, 0.1060, 0.1060, Select, Normal
1543, 21.4794, baby_yoda, Juguetes, Select, 5.5344, 1.3844, 7.2629, 30.7365, 307.4484, 336.7997, 0.1060, 0.1060, 0.1060, Select, Normal
1546, 21.5208, baby_yoda, Juguetes, Select, 5.5389, 1.3822, 7.3180, 24.0475, 300.6204, 349.4604, 0.1060, 0.1060, 0.1060, Select, Normal
1549, 21.5627, baby_yoda, Juguetes, Select, 5.5213, 1.3912, 7.4011, 14.7590, 286.3387, 7.3663, 0.1060, 0.1060, 0.1060, Select, Normal
1552, 21.6043, baby_yoda, Juguetes, Select, 5.4753, 1.4271, 7.4728, 9.9201, 268.6403, 28.1063, 0.1060, 0.1060, 0.1060, Select, Normal
1555, 21.6456, baby_yoda, Juguetes, Select, 5.4257, 1.4776, 7.5032, 10.7730, 254.3563, 47.2628, 0.1060, 0.1060, 0.1060, Select, Normal
1558, 21.6876, baby_yoda, Juguetes, Select, 5.3976, 1.5164, 7.5064, 12.7738, 246.9486, 59.9057, 0.1060, 0.1060, 0.1060, Select, Normal
1561, 21.7287, baby_yoda, Juguetes, Select, 5.3925, 1.5316, 7.5065, 12.6338, 245.8190, 65.3583, 0.1060, 0.1060, 0.1060, Select, Normal
1564, 21.7701, baby_yoda, Juguetes, Select, 5.3977, 1.5296, 7.5099, 12.4681, 247.7596, 63.9302, 0.1060, 0.1060, 0.1060, Select, Normal
1567, 21.8121, baby_yoda, Juguetes, Select, 5.4154, 1.5112, 7.5132, 11.4054, 252.7062, 56.4461, 0.1060, 0.1060, 0.1060, Select, Normal
1570, 21.8547, baby_yoda, Juguetes, Select, 5.4173, 1.5109, 7.5150, 11.8567, 253.0386, 55.1280, 0.1060, 0.1060, 0.1060, Select, Normal
1573, 21.8961, baby_yoda, Juguetes, Select, 5.4186, 1.5187, 7.5173, 12.6760, 252.7639, 54.4799, 0.1060, 0.1060, 0.1060, Select, Normal
1576, 21.9379, baby_yoda, Juguetes, Select, 5.4207, 1.5321, 7.5188, 13.0449, 253.1116, 54.7108, 0.1060, 0.1060, 0.1060, Select, Normal
1579, 21.9793, baby_yoda, Juguetes, Select, 5.4296, 1.5531, 7.5196, 13.3925, 255.4599, 54.1183, 0.1060, 0.1060, 0.1060, Select, Normal
1582, 22.0211, baby_yoda, Juguetes, Select, 5.4435, 1.5630, 7.5244, 15.3382, 260.4718, 49.5530, 0.1060, 0.1060, 0.1060, Select, Normal
1585, 22.0626, baby_yoda, Juguetes, Select, 5.4890, 1.5422, 7.5114, 17.5679, 275.6556, 34.3042, 0.1060, 0.1060, 0.1060, Select, Normal
1588, 22.1042, baby_yoda, Juguetes, Select, 5.5301, 1.5339, 7.4687, 25.1740, 291.0290, 19.3068, 0.1060, 0.1060, 0.1060, Select, Normal
1591, 22.1464, baby_yoda, Juguetes, Select, 5.5518, 1.5348, 7.4158, 36.1389, 305.5115, 5.5844, 0.1060, 0.1060, 0.1060, Select, Normal
1594, 22.1875, baby_yoda, Juguetes, Select, 5.5636, 1.5472, 7.3864, 43.5008, 311.8539, 358.8299, 0.1060, 0.1060, 0.1060, Select, Normal
1597, 22.2290, baby_yoda, Juguetes, Select, 5.5681, 1.5604, 7.3582, 50.3854, 316.1815, 352.0914, 0.1060, 0.1060, 0.1060, Select, Normal
1600, 22.2702, baby_yoda, Juguetes, Select, 5.5796, 1.5698, 7.3403, 53.5358, 316.8005, 347.2599, 0.1060, 0.1060, 0.1060, Select, Normal
1603, 22.3122, baby_yoda, Juguetes, Select, 5.5877, 1.5719, 7.3450, 53.7591, 312.8232, 344.0257, 0.1060, 0.1060, 0.1060, Select, Normal
1606, 22.3547, baby_yoda, Juguetes, Select, 5.5945, 1.5706, 7.3621, 51.5517, 308.5135, 344.5341, 0.1060, 0.1060, 0.1060, Select, Normal
1609, 22.3960, baby_yoda, Juguetes, Select, 5.5988, 1.5720, 7.3734, 50.3374, 306.6003, 345.1780, 0.1060, 0.1060, 0.1060, Select, Normal
1612, 22.4379, baby_yoda, Juguetes, Select, 5.6002, 1.5735, 7.3844, 49.4261, 306.0523, 346.6933, 0.1060, 0.1060, 0.1060, Select, Normal
1615, 22.4798, baby_yoda, Juguetes, Select, 5.6018, 1.5762, 7.3951, 48.5002, 305.9831, 348.8042, 0.1060, 0.1060, 0.1060, Select, Normal
1618, 22.5221, baby_yoda, Juguetes, Select, 5.6079, 1.5724, 7.4104, 45.6566, 306.9073, 353.9385, 0.1060, 0.1060, 0.1060, Select, Normal
1621, 22.5629, baby_yoda, Juguetes, Select, 5.6151, 1.5677, 7.4334, 41.7356, 306.8857, 359.8624, 0.1060, 0.1060, 0.1060, Select, Normal
1624, 22.6053, baby_yoda, Juguetes, Select, 5.6199, 1.5409, 7.4896, 37.2498, 298.2623, 359.8664, 0.1060, 0.1060, 0.1060, Select, Normal
1627, 22.6467, baby_yoda, Juguetes, Select, 5.6095, 1.5170, 7.5406, 35.8970, 288.3782, 355.6568, 0.1060, 0.1060, 0.1060, Select, Normal
1630, 22.6874, baby_yoda, Juguetes, Select, 5.5870, 1.4982, 7.5836, 36.1288, 279.2380, 349.5248, 0.1060, 0.1060, 0.1060, Select, Normal
1633, 22.7289, baby_yoda, Juguetes, Select, 5.5611, 1.4814, 7.6210, 35.4185, 266.8242, 340.1183, 0.1060, 0.1060, 0.1060, Select, Normal
1636, 22.7709, baby_yoda, Juguetes, Select, 5.5440, 1.4719, 7.6353, 33.5976, 260.2056, 335.8318, 0.1060, 0.1060, 0.1060, Select, Normal
1639, 22.8128, baby_yoda, Juguetes, Select, 5.5326, 1.4685, 7.6471, 32.8422, 255.5750, 333.8406, 0.1060, 0.1060, 0.1060, Select, Normal
1642, 22.8547, baby_yoda, Juguetes, Select, 5.5367, 1.4837, 7.6432, 34.3944, 254.8406, 334.4284, 0.1060, 0.1060, 0.1060, Select, Normal
1645, 22.8970, baby_yoda, Juguetes, Select, 5.5499, 1.5086, 7.6317, 37.0162, 258.2144, 337.5554, 0.1060, 0.1060, 0.1060, Select, Normal
1648, 22.9381, baby_yoda, Juguetes, Select, 5.5770, 1.5398, 7.5993, 38.4253, 268.9522, 345.4787, 0.1060, 0.1060, 0.1060, Select, Normal
1650, 22.9702, baby_yoda, Juguetes, Select, 5.5896, 1.5574, 7.5806, 38.2638, 275.0881, 350.5237, 0.1060, 0.1060, 0.1060, Select, Normal
1653, 23.0089, baby_yoda, Juguetes, Select, 5.6005, 1.5804, 7.5516, 37.0261, 283.4131, 357.3764, 0.1060, 0.1060, 0.1060, Select, Normal
1656, 23.0493, baby_yoda, Juguetes, Select, 5.6007, 1.5935, 7.5242, 34.8344, 290.3761, 2.2537, 0.1060, 0.1060, 0.1060, Select, Normal
1659, 23.0906, baby_yoda, Juguetes, Select, 5.5988, 1.5932, 7.4992, 32.8746, 295.9911, 4.1413, 0.1060, 0.1060, 0.1060, Select, Normal
1662, 23.1323, baby_yoda, Juguetes, Select, 5.5998, 1.5942, 7.4815, 32.4492, 299.4053, 5.1652, 0.1060, 0.1060, 0.1060, Select, Normal
1665, 23.1746, baby_yoda, Juguetes, Select, 5.6024, 1.5928, 7.4706, 34.0845, 301.0552, 6.0994, 0.1060, 0.1060, 0.1060, Select, Normal
1668, 23.2158, baby_yoda, Juguetes, Select, 5.6035, 1.5956, 7.4590, 35.6879, 303.1924, 8.0237, 0.1060, 0.1060, 0.1060, Select, Normal
1671, 23.2576, baby_yoda, Juguetes, Select, 5.5993, 1.6009, 7.4503, 36.9119, 305.2349, 10.7932, 0.1060, 0.1060, 0.1060, Select, Normal
1674, 23.3002, baby_yoda, Juguetes, Select, 5.5957, 1.6033, 7.4419, 36.9216, 306.6212, 13.0322, 0.1060, 0.1060, 0.1060, Select, Normal
1677, 23.3405, baby_yoda, Juguetes, Select, 5.5951, 1.5944, 7.4398, 34.8680, 304.1647, 12.9169, 0.1060, 0.1060, 0.1060, Select, Normal
