Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
1188, 16.5400, letrero_juguetes, ==SIGNBOARDS==, 5.1320, 1.6545, 7.6395, 0.1953, -0.8535, -0.2554, 5.0511, 1.6374, 7.5294, 0.1953, -0.8535, -0.2554, 5.1136, 1.6506, 7.6144, 6.2588, 2.7878, 6.5976
1189, 16.5600, letrero_juguetes, ==SIGNBOARDS==, 5.1323, 1.6546, 7.6371, 0.1973, -0.8554, -0.2533, 5.0509, 1.6365, 7.5276, 0.1973, -0.8554, -0.2533, 5.1138, 1.6505, 7.6122, 6.2543, 2.7878, 6.5757
1191, 16.5800, letrero_juguetes, ==SIGNBOARDS==, 5.1334, 1.6545, 7.6324, 0.2012, -0.8593, -0.2492, 5.0507, 1.6343, 7.5242, 0.2012, -0.8593, -0.2492, 5.1146, 1.6499, 7.6078, 6.2453, 2.7878, 6.5296
1192, 16.6000, letrero_juguetes, ==SIGNBOARDS==, 5.1342, 1.6545, 7.6301, 0.2026, -0.8613, -0.2472, 5.0508, 1.6333, 7.5226, 0.2026, -0.8613, -0.2472, 5.1152, 1.6496, 7.6056, 6.2424, 2.7878, 6.5061
1194, 16.6200, letrero_juguetes, ==SIGNBOARDS==, 5.1364, 1.6545, 7.6259, 0.2027, -0.8658, -0.2422, 5.0515, 1.6321, 7.5199, 0.2027, -0.8658, -0.2422, 5.1171, 1.6494, 7.6018, 6.2499, 2.7878, 6.4545
1195, 16.6400, letrero_juguetes, ==SIGNBOARDS==, 5.1380, 1.6540, 7.6241, 0.2024, -0.8673, -0.2407, 5.0526, 1.6312, 7.5185, 0.2024, -0.8673, -0.2407, 5.1186, 1.6488, 7.6001, 6.2540, 2.7878, 6.4362
1196, 16.6600, letrero_juguetes, ==SIGNBOARDS==, 5.1397, 1.6535, 7.6224, 0.2024, -0.8687, -0.2386, 5.0538, 1.6304, 7.5173, 0.2024, -0.8687, -0.2386, 5.1201, 1.6483, 7.5985, 6.2608, 2.7878, 6.4162
1366, 19.0200, baby_yoda, Juguetes, 5.1846, 1.6220, 7.6221, 0.0244, -0.8577, -0.0546, 5.1189, 1.6239, 7.5011, 0.0244, -0.8577, -0.0546, 5.1696, 1.6224, 7.5945, 5.5516, 1.6743, 7.3879
1368, 19.0400, baby_yoda, Juguetes, 5.1817, 1.6227, 7.6218, 0.0236, -0.8603, -0.0488, 5.1149, 1.6239, 7.5014, 0.0236, -0.8603, -0.0488, 5.1665, 1.6230, 7.5944, 5.5296, 1.6680, 7.3935
1369, 19.0600, baby_yoda, Juguetes, 5.1804, 1.6227, 7.6217, 0.0233, -0.8614, -0.0471, 5.1131, 1.6237, 7.5015, 0.0233, -0.8614, -0.0471, 5.1651, 1.6229, 7.5944, 5.5237, 1.6662, 7.3941
1371, 19.0800, baby_yoda, Juguetes, 5.1778, 1.6227, 7.6213, 0.0237, -0.8633, -0.0428, 5.1097, 1.6230, 7.5016, 0.0237, -0.8633, -0.0428, 5.1623, 1.6227, 7.5941, 5.5141, 1.6625, 7.3942
1372, 19.1000, baby_yoda, Juguetes, 5.1767, 1.6226, 7.6211, 0.0246, -0.8645, -0.0408, 5.1081, 1.6223, 7.5017, 0.0246, -0.8645, -0.0408, 5.1611, 1.6225, 7.5939, 5.5094, 1.6609, 7.3938
1374, 19.1200, baby_yoda, Juguetes, 5.1746, 1.6228, 7.6206, 0.0259, -0.8670, -0.0364, 5.1049, 1.6216, 7.5018, 0.0259, -0.8670, -0.0364, 5.1587, 1.6225, 7.5936, 5.5007, 1.6579, 7.3926
1375, 19.1400, baby_yoda, Juguetes, 5.1736, 1.6227, 7.6206, 0.0262, -0.8685, -0.0347, 5.1032, 1.6211, 7.5022, 0.0262, -0.8685, -0.0347, 5.1576, 1.6223, 7.5936, 5.4964, 1.6564, 7.3917
1376, 19.1600, baby_yoda, Juguetes, 5.1727, 1.6224, 7.6203, 0.0261, -0.8699, -0.0320, 5.1017, 1.6205, 7.5024, 0.0261, -0.8699, -0.0320, 5.1565, 1.6220, 7.5935, 5.4927, 1.6540, 7.3907
1378, 19.1800, baby_yoda, Juguetes, 5.1709, 1.6215, 7.6201, 0.0252, -0.8728, -0.0257, 5.0986, 1.6189, 7.5029, 0.0252, -0.8728, -0.0257, 5.1544, 1.6209, 7.5934, 5.4858, 1.6480, 7.3884
1379, 19.2000, baby_yoda, Juguetes, 5.1699, 1.6208, 7.6201, 0.0235, -0.8740, -0.0223, 5.0971, 1.6182, 7.5032, 0.0235, -0.8740, -0.0223, 5.1534, 1.6202, 7.5935, 5.4833, 1.6442, 7.3874
1381, 19.2200, baby_yoda, Juguetes, 5.1679, 1.6196, 7.6203, 0.0182, -0.8756, -0.0164, 5.0945, 1.6174, 7.5039, 0.0182, -0.8756, -0.0164, 5.1512, 1.6191, 7.5938, 5.4798, 1.6371, 7.3860
1382, 19.2400, baby_yoda, Juguetes, 5.1669, 1.6188, 7.6205, 0.0155, -0.8762, -0.0132, 5.0931, 1.6168, 7.5042, 0.0155, -0.8762, -0.0132, 5.1501, 1.6183, 7.5940, 5.4785, 1.6331, 7.3853
1384, 19.2600, baby_yoda, Juguetes, 5.1645, 1.6163, 7.6211, 0.0084, -0.8766, -0.0041, 5.0906, 1.6148, 7.5049, 0.0084, -0.8766, -0.0041, 5.1477, 1.6160, 7.5946, 5.4774, 1.6220, 7.3848
1385, 19.2800, baby_yoda, Juguetes, 5.1634, 1.6150, 7.6213, 0.0044, -0.8764, 0.0012, 5.0896, 1.6138, 7.5051, 0.0044, -0.8764, 0.0012, 5.1466, 1.6147, 7.5949, 5.4773, 1.6156, 7.3848
1387, 19.3000, baby_yoda, Juguetes, 5.1611, 1.6129, 7.6217, -0.0024, -0.8758, 0.0098, 5.0876, 1.6122, 7.5053, -0.0024, -0.8758, 0.0098, 5.1444, 1.6128, 7.5952, 5.4774, 1.6051, 7.3848
1388, 19.3200, baby_yoda, Juguetes, 5.1602, 1.6123, 7.6218, -0.0046, -0.8757, 0.0136, 5.0866, 1.6116, 7.5054, -0.0046, -0.8757, 0.0136, 5.1434, 1.6122, 7.5953, 5.4770, 1.6010, 7.3846
1389, 19.3400, baby_yoda, Juguetes, 5.1590, 1.6115, 7.6219, -0.0053, -0.8755, 0.0165, 5.0855, 1.6106, 7.5054, -0.0053, -0.8755, 0.0165, 5.1423, 1.6113, 7.5954, 5.4767, 1.5979, 7.3845
