Frame, Timestamp, TPHotspot, HMD_x, HMD_z, Duration, WasTP, ZOI, Distance, RightHand_State, LeftHand_State
820, 11.4396, TP_Mid, 4.4592, 9.9580, 0.1111, False, Unknown, 0.0000, Disabled, Hover
856, 11.9403, TP_Mid, 4.4611, 9.9580, 0.3336, False, Unknown, 0.0000, Disabled, Hover
902, 12.5786, TP_Juguetes2_Adjacent, 4.4790, 9.9568, 0.0413, False, Unknown, 0.0000, Disabled, Hover
931, 12.9808, TP_Juguetes_Adjacent, 4.5240, 9.9681, 0.4022, False, Unknown, 0.0000, Disabled, Hover
954, 13.3002, TP_Juguetes2_Adjacent, 4.5539, 9.9737, 0.3194, False, Unknown, 0.0000, Disabled, Hover
1014, 14.1343, TP_Juguetes_Adjacent, 4.5490, 9.9711, 0.8341, False, Unknown, 0.0000, Disabled, Hover
1118, 15.5814, TP_Juguetes2_Adjacent, 5.1940, 7.7100, 1.4471, True, Unknown, 1.9726, Disabled, Select
2679, 37.2581, TP_Mid, 5.1862, 7.7290, 0.6239, False, Unknown, 0.0000, Disabled, Disabled
2868, 39.8837, TP_Mid_3, 5.1414, 7.6725, 0.1954, False, Unknown, 0.0000, Disabled, Hover
2904, 40.3838, TP_Mid_3, 5.1495, 7.6628, 0.2931, False, Unknown, 0.0000, Disabled, Hover
2994, 41.6357, TP_Mid_3, -1.1294, 7.1820, 0.6272, True, Unknown, 6.0915, Disabled, Select
3064, 42.6067, TP_Mid_4, -1.1985, 7.2051, 0.1546, False, Unknown, 0.0000, Disabled, Hover
3108, 43.2170, TP_Decoracion_Adjacent, -1.1978, 7.2064, 0.0695, False, Unknown, 0.0000, Disabled, Hover
3151, 43.8149, TP_Decoracion2_Adjacent, -4.4769, 4.9921, 0.5979, True, Unknown, 10.0525, Disabled, Select
3161, 43.9518, TP_Decoracion3_Adjacent, -4.4755, 4.9941, 0.0828, False, Unknown, 0.0000, Disabled, Hover
4277, 59.4506, TP_Mid_5, 2.7809, 2.6870, 1.0274, True, Unknown, 7.0710, Disabled, Select
4376, 60.8270, TP_Mid_6, 2.7210, 2.7145, 0.1394, False, Unknown, 0.0000, Disabled, Hover
4404, 61.2160, TP_Comida2_Adjacent, 2.7168, 2.7130, 0.1257, False, Unknown, 0.0000, Disabled, Hover
4412, 61.3273, TP_Mid_6, 2.7179, 2.7125, 0.0418, False, Unknown, 0.0000, Disabled, Disabled
4449, 61.8405, TP_Mid_6, 2.7185, 2.7102, 0.0958, False, Unknown, 0.0000, Disabled, Hover
4485, 62.3411, TP_Mid_6, 2.7203, 2.7064, 0.3479, False, Unknown, 0.0000, Disabled, Hover
4694, 65.2562, TP_Moda2_Adjacent, 2.7294, 2.7225, 0.2852, False, Unknown, 0.0000, Disabled, Hover
4947, 68.7696, TP_Moda2_Adjacent, 6.0310, 2.1528, 2.6099, True, Unknown, 7.5574, Disabled, Select
6413, 89.1317, TP_Mid, 5.9976, 2.0384, 0.2787, False, Unknown, 0.0000, Disabled, Hover
6450, 89.6451, TP_Mid, 5.9961, 2.0354, 0.4582, False, Unknown, 0.0000, Disabled, Hover
6487, 90.1582, TP_Mid, 2.0897, 7.3578, 0.3328, False, Unknown, 0.0000, Disabled, Hover
6552, 91.0622, TP_Mid_5, 2.1174, 7.3582, 1.0002, False, Unknown, 0.0000, Disabled, Hover
6559, 91.1589, TP_Mid_2, 2.1210, 7.3580, 0.0967, False, Unknown, 0.0000, Disabled, Hover
6588, 91.5653, TP_Mid_5, 2.1154, 7.3556, 0.4064, False, Unknown, 0.0000, Disabled, Disabled
6704, 93.1717, TP_Juguetes2_Adjacent, 2.1136, 7.3447, 0.0135, False, Unknown, 0.0000, Disabled, Hover
7032, 97.7265, TP_Juguetes_Adjacent, 2.1096, 7.3316, 4.5549, False, Unknown, 0.0000, Disabled, Select
7087, 98.4908, TP_Juguetes_Adjacent, 2.1043, 7.3293, 0.0973, False, Unknown, 0.0000, Disabled, Hover
7123, 98.9909, TP_Juguetes_Adjacent, 2.1084, 7.3269, 0.4159, False, Unknown, 0.0000, Disabled, Hover
7189, 99.9075, TP_Juguetes_Adjacent, 5.1941, 6.8279, 0.8329, True, Unknown, 2.8134, Disabled, Select
9278, 128.9360, TP_Mid_4, 5.1342, 6.6797, 0.0689, False, Unknown, 0.0000, Hover, Disabled
9361, 130.0878, TP_Mid_4, -1.7104, 4.3599, 0.5116, True, Unknown, 8.0806, Select, Disabled
9406, 130.7124, TP_Tecnologia2_Adjacent, -1.7660, 4.3778, 0.1100, False, Unknown, 0.0000, Hover, Disabled
9422, 130.9352, TP_Mid_7, -1.7585, 4.3754, 0.2085, False, Unknown, 0.0000, Hover, Disabled
9505, 132.0877, TP_Decoracion3_Adjacent, -5.1830, 1.5450, 0.5410, True, Unknown, 12.5504, Select, Disabled
