Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
1118, 15.5800, Top, ShelfToys, 5.1934, 1.5755, 7.7413, -0.1310, -0.6949, 0.0872, 5.1960, 1.5837, 7.6039, -0.1310, -0.6949, 0.0872, 5.1940, 1.5774, 7.7100, 5.3973, 1.5122, 7.7100
1120, 15.6000, Top, ShelfToys, 5.1935, 1.5756, 7.7412, -0.1306, -0.6953, 0.0867, 5.1960, 1.5839, 7.6038, -0.1306, -0.6953, 0.0867, 5.1941, 1.5775, 7.7100, 5.3973, 1.5127, 7.7098
1122, 15.6200, Top, ShelfToys, 5.1936, 1.5757, 7.7412, -0.1304, -0.6958, 0.0864, 5.1959, 1.5840, 7.6038, -0.1304, -0.6958, 0.0864, 5.1942, 1.5776, 7.7099, 5.3973, 1.5130, 7.7094
1123, 15.6400, Top, ShelfToys, 5.1936, 1.5758, 7.7412, -0.1304, -0.6959, 0.0863, 5.1959, 1.5841, 7.6037, -0.1304, -0.6959, 0.0863, 5.1941, 1.5777, 7.7099, 5.3973, 1.5131, 7.7094
1125, 15.6600, Top, ShelfToys, 5.1935, 1.5758, 7.7412, -0.1305, -0.6958, 0.0862, 5.1958, 1.5842, 7.6037, -0.1305, -0.6958, 0.0862, 5.1940, 1.5777, 7.7099, 5.3973, 1.5131, 7.7094
1126, 15.6800, Top, ShelfToys, 5.1935, 1.5758, 7.7412, -0.1304, -0.6959, 0.0862, 5.1957, 1.5842, 7.6037, -0.1304, -0.6959, 0.0862, 5.1940, 1.5777, 7.7099, 5.3973, 1.5131, 7.7093
1127, 15.7000, Top, ShelfToys, 5.1934, 1.5758, 7.7411, -0.1305, -0.6960, 0.0861, 5.1957, 1.5842, 7.6037, -0.1305, -0.6960, 0.0861, 5.1939, 1.5777, 7.7099, 5.3973, 1.5131, 7.7092
1129, 15.7200, Top, ShelfToys, 5.1933, 1.5759, 7.7411, -0.1305, -0.6962, 0.0857, 5.1955, 1.5844, 7.6037, -0.1305, -0.6962, 0.0857, 5.1938, 1.5778, 7.7098, 5.3973, 1.5133, 7.7090
1130, 15.7400, Top, ShelfToys, 5.1933, 1.5759, 7.7411, -0.1304, -0.6964, 0.0854, 5.1954, 1.5845, 7.6036, -0.1304, -0.6964, 0.0854, 5.1938, 1.5779, 7.7098, 5.3973, 1.5135, 7.7089
1132, 15.7600, Top, ShelfToys, 5.1932, 1.5760, 7.7410, -0.1303, -0.6968, 0.0850, 5.1952, 1.5846, 7.6036, -0.1303, -0.6968, 0.0850, 5.1937, 1.5780, 7.7097, 5.3973, 1.5137, 7.7086
1133, 15.7800, Top, ShelfToys, 5.1931, 1.5761, 7.7409, -0.1301, -0.6973, 0.0846, 5.1950, 1.5848, 7.6035, -0.1301, -0.6973, 0.0846, 5.1935, 1.5781, 7.7096, 5.3973, 1.5140, 7.7083
1134, 15.8000, Top, ShelfToys, 5.1930, 1.5762, 7.7407, -0.1301, -0.6980, 0.0843, 5.1946, 1.5850, 7.6033, -0.1301, -0.6980, 0.0843, 5.1934, 1.5782, 7.7094, 5.3973, 1.5142, 7.7077
