Frame, Timestamp, RightHand_State, LeftHand_State
2421, 34.3027, Hover, Disabled
2422, 34.3157, Hover, Disabled
2423, 34.3287, Hover, Disabled
2424, 34.3439, Hover, Disabled
2425, 34.3567, Hover, Disabled
2426, 34.3693, Hover, Disabled
2427, 34.3838, Hover, Disabled
2428, 34.3975, Hover, Disabled
2429, 34.4105, Hover, Disabled
2430, 34.4252, Hover, Disabled
2885, 40.7427, Disabled, Hover
2886, 40.7581, Disabled, Hover
2887, 40.7707, Disabled, Hover
2888, 40.7846, Disabled, Hover
2889, 40.7985, Disabled, Hover
2890, 40.8123, Disabled, Hover
2891, 40.8267, Disabled, Hover
2892, 40.8410, Disabled, Hover
2893, 40.8543, Disabled, Hover
2894, 40.8677, Disabled, Hover
2895, 40.8816, Disabled, Hover
2896, 40.8958, Disabled, Hover
2897, 40.9088, Disabled, Hover
2898, 40.9239, Disabled, Hover
2899, 40.9375, Disabled, Hover
2900, 40.9505, Disabled, Hover
2901, 40.9654, Disabled, Hover
2902, 40.9798, Disabled, Hover
2903, 40.9926, Disabled, Hover
2904, 41.0066, Disabled, Hover
2905, 41.0205, Disabled, Hover
2906, 41.0343, Disabled, Hover
2907, 41.0477, Disabled, Hover
2908, 41.0634, Disabled, Hover
2909, 41.0765, Disabled, Hover
2910, 41.0893, Disabled, Hover
2911, 41.1040, Disabled, Hover
2912, 41.1180, Disabled, Hover
4378, 61.4780, Hover, Disabled
4379, 61.4924, Hover, Disabled
4380, 61.5060, Hover, Disabled
4562, 64.0335, Hover, Disabled
4563, 64.0485, Hover, Disabled
4564, 64.0619, Hover, Disabled
4565, 64.0751, Hover, Disabled
4566, 64.0885, Hover, Disabled
4567, 64.1031, Hover, Disabled
4568, 64.1176, Hover, Disabled
4569, 64.1307, Hover, Disabled
4570, 64.1446, Hover, Disabled
4571, 64.1587, Hover, Disabled
4572, 64.1720, Hover, Disabled
4573, 64.1866, Hover, Disabled
4574, 64.2004, Hover, Disabled
4575, 64.2142, Hover, Disabled
4576, 64.2278, Hover, Disabled
4577, 64.2417, Hover, Disabled
4578, 64.2559, Hover, Disabled
4579, 64.2702, Hover, Disabled
4580, 64.2840, Hover, Disabled
4581, 64.2978, Hover, Disabled
4582, 64.3106, Hover, Disabled
4583, 64.3250, Hover, Disabled
4584, 64.3391, Hover, Disabled
4585, 64.3532, Hover, Disabled
4586, 64.3668, Hover, Disabled
4587, 64.3809, Hover, Disabled
4588, 64.3952, Hover, Disabled
4589, 64.4083, Hover, Disabled
4590, 64.4226, Hover, Disabled
4591, 64.4364, Hover, Disabled
4592, 64.4509, Hover, Disabled
4593, 64.4646, Hover, Disabled
4594, 64.4784, Hover, Disabled
4595, 64.4919, Hover, Disabled
4596, 64.5057, Hover, Disabled
4597, 64.5193, Hover, Disabled
4598, 64.5334, Hover, Disabled
4599, 64.5480, Hover, Disabled
4600, 64.5615, Hover, Disabled
4601, 64.5753, Hover, Disabled
4602, 64.5885, Hover, Disabled
4603, 64.6037, Hover, Disabled
4604, 64.6169, Hover, Disabled
4605, 64.6309, Hover, Disabled
4606, 64.6451, Hover, Disabled
4607, 64.6586, Hover, Disabled
4608, 64.6725, Hover, Disabled
4609, 64.6863, Hover, Disabled
4610, 64.7004, Hover, Disabled
4611, 64.7148, Hover, Disabled
4612, 64.7277, Hover, Disabled
4613, 64.7423, Hover, Disabled
4614, 64.7560, Hover, Disabled
4615, 64.7692, Hover, Disabled
4616, 64.7841, Hover, Disabled
4617, 64.7983, Hover, Disabled
4618, 64.8111, Hover, Disabled
