Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
2833, 40.0200, Top, ShelfToys, 5.1926, 1.5518, 7.7412, -0.1709, -0.6861, 0.0837, 5.1987, 1.5679, 7.6044, -0.1709, -0.6861, 0.0837, 5.1940, 1.5554, 7.7100, 5.3973, 1.4783, 7.7100
2835, 40.0400, Top, ShelfToys, 5.1926, 1.5518, 7.7411, -0.1709, -0.6862, 0.0837, 5.1987, 1.5679, 7.6044, -0.1709, -0.6862, 0.0837, 5.1940, 1.5555, 7.7099, 5.3973, 1.4783, 7.7099
2836, 40.0600, Top, ShelfToys, 5.1926, 1.5518, 7.7410, -0.1708, -0.6863, 0.0838, 5.1987, 1.5679, 7.6043, -0.1708, -0.6863, 0.0838, 5.1940, 1.5555, 7.7099, 5.3973, 1.4783, 7.7098
2838, 40.0800, Top, ShelfToys, 5.1926, 1.5519, 7.7410, -0.1708, -0.6864, 0.0837, 5.1986, 1.5680, 7.6042, -0.1708, -0.6864, 0.0837, 5.1940, 1.5556, 7.7098, 5.3973, 1.4784, 7.7097
2839, 40.1000, Top, ShelfToys, 5.1926, 1.5519, 7.7409, -0.1708, -0.6865, 0.0837, 5.1986, 1.5680, 7.6041, -0.1708, -0.6865, 0.0837, 5.1940, 1.5556, 7.7097, 5.3973, 1.4785, 7.7095
2841, 40.1200, Top, ShelfToys, 5.1926, 1.5520, 7.7408, -0.1708, -0.6866, 0.0836, 5.1985, 1.5681, 7.6040, -0.1708, -0.6866, 0.0836, 5.1939, 1.5557, 7.7096, 5.3973, 1.4786, 7.7094
2842, 40.1400, Top, ShelfToys, 5.1925, 1.5520, 7.7407, -0.1707, -0.6867, 0.0836, 5.1985, 1.5681, 7.6040, -0.1707, -0.6867, 0.0836, 5.1939, 1.5557, 7.7096, 5.3973, 1.4786, 7.7093
2843, 40.1600, Top, ShelfToys, 5.1925, 1.5520, 7.7407, -0.1707, -0.6866, 0.0837, 5.1984, 1.5681, 7.6039, -0.1707, -0.6866, 0.0837, 5.1939, 1.5557, 7.7095, 5.3973, 1.4785, 7.7093
2845, 40.1800, Top, ShelfToys, 5.1925, 1.5521, 7.7406, -0.1705, -0.6867, 0.0838, 5.1983, 1.5681, 7.6038, -0.1705, -0.6867, 0.0838, 5.1938, 1.5557, 7.7094, 5.3973, 1.4786, 7.7091
2846, 40.2000, Top, ShelfToys, 5.1924, 1.5521, 7.7405, -0.1704, -0.6869, 0.0838, 5.1983, 1.5682, 7.6037, -0.1704, -0.6869, 0.0838, 5.1938, 1.5558, 7.7093, 5.3973, 1.4787, 7.7090
2848, 40.2200, Top, ShelfToys, 5.1925, 1.5522, 7.7404, -0.1701, -0.6874, 0.0836, 5.1981, 1.5683, 7.6036, -0.1701, -0.6874, 0.0836, 5.1937, 1.5558, 7.7092, 5.3973, 1.4789, 7.7086
2849, 40.2400, Top, ShelfToys, 5.1924, 1.5523, 7.7403, -0.1698, -0.6877, 0.0833, 5.1980, 1.5684, 7.6035, -0.1698, -0.6877, 0.0833, 5.1937, 1.5559, 7.7091, 5.3973, 1.4792, 7.7084
2851, 40.2600, Top, ShelfToys, 5.1925, 1.5525, 7.7400, -0.1694, -0.6887, 0.0833, 5.1976, 1.5686, 7.6032, -0.1694, -0.6887, 0.0833, 5.1937, 1.5562, 7.7088, 5.3973, 1.4796, 7.7075
2852, 40.2800, Top, ShelfToys, 5.1925, 1.5526, 7.7398, -0.1690, -0.6895, 0.0829, 5.1974, 1.5687, 7.6030, -0.1690, -0.6895, 0.0829, 5.1936, 1.5563, 7.7086, 5.3973, 1.4800, 7.7069
2854, 40.3000, Top, ShelfToys, 5.1926, 1.5529, 7.7392, -0.1681, -0.6916, 0.0826, 5.1967, 1.5690, 7.6024, -0.1681, -0.6916, 0.0826, 5.1936, 1.5565, 7.7080, 5.3973, 1.4807, 7.7052
2855, 40.3200, Top, ShelfToys, 5.1928, 1.5531, 7.7386, -0.1675, -0.6930, 0.0822, 5.1964, 1.5693, 7.6018, -0.1675, -0.6930, 0.0822, 5.1936, 1.5568, 7.7074, 5.3973, 1.4814, 7.7038
2856, 40.3400, Top, ShelfToys, 5.1929, 1.5532, 7.7381, -0.1666, -0.6950, 0.0817, 5.1958, 1.5695, 7.6013, -0.1666, -0.6950, 0.0817, 5.1936, 1.5569, 7.7069, 5.3973, 1.4820, 7.7022
2858, 40.3600, Top, ShelfToys, 5.1934, 1.5536, 7.7367, -0.1648, -0.6997, 0.0808, 5.1944, 1.5700, 7.5999, -0.1648, -0.6997, 0.0808, 5.1936, 1.5574, 7.7055, 5.3973, 1.4835, 7.6983
2859, 40.3800, Top, ShelfToys, 5.1938, 1.5539, 7.7358, -0.1633, -0.7032, 0.0799, 5.1935, 1.5704, 7.5989, -0.1633, -0.7032, 0.0799, 5.1937, 1.5577, 7.7046, 5.3973, 1.4848, 7.6955
2861, 40.4000, Top, ShelfToys, 5.1946, 1.5549, 7.7336, -0.1604, -0.7115, 0.0761, 5.1912, 1.5721, 7.5969, -0.1604, -0.7115, 0.0761, 5.1938, 1.5588, 7.7024, 5.3973, 1.4884, 7.6886
2862, 40.4200, Top, ShelfToys, 5.1951, 1.5554, 7.7322, -0.1591, -0.7160, 0.0735, 5.1901, 1.5731, 7.5956, -0.1591, -0.7160, 0.0735, 5.1940, 1.5594, 7.7011, 5.3973, 1.4904, 7.6847
2864, 40.4400, Top, ShelfToys, 5.1963, 1.5569, 7.7296, -0.1551, -0.7256, 0.0679, 5.1878, 1.5754, 7.5933, -0.1551, -0.7256, 0.0679, 5.1944, 1.5611, 7.6985, 5.3973, 1.4956, 7.6768
2865, 40.4600, Top, ShelfToys, 5.1969, 1.5577, 7.7283, -0.1526, -0.7305, 0.0645, 5.1865, 1.5767, 7.5922, -0.1526, -0.7305, 0.0645, 5.1945, 1.5621, 7.6973, 5.3973, 1.4987, 7.6730
2867, 40.4800, Top, ShelfToys, 5.1978, 1.5591, 7.7252, -0.1471, -0.7394, 0.0596, 5.1839, 1.5783, 7.5894, -0.1471, -0.7394, 0.0596, 5.1946, 1.5635, 7.6942, 5.3973, 1.5036, 7.6651
2868, 40.5000, Top, ShelfToys, 5.1981, 1.5599, 7.7235, -0.1440, -0.7444, 0.0572, 5.1822, 1.5792, 7.5879, -0.1440, -0.7444, 0.0572, 5.1944, 1.5643, 7.6926, 5.3973, 1.5062, 7.6606
2869, 40.5200, Top, ShelfToys, 5.1985, 1.5608, 7.7215, -0.1412, -0.7497, 0.0543, 5.1806, 1.5803, 7.5863, -0.1412, -0.7497, 0.0543, 5.1944, 1.5652, 7.6907, 5.3973, 1.5090, 7.6558
2871, 40.5400, Top, ShelfToys, 5.1993, 1.5622, 7.7179, -0.1373, -0.7606, 0.0484, 5.1770, 1.5826, 7.5835, -0.1373, -0.7606, 0.0484, 5.1942, 1.5668, 7.6873, 5.3973, 1.5139, 7.6456
2872, 40.5600, Top, ShelfToys, 5.1997, 1.5628, 7.7161, -0.1347, -0.7654, 0.0465, 5.1754, 1.5832, 7.5820, -0.1347, -0.7654, 0.0465, 5.1941, 1.5674, 7.6855, 5.3973, 1.5159, 7.6409
2874, 40.5800, Top, ShelfToys, 5.2003, 1.5646, 7.7126, -0.1284, -0.7757, 0.0401, 5.1719, 1.5853, 7.5793, -0.1284, -0.7757, 0.0401, 5.1939, 1.5693, 7.6822, 5.3973, 1.5219, 7.6314
2875, 40.6000, Top, ShelfToys, 5.2007, 1.5656, 7.7106, -0.1260, -0.7810, 0.0364, 5.1700, 1.5866, 7.5779, -0.1260, -0.7810, 0.0364, 5.1937, 1.5704, 7.6803, 5.3973, 1.5250, 7.6261
2877, 40.6200, Top, ShelfToys, 5.2012, 1.5675, 7.7068, -0.1201, -0.7913, 0.0273, 5.1663, 1.5892, 7.5752, -0.1201, -0.7913, 0.0273, 5.1933, 1.5724, 7.6768, 5.3973, 1.5319, 7.6158
2878, 40.6400, Top, ShelfToys, 5.2012, 1.5689, 7.7050, -0.1160, -0.7969, 0.0205, 5.1638, 1.5910, 7.5742, -0.1160, -0.7969, 0.0205, 5.1927, 1.5739, 7.6752, 5.3973, 1.5369, 7.6106
2879, 40.6600, Top, ShelfToys, 5.2012, 1.5705, 7.7032, -0.1119, -0.8025, 0.0144, 5.1614, 1.5930, 7.5732, -0.1119, -0.8025, 0.0144, 5.1922, 1.5756, 7.6736, 5.3973, 1.5419, 7.6050
2881, 40.6800, Top, ShelfToys, 5.2012, 1.5724, 7.6997, -0.1048, -0.8134, 0.0029, 5.1567, 1.5954, 7.5713, -0.1048, -0.8134, 0.0029, 5.1910, 1.5777, 7.6704, 5.3973, 1.5500, 7.5939
2882, 40.7000, Top, ShelfToys, 5.2014, 1.5734, 7.6981, -0.1020, -0.8183, -0.0021, 5.1546, 1.5968, 7.5706, -0.1020, -0.8183, -0.0021, 5.1907, 1.5788, 7.6690, 5.3973, 1.5538, 7.5887
2884, 40.7200, Top, ShelfToys, 5.2007, 1.5761, 7.6954, -0.0964, -0.8279, -0.0153, 5.1495, 1.6004, 7.5698, -0.0964, -0.8279, -0.0153, 5.1890, 1.5816, 7.6668, 5.3973, 1.5632, 7.5784
2885, 40.7400, Top, ShelfToys, 5.2002, 1.5771, 7.6943, -0.0940, -0.8322, -0.0209, 5.1471, 1.6018, 7.5696, -0.0940, -0.8322, -0.0209, 5.1881, 1.5827, 7.6659, 5.3973, 1.5672, 7.5736
2887, 40.7600, Top, ShelfToys, 5.1989, 1.5790, 7.6920, -0.0888, -0.8404, -0.0302, 5.1418, 1.6040, 7.5691, -0.0888, -0.8404, -0.0302, 5.1859, 1.5847, 7.6640, 5.3973, 1.5743, 7.5637
2888, 40.7800, Top, ShelfToys, 5.1982, 1.5802, 7.6911, -0.0864, -0.8446, -0.0362, 5.1391, 1.6056, 7.5693, -0.0864, -0.8446, -0.0362, 5.1848, 1.5860, 7.6633, 5.3973, 1.5789, 7.5586
2890, 40.8000, Top, ShelfToys, 5.1964, 1.5830, 7.6896, -0.0818, -0.8528, -0.0485, 5.1331, 1.6091, 7.5700, -0.0818, -0.8528, -0.0485, 5.1820, 1.5890, 7.6624, 5.3973, 1.5886, 7.5483
2891, 40.8200, Top, ShelfToys, 5.1955, 1.5842, 7.6891, -0.0796, -0.8564, -0.0530, 5.1304, 1.6104, 7.5704, -0.0796, -0.8564, -0.0530, 5.1807, 1.5901, 7.6620, 5.3973, 1.5926, 7.5436
2892, 40.8400, Top, ShelfToys, 5.1942, 1.5854, 7.6886, -0.0768, -0.8597, -0.0575, 5.1274, 1.6115, 7.5710, -0.0768, -0.8597, -0.0575, 5.1790, 1.5913, 7.6618, 5.3973, 1.5968, 7.5391
2894, 40.8600, Top, ShelfToys, 5.1916, 1.5884, 7.6877, -0.0706, -0.8668, -0.0671, 5.1211, 1.6143, 7.5722, -0.0706, -0.8668, -0.0671, 5.1756, 1.5943, 7.6614, 5.3973, 1.6065, 7.5288
2895, 40.8800, Top, ShelfToys, 5.1903, 1.5896, 7.6873, -0.0677, -0.8700, -0.0723, 5.1180, 1.6154, 7.5728, -0.0677, -0.8700, -0.0723, 5.1738, 1.5954, 7.6612, 5.3973, 1.6113, 7.5237
2897, 40.9000, Top, ShelfToys, 5.1876, 1.5922, 7.6871, -0.0613, -0.8756, -0.0813, 5.1122, 1.6176, 7.5745, -0.0613, -0.8756, -0.0813, 5.1704, 1.5980, 7.6615, 5.3973, 1.6209, 7.5148
2898, 40.9200, Top, ShelfToys, 5.1860, 1.5939, 7.6870, -0.0573, -0.8782, -0.0861, 5.1092, 1.6188, 7.5753, -0.0573, -0.8782, -0.0861, 5.1685, 1.5995, 7.6616, 5.3973, 1.6265, 7.5103
2900, 40.9400, Top, ShelfToys, 5.1828, 1.5964, 7.6869, -0.0508, -0.8832, -0.0964, 5.1031, 1.6209, 7.5772, -0.0508, -0.8832, -0.0964, 5.1647, 1.6020, 7.6619, 5.3973, 1.6374, 7.5006
2901, 40.9600, Top, ShelfToys, 5.1813, 1.5976, 7.6868, -0.0477, -0.8855, -0.1007, 5.1002, 1.6218, 7.5780, -0.0477, -0.8855, -0.1007, 5.1628, 1.6032, 7.6620, 5.3973, 1.6424, 7.4958
2903, 40.9800, Top, ShelfToys, 5.1785, 1.6001, 7.6867, -0.0423, -0.8898, -0.1085, 5.0948, 1.6236, 7.5798, -0.0423, -0.8898, -0.1085, 5.1594, 1.6054, 7.6623, 5.3973, 1.6521, 7.4865
2904, 41.0000, Top, ShelfToys, 5.1769, 1.6012, 7.6865, -0.0392, -0.8919, -0.1121, 5.0920, 1.6243, 7.5805, -0.0392, -0.8919, -0.1121, 5.1576, 1.6065, 7.6624, 5.3973, 1.6569, 7.4815
2905, 41.0200, Top, ShelfToys, 5.1755, 1.6023, 7.6863, -0.0363, -0.8942, -0.1157, 5.0892, 1.6250, 7.5812, -0.0363, -0.8942, -0.1157, 5.1558, 1.6074, 7.6623, 5.3973, 1.6619, 7.4757
2907, 41.0400, Top, ShelfToys, 5.1729, 1.6045, 7.6855, -0.0312, -0.8984, -0.1233, 5.0840, 1.6265, 7.5825, -0.0312, -0.8984, -0.1233, 5.1526, 1.6095, 7.6620, 5.3973, 1.6722, 7.4644
2908, 41.0600, Top, ShelfToys, 5.1718, 1.6056, 7.6853, -0.0288, -0.9003, -0.1268, 5.0817, 1.6273, 7.5832, -0.0288, -0.9003, -0.1268, 5.1512, 1.6105, 7.6620, 5.3973, 1.6771, 7.4592
2910, 41.0800, Top, ShelfToys, 5.1695, 1.6079, 7.6843, -0.0224, -0.9037, -0.1339, 5.0773, 1.6285, 7.5840, -0.0224, -0.9037, -0.1339, 5.1485, 1.6126, 7.6615, 5.3973, 1.6879, 7.4481
2911, 41.1000, Top, ShelfToys, 5.1685, 1.6092, 7.6841, -0.0191, -0.9053, -0.1396, 5.0750, 1.6294, 7.5848, -0.0191, -0.9053, -0.1396, 5.1472, 1.6138, 7.6614, 5.3973, 1.6951, 7.4424
2913, 41.1200, Top, ShelfToys, 5.1664, 1.6118, 7.6836, -0.0117, -0.9076, -0.1509, 5.0709, 1.6310, 7.5861, -0.0117, -0.9076, -0.1509, 5.1446, 1.6161, 7.6614, 5.3973, 1.7098, 7.4322
2914, 41.1400, Top, ShelfToys, 5.1654, 1.6129, 7.6832, -0.0073, -0.9084, -0.1571, 5.0689, 1.6315, 7.5865, -0.0073, -0.9084, -0.1571, 5.1434, 1.6172, 7.6612, 5.3973, 1.7178, 7.4271
2916, 41.1600, Top, ShelfToys, 5.1631, 1.6161, 7.6828, 0.0010, -0.9105, -0.1713, 5.0643, 1.6336, 7.5883, 0.0010, -0.9105, -0.1713, 5.1406, 1.6201, 7.6612, 5.3973, 1.7373, 7.4145
2917, 41.1800, Top, ShelfToys, 5.1619, 1.6171, 7.6823, 0.0044, -0.9111, -0.1787, 5.0621, 1.6343, 7.5888, 0.0044, -0.9111, -0.1787, 5.1391, 1.6210, 7.6610, 5.3973, 1.7468, 7.4085
2918, 41.2000, Top, ShelfToys, 5.1609, 1.6181, 7.6820, 0.0074, -0.9118, -0.1848, 5.0601, 1.6349, 7.5895, 0.0074, -0.9118, -0.1848, 5.1379, 1.6220, 7.6609, 5.3973, 1.7554, 7.4026
2920, 41.2200, Top, ShelfToys, 5.1585, 1.6204, 7.6809, 0.0139, -0.9130, -0.1963, 5.0560, 1.6363, 7.5902, 0.0139, -0.9130, -0.1963, 5.1351, 1.6240, 7.6603, 5.3973, 1.7733, 7.3898
2921, 41.2400, Top, ShelfToys, 5.1573, 1.6216, 7.6803, 0.0169, -0.9144, -0.2012, 5.0535, 1.6367, 7.5909, 0.0169, -0.9144, -0.2012, 5.1336, 1.6250, 7.6600, 5.3973, 1.7827, 7.3806
2923, 41.2600, Top, ShelfToys, 5.1552, 1.6230, 7.6785, 0.0207, -0.9170, -0.2095, 5.0491, 1.6373, 7.5917, 0.0207, -0.9170, -0.2095, 5.1310, 1.6263, 7.6587, 5.3973, 1.7995, 7.3618
2924, 41.2800, Top, ShelfToys, 5.1541, 1.6235, 7.6775, 0.0226, -0.9186, -0.2124, 5.0469, 1.6372, 7.5919, 0.0226, -0.9186, -0.2124, 5.1297, 1.6266, 7.6580, 5.3973, 1.8069, 7.3516
2926, 41.3000, Top, ShelfToys, 5.1518, 1.6246, 7.6749, 0.0264, -0.9223, -0.2159, 5.0423, 1.6369, 7.5921, 0.0264, -0.9223, -0.2159, 5.1268, 1.6274, 7.6560, 5.3973, 1.8217, 7.3272
2927, 41.3200, Top, ShelfToys, 5.1507, 1.6251, 7.6734, 0.0279, -0.9241, -0.2181, 5.0400, 1.6368, 7.5921, 0.0279, -0.9241, -0.2181, 5.1255, 1.6278, 7.6549, 5.3973, 1.8299, 7.3139
2929, 41.3400, Top, ShelfToys, 5.1488, 1.6258, 7.6709, 0.0299, -0.9277, -0.2214, 5.0359, 1.6364, 7.5926, 0.0299, -0.9277, -0.2214, 5.1231, 1.6283, 7.6530, 5.3973, 1.8452, 7.2870
2930, 41.3600, Top, ShelfToys, 5.1481, 1.6260, 7.6694, 0.0302, -0.9294, -0.2223, 5.0342, 1.6362, 7.5924, 0.0302, -0.9294, -0.2223, 5.1222, 1.6283, 7.6518, 5.3973, 1.8515, 7.2741
2931, 41.3800, Top, ShelfToys, 5.1474, 1.6260, 7.6680, 0.0307, -0.9309, -0.2232, 5.0326, 1.6358, 7.5924, 0.0307, -0.9309, -0.2232, 5.1212, 1.6282, 7.6507, 5.3973, 1.8577, 7.2613
2933, 41.4000, Top, ShelfToys, 5.1454, 1.6265, 7.6656, 0.0313, -0.9341, -0.2239, 5.0289, 1.6355, 7.5926, 0.0313, -0.9341, -0.2239, 5.1189, 1.6286, 7.6490, 5.3973, 1.8702, 7.2345
2934, 41.4200, Top, ShelfToys, 5.1446, 1.6267, 7.6643, 0.0314, -0.9356, -0.2246, 5.0273, 1.6354, 7.5926, 0.0314, -0.9356, -0.2246, 5.1179, 1.6287, 7.6479, 5.3973, 1.8768, 7.2207
2936, 41.4400, Top, ShelfToys, 5.1428, 1.6269, 7.6622, 0.0322, -0.9380, -0.2264, 5.0239, 1.6348, 7.5928, 0.0322, -0.9380, -0.2264, 5.1157, 1.6287, 7.6464, 5.3973, 1.8910, 7.1939
2937, 41.4600, Top, ShelfToys, 5.1417, 1.6273, 7.6616, 0.0327, -0.9389, -0.2283, 5.0221, 1.6349, 7.5935, 0.0327, -0.9389, -0.2283, 5.1144, 1.6291, 7.6461, 5.3973, 1.9002, 7.1803
2939, 41.4800, Top, ShelfToys, 5.1394, 1.6283, 7.6602, 0.0339, -0.9400, -0.2332, 5.0186, 1.6354, 7.5940, 0.0339, -0.9400, -0.2332, 5.1118, 1.6299, 7.6451, 5.3973, 1.9198, 7.1550
2940, 41.5000, Top, ShelfToys, 5.1380, 1.6284, 7.6597, 0.0348, -0.9404, -0.2360, 5.0167, 1.6352, 7.5946, 0.0348, -0.9404, -0.2360, 5.1103, 1.6300, 7.6448, 5.3973, 1.9310, 7.1412
2941, 41.5200, Top, ShelfToys, 5.1364, 1.6289, 7.6593, 0.0355, -0.9411, -0.2386, 5.0144, 1.6352, 7.5955, 0.0355, -0.9411, -0.2386, 5.1086, 1.6303, 7.6448, 5.3973, 1.9440, 7.1237
2943, 41.5400, Top, ShelfToys, 5.1329, 1.6302, 7.6580, 0.0381, -0.9425, -0.2445, 5.0094, 1.6354, 7.5970, 0.0381, -0.9425, -0.2445, 5.1047, 1.6314, 7.6441, 5.3973, 1.9767, 7.0809
2944, 41.5600, Top, ShelfToys, 5.1313, 1.6306, 7.6574, 0.0385, -0.9432, -0.2474, 5.0070, 1.6355, 7.5979, 0.0385, -0.9432, -0.2474, 5.1030, 1.6317, 7.6438, 5.3973, 1.9937, 7.0582
2946, 41.5800, Top, ShelfToys, 5.1282, 1.6312, 7.6565, 0.0393, -0.9446, -0.2514, 5.0026, 1.6353, 7.5998, 0.0393, -0.9446, -0.2514, 5.0995, 1.6321, 7.6435, 5.3973, 2.0255, 7.0129
2947, 41.6000, Top, ShelfToys, 5.1265, 1.6314, 7.6559, 0.0393, -0.9456, -0.2523, 5.0003, 1.6352, 7.6006, 0.0393, -0.9456, -0.2523, 5.0977, 1.6323, 7.6433, 5.3973, 2.0409, 6.9874
2949, 41.6200, Top, ShelfToys, 5.1231, 1.6319, 7.6545, 0.0399, -0.9479, -0.2533, 4.9956, 1.6347, 7.6023, 0.0399, -0.9479, -0.2533, 5.0940, 1.6326, 7.6426, 5.3973, 2.0767, 6.9249
3061, 43.1800, Top, ShelfToys, 5.1115, 1.6345, 7.6670, 0.0623, -0.9342, -0.2624, 4.9898, 1.6354, 7.6023, 0.0623, -0.9342, -0.2624, 5.0838, 1.6347, 7.6522, 5.3973, 2.0380, 7.0673
3062, 43.2000, Top, ShelfToys, 5.1127, 1.6338, 7.6678, 0.0608, -0.9335, -0.2582, 4.9920, 1.6354, 7.6014, 0.0608, -0.9335, -0.2582, 5.0852, 1.6342, 7.6527, 5.3973, 2.0153, 7.0934
3064, 43.2200, Top, ShelfToys, 5.1153, 1.6324, 7.6694, 0.0600, -0.9318, -0.2477, 4.9969, 1.6347, 7.5989, 0.0600, -0.9318, -0.2477, 5.0883, 1.6330, 7.6533, 5.3973, 1.9696, 7.1452
3065, 43.2400, Top, ShelfToys, 5.1166, 1.6316, 7.6703, 0.0600, -0.9307, -0.2421, 4.9995, 1.6341, 7.5976, 0.0600, -0.9307, -0.2421, 5.0899, 1.6322, 7.6538, 5.3973, 1.9483, 7.1693
3067, 43.2600, Top, ShelfToys, 5.1192, 1.6293, 7.6722, 0.0588, -0.9285, -0.2297, 5.0048, 1.6324, 7.5953, 0.0588, -0.9285, -0.2297, 5.0931, 1.6300, 7.6547, 5.3973, 1.9078, 7.2133
3068, 43.2800, Top, ShelfToys, 5.1206, 1.6282, 7.6731, 0.0578, -0.9272, -0.2224, 5.0078, 1.6316, 7.5940, 0.0578, -0.9272, -0.2224, 5.0949, 1.6290, 7.6551, 5.3973, 1.8874, 7.2349
