Frame, Timestamp, TPHotspot, HMD_x, HMD_z, Duration, WasTP, ZOI, Distance, RightHand_State, LeftHand_State
716, 10.6196, TP_Mid, 4.6704, 9.8417, 0.5544, False, Unknown, 0.0000, Hover, Disabled
950, 13.8679, TP_Juguetes2_Adjacent, 4.7110, 9.8644, 0.8334, False, Unknown, 0.0000, Hover, Disabled
961, 14.0217, TP_Juguetes_Adjacent, 4.7100, 9.8652, 0.1538, False, Unknown, 0.0000, Hover, Disabled
998, 14.5348, TP_Juguetes_Adjacent, 4.7143, 9.8646, 0.4728, False, Unknown, 0.0000, Hover, Disabled
1003, 14.6040, TP_Juguetes2_Adjacent, 4.7137, 9.8647, 0.5823, False, Unknown, 0.0000, Hover, Disabled
1081, 15.6913, TP_Juguetes_Adjacent, 4.7142, 9.8638, 1.0873, False, Unknown, 0.0000, Hover, Disabled
1090, 15.8126, TP_Juguetes2_Adjacent, 4.7139, 9.8639, 0.1213, False, Unknown, 0.0000, Hover, Disabled
1118, 16.2012, TP_Juguetes_Adjacent, 4.7139, 9.8635, 0.3886, False, Unknown, 0.0000, Hover, Disabled
1213, 17.5222, TP_Juguetes2_Adjacent, 4.7105, 9.8651, 1.4030, False, Unknown, 0.0000, Hover, Disabled
1473, 21.1320, TP_Juguetes2_Adjacent, 4.7093, 9.8653, 1.2502, False, Unknown, 0.0000, Hover, Disabled
1652, 23.6187, TP_Juguetes2_Adjacent, 4.7107, 9.8657, 0.1677, False, Unknown, 0.0000, Hover, Disabled
1916, 27.2846, TP_Juguetes2_Adjacent, 4.7100, 9.8640, 3.1527, False, Unknown, 0.0000, Hover, Disabled
1923, 27.3819, TP_Juguetes_Adjacent, 4.7102, 9.8640, 0.0973, False, Unknown, 0.0000, Hover, Disabled
2090, 29.7018, TP_Juguetes_Adjacent, 4.7102, 9.8650, 0.1389, False, Unknown, 0.0000, Hover, Disabled
2118, 30.0892, TP_Juguetes2_Adjacent, 4.7103, 9.8658, 0.0133, False, Unknown, 0.0000, Hover, Disabled
2126, 30.2022, TP_Juguetes_Adjacent, 4.7106, 9.8656, 0.3907, False, Unknown, 0.0000, Hover, Disabled
2350, 33.3138, TP_Juguetes2_Adjacent, 4.7261, 9.8692, 0.9869, False, Unknown, 0.0000, Hover, Disabled
2421, 34.3027, TP_Mid, 4.7377, 9.9035, 0.2110, False, Unknown, 0.0000, Disabled, Disabled
2833, 40.0261, TP_Juguetes2_Adjacent, 5.1940, 7.7100, 3.8232, True, Unknown, 1.9726, Disabled, Select
6514, 91.1450, TP_Mid, 5.1601, 7.5648, 0.6663, False, Unknown, 0.0000, Disabled, Disabled
6981, 97.6307, TP_Mid_3, 5.1877, 7.5693, 0.6388, False, Unknown, 0.0000, Hover, Disabled
7305, 102.1304, TP_Mid_3, 5.1816, 7.5677, 3.7626, False, Unknown, 0.0000, Hover, Disabled
7371, 103.0478, TP_Mid_4, 5.1831, 7.5643, 0.3053, False, Unknown, 0.0000, Hover, Disabled
7408, 103.5605, TP_Mid_4, 5.1760, 7.5401, 0.3873, False, Unknown, 0.0000, Hover, Disabled
7898, 110.3662, TP_Mid_3, 5.1864, 7.5560, 6.7365, False, Unknown, 0.0000, Hover, Disabled
8081, 112.9079, TP_Mid_3, 5.1738, 7.4841, 0.3056, False, Unknown, 0.0000, Hover, Hover
8138, 113.7004, TP_Decoracion2_Adjacent, 5.1689, 7.4816, 0.0837, False, Unknown, 0.0000, Hover, Hover
8206, 114.6441, TP_Decoracion_Adjacent, 5.1692, 7.4812, 0.9437, False, Unknown, 0.0000, Hover, Hover
8352, 116.6712, TP_Decoracion_Adjacent, -5.3590, 4.9919, 1.5692, True, Unknown, 10.8463, Disabled, Select
11875, 165.6142, TP_Mid_6, -5.2812, 5.1149, 0.2223, False, Unknown, 0.0000, Disabled, Hover
11912, 166.1280, TP_Mid_6, -5.3055, 5.1278, 0.4171, False, Unknown, 0.0000, Disabled, Hover
11913, 166.1416, TP_Mid_4, -5.3072, 5.1269, 0.0555, False, Unknown, 0.0000, Disabled, Hover
12008, 167.4615, TP_Mid_4, -1.7102, 4.3599, 1.0968, True, Unknown, 8.0804, Disabled, Select
12039, 167.8912, TP_Tecnologia_Adjacent, -1.7254, 4.3585, 0.0832, False, Unknown, 0.0000, Disabled, Hover
12091, 168.6135, TP_Mid_7, -1.7441, 4.3499, 0.0544, False, Unknown, 0.0000, Disabled, Hover
12095, 168.6691, TP_Tecnologia_Adjacent, -1.7410, 4.3503, 0.0556, False, Unknown, 0.0000, Disabled, Hover
12119, 169.0033, TP_Tecnologia2_Adjacent, -1.7512, 4.3536, 0.1952, False, Unknown, 0.0000, Disabled, Hover
12145, 169.3640, TP_Mid_7, -1.8529, 4.3934, 0.2228, False, Unknown, 0.0000, Disabled, Hover
12218, 170.3771, TP_Decoracion2_Adjacent, -1.7380, 4.5417, 0.0690, False, Unknown, 0.0000, Disabled, Hover
12251, 170.8358, TP_Mid_3, -1.7437, 4.5373, 0.2086, False, Unknown, 0.0000, Disabled, Hover
12305, 171.5858, TP_Mid_3, -1.1288, 7.1823, 0.6802, True, Unknown, 6.0908, Disabled, Select
12342, 172.0984, TP_Mid_4, -1.0885, 7.1985, 0.4823, False, Unknown, 0.0000, Disabled, Disabled
12437, 173.4194, TP_Mid_2, -1.0519, 7.2492, 0.1681, False, Unknown, 0.0000, Disabled, Hover
12625, 176.0296, TP_Moda2_Adjacent, -1.0566, 7.2523, 0.4857, False, Unknown, 0.0000, Disabled, Hover
12723, 177.3911, TP_Moda2_Adjacent, 6.0310, 2.1528, 1.0697, True, Unknown, 7.5574, Disabled, Select
15646, 217.9880, TP_Mid, 2.0900, 7.3580, 1.6801, True, Unknown, 3.2452, Disabled, Select
15682, 218.4874, TP_Mid_6, 2.1123, 7.3622, 0.4711, False, Unknown, 0.0000, Disabled, Hover
15713, 218.9181, TP_Mid_5, 2.1698, 7.4184, 0.1808, False, Unknown, 0.0000, Disabled, Hover
15728, 219.1262, TP_Mid_2, 2.1645, 7.4108, 0.0145, False, Unknown, 0.0000, Disabled, Hover
15745, 219.3623, TP_Mid, 2.1568, 7.3998, 0.1667, False, Unknown, 0.0000, Disabled, Disabled
15799, 220.1116, TP_Juguetes_Adjacent, 2.1859, 7.4304, 0.2080, False, Unknown, 0.0000, Disabled, Hover
15962, 222.3760, TP_Juguetes_Adjacent, 2.1912, 7.4280, 1.8479, False, Unknown, 0.0000, Disabled, Hover
16010, 223.0425, TP_Juguetes_Adjacent, 5.1940, 6.8280, 0.6535, True, Unknown, 2.8134, Disabled, Select
18726, 260.7653, TP_Mid_2, 5.2153, 6.8283, 0.0685, False, Unknown, 0.0000, Disabled, Hover
18755, 261.1685, TP_Mid_5, 5.1841, 6.8437, 0.4033, False, Unknown, 0.0000, Disabled, Hover
18774, 261.4312, TP_Mid_2, 5.1706, 6.8633, 0.2494, False, Unknown, 0.0000, Disabled, Hover
18792, 261.6812, TP_Mid_5, 5.1728, 6.8643, 0.2499, False, Unknown, 0.0000, Disabled, Hover
18811, 261.9463, TP_Mid_2, 5.1703, 6.8648, 0.2914, False, Unknown, 0.0000, Disabled, Hover
18894, 263.0980, TP_Mid_4, -1.7099, 4.3599, 1.0125, True, Unknown, 8.0802, Disabled, Select
18928, 263.5694, TP_Tecnologia2_Adjacent, -1.7009, 4.3602, 0.0549, False, Unknown, 0.0000, Disabled, Hover
19258, 268.1519, TP_Decoracion3_Adjacent, -1.6893, 4.3622, 0.0419, False, Unknown, 0.0000, Disabled, Hover
