Frame, Timestamp, TPHotspot, HMD_x, HMD_z, Duration, WasTP, ZOI, Distance, RightHand_State, LeftHand_State
1382, 14.5620, TP_Juguetes_Adjacent, 4.5104, 9.5741, 0.4849, False, Unknown, 0.0000, Hover, Disabled
1621, 17.8830, TP_Juguetes2_Adjacent, 4.5034, 9.5693, 3.3211, False, Unknown, 0.0000, Hover, Disabled
1624, 17.9237, TP_Juguetes_Adjacent, 4.5034, 9.5694, 0.0407, False, Unknown, 0.0000, Disabled, Disabled
1965, 22.6602, TP_Juguetes2_Adjacent, 4.5021, 9.5691, 0.5274, False, Unknown, 0.0000, Hover, Disabled
2009, 23.2706, TP_Juguetes_Adjacent, 4.5037, 9.5705, 0.6103, False, Unknown, 0.0000, Hover, Disabled
2085, 24.3268, TP_Juguetes2_Adjacent, 4.5065, 9.5672, 1.0563, False, Unknown, 0.0000, Hover, Disabled
2100, 24.5356, TP_Juguetes_Adjacent, 4.5065, 9.5676, 0.2088, False, Unknown, 0.0000, Hover, Disabled
2121, 24.8270, TP_Juguetes2_Adjacent, 4.5050, 9.5681, 0.2913, False, Unknown, 0.0000, Hover, Disabled
2137, 25.0481, TP_Juguetes_Adjacent, 4.5046, 9.5705, 0.4714, False, Unknown, 0.0000, Hover, Disabled
2158, 25.3405, TP_Juguetes2_Adjacent, 4.5030, 9.5728, 0.4313, False, Unknown, 0.0000, Hover, Disabled
2191, 25.7990, TP_Juguetes_Adjacent, 4.5055, 9.5696, 0.7364, False, Unknown, 0.0000, Hover, Disabled
2198, 25.8967, TP_Juguetes2_Adjacent, 4.5058, 9.5713, 0.4592, False, Unknown, 0.0000, Hover, Disabled
2228, 26.3123, TP_Juguetes_Adjacent, 4.5068, 9.5700, 0.4156, False, Unknown, 0.0000, Hover, Disabled
2741, 33.4386, TP_Juguetes2_Adjacent, 4.5079, 9.5721, 7.4173, False, Unknown, 0.0000, Hover, Disabled
3273, 40.8415, TP_Juguetes2_Adjacent, 4.5130, 9.6054, 3.6255, False, Unknown, 0.0000, Disabled, Hover
3281, 40.9520, TP_Juguetes_Adjacent, 4.5147, 9.6026, 0.1105, False, Unknown, 0.0000, Disabled, Hover
3347, 41.8685, TP_Juguetes_Adjacent, 4.5169, 9.5881, 0.0690, False, Unknown, 0.0000, Disabled, Hover
3437, 43.1194, TP_Juguetes2_Adjacent, 4.5156, 9.5896, 1.2509, False, Unknown, 0.0000, Disabled, Hover
3485, 43.7859, TP_Juguetes2_Adjacent, 4.5176, 9.5855, 0.1532, False, Unknown, 0.0000, Disabled, Hover
3552, 44.7172, TP_Juguetes2_Adjacent, 4.5181, 9.5861, 0.6395, False, Unknown, 0.0000, Disabled, Hover
3635, 45.8688, TP_Juguetes_Adjacent, 4.5200, 9.5875, 1.1516, False, Unknown, 0.0000, Disabled, Hover
3868, 49.1062, TP_Juguetes2_Adjacent, 4.4981, 9.6091, 3.2374, False, Unknown, 0.0000, Disabled, Hover
3997, 50.8967, TP_Juguetes2_Adjacent, 4.5032, 9.5899, 0.9163, False, Unknown, 0.0000, Disabled, Hover
4086, 52.1327, TP_Juguetes_Adjacent, 4.5090, 9.5903, 1.2360, False, Unknown, 0.0000, Disabled, Hover
4134, 52.8007, TP_Juguetes_Adjacent, 4.5250, 9.5873, 0.4035, False, Unknown, 0.0000, Disabled, Hover
4169, 53.2861, TP_Juguetes2_Adjacent, 4.5267, 9.5874, 0.4855, False, Unknown, 0.0000, Disabled, Hover
4177, 53.3978, TP_Juguetes_Adjacent, 4.5280, 9.5868, 0.1116, False, Unknown, 0.0000, Disabled, Hover
4206, 53.7993, TP_Juguetes2_Adjacent, 4.5292, 9.5855, 0.4015, False, Unknown, 0.0000, Disabled, Hover
4240, 54.2711, TP_Juguetes_Adjacent, 4.5277, 9.5847, 0.5543, False, Unknown, 0.0000, Disabled, Hover
4300, 55.1060, TP_Juguetes2_Adjacent, 4.5317, 9.5856, 0.8350, False, Unknown, 0.0000, Disabled, Hover
4339, 55.6467, TP_Juguetes_Adjacent, 4.5324, 9.5852, 0.5407, False, Unknown, 0.0000, Disabled, Hover
4400, 56.4969, TP_Juguetes2_Adjacent, 5.1940, 7.7099, 0.8502, True, Unknown, 1.9727, Disabled, Select
10718, 144.5178, TP_Mid_3, 5.1035, 6.9485, 1.1368, False, Unknown, 0.0000, Disabled, Hover
10766, 145.1859, TP_Mid_3, 5.0973, 6.9403, 0.1672, False, Unknown, 0.0000, Disabled, Hover
10880, 146.7681, TP_Mid_3, 5.0879, 6.9431, 1.3890, False, Unknown, 0.0000, Disabled, Hover
10927, 147.4205, TP_Mid_4, 5.0845, 6.9356, 0.4448, False, Unknown, 0.0000, Disabled, Hover
11036, 148.9348, TP_Mid_3, 5.0965, 6.9569, 0.4718, False, Unknown, 0.0000, Disabled, Hover
11105, 149.8929, TP_Mid, 5.0859, 6.9570, 0.9581, False, Unknown, 0.0000, Disabled, Hover
11190, 151.0735, TP_Mid_3, 5.0876, 6.9580, 1.1806, False, Unknown, 0.0000, Disabled, Hover
11197, 151.1703, TP_Mid, 5.0874, 6.9580, 0.0829, False, Unknown, 0.0000, Disabled, Hover
11226, 151.5744, TP_Mid_3, 5.0880, 6.9581, 0.3753, False, Unknown, 0.0000, Disabled, Hover
11233, 151.6707, TP_Mid, 5.0885, 6.9586, 0.4426, False, Unknown, 0.0000, Disabled, Hover
11273, 152.2271, TP_Mid_3, 5.0879, 6.9594, 0.6255, False, Unknown, 0.0000, Disabled, Hover
11311, 152.7548, TP_Mid, 5.0878, 6.9587, 0.5278, False, Unknown, 0.0000, Disabled, Hover
11573, 156.3931, TP_Mid_3, 5.0884, 6.9564, 3.6383, False, Unknown, 0.0000, Disabled, Hover
11578, 156.4640, TP_Mid, 5.0879, 6.9580, 0.0709, False, Unknown, 0.0000, Disabled, Hover
11615, 156.9766, TP_Mid, 5.0864, 6.9579, 0.4165, False, Unknown, 0.0000, Disabled, Hover
11744, 158.7672, TP_Mid_3, 5.0871, 6.9572, 2.2901, False, Unknown, 0.0000, Disabled, Hover
12163, 164.5983, TP_Mid_3, 5.0910, 6.9591, 5.6230, False, Unknown, 0.0000, Disabled, Hover
12199, 165.0997, TP_Mid_3, 5.0973, 6.9684, 0.4736, False, Unknown, 0.0000, Disabled, Hover
12544, 169.8922, TP_Mid_3, 5.0880, 6.9680, 3.2650, False, Unknown, 0.0000, Disabled, Hover
12750, 172.7542, TP_Mid_3, 5.0875, 6.9569, 2.5277, False, Unknown, 0.0000, Disabled, Hover
