Frame, Timestamp, RightHand_State, LeftHand_State
508, 7.1254, Hover, Disabled
509, 7.1381, Hover, Disabled
510, 7.1504, Hover, Disabled
511, 7.1661, Hover, Disabled
512, 7.1797, Hover, Disabled
513, 7.1943, Hover, Disabled
514, 7.2084, Hover, Disabled
515, 7.2235, Hover, Disabled
516, 7.2385, Hover, Disabled
517, 7.2529, Hover, Disabled
518, 7.2682, Hover, Disabled
519, 7.2826, Hover, Disabled
520, 7.2972, Hover, Disabled
521, 7.3111, Hover, Disabled
522, 7.3264, Hover, Disabled
523, 7.3405, Hover, Disabled
524, 7.3549, Hover, Disabled
525, 7.3687, Hover, Disabled
526, 7.3840, Hover, Disabled
527, 7.3976, Hover, Disabled
528, 7.4107, Hover, Disabled
529, 7.4254, Hover, Disabled
530, 7.4399, Hover, Disabled
531, 7.4529, Hover, Disabled
532, 7.4673, Hover, Disabled
533, 7.4820, Hover, Disabled
534, 7.4957, Hover, Disabled
535, 7.5089, Hover, Disabled
536, 7.5232, Hover, Disabled
537, 7.5371, Hover, Disabled
914, 12.7713, Hover, Disabled
915, 12.7862, Hover, Disabled
916, 12.8002, Hover, Disabled
917, 12.8141, Hover, Disabled
918, 12.8265, Hover, Disabled
919, 12.8407, Hover, Disabled
920, 12.8551, Hover, Disabled
921, 12.8696, Hover, Disabled
922, 12.8844, Hover, Disabled
923, 12.8961, Hover, Disabled
924, 12.9089, Hover, Disabled
925, 12.9241, Hover, Disabled
926, 12.9386, Hover, Disabled
927, 12.9510, Hover, Disabled
928, 12.9655, Hover, Disabled
929, 12.9798, Hover, Disabled
1722, 23.9931, Disabled, Hover
1723, 24.0076, Disabled, Hover
1724, 24.0214, Disabled, Hover
1725, 24.0364, Disabled, Hover
1726, 24.0487, Disabled, Hover
1727, 24.0635, Disabled, Hover
1728, 24.0767, Disabled, Hover
1729, 24.0900, Disabled, Hover
1730, 24.1043, Disabled, Hover
1731, 24.1183, Disabled, Hover
1732, 24.1320, Disabled, Hover
1733, 24.1463, Disabled, Hover
1734, 24.1600, Disabled, Hover
1735, 24.1733, Disabled, Hover
1736, 24.1877, Disabled, Hover
1737, 24.2018, Disabled, Hover
1738, 24.2162, Disabled, Hover
1739, 24.2292, Disabled, Hover
1740, 24.2432, Disabled, Hover
1741, 24.2572, Disabled, Hover
1742, 24.2711, Disabled, Hover
1743, 24.2858, Disabled, Hover
1744, 24.2993, Disabled, Hover
1745, 24.3122, Disabled, Hover
1746, 24.3265, Disabled, Hover
1747, 24.3404, Disabled, Hover
1748, 24.3545, Disabled, Hover
1749, 24.3680, Disabled, Hover
1750, 24.3820, Disabled, Hover
1751, 24.3961, Disabled, Hover
1752, 24.4096, Disabled, Hover
1753, 24.4241, Disabled, Hover
1754, 24.4380, Disabled, Hover
1755, 24.4511, Disabled, Hover
1756, 24.4654, Disabled, Hover
1757, 24.4803, Disabled, Hover
1758, 24.4931, Disabled, Hover
1759, 24.5067, Disabled, Hover
1760, 24.5210, Disabled, Hover
1761, 24.5347, Disabled, Hover
1762, 24.5480, Disabled, Hover
1763, 24.5625, Disabled, Hover
1764, 24.5764, Disabled, Hover
1765, 24.5899, Disabled, Hover
1766, 24.6044, Disabled, Hover
1767, 24.6179, Disabled, Hover
1768, 24.6314, Disabled, Hover
1769, 24.6459, Disabled, Hover
1770, 24.6602, Disabled, Hover
1771, 24.6738, Disabled, Hover
1772, 24.6872, Disabled, Hover
1773, 24.7015, Disabled, Hover
1774, 24.7153, Disabled, Hover
1775, 24.7288, Disabled, Hover
1776, 24.7436, Disabled, Hover
1777, 24.7578, Disabled, Hover
1778, 24.7709, Disabled, Hover
1779, 24.7849, Disabled, Hover
1780, 24.7986, Disabled, Hover
1781, 24.8120, Disabled, Hover
1782, 24.8269, Disabled, Hover
1783, 24.8408, Disabled, Hover
1784, 24.8544, Disabled, Hover
1785, 24.8676, Disabled, Hover
1786, 24.8821, Disabled, Hover
1787, 24.8962, Disabled, Hover
1788, 24.9096, Disabled, Hover
1789, 24.9244, Disabled, Hover
1790, 24.9379, Disabled, Hover
1791, 24.9508, Disabled, Hover
1792, 24.9655, Disabled, Hover
1793, 24.9796, Disabled, Hover
1794, 24.9930, Disabled, Hover
1795, 25.0076, Disabled, Hover
1796, 25.0211, Disabled, Hover
1797, 25.0349, Disabled, Hover
1798, 25.0482, Disabled, Hover
1799, 25.0629, Disabled, Hover
1800, 25.0769, Disabled, Hover
1801, 25.0899, Disabled, Hover
1802, 25.1045, Disabled, Hover
1803, 25.1183, Disabled, Hover
1804, 25.1315, Disabled, Hover
1805, 25.1465, Disabled, Hover
1806, 25.1606, Disabled, Hover
1807, 25.1739, Disabled, Hover
1808, 25.1873, Disabled, Hover
1809, 25.2020, Disabled, Hover
1810, 25.2154, Disabled, Hover
1811, 25.2288, Disabled, Hover
1812, 25.2435, Disabled, Hover
1813, 25.2579, Disabled, Select
1814, 25.2708, Disabled, Select
1815, 25.2848, Disabled, Select
1816, 25.2989, Disabled, Select
1817, 25.3123, Disabled, Select
1818, 25.3265, Disabled, Select
1819, 25.3413, Disabled, Select
1820, 25.3550, Disabled, Select
1821, 25.3678, Disabled, Select
1822, 25.3821, Disabled, Select
1823, 25.3960, Disabled, Select
1824, 25.4097, Disabled, Select
1825, 25.4243, Disabled, Select
1826, 25.4382, Disabled, Select
1827, 25.4514, Disabled, Hover
1828, 25.4665, Disabled, Hover
1829, 25.4812, Disabled, Hover
1830, 25.4936, Disabled, Hover
1831, 25.5074, Disabled, Hover
1832, 25.5212, Disabled, Hover
1833, 25.5356, Disabled, Hover
1834, 25.5485, Disabled, Hover
1835, 25.5630, Disabled, Hover
1836, 25.5774, Disabled, Hover
1837, 25.5902, Disabled, Hover
1838, 25.6052, Disabled, Hover
1839, 25.6191, Disabled, Hover
1840, 25.6319, Disabled, Hover
1841, 25.6463, Disabled, Hover
1842, 25.6605, Disabled, Hover
1843, 25.6747, Disabled, Hover
1844, 25.6878, Disabled, Hover
1845, 25.7017, Disabled, Hover
1846, 25.7160, Disabled, Hover
1847, 25.7291, Disabled, Hover
1848, 25.7440, Disabled, Select
1849, 25.7579, Disabled, Select
1850, 25.7708, Disabled, Select
1851, 25.7852, Disabled, Select
1852, 25.7994, Disabled, Select
1853, 25.8125, Disabled, Select
1854, 25.8270, Disabled, Select
1855, 25.8413, Disabled, Select
1856, 25.8553, Disabled, Select
1857, 25.8682, Disabled, Select
1858, 25.8826, Disabled, Select
1859, 25.8966, Disabled, Select
1860, 25.9105, Disabled, Select
1861, 25.9288, Disabled, Select
1862, 25.9385, Disabled, Select
1863, 25.9532, Disabled, Select
1864, 25.9684, Disabled, Hover
1865, 25.9831, Disabled, Hover
1866, 25.9959, Disabled, Hover
1867, 26.0109, Disabled, Hover
1868, 26.0253, Disabled, Hover
1869, 26.0391, Disabled, Hover
1870, 26.0517, Disabled, Hover
1871, 26.0656, Disabled, Hover
1872, 26.0797, Disabled, Hover
1873, 26.0925, Disabled, Hover
1874, 26.1071, Disabled, Hover
1875, 26.1202, Disabled, Hover
1876, 26.1340, Disabled, Hover
