Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
881, 12.3000, Top, ShelfToys, 5.1936, 1.5729, 7.7413, -0.0915, -0.7012, 0.0520, 5.1952, 1.5805, 7.6038, -0.0915, -0.7012, 0.0520, 5.1940, 1.5746, 7.7100, 5.3973, 1.5327, 7.7100
882, 12.3200, Top, ShelfToys, 5.1935, 1.5739, 7.7410, -0.0887, -0.7026, 0.0467, 5.1947, 1.5820, 7.6036, -0.0887, -0.7026, 0.0467, 5.1938, 1.5758, 7.7097, 5.3973, 1.5362, 7.7091
883, 12.3400, Top, ShelfToys, 5.1933, 1.5750, 7.7407, -0.0853, -0.7043, 0.0408, 5.1939, 1.5837, 7.6032, -0.0853, -0.7043, 0.0408, 5.1934, 1.5770, 7.7094, 5.3973, 1.5402, 7.7080
885, 12.3600, Top, ShelfToys, 5.1929, 1.5783, 7.7400, -0.0782, -0.7076, 0.0268, 5.1925, 1.5884, 7.6027, -0.0782, -0.7076, 0.0268, 5.1928, 1.5806, 7.7088, 5.3973, 1.5501, 7.7059
886, 12.3800, Top, ShelfToys, 5.1928, 1.5799, 7.7397, -0.0733, -0.7097, 0.0183, 5.1917, 1.5907, 7.6025, -0.0733, -0.7097, 0.0183, 5.1925, 1.5824, 7.7085, 5.3973, 1.5558, 7.7048
888, 12.4000, Top, ShelfToys, 5.1923, 1.5836, 7.7391, -0.0621, -0.7135, -0.0001, 5.1898, 1.5959, 7.6020, -0.0621, -0.7135, -0.0001, 5.1917, 1.5864, 7.7079, 5.3973, 1.5685, 7.7025
889, 12.4200, Top, ShelfToys, 5.1918, 1.5858, 7.7388, -0.0553, -0.7159, -0.0091, 5.1884, 1.5985, 7.6017, -0.0553, -0.7159, -0.0091, 5.1911, 1.5887, 7.7076, 5.3973, 1.5755, 7.7012
891, 12.4400, Top, ShelfToys, 5.1914, 1.5907, 7.7377, -0.0401, -0.7215, -0.0301, 5.1855, 1.6044, 7.6008, -0.0401, -0.7215, -0.0301, 5.1900, 1.5938, 7.7066, 5.3973, 1.5913, 7.6974
892, 12.4600, Top, ShelfToys, 5.1912, 1.5928, 7.7372, -0.0328, -0.7252, -0.0424, 5.1835, 1.6074, 7.6005, -0.0328, -0.7252, -0.0424, 5.1894, 1.5961, 7.7061, 5.3973, 1.5996, 7.6949
894, 12.4800, Top, ShelfToys, 5.1903, 1.5967, 7.7357, -0.0178, -0.7329, -0.0657, 5.1789, 1.6125, 7.5994, -0.0178, -0.7329, -0.0657, 5.1877, 1.6003, 7.7047, 5.3973, 1.6155, 7.6889
895, 12.5000, Top, ShelfToys, 5.1900, 1.5988, 7.7347, -0.0108, -0.7373, -0.0766, 5.1764, 1.6152, 7.5987, -0.0108, -0.7373, -0.0766, 5.1869, 1.6025, 7.7038, 5.3973, 1.6234, 7.6852
896, 12.5200, Top, ShelfToys, 5.1897, 1.6008, 7.7335, -0.0037, -0.7433, -0.0873, 5.1732, 1.6175, 7.5978, -0.0037, -0.7433, -0.0873, 5.1859, 1.6046, 7.7026, 5.3973, 1.6313, 7.6801
898, 12.5400, Top, ShelfToys, 5.1894, 1.6042, 7.7302, 0.0074, -0.7578, -0.1099, 5.1656, 1.6221, 7.5957, 0.0074, -0.7578, -0.1099, 5.1839, 1.6083, 7.6996, 5.3973, 1.6469, 7.6670
899, 12.5600, Top, ShelfToys, 5.1891, 1.6056, 7.7283, 0.0112, -0.7665, -0.1206, 5.1610, 1.6242, 7.5948, 0.0112, -0.7665, -0.1206, 5.1827, 1.6099, 7.6979, 5.3973, 1.6541, 7.6589
901, 12.5800, Top, ShelfToys, 5.1891, 1.6090, 7.7240, 0.0199, -0.7854, -0.1389, 5.1516, 1.6278, 7.5928, 0.0199, -0.7854, -0.1389, 5.1805, 1.6133, 7.6941, 5.3973, 1.6690, 7.6401
902, 12.6000, Top, ShelfToys, 5.1886, 1.6102, 7.7216, 0.0229, -0.7952, -0.1481, 5.1461, 1.6292, 7.5920, 0.0229, -0.7952, -0.1481, 5.1789, 1.6145, 7.6921, 5.3973, 1.6764, 7.6295
904, 12.6200, Top, ShelfToys, 5.1880, 1.6123, 7.7168, 0.0245, -0.8140, -0.1642, 5.1358, 1.6320, 7.5909, 0.0245, -0.8140, -0.1642, 5.1761, 1.6168, 7.6882, 5.3973, 1.6893, 7.6078
905, 12.6400, Top, ShelfToys, 5.1879, 1.6137, 7.7144, 0.0258, -0.8225, -0.1745, 5.1309, 1.6338, 7.5907, 0.0258, -0.8225, -0.1745, 5.1749, 1.6182, 7.6863, 5.3973, 1.6978, 7.5967
906, 12.6600, Top, ShelfToys, 5.1869, 1.6155, 7.7120, 0.0291, -0.8303, -0.1851, 5.1253, 1.6356, 7.5905, 0.0291, -0.8303, -0.1851, 5.1729, 1.6201, 7.6843, 5.3973, 1.7082, 7.5851
