Frame, Timestamp, Object, Section, State, Position_x, Position_y, Position_z, Rotation_x, Rotation_y, Rotation_z, Scale_x, Scale_y, Scale_z, RightHand_State, LeftHand_State
1170, 16.3270, baby_yoda, Juguetes, Select, 5.5254, 1.4118, 7.2947, 1.5754, 275.7652, 357.1211, 0.1060, 0.1060, 0.1060, Select, Normal
1173, 16.3677, baby_yoda, Juguetes, Select, 5.5477, 1.3803, 7.2414, 18.0657, 311.9058, 342.9868, 0.1060, 0.1060, 0.1060, Select, Normal
1176, 16.4095, baby_yoda, Juguetes, Select, 5.5463, 1.3818, 7.2287, 28.1335, 323.1740, 340.1891, 0.1060, 0.1060, 0.1060, Select, Normal
1179, 16.4503, baby_yoda, Juguetes, Select, 5.5467, 1.3915, 7.2384, 31.5041, 322.5087, 340.3410, 0.1060, 0.1060, 0.1060, Select, Normal
1182, 16.4920, baby_yoda, Juguetes, Select, 5.5468, 1.3981, 7.2461, 33.3693, 322.5007, 340.6951, 0.1060, 0.1060, 0.1060, Select, Normal
1185, 16.5339, baby_yoda, Juguetes, Select, 5.5477, 1.4060, 7.2551, 35.5786, 322.7722, 342.0233, 0.1060, 0.1060, 0.1060, Select, Normal
1188, 16.5818, baby_yoda, Juguetes, Select, 5.5472, 1.4138, 7.2637, 37.9242, 322.8155, 342.6481, 0.1060, 0.1060, 0.1060, Select, Normal
1191, 16.6171, baby_yoda, Juguetes, Select, 5.5463, 1.4211, 7.2713, 40.0849, 322.9735, 343.1978, 0.1060, 0.1060, 0.1060, Select, Normal
1194, 16.6591, baby_yoda, Juguetes, Select, 5.5437, 1.4272, 7.2788, 41.4664, 322.1278, 342.7063, 0.1060, 0.1060, 0.1060, Select, Normal
1197, 16.7008, baby_yoda, Juguetes, Select, 5.5399, 1.4333, 7.2866, 41.9562, 320.5508, 342.3475, 0.1060, 0.1060, 0.1060, Select, Normal
1200, 16.7420, baby_yoda, Juguetes, Select, 5.5379, 1.4322, 7.2856, 40.5512, 320.3025, 341.9795, 0.1060, 0.1060, 0.1060, Select, Normal
1203, 16.7837, baby_yoda, Juguetes, Select, 5.5376, 1.4316, 7.2838, 39.9993, 320.3023, 341.8637, 0.1060, 0.1060, 0.1060, Select, Normal
1206, 16.8257, baby_yoda, Juguetes, Select, 5.5391, 1.4305, 7.2813, 39.4072, 320.7181, 342.1875, 0.1060, 0.1060, 0.1060, Select, Normal
1209, 16.8675, baby_yoda, Juguetes, Select, 5.5410, 1.4319, 7.2796, 39.1294, 321.1500, 342.8004, 0.1060, 0.1060, 0.1060, Select, Normal
1212, 16.9081, baby_yoda, Juguetes, Select, 5.5427, 1.4351, 7.2792, 39.2696, 321.3192, 343.2828, 0.1060, 0.1060, 0.1060, Select, Normal
1215, 16.9499, baby_yoda, Juguetes, Select, 5.5438, 1.4392, 7.2806, 39.8277, 321.0271, 343.5047, 0.1060, 0.1060, 0.1060, Select, Normal
1218, 16.9915, baby_yoda, Juguetes, Select, 5.5439, 1.4430, 7.2816, 40.3184, 321.0092, 343.9136, 0.1060, 0.1060, 0.1060, Select, Normal
1221, 17.0345, baby_yoda, Juguetes, Select, 5.5422, 1.4463, 7.2820, 40.5374, 321.3095, 344.3561, 0.1060, 0.1060, 0.1060, Select, Normal
1224, 17.0757, baby_yoda, Juguetes, Select, 5.5402, 1.4510, 7.2825, 40.7567, 321.7209, 345.1273, 0.1060, 0.1060, 0.1060, Select, Normal
