Frame, Timestamp, Object, State, Handedness
14198, 197.2659, quemador, Pointing, LeftHanded
14199, 197.2795, quemador, Pointing, LeftHanded
14200, 197.2929, quemador, Pointing, LeftHanded
14201, 197.3073, quemador, Pointing, LeftHanded
14202, 197.3212, quemador, Pointing, LeftHanded
15340, 213.1247, Microfono, Pointing, RightHanded
15341, 213.1391, Microfono, Pointing, RightHanded
15342, 213.1531, Microfono, Pointing, RightHanded
15343, 213.1664, Microfono, Pointing, RightHanded
15344, 213.1807, Microfono, Pointing, RightHanded
15345, 213.1943, Microfono, Pointing, RightHanded
15347, 213.2215, Microfono, Pointing, RightHanded
15348, 213.2355, Microfono, Pointing, RightHanded
15349, 213.2492, Microfono, Pointing, RightHanded
15350, 213.2650, Microfono, Pointing, RightHanded
15351, 213.2781, Microfono, Pointing, RightHanded
15352, 213.2908, Microfono, Pointing, RightHanded
15353, 213.3046, Microfono, Pointing, RightHanded
15354, 213.3183, Microfono, Pointing, RightHanded
15355, 213.3321, Microfono, Pointing, RightHanded
15356, 213.3463, Microfono, Pointing, RightHanded
15357, 213.3599, Microfono, Pointing, RightHanded
15358, 213.3743, Microfono, Pointing, RightHanded
15359, 213.3882, Microfono, Pointing, RightHanded
15360, 213.4020, Microfono, Pointing, RightHanded
15361, 213.4157, Microfono, Pointing, RightHanded
15362, 213.4295, Microfono, Pointing, RightHanded
15363, 213.4436, Microfono, Pointing, RightHanded
15364, 213.4579, Microfono, Pointing, RightHanded
15365, 213.4710, Microfono, Pointing, RightHanded
15366, 213.4859, Microfono, Pointing, RightHanded
15367, 213.4999, Microfono, Pointing, RightHanded
15368, 213.5125, Microfono, Pointing, RightHanded
15369, 213.5266, Microfono, Pointing, RightHanded
15370, 213.5409, Microfono, Pointing, RightHanded
15371, 213.5553, Microfono, Pointing, RightHanded
15372, 213.5685, Microfono, Pointing, RightHanded
15373, 213.5827, Microfono, Pointing, RightHanded
15374, 213.5963, Microfono, Pointing, RightHanded
15375, 213.6098, Microfono, Pointing, RightHanded
15376, 213.6252, Microfono, Pointing, RightHanded
15377, 213.6388, Microfono, Pointing, RightHanded
15378, 213.6516, Microfono, Pointing, RightHanded
15379, 213.6658, Microfono, Pointing, RightHanded
15380, 213.6797, Microfono, Pointing, RightHanded
15381, 213.6941, Microfono, Pointing, RightHanded
15382, 213.7082, Microfono, Pointing, RightHanded
15383, 213.7214, Microfono, Pointing, RightHanded
15384, 213.7353, Microfono, Pointing, RightHanded
15385, 213.7488, Microfono, Pointing, RightHanded
15386, 213.7639, Microfono, Pointing, RightHanded
15387, 213.7778, Microfono, Pointing, RightHanded
15388, 213.7913, Microfono, Pointing, RightHanded
15389, 213.8048, Microfono, Pointing, RightHanded
15390, 213.8190, Microfono, Pointing, RightHanded
15391, 213.8328, Microfono, Pointing, RightHanded
15392, 213.8466, Microfono, Pointing, RightHanded
15393, 213.8609, Microfono, Pointing, RightHanded
15394, 213.8743, Microfono, Pointing, RightHanded
15395, 213.8876, Microfono, Pointing, RightHanded
15396, 213.9035, Microfono, Pointing, RightHanded
15397, 213.9159, Microfono, Pointing, RightHanded
15398, 213.9292, Microfono, Pointing, RightHanded
15399, 213.9437, Microfono, Pointing, RightHanded
15400, 213.9581, Microfono, Pointing, RightHanded
15401, 213.9715, Microfono, Pointing, RightHanded
15402, 213.9855, Microfono, Pointing, RightHanded
15403, 213.9994, Microfono, Pointing, RightHanded
15404, 214.0130, Microfono, Pointing, RightHanded
15405, 214.0280, Microfono, Pointing, RightHanded
15406, 214.0412, Microfono, Pointing, RightHanded
15407, 214.0550, Microfono, Pointing, RightHanded
15408, 214.0685, Microfono, Pointing, RightHanded
15409, 214.0833, Microfono, Pointing, RightHanded
15410, 214.0969, Microfono, Pointing, RightHanded
15411, 214.1104, Microfono, Pointing, RightHanded
15412, 214.1240, Microfono, Pointing, RightHanded
15413, 214.1380, Microfono, Pointing, RightHanded
15414, 214.1526, Microfono, Pointing, RightHanded
15415, 214.1665, Microfono, Pointing, RightHanded
15416, 214.1800, Microfono, Pointing, RightHanded
15417, 214.1934, Microfono, Pointing, RightHanded
15418, 214.2075, Microfono, Pointing, RightHanded
15419, 214.2222, Microfono, Pointing, RightHanded
15420, 214.2362, Microfono, Pointing, RightHanded
