Frame, Timestamp, TPHotspot, HMD_x, HMD_z, Duration, WasTP, ZOI, Distance, RightHand_State, LeftHand_State
11249, 156.3055, TP_Juguetes, 2.1276, 7.3047, 0.0132, False, Unknown, 0.0000, Disabled, Disabled
11285, 156.8073, TP_Juguetes, 2.1588, 7.3059, 0.4873, False, Unknown, 0.0000, Disabled, Disabled
11327, 157.3881, TP_Mid_2, 2.1213, 7.3143, 0.0129, False, Unknown, 0.0000, Disabled, Disabled
11349, 157.6949, TP_Moda, 2.1328, 7.3117, 0.0142, False, Unknown, 0.0000, Hover, Disabled
11364, 157.9032, TP_Mid_2, 2.1390, 7.3104, 0.4997, False, Unknown, 0.0000, Hover, Disabled
11383, 158.1660, TP_Juguetes_2, 2.1467, 7.3176, 0.0141, False, Unknown, 0.0000, Disabled, Disabled
11386, 158.2071, TP_Moda, 2.1477, 7.3182, 0.4848, False, Unknown, 0.0000, Hover, Disabled
11397, 158.3613, TP_Juguetes, 2.1497, 7.3157, 0.1805, False, Unknown, 0.0000, Hover, Disabled
11449, 159.0827, TP_Mid, 2.1758, 7.3318, 0.1532, False, Unknown, 0.0000, Disabled, Disabled
11966, 166.2657, TP_Juguetes, 5.0370, 6.4330, 2.0159, True, Unknown, 2.9206, Select, Disabled
14307, 198.7798, TP_Mid_2, 5.0779, 6.3420, 0.3476, False, Unknown, 0.0000, Hover, Disabled
14467, 201.0013, TP_Mid_2, 5.0526, 6.3642, 1.2210, False, Unknown, 0.0000, Hover, Disabled
14510, 201.5988, TP_Mid_4, 5.0518, 6.3639, 0.4733, False, Unknown, 0.0000, Hover, Disabled
14586, 202.6536, TP_Mid_4, 5.0517, 6.3642, 0.2496, False, Unknown, 0.0000, Hover, Disabled
14727, 204.6107, TP_Tecnologia_2, 5.0514, 6.3615, 1.2632, False, Unknown, 0.0000, Hover, Disabled
14859, 206.4450, TP_Tecnologia_2, 5.0507, 6.3628, 0.9170, False, Unknown, 0.0000, Hover, Disabled
14947, 207.6669, TP_Tecnologia_2, 5.0500, 6.3618, 1.2078, False, Unknown, 0.0000, Hover, Disabled
14983, 208.1675, TP_Tecnologia_2, 5.0501, 6.3621, 0.2638, False, Unknown, 0.0000, Hover, Disabled
15129, 210.1955, TP_Tecnologia_2, -2.1210, 1.1150, 1.9998, True, Unknown, 10.5151, Select, Disabled
