Frame, Timestamp, Object, Section, State, Position_x, Position_y, Position_z, Rotation_x, Rotation_y, Rotation_z, Scale_x, Scale_y, Scale_z, RightHand_State, LeftHand_State
1121, 15.6345, baby_yoda, Juguetes, Select, 5.5180, 1.4191, 7.3020, 0.0000, 270.0002, 0.0000, 0.1060, 0.1060, 0.1060, Select, Normal
1124, 15.6725, baby_yoda, Juguetes, Select, 5.5165, 1.4122, 7.3047, 0.1260, 270.2221, 359.9047, 0.1060, 0.1060, 0.1060, Select, Normal
1127, 15.7144, baby_yoda, Juguetes, Select, 5.5113, 1.4010, 7.3077, 0.9303, 271.4041, 359.5884, 0.1060, 0.1060, 0.1060, Select, Normal
1130, 15.7561, baby_yoda, Juguetes, Select, 5.5094, 1.4042, 7.3052, 1.4639, 272.1810, 0.1337, 0.1060, 0.1060, 0.1060, Select, Normal
1133, 15.7972, baby_yoda, Juguetes, Select, 5.5097, 1.4061, 7.3026, 1.2395, 272.6224, 0.8153, 0.1060, 0.1060, 0.1060, Select, Normal
1136, 15.8384, baby_yoda, Juguetes, Select, 5.5108, 1.4102, 7.3005, 1.4649, 273.0920, 1.1910, 0.1060, 0.1060, 0.1060, Select, Normal
1139, 15.8803, baby_yoda, Juguetes, Select, 5.5120, 1.4135, 7.2981, 1.5735, 273.6300, 0.9908, 0.1060, 0.1060, 0.1060, Select, Normal
1142, 15.9221, baby_yoda, Juguetes, Select, 5.5131, 1.4177, 7.2952, 2.2988, 274.2153, 0.3730, 0.1060, 0.1060, 0.1060, Select, Normal
1145, 15.9638, baby_yoda, Juguetes, Select, 5.5152, 1.4201, 7.2922, 2.5808, 274.5587, 359.9858, 0.1060, 0.1060, 0.1060, Select, Normal
1148, 16.0054, baby_yoda, Juguetes, Select, 5.5168, 1.4221, 7.2900, 3.0048, 274.7563, 359.6991, 0.1060, 0.1060, 0.1060, Select, Normal
1151, 16.0473, baby_yoda, Juguetes, Select, 5.5176, 1.4238, 7.2888, 3.2741, 274.8177, 359.7390, 0.1060, 0.1060, 0.1060, Select, Normal
