Frame, Timestamp, HMD_x, HMD_y, HMD_z, HMD_rot_x, HMD_rot_y, HMD_rot_z, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z, WristAngleLeft, WristAngleRight, Distance
2187, 29.6070, 4.6327, 1.2155, 9.2187, 355.3629, 168.7746, 6.4683, -0.1092, 0.9798, 0.4673, 34.3122, 34.6656, 318.5872, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.3505, 3.1443, 1.4995, 0.0000, 0.0000, -0.1765, 0.0000, -64.8925, 0.0000
2188, 29.6070, 4.5371, 1.2233, 9.1755, 1.8027, 158.5741, 3.8077, 0.2858, 0.8294, 0.3678, 17.8535, 100.4621, 351.8489, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 1.2677, -0.4828, -0.3192, 0.0000, 0.0000, 0.0000, 0.0000, 167.3236, 0.0000
2189, 29.6270, 4.5371, 1.2233, 9.1755, 1.8027, 158.5741, 3.8077, 0.2858, 0.8294, 0.3678, 17.8535, 100.4621, 351.8489, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 168.2906, 0.0000
2190, 29.6422, 4.5371, 1.2233, 9.1755, 1.8027, 158.5741, 3.8077, 0.2858, 0.8294, 0.3678, 17.8535, 100.4621, 351.8489, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 168.2906, 0.0000
2191, 29.6523, 4.5371, 1.2233, 9.1755, 1.8027, 158.5741, 3.8077, 0.2858, 0.8294, 0.3678, 17.8535, 100.4621, 351.8489, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 168.2906, 0.0000
2192, 29.6583, 4.5371, 1.2233, 9.1755, 1.8027, 158.5741, 3.8077, 0.2858, 0.8294, 0.3678, 17.8535, 100.4621, 351.8489, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 168.2906, 0.0000
2193, 29.6637, 4.5371, 1.2233, 9.1755, 1.8027, 158.5741, 3.8077, 0.2858, 0.8294, 0.3678, 17.8535, 100.4621, 351.8489, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 168.2906, 0.0000
2194, 29.6696, 4.5371, 1.2233, 9.1755, 1.8027, 158.5741, 3.8077, 0.2858, 0.8294, 0.3678, 17.8535, 100.4621, 351.8489, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 168.2906, 0.0000
2195, 29.6746, 4.5371, 1.2233, 9.1755, 1.8027, 158.5741, 3.8077, 0.2858, 0.8294, 0.3678, 17.8535, 100.4621, 351.8489, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 168.2906, 0.0000
2196, 29.6795, 4.5371, 1.2233, 9.1755, 1.8027, 158.5741, 3.8077, 0.2858, 0.8294, 0.3678, 17.8535, 100.4621, 351.8489, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 168.2906, 0.0000
