Frame, Timestamp, RightHand_State, LeftHand_State
3830, 44.1227, Disabled, Disabled
3831, 44.1408, Hover, Disabled
3832, 44.1509, Disabled, Disabled
3833, 44.1653, Hover, Disabled
3834, 44.1803, Disabled, Disabled
3835, 44.1950, Hover, Disabled
3836, 44.2079, Hover, Disabled
3837, 44.2223, Hover, Disabled
3838, 44.2357, Hover, Disabled
3839, 44.2488, Hover, Disabled
3840, 44.2632, Hover, Disabled
3841, 44.2767, Hover, Disabled
3842, 44.2890, Hover, Disabled
3843, 44.3040, Hover, Disabled
3844, 44.3171, Hover, Disabled
3845, 44.3311, Hover, Disabled
3846, 44.3451, Hover, Disabled
3847, 44.3593, Hover, Disabled
3848, 44.3717, Hover, Disabled
3849, 44.3863, Hover, Disabled
3850, 44.4003, Hover, Disabled
3851, 44.4144, Hover, Disabled
3852, 44.4268, Hover, Disabled
3853, 44.4415, Hover, Disabled
3854, 44.4560, Hover, Disabled
3855, 44.4689, Hover, Disabled
3856, 44.4840, Hover, Disabled
3857, 44.4983, Hover, Disabled
5430, 66.3999, Disabled, Disabled
5431, 66.4133, Hover, Disabled
5432, 66.4275, Disabled, Disabled
5433, 66.4415, Hover, Disabled
5434, 66.4559, Disabled, Disabled
5435, 66.4680, Hover, Disabled
5436, 66.4830, Disabled, Disabled
5437, 66.4969, Hover, Disabled
5438, 66.5097, Disabled, Disabled
5439, 66.5241, Hover, Disabled
5440, 66.5377, Hover, Disabled
5441, 66.5512, Hover, Disabled
5442, 66.5658, Hover, Disabled
5443, 66.5799, Hover, Disabled
5444, 66.5935, Hover, Disabled
5445, 66.6077, Hover, Disabled
5446, 66.6218, Hover, Disabled
5447, 66.6355, Hover, Disabled
5448, 66.6486, Hover, Disabled
5449, 66.6635, Hover, Disabled
5450, 66.6772, Hover, Disabled
5451, 66.6901, Hover, Disabled
5452, 66.7048, Hover, Disabled
5453, 66.7189, Hover, Disabled
5454, 66.7319, Hover, Disabled
5455, 66.7471, Hover, Disabled
5456, 66.7602, Hover, Disabled
5457, 66.7743, Hover, Disabled
5458, 66.7873, Hover, Disabled
5459, 66.8019, Hover, Disabled
5460, 66.8162, Hover, Disabled
5461, 66.8294, Hover, Disabled
5462, 66.8441, Hover, Disabled
5463, 66.8575, Hover, Disabled
5464, 66.8707, Hover, Disabled
5465, 66.8860, Hover, Disabled
5466, 66.8994, Hover, Disabled
5467, 66.9126, Hover, Disabled
5468, 66.9272, Hover, Disabled
5469, 66.9413, Hover, Disabled
5470, 66.9550, Hover, Disabled
5471, 66.9682, Hover, Disabled
5472, 66.9823, Hover, Disabled
5473, 66.9964, Hover, Disabled
5474, 67.0096, Hover, Disabled
5475, 67.0242, Hover, Disabled
5476, 67.0385, Hover, Disabled
5477, 67.0516, Hover, Disabled
5478, 67.0660, Hover, Disabled
5479, 67.0798, Hover, Disabled
5480, 67.0931, Hover, Disabled
5481, 67.1080, Hover, Disabled
5482, 67.1217, Hover, Disabled
5483, 67.1354, Hover, Disabled
5484, 67.1487, Hover, Disabled
5485, 67.1631, Hover, Disabled
5486, 67.1769, Hover, Disabled
5487, 67.1905, Hover, Disabled
5488, 67.2048, Hover, Disabled
5489, 67.2189, Hover, Disabled
5490, 67.2320, Hover, Disabled
5491, 67.2471, Select, Disabled
5492, 67.2608, Select, Disabled
5493, 67.2739, Select, Disabled
5494, 67.2873, Select, Disabled
5495, 67.3020, Select, Disabled
5496, 67.3159, Select, Disabled
5497, 67.3295, Select, Disabled
5498, 67.3442, Select, Disabled
5499, 67.3576, Select, Disabled
5500, 67.3707, Select, Disabled
5501, 67.3853, Select, Disabled
5502, 67.3993, Select, Disabled
5503, 67.4131, Select, Disabled
5504, 67.4277, Select, Disabled
5505, 67.4410, Select, Disabled
5506, 67.4546, Select, Disabled
5507, 67.4683, Select, Disabled
5508, 67.4824, Select, Disabled
5509, 67.4965, Select, Disabled
5510, 67.5099, Select, Disabled
5511, 67.5249, Select, Disabled
5512, 67.5382, Select, Disabled
5513, 67.5515, Select, Disabled
5514, 67.5665, Select, Disabled
5515, 67.5801, Hover, Disabled
5516, 67.5943, Hover, Disabled
5517, 67.6069, Hover, Disabled
5518, 67.6213, Hover, Disabled
5519, 67.6352, Hover, Disabled
5520, 67.6485, Hover, Disabled
5521, 67.6638, Hover, Disabled
5522, 67.6775, Hover, Disabled
5523, 67.6905, Hover, Disabled
5524, 67.7050, Hover, Disabled
5525, 67.7189, Hover, Disabled
5526, 67.7321, Hover, Disabled
5527, 67.7469, Hover, Disabled
5528, 67.7608, Hover, Disabled
5529, 67.7743, Hover, Disabled
5530, 67.7878, Hover, Disabled
5531, 67.8020, Hover, Disabled
5532, 67.8158, Hover, Disabled
5533, 67.8297, Hover, Disabled
5534, 67.8441, Hover, Disabled
5535, 67.8579, Hover, Disabled
5536, 67.8713, Hover, Disabled
5537, 67.8855, Hover, Disabled
5538, 67.8993, Hover, Disabled
5539, 67.9126, Hover, Disabled
5540, 67.9275, Hover, Disabled
5541, 67.9415, Hover, Disabled
5542, 67.9553, Hover, Disabled
5543, 67.9682, Hover, Disabled
5544, 67.9827, Hover, Disabled
5545, 67.9970, Hover, Disabled
5546, 68.0103, Hover, Disabled
5547, 68.0243, Hover, Disabled
5548, 68.0383, Hover, Disabled
5549, 68.0516, Hover, Disabled
5550, 68.0662, Hover, Disabled
5551, 68.0806, Hover, Disabled
5552, 68.0940, Hover, Disabled
5553, 68.1072, Hover, Disabled
5554, 68.1216, Hover, Disabled
5555, 68.1360, Hover, Disabled
5556, 68.1491, Hover, Disabled
5557, 68.1635, Hover, Disabled
5558, 68.1775, Hover, Disabled
5559, 68.1908, Hover, Disabled
5560, 68.2058, Hover, Disabled
5561, 68.2191, Hover, Disabled
5562, 68.2323, Hover, Disabled
5563, 68.2469, Hover, Disabled
5564, 68.2610, Hover, Disabled
5565, 68.2746, Hover, Disabled
5566, 68.2877, Hover, Disabled
5567, 68.3022, Hover, Disabled
5568, 68.3161, Hover, Disabled
