Frame, Timestamp, HMD_x, HMD_y, HMD_z, HMD_rot_x, HMD_rot_y, HMD_rot_z, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z, WristAngleLeft, WristAngleRight, Distance
17, 0.2581, 4.5415, 1.1545, 9.4616, 1.2214, 201.1051, 3.5696, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
18, 0.2724, 4.5420, 1.1533, 9.4623, 2.0929, 201.3170, 3.6835, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
19, 0.2843, 4.5418, 1.1531, 9.4622, 2.4392, 201.2399, 3.7945, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
20, 0.3015, 4.5423, 1.1511, 9.4632, 3.7107, 201.4430, 4.0957, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
21, 0.3164, 4.5426, 1.1505, 9.4634, 4.3749, 201.4667, 4.2254, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
22, 0.3285, 4.5430, 1.1501, 9.4634, 4.8536, 201.4348, 4.2827, 0.1510, 0.7828, -0.1365, 44.3651, 64.9754, 356.1256, -0.1786, 0.7439, 0.0154, 324.1163, 131.0995, 188.0408, 12.4023, 64.2929, -11.2087, -14.6692, 61.0962, 1.2613, 242.0078, -46.8561, 0.0000
23, 0.3572, 4.5432, 1.1500, 9.4633, 4.9319, 201.0994, 4.1304, 0.1520, 0.7711, -0.1307, 44.3785, 70.5920, 2.9772, -0.1435, 0.7410, 0.0224, 322.1956, 137.6772, 181.4839, 0.0338, -0.4086, 0.2025, 1.2265, -0.1024, 0.2449, 150.7265, 136.3265, 0.0000
24, 0.3748, 4.5440, 1.1497, 9.4630, 5.5196, 200.8085, 4.2617, 0.1528, 0.7611, -0.1257, 44.0760, 74.7601, 8.0699, -0.1220, 0.7392, 0.0267, 321.0312, 143.7580, 175.4212, 0.0473, -0.5712, 0.2830, 1.2176, -0.1016, 0.2431, 149.0508, 139.8816, 0.0000
25, 0.3850, 4.5441, 1.1494, 9.4630, 5.6058, 200.4540, 4.4071, 0.1531, 0.7573, -0.1238, 43.9075, 76.2043, 9.8390, -0.1145, 0.7386, 0.0281, 320.6042, 147.2589, 171.9303, 0.0307, -0.3702, 0.1834, 0.7361, -0.0614, 0.1470, 148.3884, 141.0283, 0.0000
26, 0.3990, 4.5443, 1.1490, 9.4630, 5.7512, 200.1863, 4.4883, 0.1533, 0.7547, -0.1225, 43.7499, 77.3502, 11.2448, -0.1097, 0.7382, 0.0291, 320.4395, 149.2184, 169.9764, 0.0155, -0.1870, 0.0927, 0.3447, -0.0288, 0.0688, 148.0164, 141.9190, 0.0000
27, 0.4120, 4.5443, 1.1487, 9.4629, 5.9209, 199.9927, 4.4458, 0.1543, 0.7511, -0.1225, 40.9580, 78.1884, 15.1007, -0.0995, 0.7403, 0.0303, 320.4323, 151.4750, 168.4895, 0.0745, -0.2788, 0.0032, 0.7837, 0.1629, 0.0921, 147.4066, 146.7764, 0.0000
28, 0.4283, 4.5442, 1.1484, 9.4630, 6.1005, 199.9292, 4.3115, 0.1551, 0.7478, -0.1221, 39.5265, 79.0415, 17.5277, -0.0913, 0.7413, 0.0315, 320.4587, 153.6521, 166.9839, 0.0452, -0.1991, 0.0233, 0.5057, 0.0602, 0.0721, 147.0134, 149.5142, 0.0000
29, 0.4421, 4.5439, 1.1482, 9.4630, 6.2866, 199.9824, 4.1311, 0.1557, 0.7466, -0.1221, 34.1391, 78.8002, 22.5076, -0.0816, 0.7390, 0.0356, 320.5203, 157.6732, 165.6375, 0.0500, -0.0863, -0.0027, 0.6980, -0.1647, 0.2977, 146.7384, 157.8506, 0.0000
30, 0.4548, 4.5435, 1.1478, 9.4629, 6.4766, 200.0944, 4.1820, 0.1563, 0.7452, -0.1219, 31.4827, 78.9103, 25.3329, -0.0733, 0.7376, 0.0385, 320.6330, 161.0728, 164.3569, 0.0450, -0.1140, 0.0166, 0.6609, -0.1130, 0.2322, 146.4664, 162.0527, 0.0000
31, 0.4686, 4.5431, 1.1476, 9.4628, 6.6808, 200.2233, 4.3314, 0.1568, 0.7435, -0.1216, 29.5771, 79.1976, 27.6291, -0.0655, 0.7366, 0.0409, 320.7481, 163.4058, 163.3970, 0.0371, -0.1185, 0.0264, 0.5560, -0.0730, 0.1697, 146.2413, 165.0505, 0.0000
32, 0.4828, 4.5425, 1.1474, 9.4625, 6.8418, 200.3923, 4.3749, 0.1572, 0.7422, -0.1212, 28.3301, 79.4471, 29.2146, -0.0606, 0.7360, 0.0423, 320.8296, 164.7467, 162.8192, 0.0277, -0.0942, 0.0227, 0.3468, -0.0418, 0.1016, 146.1235, 167.0069, 0.0000
33, 0.4972, 4.5418, 1.1471, 9.4621, 6.8910, 200.5513, 4.4064, 0.1594, 0.7398, -0.1204, 21.4466, 76.4575, 31.9462, -0.0539, 0.7313, 0.0439, 320.9890, 167.4160, 163.0654, 0.1520, -0.1669, 0.0586, 0.4694, -0.3229, 0.1094, 146.3944, 178.4611, 0.0000
34, 0.5099, 4.5411, 1.1468, 9.4618, 6.9935, 200.6508, 4.5228, 0.1614, 0.7372, -0.1195, 17.7797, 75.1739, 34.1923, -0.0470, 0.7281, 0.0455, 321.1747, 170.4507, 163.1391, 0.1563, -0.2039, 0.0720, 0.5442, -0.2543, 0.1290, 146.3931, 184.7884, 0.0000
35, 0.5247, 4.5402, 1.1465, 9.4616, 7.1579, 200.7659, 4.6022, 0.1639, 0.7361, -0.1174, 13.3678, 73.0506, 33.9789, -0.0463, 0.7247, 0.0457, 321.8707, 171.9774, 166.5661, 0.1670, -0.0753, 0.1411, 0.0415, -0.2319, 0.0127, 147.6127, 192.2366, 0.0000
36, 0.5382, 4.5392, 1.1461, 9.4616, 7.4491, 200.8518, 4.6814, 0.1660, 0.7347, -0.1155, 10.6141, 72.0128, 34.9315, -0.0439, 0.7221, 0.0464, 322.2028, 172.9341, 168.1075, 0.1587, -0.1035, 0.1392, 0.1795, -0.1935, 0.0455, 148.2593, 196.7173, 0.0000
37, 0.5524, 4.5379, 1.1456, 9.4618, 7.7964, 200.8753, 4.7103, 0.1677, 0.7361, -0.1143, 10.1444, 71.1728, 32.3178, -0.0457, 0.7190, 0.0457, 323.2753, 171.5833, 171.5567, 0.1193, 0.0993, 0.0858, -0.1224, -0.2131, -0.0459, 150.7208, 197.4963, 0.0000
38, 0.5659, 4.5362, 1.1453, 9.4619, 8.1037, 200.8618, 4.6396, 0.1692, 0.7369, -0.1131, 8.8322, 70.4838, 31.8275, -0.0457, 0.7164, 0.0455, 325.2607, 169.8164, 177.1253, 0.1132, 0.0579, 0.0863, 0.0007, -0.1946, -0.0128, 154.4307, 199.3427, 0.0000
39, 0.5805, 4.5347, 1.1448, 9.4620, 8.3095, 200.8796, 4.5723, 0.1707, 0.7373, -0.1120, 7.1566, 69.8320, 32.2321, -0.0445, 0.7139, 0.0457, 327.0480, 168.8143, 181.5658, 0.0983, 0.0244, 0.0784, 0.0798, -0.1697, 0.0093, 157.5792, 201.6861, 0.0000
40, 0.5944, 4.5326, 1.1448, 9.4621, 8.4914, 200.7903, 4.2187, 0.1720, 0.7373, -0.1109, 5.3373, 69.1729, 33.0234, -0.0425, 0.7115, 0.0460, 327.9127, 168.5403, 183.5627, 0.0983, 0.0041, 0.0811, 0.1433, -0.1730, 0.0255, 159.1632, 204.2162, 0.0000
41, 0.6074, 4.5307, 1.1445, 9.4623, 8.6880, 200.7499, 3.9427, 0.1742, 0.7388, -0.1098, 5.4405, 70.8326, 29.2534, -0.0441, 0.7123, 0.0453, 330.3125, 165.5872, 187.7619, 0.1636, 0.1159, 0.0816, -0.1222, 0.0605, -0.0545, 162.6394, 202.2457, 0.0000
42, 0.6224, 4.5286, 1.1438, 9.4628, 8.9108, 200.7126, 3.6600, 0.1762, 0.7399, -0.1087, 4.4659, 71.2322, 28.1634, -0.0446, 0.7126, 0.0450, 331.2199, 164.6783, 189.2119, 0.1361, 0.0727, 0.0742, -0.0377, 0.0202, -0.0222, 163.9057, 202.6890, 0.0000
43, 0.6357, 4.5266, 1.1430, 9.4634, 9.2236, 200.7502, 3.2534, 0.1777, 0.7436, -0.1097, 7.8649, 73.6218, 25.1252, -0.0450, 0.7139, 0.0440, 332.5825, 163.5023, 190.9750, 0.1126, 0.2750, -0.0757, -0.0308, 0.0948, -0.0775, 165.5568, 195.9678, 0.0000
44, 0.6500, 4.5244, 1.1423, 9.4639, 9.5005, 200.7817, 2.9726, 0.1792, 0.7466, -0.1104, 8.5239, 74.5083, 23.9930, -0.0452, 0.7155, 0.0425, 333.9178, 162.5002, 192.6263, 0.1070, 0.2129, -0.0480, -0.0107, 0.1187, -0.1011, 167.0586, 193.8386, 0.0000
45, 0.6634, 4.5224, 1.1418, 9.4645, 9.8176, 200.8965, 2.8195, 0.1807, 0.7491, -0.1108, 8.2167, 74.9083, 23.4982, -0.0449, 0.7172, 0.0410, 334.9793, 161.7992, 193.8943, 0.1121, 0.1839, -0.0309, 0.0241, 0.1217, -0.1087, 168.2161, 193.3812, 0.0000
46, 0.6773, 4.5202, 1.1410, 9.4652, 10.2013, 200.9591, 2.8029, 0.1823, 0.7506, -0.1121, 10.4226, 77.0656, 21.9810, -0.0449, 0.7207, 0.0387, 338.2866, 160.3318, 196.1537, 0.1166, 0.1080, -0.0935, -0.0031, 0.2516, -0.1674, 171.9483, 188.9919, 0.0000
47, 0.6910, 4.5180, 1.1401, 9.4659, 10.5654, 200.9976, 2.7609, 0.1839, 0.7518, -0.1130, 11.0505, 78.1681, 21.1848, -0.0444, 0.7236, 0.0367, 341.1821, 159.2971, 198.0419, 0.1104, 0.0900, -0.0680, 0.0360, 0.2125, -0.1445, 175.0620, 187.2622, 0.0000
48, 0.7057, 4.5160, 1.1391, 9.4665, 11.0474, 201.0179, 2.7752, 0.1853, 0.7529, -0.1137, 11.0628, 78.8548, 20.6634, -0.0435, 0.7259, 0.0351, 342.4974, 158.9104, 198.8864, 0.0993, 0.0727, -0.0471, 0.0604, 0.1565, -0.1091, 176.3070, 186.5384, 0.0000
49, 0.7201, 4.5138, 1.1381, 9.4671, 11.5307, 200.9075, 2.7658, 0.1862, 0.7541, -0.1153, 12.5129, 80.1364, 20.3642, -0.0438, 0.7297, 0.0329, 343.3962, 158.4995, 199.0507, 0.0590, 0.0844, -0.1112, -0.0159, 0.2603, -0.1559, 176.9029, 183.7787, 0.0000
50, 0.7336, 4.5119, 1.1371, 9.4678, 12.0004, 200.8029, 2.7725, 0.1871, 0.7552, -0.1166, 12.9813, 80.9561, 20.0424, -0.0435, 0.7327, 0.0310, 344.5941, 158.0073, 199.3044, 0.0690, 0.0814, -0.0971, 0.0198, 0.2225, -0.1361, 177.8997, 182.4955, 0.0000
51, 0.7472, 4.5101, 1.1364, 9.4683, 12.3796, 200.6474, 2.8433, 0.1881, 0.7562, -0.1177, 13.1026, 81.6056, 19.7099, -0.0429, 0.7351, 0.0296, 346.1679, 157.4270, 199.6705, 0.0724, 0.0742, -0.0804, 0.0436, 0.1762, -0.1100, 179.3403, 181.7699, 0.0000
52, 0.7616, 4.5084, 1.1360, 9.4689, 12.6489, 200.4673, 2.9309, 0.1885, 0.7562, -0.1178, 13.6713, 81.6673, 19.3530, -0.0433, 0.7360, 0.0286, 347.2487, 156.5309, 199.5280, 0.0317, 0.0015, -0.0015, -0.0300, 0.0660, -0.0661, 180.3159, 180.8116, 0.0000
53, 0.7755, 4.5066, 1.1356, 9.4695, 12.7533, 200.1865, 2.9944, 0.1890, 0.7563, -0.1178, 13.9038, 81.9804, 19.0008, -0.0434, 0.7369, 0.0278, 348.2089, 155.8169, 199.4587, 0.0366, 0.0071, -0.0033, -0.0033, 0.0638, -0.0608, 181.2043, 180.2247, 0.0000
54, 0.7888, 4.5050, 1.1353, 9.4698, 12.8124, 199.9323, 3.0903, 0.1896, 0.7565, -0.1179, 14.0103, 82.3913, 18.6499, -0.0432, 0.7377, 0.0270, 349.8957, 154.6825, 199.4104, 0.0416, 0.0112, -0.0047, 0.0143, 0.0636, -0.0585, 182.7624, 179.7762, 0.0000
55, 0.8034, 4.5035, 1.1350, 9.4699, 12.9043, 199.6905, 3.1271, 0.1901, 0.7566, -0.1179, 14.0684, 82.8429, 18.2984, -0.0429, 0.7385, 0.0263, 351.5945, 153.6544, 199.4237, 0.0377, 0.0115, -0.0046, 0.0190, 0.0517, -0.0466, 184.3252, 179.4065, 0.0000
56, 0.8169, 4.5024, 1.1348, 9.4703, 12.9745, 199.5076, 3.2225, 0.1901, 0.7569, -0.1176, 14.3343, 81.6175, 18.1610, -0.0446, 0.7404, 0.0255, 351.7510, 152.4712, 198.6151, -0.0060, 0.0183, 0.0223, -0.1241, 0.1418, -0.0613, 184.0860, 179.3448, 0.0000
57, 0.8368, 4.5012, 1.1346, 9.4709, 13.0247, 199.3604, 3.3822, 0.1901, 0.7571, -0.1174, 14.4673, 81.2554, 17.9288, -0.0459, 0.7423, 0.0246, 352.0038, 151.6609, 198.1344, 0.0000, 0.0124, 0.0124, -0.0671, 0.0953, -0.0442, 184.0479, 179.1289, 0.0000
58, 0.8467, 4.5002, 1.1346, 9.4713, 12.9501, 199.2923, 3.6938, 0.1900, 0.7577, -0.1171, 14.7595, 80.0763, 17.9787, -0.0474, 0.7435, 0.0241, 351.5546, 150.9823, 197.5391, -0.0090, 0.0546, 0.0302, -0.1477, 0.1207, -0.0547, 183.3592, 178.9504, 0.0000
59, 0.8612, 4.4995, 1.1347, 9.4715, 12.6186, 199.2599, 4.1019, 0.1899, 0.7583, -0.1168, 14.9199, 79.6207, 17.8579, -0.0485, 0.7447, 0.0235, 351.2641, 150.2963, 197.0104, -0.0020, 0.0442, 0.0222, -0.0769, 0.0807, -0.0397, 182.8244, 178.6997, 0.0000
60, 0.8719, 4.4991, 1.1355, 9.4718, 12.1866, 199.1942, 4.5092, 0.1900, 0.7590, -0.1164, 15.0322, 79.4298, 17.6733, -0.0494, 0.7458, 0.0229, 351.0994, 149.5208, 196.4852, 0.0036, 0.0667, 0.0307, -0.0794, 0.1060, -0.0551, 182.3656, 178.4560, 0.0000
61, 0.8849, 4.4989, 1.1369, 9.4725, 11.6131, 199.1070, 4.8612, 0.1900, 0.7597, -0.1161, 15.1174, 79.3472, 17.4848, -0.0500, 0.7468, 0.0224, 351.0553, 148.6912, 195.9813, 0.0050, 0.0530, 0.0235, -0.0489, 0.0730, -0.0388, 182.0910, 178.3376, 0.0000
62, 0.9013, 4.4992, 1.1390, 9.4732, 10.9373, 198.9900, 5.1368, 0.1903, 0.7605, -0.1154, 15.2331, 79.0584, 17.5331, -0.0506, 0.7478, 0.0226, 350.0701, 148.2023, 194.9258, 0.0122, 0.0476, 0.0423, -0.0393, 0.0664, 0.0105, 180.9055, 178.2613, 0.0000
63, 0.9141, 4.4996, 1.1406, 9.4738, 10.0852, 198.8169, 5.3385, 0.1905, 0.7613, -0.1148, 15.3225, 78.8928, 17.4977, -0.0512, 0.7489, 0.0226, 349.3931, 147.7122, 194.0739, 0.0188, 0.0610, 0.0514, -0.0406, 0.0797, 0.0053, 180.1028, 178.3017, 0.0000
64, 0.9278, 4.5008, 1.1425, 9.4743, 9.1616, 198.7233, 5.4168, 0.1922, 0.7634, -0.1134, 15.5427, 78.8072, 17.2043, -0.0514, 0.7493, 0.0227, 348.1731, 147.8789, 193.0525, 0.1219, 0.1582, 0.1021, -0.0196, 0.0313, 0.0023, 178.9062, 177.8774, 0.0000
65, 0.9414, 4.5015, 1.1443, 9.4749, 8.2442, 198.4953, 5.5835, 0.1939, 0.7656, -0.1120, 15.7290, 78.7436, 16.9190, -0.0517, 0.7498, 0.0226, 347.3620, 147.8465, 192.2221, 0.1257, 0.1605, 0.1006, -0.0161, 0.0344, -0.0026, 178.0566, 177.5465, 0.0000
66, 0.9548, 4.5027, 1.1464, 9.4757, 7.2856, 198.3429, 5.8842, 0.1993, 0.7721, -0.1095, 16.2825, 79.0492, 15.7401, -0.0515, 0.7495, 0.0226, 346.3861, 147.9242, 192.1324, 0.4075, 0.4858, 0.1864, 0.0127, -0.0203, 0.0015, 177.1206, 175.8645, 0.0000
67, 0.9694, 4.5038, 1.1487, 9.4765, 6.1048, 198.1453, 6.0720, 0.2040, 0.7777, -0.1074, 16.5876, 79.2006, 15.0917, -0.0514, 0.7494, 0.0226, 345.7747, 147.8197, 191.9247, 0.3209, 0.3808, 0.1455, 0.0061, -0.0077, -0.0003, 176.5305, 174.7507, 0.0000
68, 0.9828, 4.5051, 1.1517, 9.4772, 4.7398, 198.0267, 6.1031, 0.2077, 0.7821, -0.1057, 16.7435, 79.2716, 14.7602, -0.0514, 0.7493, 0.0226, 345.3772, 147.6222, 191.6624, 0.2782, 0.3285, 0.1250, 0.0030, -0.0030, -0.0006, 176.1758, 174.0882, 0.0000
69, 0.9969, 4.5064, 1.1546, 9.4785, 3.1846, 198.0237, 6.1760, 0.2108, 0.7857, -0.1044, 16.9800, 79.3720, 14.2569, -0.0513, 0.7493, 0.0226, 345.0848, 147.3876, 191.3820, 0.2143, 0.2518, 0.0954, 0.0043, -0.0033, -0.0014, 175.9747, 173.5562, 1.5033
70, 1.0104, 4.5076, 1.1578, 9.4800, 1.5161, 198.1292, 6.4279, 0.2197, 0.7988, -0.1014, 17.6918, 79.9191, 11.8730, -0.0504, 0.7492, 0.0224, 344.7239, 148.0455, 192.2615, 0.6592, 0.9777, 0.2224, 0.0660, -0.0072, -0.0130, 175.9073, 170.5279, 1.5032
71, 1.0252, 4.5087, 1.1610, 9.4820, 359.6792, 198.2343, 6.7441, 0.2262, 0.8083, -0.0991, 18.7329, 80.6229, 8.5367, -0.0491, 0.7491, 0.0221, 344.4617, 148.1933, 192.4870, 0.4436, 0.6429, 0.1539, 0.0875, -0.0058, -0.0191, 175.7834, 167.7306, 1.5036
72, 1.0389, 4.5100, 1.1645, 9.4840, 357.8213, 198.4536, 7.0440, 0.2361, 0.8194, -0.0952, 20.9901, 82.1178, 0.6234, -0.0464, 0.7492, 0.0217, 344.4837, 147.9932, 194.4297, 0.7190, 0.8055, 0.2836, 0.2009, 0.0037, -0.0327, 175.7481, 162.9540, 1.5038
73, 1.0519, 4.5113, 1.1680, 9.4858, 355.8311, 198.7676, 7.2205, 0.2431, 0.8274, -0.0925, 22.3323, 82.7955, 356.2113, -0.0435, 0.7493, 0.0212, 344.3820, 147.8327, 195.2524, 0.5403, 0.6209, 0.2125, 0.2167, 0.0097, -0.0381, 175.5660, 160.1451, 1.5039
74, 1.0666, 4.5128, 1.1724, 9.4878, 353.6550, 199.1623, 7.3939, 0.2486, 0.8339, -0.0903, 23.6393, 83.3206, 352.0630, -0.0410, 0.7495, 0.0207, 344.2397, 147.6873, 195.6806, 0.3727, 0.4376, 0.1463, 0.1746, 0.0124, -0.0330, 175.3384, 157.7230, 1.5040
75, 1.0808, 4.5141, 1.1762, 9.4903, 351.2954, 199.6097, 7.5042, 0.2611, 0.8384, -0.0798, 23.9018, 84.7758, 348.4509, -0.0353, 0.7503, 0.0192, 344.8432, 147.0583, 198.3608, 0.8808, 0.3216, 0.7414, 0.4011, 0.0606, -0.1092, 175.5181, 156.9680, 1.5045
76, 1.0947, 4.5152, 1.1798, 9.4929, 348.9614, 200.1215, 7.5529, 0.2702, 0.8432, -0.0728, 24.4029, 86.1965, 344.5108, -0.0304, 0.7511, 0.0178, 345.1229, 146.6358, 200.0046, 0.6543, 0.3396, 0.4978, 0.3511, 0.0570, -0.0971, 175.4167, 156.0262, 1.5053
77, 1.1087, 4.5165, 1.1830, 9.4956, 346.6636, 200.7928, 7.6074, 0.2775, 0.8479, -0.0678, 24.8042, 86.9432, 342.1728, -0.0264, 0.7518, 0.0167, 345.2327, 146.3228, 201.0854, 0.5232, 0.3379, 0.3631, 0.2883, 0.0502, -0.0810, 175.2130, 155.1805, 1.5062
78, 1.1222, 4.5173, 1.1863, 9.4986, 344.4756, 201.4933, 7.5385, 0.2984, 0.8457, -0.0496, 24.6840, 88.9555, 340.1281, -0.0168, 0.7537, 0.0130, 346.5059, 145.4292, 203.2535, 1.5471, -0.1588, 1.3449, 0.7083, 0.1404, -0.2716, 175.4684, 155.5667, 1.5077
79, 1.1361, 4.5180, 1.1893, 9.5017, 342.4129, 202.3317, 7.4377, 0.3127, 0.8467, -0.0379, 24.7527, 91.0046, 337.7459, -0.0093, 0.7552, 0.0102, 347.1272, 144.9019, 204.6171, 1.0218, 0.0702, 0.8355, 0.5375, 0.1086, -0.2034, 175.3700, 155.5947, 1.5093
