Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
2535, 33.9200, Top, ShelfToys, 5.1939, 1.5366, 6.8593, -0.0951, -0.7003, 0.0935, 5.1941, 1.5369, 6.7218, -0.0951, -0.7003, 0.0935, 5.1940, 1.5366, 6.8280, 5.3973, 1.4809, 6.8282
2536, 33.9400, Top, ShelfToys, 5.1938, 1.5373, 6.8593, -0.0925, -0.7004, 0.0907, 5.1941, 1.5377, 6.7218, -0.0925, -0.7004, 0.0907, 5.1938, 1.5374, 6.8280, 5.3973, 1.4833, 6.8284
2538, 33.9600, Top, ShelfToys, 5.1937, 1.5397, 6.8593, -0.0861, -0.7005, 0.0822, 5.1944, 1.5404, 6.7218, -0.0861, -0.7005, 0.0822, 5.1938, 1.5399, 6.8281, 5.3973, 1.4904, 6.8289
2539, 33.9800, Top, ShelfToys, 5.1934, 1.5415, 6.8593, -0.0808, -0.7008, 0.0768, 5.1942, 1.5422, 6.7217, -0.0808, -0.7008, 0.0768, 5.1936, 1.5417, 6.8280, 5.3973, 1.4954, 6.8290
2541, 34.0000, Top, ShelfToys, 5.1929, 1.5446, 6.8590, -0.0713, -0.7015, 0.0670, 5.1938, 1.5453, 6.7215, -0.0713, -0.7015, 0.0670, 5.1931, 1.5447, 6.8277, 5.3973, 1.5042, 6.8289
2542, 34.0200, Top, ShelfToys, 5.1924, 1.5459, 6.8590, -0.0668, -0.7018, 0.0617, 5.1934, 1.5468, 6.7214, -0.0668, -0.7018, 0.0617, 5.1926, 1.5461, 6.8277, 5.3973, 1.5084, 6.8289
2544, 34.0400, Top, ShelfToys, 5.1915, 1.5487, 6.8588, -0.0583, -0.7017, 0.0521, 5.1929, 1.5498, 6.7213, -0.0583, -0.7017, 0.0521, 5.1918, 1.5490, 6.8275, 5.3973, 1.5166, 6.8293
2545, 34.0600, Top, ShelfToys, 5.1912, 1.5504, 6.8587, -0.0533, -0.7016, 0.0464, 5.1927, 1.5516, 6.7211, -0.0533, -0.7016, 0.0464, 5.1915, 1.5507, 6.8274, 5.3973, 1.5214, 6.8294
2546, 34.0800, Top, ShelfToys, 5.1906, 1.5525, 6.8586, -0.0477, -0.7017, 0.0398, 5.1923, 1.5539, 6.7210, -0.0477, -0.7017, 0.0398, 5.1910, 1.5528, 6.8273, 5.3973, 1.5271, 6.8295
2548, 34.1000, Top, ShelfToys, 5.1898, 1.5566, 6.8580, -0.0352, -0.7019, 0.0248, 5.1916, 1.5586, 6.7205, -0.0352, -0.7019, 0.0248, 5.1902, 1.5571, 6.8268, 5.3973, 1.5394, 6.8293
2549, 34.1200, Top, ShelfToys, 5.1893, 1.5585, 6.8575, -0.0288, -0.7023, 0.0178, 5.1910, 1.5605, 6.7200, -0.0288, -0.7023, 0.0178, 5.1897, 1.5589, 6.8262, 5.3973, 1.5452, 6.8287
2551, 34.1400, Top, ShelfToys, 5.1883, 1.5627, 6.8565, -0.0162, -0.7045, 0.0013, 5.1893, 1.5656, 6.7190, -0.0162, -0.7045, 0.0013, 5.1885, 1.5633, 6.8252, 5.3973, 1.5581, 6.8266
2552, 34.1600, Top, ShelfToys, 5.1878, 1.5649, 6.8558, -0.0099, -0.7059, -0.0073, 5.1883, 1.5682, 6.7183, -0.0099, -0.7059, -0.0073, 5.1879, 1.5656, 6.8245, 5.3973, 1.5649, 6.8252
2554, 34.1800, Top, ShelfToys, 5.1865, 1.5689, 6.8543, 0.0025, -0.7106, -0.0248, 5.1850, 1.5733, 6.7168, 0.0025, -0.7106, -0.0248, 5.1861, 1.5699, 6.8230, 5.3973, 1.5781, 6.8210
2555, 34.2000, Top, ShelfToys, 5.1861, 1.5706, 6.8534, 0.0078, -0.7133, -0.0327, 5.1834, 1.5754, 6.7160, 0.0078, -0.7133, -0.0327, 5.1855, 1.5717, 6.8222, 5.3973, 1.5839, 6.8184
2556, 34.2200, Top, ShelfToys, 5.1857, 1.5726, 6.8526, 0.0132, -0.7161, -0.0416, 5.1817, 1.5780, 6.7152, 0.0132, -0.7161, -0.0416, 5.1848, 1.5738, 6.8213, 5.3973, 1.5905, 6.8158
2558, 34.2400, Top, ShelfToys, 5.1846, 1.5761, 6.8503, 0.0240, -0.7231, -0.0583, 5.1774, 1.5824, 6.7131, 0.0240, -0.7231, -0.0583, 5.1830, 1.5776, 6.8191, 5.3973, 1.6029, 6.8090
2559, 34.2600, Top, ShelfToys, 5.1848, 1.5778, 6.8491, 0.0289, -0.7265, -0.0666, 5.1760, 1.5846, 6.7120, 0.0289, -0.7265, -0.0666, 5.1828, 1.5794, 6.8180, 5.3973, 1.6089, 6.8055
2561, 34.2800, Top, ShelfToys, 5.1838, 1.5830, 6.8470, 0.0439, -0.7332, -0.0901, 5.1712, 1.5908, 6.7103, 0.0439, -0.7332, -0.0901, 5.1809, 1.5848, 6.8159, 5.3973, 1.6270, 6.7984
2562, 34.3000, Top, ShelfToys, 5.1837, 1.5852, 6.8460, 0.0511, -0.7362, -0.1012, 5.1693, 1.5934, 6.7095, 0.0511, -0.7362, -0.1012, 5.1804, 1.5871, 6.8150, 5.3973, 1.6355, 6.7951
2564, 34.3200, Top, ShelfToys, 5.1829, 1.5902, 6.8442, 0.0699, -0.7411, -0.1273, 5.1649, 1.5989, 6.7081, 0.0699, -0.7411, -0.1273, 5.1788, 1.5922, 6.8133, 5.3973, 1.6564, 6.7885
2565, 34.3400, Top, ShelfToys, 5.1818, 1.5929, 6.8435, 0.0791, -0.7436, -0.1433, 5.1616, 1.6022, 6.7078, 0.0791, -0.7436, -0.1433, 5.1772, 1.5950, 6.8127, 5.3973, 1.6688, 6.7850
2567, 34.3600, Top, ShelfToys, 5.1803, 1.5973, 6.8422, 0.0966, -0.7468, -0.1721, 5.1562, 1.6075, 6.7071, 0.0966, -0.7468, -0.1721, 5.1748, 1.5996, 6.8115, 5.3973, 1.6919, 6.7789
2568, 34.3800, Top, ShelfToys, 5.1790, 1.5990, 6.8417, 0.1040, -0.7475, -0.1849, 5.1534, 1.6097, 6.7069, 0.1040, -0.7475, -0.1849, 5.1732, 1.6014, 6.8110, 5.3973, 1.7026, 6.7765
2569, 34.4000, Top, ShelfToys, 5.1779, 1.6010, 6.8411, 0.1111, -0.7481, -0.1976, 5.1507, 1.6120, 6.7067, 0.1111, -0.7481, -0.1976, 5.1717, 1.6035, 6.8105, 5.3973, 1.7137, 6.7740
2571, 34.4200, Top, ShelfToys, 5.1753, 1.6038, 6.8400, 0.1213, -0.7500, -0.2207, 5.1448, 1.6159, 6.7065, 0.1213, -0.7500, -0.2207, 5.1684, 1.6066, 6.8097, 5.3973, 1.7336, 6.7688
2572, 34.4400, Top, ShelfToys, 5.1743, 1.6051, 6.8392, 0.1262, -0.7501, -0.2311, 5.1424, 1.6177, 6.7060, 0.1262, -0.7501, -0.2311, 5.1671, 1.6080, 6.8090, 5.3973, 1.7431, 6.7664
2574, 34.4600, Top, ShelfToys, 5.1719, 1.6070, 6.8380, 0.1366, -0.7512, -0.2478, 5.1373, 1.6194, 6.7055, 0.1366, -0.7512, -0.2478, 5.1640, 1.6099, 6.8079, 5.3973, 1.7606, 6.7612
2575, 34.4800, Top, ShelfToys, 5.1711, 1.6081, 6.8372, 0.1415, -0.7516, -0.2540, 5.1355, 1.6202, 6.7049, 0.1415, -0.7516, -0.2540, 5.1630, 1.6109, 6.8071, 5.3973, 1.7682, 6.7584
2577, 34.5000, Top, ShelfToys, 5.1696, 1.6097, 6.8349, 0.1500, -0.7531, -0.2631, 5.1321, 1.6209, 6.7030, 0.1500, -0.7531, -0.2631, 5.1610, 1.6122, 6.8049, 5.3973, 1.7809, 6.7520
2578, 34.5200, Top, ShelfToys, 5.1694, 1.6101, 6.8337, 0.1544, -0.7546, -0.2669, 5.1307, 1.6206, 6.7022, 0.1544, -0.7546, -0.2669, 5.1606, 1.6125, 6.8038, 5.3973, 1.7864, 6.7480
2580, 34.5400, Top, ShelfToys, 5.1687, 1.6109, 6.8300, 0.1591, -0.7592, -0.2683, 5.1279, 1.6199, 6.6990, 0.1591, -0.7592, -0.2683, 5.1594, 1.6130, 6.8002, 5.3973, 1.7922, 6.7384
2581, 34.5600, Top, ShelfToys, 5.1688, 1.6112, 6.8281, 0.1609, -0.7622, -0.2677, 5.1268, 1.6193, 6.6973, 0.1609, -0.7622, -0.2677, 5.1592, 1.6131, 6.7984, 5.3973, 1.7937, 6.7330
2582, 34.5800, Top, ShelfToys, 5.1690, 1.6115, 6.8263, 0.1625, -0.7654, -0.2671, 5.1257, 1.6187, 6.6959, 0.1625, -0.7654, -0.2671, 5.1592, 1.6132, 6.7966, 5.3973, 1.7952, 6.7275
2584, 34.6000, Top, ShelfToys, 5.1698, 1.6121, 6.8219, 0.1664, -0.7708, -0.2650, 5.1246, 1.6173, 6.6921, 0.1664, -0.7708, -0.2650, 5.1595, 1.6133, 6.7924, 5.3973, 1.7972, 6.7169
2585, 34.6200, Top, ShelfToys, 5.1702, 1.6125, 6.8198, 0.1683, -0.7736, -0.2643, 5.1238, 1.6167, 6.6904, 0.1683, -0.7736, -0.2643, 5.1596, 1.6135, 6.7904, 5.3973, 1.7986, 6.7114
2587, 34.6400, Top, ShelfToys, 5.1713, 1.6132, 6.8155, 0.1706, -0.7791, -0.2636, 5.1227, 1.6159, 6.6868, 0.1706, -0.7791, -0.2636, 5.1602, 1.6138, 6.7862, 5.3973, 1.8008, 6.7008
2588, 34.6600, Top, ShelfToys, 5.1721, 1.6134, 6.8133, 0.1717, -0.7818, -0.2629, 5.1225, 1.6154, 6.6850, 0.1717, -0.7818, -0.2629, 5.1608, 1.6139, 6.7842, 5.3973, 1.8013, 6.6957
2590, 34.6800, Top, ShelfToys, 5.1736, 1.6136, 6.8089, 0.1731, -0.7874, -0.2613, 5.1218, 1.6143, 6.6815, 0.1731, -0.7874, -0.2613, 5.1619, 1.6138, 6.7799, 5.3973, 1.8018, 6.6852
