Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
3229, 43.5600, balon, Juguetes, 5.1198, 1.5616, 6.8745, -0.0472, -0.8087, 0.0108, 5.0773, 1.5704, 6.7440, -0.0472, -0.8087, 0.0108, 5.1101, 1.5636, 6.8448, 5.5094, 1.5329, 6.7130
3230, 43.5800, balon, Juguetes, 5.1197, 1.5613, 6.8718, -0.0479, -0.8148, 0.0112, 5.0746, 1.5703, 6.7422, -0.0479, -0.8148, 0.0112, 5.1094, 1.5633, 6.8423, 5.4870, 1.5338, 6.7088
3232, 43.6000, balon, Juguetes, 5.1194, 1.5603, 6.8665, -0.0492, -0.8263, 0.0140, 5.0690, 1.5694, 6.7388, -0.0492, -0.8263, 0.0140, 5.1079, 1.5624, 6.8375, 5.4604, 1.5326, 6.6964
3233, 43.6200, balon, Juguetes, 5.1191, 1.5598, 6.8638, -0.0505, -0.8317, 0.0160, 5.0663, 1.5689, 6.7372, -0.0505, -0.8317, 0.0160, 5.1071, 1.5618, 6.8350, 5.4509, 1.5310, 6.6894
3235, 43.6400, balon, Juguetes, 5.1186, 1.5584, 6.8585, -0.0533, -0.8423, 0.0208, 5.0609, 1.5677, 6.7340, -0.0533, -0.8423, 0.0208, 5.1055, 1.5605, 6.8302, 5.4362, 1.5266, 6.6743
3236, 43.6600, balon, Juguetes, 5.1184, 1.5579, 6.8559, -0.0547, -0.8473, 0.0232, 5.0583, 1.5673, 6.7325, -0.0547, -0.8473, 0.0232, 5.1048, 1.5601, 6.8279, 5.4305, 1.5246, 6.6664
3238, 43.6800, balon, Juguetes, 5.1180, 1.5564, 6.8509, -0.0571, -0.8565, 0.0274, 5.0535, 1.5660, 6.7298, -0.0571, -0.8565, 0.0274, 5.1033, 1.5586, 6.8234, 5.4222, 1.5202, 6.6507
3239, 43.7000, balon, Juguetes, 5.1176, 1.5557, 6.8486, -0.0580, -0.8604, 0.0306, 5.0513, 1.5651, 6.7285, -0.0580, -0.8604, 0.0306, 5.1025, 1.5578, 6.8213, 5.4196, 1.5171, 6.6429
3241, 43.7200, balon, Juguetes, 5.1167, 1.5542, 6.8437, -0.0611, -0.8684, 0.0357, 5.0465, 1.5639, 6.7258, -0.0611, -0.8684, 0.0357, 5.1007, 1.5564, 6.8169, 5.4162, 1.5110, 6.6251
3242, 43.7400, balon, Juguetes, 5.1164, 1.5535, 6.8413, -0.0622, -0.8728, 0.0384, 5.0440, 1.5633, 6.7247, -0.0622, -0.8728, 0.0384, 5.1000, 1.5557, 6.8148, 5.4156, 1.5078, 6.6146
