Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
1216, 24.6600, Top, ShelfToys, 4.5477, 1.2232, 9.6268, -0.0612, -0.9883, -0.0674, 4.4151, 1.2421, 9.5945, -0.0612, -0.9883, -0.0674, 4.5175, 1.2275, 9.6194, 5.3973, 1.6423, 6.2480
1216, 24.6800, Top, ShelfToys, 4.5477, 1.2232, 9.6268, -0.0612, -0.9883, -0.0674, 4.4151, 1.2421, 9.5945, -0.0612, -0.9883, -0.0674, 4.5175, 1.2275, 9.6194, 5.3973, 1.6423, 6.2480
1217, 24.7000, Top, ShelfToys, 4.5491, 1.2237, 9.6302, -0.0639, -0.9869, -0.0731, 4.4170, 1.2436, 9.5965, -0.0639, -0.9869, -0.0731, 4.5190, 1.2282, 9.6226, 5.3973, 1.6542, 6.4374
1218, 24.7200, Top, ShelfToys, 4.5501, 1.2242, 9.6335, -0.0672, -0.9854, -0.0776, 4.4186, 1.2453, 9.5980, -0.0672, -0.9854, -0.0776, 4.5201, 1.2290, 9.6254, 5.3973, 1.6535, 6.6262
1219, 24.7400, Top, ShelfToys, 4.5509, 1.2255, 9.6365, -0.0685, -0.9838, -0.0854, 4.4200, 1.2474, 9.5996, -0.0685, -0.9838, -0.0854, 4.5211, 1.2305, 9.6281, 5.3973, 1.6773, 6.7868
1220, 24.7600, Top, ShelfToys, 4.5511, 1.2263, 9.6375, -0.0671, -0.9834, -0.0888, 4.4202, 1.2480, 9.6004, -0.0671, -0.9834, -0.0888, 4.5212, 1.2312, 9.6291, 5.3973, 1.6955, 6.8114
1220, 24.7800, Top, ShelfToys, 4.5511, 1.2263, 9.6375, -0.0671, -0.9834, -0.0888, 4.4202, 1.2480, 9.6004, -0.0671, -0.9834, -0.0888, 4.5212, 1.2312, 9.6291, 5.3973, 1.6955, 6.8114
1221, 24.8000, Top, ShelfToys, 4.5505, 1.2269, 9.6389, -0.0654, -0.9830, -0.0921, 4.4197, 1.2483, 9.6014, -0.0654, -0.9830, -0.0921, 4.5207, 1.2318, 9.6304, 5.3973, 1.7104, 6.8512
1222, 24.8200, Top, ShelfToys, 4.5497, 1.2279, 9.6406, -0.0637, -0.9827, -0.0958, 4.4188, 1.2490, 9.6029, -0.0637, -0.9827, -0.0958, 4.5199, 1.2327, 9.6320, 5.3973, 1.7330, 6.8641
1223, 24.8400, Top, ShelfToys, 4.5487, 1.2297, 9.6408, -0.0591, -0.9832, -0.1007, 4.4173, 1.2496, 9.6044, -0.0591, -0.9832, -0.1007, 4.5187, 1.2342, 9.6325, 5.3973, 1.7875, 6.7636
1224, 24.8600, Top, ShelfToys, 4.5471, 1.2314, 9.6418, -0.0546, -0.9831, -0.1084, 4.4153, 1.2503, 9.6062, -0.0546, -0.9831, -0.1084, 4.5171, 1.2357, 9.6337, 5.3973, 1.8544, 6.7026
1225, 24.8800, Top, ShelfToys, 4.5461, 1.2320, 9.6415, -0.0505, -0.9837, -0.1100, 4.4139, 1.2497, 9.6070, -0.0505, -0.9837, -0.1100, 4.5160, 1.2360, 9.6337, 5.3973, 1.8910, 6.5985
1226, 24.9000, Top, ShelfToys, 4.5451, 1.2322, 9.6417, -0.0477, -0.9843, -0.1094, 4.4126, 1.2490, 9.6078, -0.0477, -0.9843, -0.1094, 4.5149, 1.2360, 9.6339, 5.3973, 1.9080, 6.5147
1227, 24.9200, Top, ShelfToys, 4.5431, 1.2327, 9.6416, -0.0425, -0.9854, -0.1086, 4.4100, 1.2480, 9.6092, -0.0425, -0.9854, -0.1086, 4.5128, 1.2362, 9.6342, 5.3973, 1.9456, 6.3367
2447, 46.4000, Top, ShelfToys, 5.1932, 1.5516, 7.7413, 0.1390, 0.6933, -0.0781, 5.1968, 1.5630, 7.6040, 0.1390, 0.6933, -0.0781, 5.1940, 1.5542, 7.7100, 5.3973, 1.4894, 7.7100
2448, 46.4200, Top, ShelfToys, 5.1932, 1.5516, 7.7412, 0.1390, 0.6937, -0.0781, 5.1967, 1.5630, 7.6039, 0.1390, 0.6937, -0.0781, 5.1940, 1.5542, 7.7099, 5.3973, 1.4894, 7.7097
2449, 46.4400, Top, ShelfToys, 5.1932, 1.5516, 7.7411, 0.1390, 0.6941, -0.0781, 5.1966, 1.5631, 7.6038, 0.1390, 0.6941, -0.0781, 5.1940, 1.5542, 7.7098, 5.3973, 1.4894, 7.7094
2451, 46.4600, Top, ShelfToys, 5.1932, 1.5517, 7.7410, 0.1390, 0.6944, -0.0776, 5.1965, 1.5633, 7.6038, 0.1390, 0.6944, -0.0776, 5.1940, 1.5544, 7.7098, 5.3973, 1.4898, 7.7091
2452, 46.4800, Top, ShelfToys, 5.1932, 1.5518, 7.7411, 0.1389, 0.6945, -0.0774, 5.1964, 1.5635, 7.6038, 0.1389, 0.6945, -0.0774, 5.1940, 1.5545, 7.7098, 5.3973, 1.4899, 7.7091
2454, 46.5000, Top, ShelfToys, 5.1932, 1.5520, 7.7410, 0.1385, 0.6947, -0.0769, 5.1964, 1.5636, 7.6037, 0.1385, 0.6947, -0.0769, 5.1939, 1.5547, 7.7097, 5.3973, 1.4904, 7.7089
2455, 46.5200, Top, ShelfToys, 5.1932, 1.5521, 7.7409, 0.1383, 0.6948, -0.0771, 5.1964, 1.5637, 7.6037, 0.1383, 0.6948, -0.0771, 5.1940, 1.5547, 7.7097, 5.3973, 1.4905, 7.7089
2457, 46.5400, Top, ShelfToys, 5.1932, 1.5522, 7.7409, 0.1380, 0.6951, -0.0771, 5.1962, 1.5638, 7.6036, 0.1380, 0.6951, -0.0771, 5.1939, 1.5549, 7.7096, 5.3973, 1.4907, 7.7087
2458, 46.5600, Top, ShelfToys, 5.1932, 1.5523, 7.7408, 0.1382, 0.6951, -0.0769, 5.1962, 1.5639, 7.6035, 0.1382, 0.6951, -0.0769, 5.1939, 1.5549, 7.7095, 5.3973, 1.4908, 7.7085
